match,PSW,win0,confidence0,date,
29057,1.06,1,0.936717826,8/27/2019,0.06
25982,1.52,1,0.936674211,6/15/2018,0.52
22920,1.33,1,0.93667392,4/4/2017,0.33
32859,1.46,1,0.936669511,10/1/2021,0.46
25697,1.52,1,0.936646454,5/15/2018,0.52
27631,2.71,0,0.936620436,3/3/2019,-1
27394,1.17,1,0.936572469,1/17/2019,0.17
22836,2.47,0,0.936509721,3/24/2017,-1
25065,1.16,1,0.936491752,2/15/2018,0.16
28857,1.34,1,0.936490745,7/31/2019,0.34
26663,1.34,1,0.936482929,9/3/2018,0.34
32094,1.09,1,0.936471728,6/29/2021,0.09
22815,2.55,0,0.936469649,3/22/2017,-1
34280,1.13,1,0.936467647,6/7/2022,0.13
33455,4.25,0,0.936465995,2/16/2022,-1
22275,2.3,0,0.936443638,1/8/2017,-1
27406,2.43,0,0.936405021,1/18/2019,-1
22957,1.12,1,0.936350851,4/7/2017,0.12
26494,1.29,1,0.936314737,8/15/2018,0.29
25455,1.36,1,0.93630112,4/11/2018,0.36
33214,1.33,1,0.93628824,1/9/2022,0.33
29851,1.13,1,0.936286207,1/22/2020,0.13
25998,2.55,0,0.936275493,6/18/2018,-1
29835,1.02,1,0.936273469,1/22/2020,0.02
22672,1.14,1,0.936262494,3/1/2017,0.14
34683,1.3,1,0.936260025,7/20/2022,0.3
29522,3.23,0,0.936255296,10/11/2019,-1
23048,1.2,1,0.936207727,4/26/2017,0.2
32715,2.87,0,0.936186829,9/14/2021,-1
25337,1.29,1,0.936175056,3/26/2018,0.29
26126,1.23,1,0.936168567,7/2/2018,0.23
26527,1.41,1,0.936130973,8/20/2018,0.41
23008,1.28,1,0.936124638,4/12/2017,0.28
25280,1.32,1,0.936080022,3/21/2018,0.32
26762,1.18,1,0.936076294,9/18/2018,0.18
24066,1.61,1,0.936070869,8/23/2017,0.61
26815,5.26,0,0.936058034,9/21/2018,-1
27901,1.18,1,0.936057314,4/6/2019,0.18
33043,1.12,1,0.936035643,10/26/2021,0.12
28187,3.25,0,0.936004364,5/16/2019,-1
33013,1.49,1,0.935891487,10/22/2021,0.49
25396,4.61,0,0.93588913,4/4/2018,-1
24950,1.45,1,0.935841742,1/21/2018,0.45
25994,1.18,1,0.935802848,6/18/2018,0.18
22407,1.05,1,0.935800552,1/18/2017,0.05
34034,1.12,1,0.935776911,5/10/2022,0.12
24238,1.5,1,0.935762516,9/13/2017,0.5
35489,1.61,1,0.935737724,11/5/2022,0.61
25798,2.5,0,0.935710215,5/25/2018,-1
25812,1.45,1,0.935629009,5/27/2018,0.45
34345,1.39,1,0.93562645,6/14/2022,0.39
32303,1.55,1,0.935516219,7/17/2021,0.55
34214,1.67,1,0.935501377,5/26/2022,0.67
29449,1.68,1,0.935487099,10/1/2019,0.68
26208,2.21,0,0.935485916,7/7/2018,-1
26271,1.61,1,0.935478532,7/19/2018,0.61
32171,1.19,1,0.935462187,7/3/2021,0.19
28292,1.14,1,0.935436347,5/27/2019,0.14
29080,1.11,1,0.935428819,8/28/2019,0.11
30451,1.43,1,0.935409448,9/14/2020,0.43
31323,1.1,1,0.935403579,3/25/2021,0.1
29732,1.53,1,0.935383713,1/14/2020,0.53
30804,1.25,1,0.93535138,2/2/2021,0.25
27662,1.18,1,0.935344927,3/8/2019,0.18
22632,1.58,1,0.935323361,2/27/2017,0.58
24106,1.07,1,0.935314756,8/29/2017,0.07
24777,6.69,0,0.93529773,1/7/2018,-1
34966,2.84,0,0.935269138,8/22/2022,-1
30237,2.55,0,0.935267241,8/23/2020,-1
31746,1.21,1,0.935253193,5/24/2021,0.21
30947,2.44,0,0.935250372,2/10/2021,-1
34341,1.11,1,0.935243984,6/14/2022,0.11
28025,1.2,1,0.935239496,4/27/2019,0.2
34166,1.02,1,0.935193806,5/23/2022,0.02
34424,1.15,1,0.935182219,6/21/2022,0.15
30544,4.23,0,0.935169393,9/27/2020,-1
22426,1.1,1,0.935074658,1/19/2017,0.1
27865,1.08,1,0.935043177,4/3/2019,0.08
22776,1.58,1,0.934977307,3/14/2017,0.58
30385,1.19,1,0.934967727,9/4/2020,0.19
24776,1.6,1,0.934949144,1/7/2018,0.6
33152,1.54,1,0.934893758,1/4/2022,0.54
30960,2.53,0,0.934881342,2/11/2021,-1
31605,2.66,0,0.934877577,5/3/2021,-1
24663,2.71,0,0.934816764,10/27/2017,-1
34184,1.1,1,0.934808014,5/24/2022,0.1
32162,1.09,1,0.934796594,7/2/2021,0.09
25209,1.66,1,0.934789057,3/10/2018,0.66
31686,1.38,1,0.9347693,5/17/2021,0.38
26768,3.34,0,0.934759699,9/18/2018,-1
24033,1.37,1,0.934752098,8/17/2017,0.37
27892,1.23,1,0.934743558,4/5/2019,0.23
32311,1.24,1,0.934721556,7/19/2021,0.24
25717,1.43,1,0.93471271,5/16/2018,0.43
28055,2.54,0,0.934699999,4/30/2019,-1
30512,1.68,1,0.934695856,9/22/2020,0.68
29713,1.14,1,0.93467381,1/12/2020,0.14
28119,5.21,0,0.934657958,5/5/2019,-1
32097,2.58,0,0.934643983,6/29/2021,-1
29250,1.54,1,0.934641229,9/16/2019,0.54
31816,1.16,1,0.934624668,6/1/2021,0.16
