match,PSW,win0,confidence0,date,,
46246,1.67,0,1.086657381,3/27/2018,-1,
46999,1.56,1,1.086639125,7/2/2018,0.56,
49922,1.41,1,1.086619663,7/31/2019,0.41,
52435,1.41,1,1.086612183,3/12/2021,0.41,
53597,2.3,0,1.086563497,7/22/2021,-1,
46956,1.88,1,1.086528409,6/27/2018,0.88,
56745,1.89,0,1.086527856,10/8/2022,-1,
57176,1.51,1,1.086483593,1/17/2023,0.51,
44907,2.94,0,1.086450236,8/28/2017,-1,
51935,2.3,0,1.086430235,1/7/2021,-1,
51714,1.88,1,1.086407817,10/16/2020,0.88,
49937,2.16,1,1.08639206,8/1/2019,1.16,
47146,3.22,0,1.086377525,7/18/2018,-1,
48002,1.47,1,1.086375244,10/25/2018,0.47,
50902,2.27,0,1.086251715,2/4/2020,-1,
54849,2.34,0,1.086242645,2/16/2022,-1,
54646,1.66,1,1.086224067,2/1/2022,0.66,
44594,1.88,0,1.086201373,7/25/2017,-1,
46195,1.65,1,1.086182235,3/23/2018,0.65,
47851,1.36,1,1.086148564,10/10/2018,0.36,
51005,1.35,1,1.08611935,2/12/2020,0.35,
52277,2.1,0,1.086088423,2/25/2021,-1,
55190,2.59,0,1.086064582,4/5/2022,-1,
53033,1.37,1,1.086028527,5/25/2021,0.37,
56685,2.47,0,1.086005658,10/2/2022,-1,
44005,3.24,0,1.085927032,5/19/2017,-1,
46254,1.41,1,1.085920081,3/31/2018,0.41,
50054,1.37,1,1.0859148,8/14/2019,0.37,
45693,1.47,1,1.085862824,1/18/2018,0.47,
57389,1.28,1,1.085848541,2/16/2023,0.28,
52788,2.83,0,1.085827171,4/23/2021,-1,
48658,2.06,1,1.085696501,2/28/2019,1.06,
50667,2.13,0,1.085646978,11/13/2019,-1,
52192,1.71,1,1.085635361,2/11/2021,0.71,
55722,1.34,1,1.085603843,6/7/2022,0.34,
54432,2.24,0,1.085599867,1/6/2022,-1,
46088,2.41,0,1.085556094,3/9/2018,-1,
49255,2.68,0,1.085437444,5/22/2019,-1,
54805,1.34,1,1.085406986,2/14/2022,0.34,
44052,1.47,1,1.085383374,5/25/2017,0.47,
48714,1.47,1,1.085260983,3/9/2019,0.47,
50884,2.85,0,1.085256101,2/3/2020,-1,
52038,1.68,1,1.085239048,2/2/2021,0.68,
48176,2.62,0,1.085206612,1/7/2019,-1,
48385,1.52,1,1.085166066,2/7/2019,0.52,
53527,1.86,1,1.085163253,7/16/2021,0.86,
48135,2.15,0,1.085153817,1/2/2019,-1,
57320,2.08,0,1.08513494,2/10/2023,-1,
56907,2.42,0,1.085119646,10/25/2022,-1,
47691,1.94,1,1.085110971,9/21/2018,0.94,
48761,3.78,0,1.085092514,3/12/2019,-1,
45721,4.18,0,1.085075466,1/23/2018,-1,
47113,2.16,0,1.085074907,7/16/2018,-1,
42975,1.8,1,1.085044098,1/12/2017,0.8,
43521,1.79,1,1.084959504,3/14/2017,0.79,
53356,2.42,0,1.0849366,6/29/2021,-1,
54241,2.38,0,1.08492427,10/21/2021,-1,
49045,1.68,1,1.084870751,4/25/2019,0.68,
54183,2.98,0,1.084861752,10/12/2021,-1,
44221,1.3,1,1.08484692,6/14/2017,0.3,
50620,1.51,1,1.084845346,10/28/2019,0.51,
57083,2.57,0,1.084817584,1/9/2023,-1,
44632,2.36,0,1.084806926,7/28/2017,-1,
43436,3.55,0,1.084732031,3/3/2017,-1,
55106,3.8,0,1.08472801,3/24/2022,-1,
46963,1.35,1,1.084710489,6/27/2018,0.35,
52743,1.82,1,1.084678947,4/20/2021,0.82,
43046,1.31,1,1.084650352,1/17/2017,0.31,
48197,1.56,1,1.08463353,1/9/2019,0.56,
47233,1.55,1,1.08462529,7/25/2018,0.55,
46899,1.56,1,1.084621296,6/20/2018,0.56,
51650,2.25,0,1.08460009,10/12/2020,-1,
50919,1.63,1,1.084578826,2/5/2020,0.63,
45844,1.87,1,1.084529749,2/14/2018,0.87,
54826,1.84,0,1.084514032,2/15/2022,-1,
45260,3.01,0,1.084509963,10/16/2017,-1,
43582,1.63,1,1.084468665,3/24/2017,0.63,
55447,2.19,0,1.084375179,5/3/2022,-1,
43655,1.97,0,1.08436779,4/12/2017,-1,
49598,1.71,1,1.084357744,7/1/2019,0.71,
47465,2.58,0,1.084293041,8/16/2018,-1,
46916,1.46,1,1.084257871,6/22/2018,0.46,
45740,1.95,0,1.084236285,2/6/2018,-1,
46541,3.73,0,1.084232449,5/8/2018,-1,
51867,1.42,1,1.08421437,11/4/2020,0.42,
55905,2.33,0,1.084211738,6/27/2022,-1,
43295,4.02,0,1.084209475,2/21/2017,-1,
51156,1.33,1,1.08419757,2/25/2020,0.33,
45768,1.71,1,1.084098089,2/8/2018,0.71,
49198,2.91,0,1.083981323,5/16/2019,-1,
44430,2.2,0,1.083973759,7/5/2017,-1,
45799,2.26,0,1.083928376,2/10/2018,-1,
55809,1.72,1,1.083915087,6/16/2022,0.72,
55233,1.71,1,1.083889613,4/8/2022,0.71,
45500,2.8,0,1.083852156,1/2/2018,-1,
45749,2.88,0,1.083826012,2/7/2018,-1,
56100,2.93,0,1.083808591,7/21/2022,-1,
43150,3.06,0,1.083795802,2/8/2017,-1,
56552,1.56,1,1.083772691,9/8/2022,0.56,
45219,1.95,0,1.083725577,10/10/2017,-1,
56096,2.27,0,1.083606964,7/20/2022,-1,
53718,1.71,1,1.083544653,8/5/2021,0.71,
53834,1.67,1,1.083516232,8/23/2021,0.67,
55065,2.31,0,1.083509328,3/15/2022,-1,
54476,1.95,0,1.083485278,1/11/2022,-1,
53724,1.48,1,1.083482332,8/7/2021,0.48,
53196,2.17,1,1.083476544,6/9/2021,1.17,
48564,2.12,0,1.083468904,2/21/2019,-1,
49684,3.47,0,1.083450926,7/6/2019,-1,
55226,1.88,1,1.083313361,4/8/2022,0.88,
57114,1.72,1,1.083294098,1/12/2023,0.72,
44201,1.93,0,1.083265845,6/13/2017,-1,
52964,1.7,1,1.083258069,5/17/2021,0.7,
50913,1.47,1,1.083252296,2/5/2020,0.47,
51139,1.39,1,1.083228988,2/24/2020,0.39,
46221,1.56,1,1.083218272,3/24/2018,0.56,
53813,1.91,0,1.083209872,8/19/2021,-1,
51734,1.67,1,1.083205519,10/19/2020,0.67,
43903,1.49,1,1.083198495,5/8/2017,0.49,
47841,1.51,1,1.083166205,10/9/2018,0.51,
50579,1.42,1,1.083148824,10/23/2019,0.42,
49392,1.45,1,1.08310283,6/3/2019,0.45,
50912,2.16,1,1.083049784,2/5/2020,1.16,
45776,1.68,1,1.083036854,2/8/2018,0.68,
54721,1.49,1,1.08302237,2/7/2022,0.49,
52916,2.71,0,1.083016989,5/10/2021,-1,
49751,1.69,1,1.082985291,7/17/2019,0.69,
46840,2.1,0,1.082963303,6/13/2018,-1,
48044,3.74,0,1.082935924,10/31/2018,-1,
44361,3.48,0,1.082911711,7/3/2017,-1,
44460,3.06,0,1.082896124,7/7/2017,-1,
51980,2.86,0,1.082890221,1/11/2021,-1,
53883,1.23,1,1.082860876,8/30/2021,0.23,
55132,2.51,0,1.082773726,3/25/2022,-1,
52632,2.58,0,1.08273448,4/6/2021,-1,
47231,1.48,1,1.082682273,7/25/2018,0.48,
44796,2.05,1,1.082681356,8/11/2017,1.05,
43328,1.49,1,1.082670082,2/23/2017,0.49,
50108,1.65,1,1.082652706,8/21/2019,0.65,
51528,1.43,1,1.082632512,9/27/2020,0.43,
47282,1.45,1,1.082623581,7/31/2018,0.45,
52934,1.79,0,1.082570514,5/11/2021,-1,
55423,1.96,0,1.082483486,5/1/2022,-1,
47527,2.01,0,1.082404194,8/27/2018,-1,
54693,1.67,1,1.082389172,2/4/2022,0.67,
48266,1.47,1,1.082383053,1/15/2019,0.47,
55478,1.65,1,1.082365084,5/8/2022,0.65,
55955,1.7,1,1.082295577,6/29/2022,0.7,
43829,1.6,1,1.082242934,5/1/2017,0.6,
44037,1.42,1,1.082180571,5/23/2017,0.42,
46841,2.37,0,1.082175955,6/13/2018,-1,
43752,1.46,1,1.082175117,4/24/2017,0.46,
47960,1.57,1,1.082111713,10/22/2018,0.57,
56877,2.42,0,1.082061606,10/22/2022,-1,
50880,1.53,1,1.082045207,1/31/2020,0.53,
51989,1.22,1,1.082004567,1/13/2021,0.22,
48302,1.25,1,1.081814532,1/17/2019,0.25,
45299,1.75,1,1.081795287,10/18/2017,0.75,
48492,1.24,1,1.081784366,2/15/2019,0.24,
50500,2.37,0,1.081770556,10/15/2019,-1,
56098,1.58,1,1.081760419,7/20/2022,0.58,
54447,1.67,1,1.081759216,1/7/2022,0.67,
43870,2.37,0,1.081758002,5/4/2017,-1,
48169,1.79,1,1.081729234,1/7/2019,0.79,
48947,1.6,1,1.081694317,4/15/2019,0.6,
57371,1.78,1,1.081639222,2/15/2023,0.78,
48206,1.83,1,1.081635337,1/10/2019,0.83,
47249,2.44,0,1.081592185,7/27/2018,-1,
51541,1.47,1,1.081500615,9/28/2020,0.47,
56358,1.39,1,1.081485637,8/17/2022,0.39,
57131,2.65,0,1.081479277,1/16/2023,-1,
56577,1.6,1,1.081392193,9/21/2022,0.6,
51142,1.88,1,1.081367047,2/24/2020,0.88,
48345,2.57,0,1.081336623,2/4/2019,-1,
56309,1.78,1,1.081308069,8/10/2022,0.78,
49907,2,0,1.08130099,7/31/2019,-1,
44552,2.15,1,1.081279029,7/21/2017,1.15,
55493,1.36,1,1.081274716,5/9/2022,0.36,
51738,3.35,0,1.081274435,10/20/2020,-1,
53684,3.61,0,1.081173974,8/2/2021,-1,
43026,2.32,0,1.081165707,1/17/2017,-1,
57292,1.89,0,1.081154123,2/8/2023,-1,
56551,1.98,1,1.081082884,9/7/2022,0.98,
54564,1.8,1,1.080982498,1/18/2022,0.8,
54885,1.34,1,1.080970344,2/18/2022,0.34,
49266,2.47,0,1.080953369,5/23/2019,-1,
49117,2.09,0,1.080952382,5/6/2019,-1,
43721,1.72,1,1.080951388,4/19/2017,0.72,
47835,1.88,1,1.080920436,10/8/2018,0.88,
45431,1.95,0,1.080897805,11/1/2017,-1,
49628,1.74,1,1.080866553,7/2/2019,0.74,
52686,1.4,1,1.080848873,4/13/2021,0.4,
49928,1.44,1,1.080781611,8/1/2019,0.44,
48000,1.36,1,1.080726515,10/25/2018,0.36,
55141,2.48,0,1.080724896,3/26/2022,-1,
47758,2.71,0,1.080705159,9/30/2018,-1,
57072,2.31,0,1.080653989,1/7/2023,-1,
48494,1.81,1,1.080597764,2/15/2019,0.81,
52800,1.36,1,1.080532926,4/26/2021,0.36,
43100,1.71,0,1.080521927,1/23/2017,-1,
53265,1.81,0,1.080521117,6/17/2021,-1,
45444,3.28,0,1.080413902,11/3/2017,-1,
56904,1.32,1,1.080390349,10/25/2022,0.32,
45001,1.54,1,1.08032395,9/1/2017,0.54,
54067,1.56,1,1.08023977,9/28/2021,0.56,
55375,1.58,1,1.080205638,4/25/2022,0.58,
43308,2.55,0,1.080153566,2/21/2017,-1,
45949,1.56,1,1.080049084,2/22/2018,0.56,
55172,1.72,1,1.0799697,3/29/2022,0.72,
49629,1.69,1,1.079909141,7/2/2019,0.69,
48692,2.3,0,1.079901982,3/7/2019,-1,
56123,1.9,1,1.079730695,7/24/2022,0.9,
46556,1.4,1,1.079730105,5/9/2018,0.4,
43164,1.31,1,1.079718286,2/9/2017,0.31,
52068,2.22,0,1.079585773,2/3/2021,-1,
44860,2.09,0,1.079470438,8/20/2017,-1,
54225,1.27,1,1.079468789,10/19/2021,0.27,
44844,1.38,1,1.079442868,8/17/2017,0.38,
52188,1.31,1,1.079418306,2/11/2021,0.31,
45888,2.31,0,1.079377242,2/18/2018,-1,
54702,1.68,1,1.079375899,2/4/2022,0.68,
48727,1.7,1,1.079254897,3/10/2019,0.7,
45085,2.26,0,1.079191577,9/24/2017,-1,
46324,1.83,0,1.079106786,4/16/2018,-1,
48032,1.65,1,1.079098458,10/30/2018,0.65,
50782,1.81,1,1.078978132,1/21/2020,0.81,
47470,1.48,1,1.078913973,8/17/2018,0.48,
50700,1.32,1,1.078905344,1/10/2020,0.32,
54313,1.27,1,1.078848985,10/30/2021,0.27,
50044,1.31,1,1.078810526,8/13/2019,0.31,
51910,2.2,0,1.078789231,11/11/2020,-1,
55998,1.55,1,1.078696258,7/3/2022,0.55,
47975,1.56,1,1.078686633,10/23/2018,0.56,
56394,2.85,0,1.07867982,8/22/2022,-1,
54728,2.74,0,1.078668182,2/8/2022,-1,
46059,1.66,1,1.07863565,3/2/2018,0.66,
44669,1.49,1,1.078628488,8/1/2017,0.49,
50936,1.71,1,1.078626863,2/6/2020,0.71,
56086,1.59,1,1.078589856,7/19/2022,0.59,
56496,1.76,1,1.078571044,8/31/2022,0.76,
53615,1.76,1,1.078546598,7/23/2021,0.76,
48948,1.38,1,1.07841705,4/15/2019,0.38,
44712,1.44,1,1.078397504,8/3/2017,0.44,
45214,1.71,0,1.078393137,10/9/2017,-1,
56631,1.25,1,1.078386168,9/27/2022,0.25,
52268,1.69,1,1.078354916,2/24/2021,0.69,
54282,1.42,1,1.078353395,10/27/2021,0.42,
57112,1.32,1,1.078334748,1/11/2023,0.32,
45747,2.02,0,1.078221715,2/7/2018,-1,
47972,1.27,1,1.078204288,10/23/2018,0.27,
51274,2.4,0,1.078203093,8/28/2020,-1,
53240,1.54,1,1.078121552,6/15/2021,0.54,
53647,1.91,0,1.078089841,7/27/2021,-1,
56133,1.28,1,1.07807045,7/25/2022,0.28,
57026,2.14,1,1.07804498,1/2/2023,1.14,
56823,3.68,0,1.078027869,10/18/2022,-1,
45590,2,1,1.078027427,1/11/2018,1,
46169,2.95,0,1.07802101,3/21/2018,-1,
49167,1.82,1,1.07794226,5/11/2019,0.82,
56261,2.14,0,1.077918727,8/5/2022,-1,
52455,1.47,1,1.077811731,3/15/2021,0.47,
57362,1.63,1,1.077660634,2/14/2023,0.63,
56669,2.54,0,1.077565029,9/30/2022,-1,
43140,1.54,1,1.077557622,2/8/2017,0.54,
46968,1.54,1,1.077525946,6/28/2018,0.54,
44633,1.84,1,1.077447969,7/28/2017,0.84,
47889,2.11,0,1.077384728,10/16/2018,-1,
56610,1.58,1,1.077367126,9/26/2022,0.58,
53328,2.51,0,1.077355337,6/24/2021,-1,
57252,1.3,1,1.077339486,1/27/2023,0.3,
48030,3.81,0,1.0773384,10/30/2018,-1,
52008,3.13,0,1.077279942,2/1/2021,-1,
57273,1.76,1,1.077251687,2/7/2023,0.76,
51918,1.45,1,1.077236233,11/14/2020,0.45,
45142,1.31,1,1.077212766,10/2/2017,0.31,
53214,1.55,1,1.077181114,6/11/2021,0.55,
45930,2.91,0,1.077170248,2/21/2018,-1,
50215,2.61,0,1.077159895,8/30/2019,-1,
53418,1.27,1,1.077135963,7/1/2021,0.27,
56433,2.21,0,1.077049877,8/29/2022,-1,
51550,1.38,1,1.077010171,9/28/2020,0.38,
51193,1.62,1,1.077000817,2/27/2020,0.62,
47273,1.85,1,1.076956643,7/30/2018,0.85,
47733,1.93,0,1.076895612,9/26/2018,-1,
49149,1.57,1,1.076876215,5/8/2019,0.57,
54970,2.23,0,1.076861228,2/24/2022,-1,
55089,2.86,0,1.07685994,3/23/2022,-1,
49137,2.45,0,1.076839687,5/7/2019,-1,
47505,2.3,0,1.076821902,8/22/2018,-1,
53397,2.8,0,1.076811397,6/30/2021,-1,
43866,2.44,0,1.076798588,5/3/2017,-1,
48028,1.41,1,1.076778484,10/30/2018,0.41,
50278,1.49,1,1.076776514,9/19/2019,0.49,
45506,3.85,0,1.076714278,1/3/2018,-1,
48969,1.47,1,1.07671105,4/17/2019,0.47,
56279,1.59,1,1.076626534,8/8/2022,0.59,
50458,1.4,1,1.076594806,10/10/2019,0.4,
51886,1.47,1,1.076535662,11/6/2020,0.47,
44055,2.74,0,1.076526483,5/25/2017,-1,
56593,1.5,1,1.076499686,9/22/2022,0.5,
57382,1.69,1,1.076463932,2/15/2023,0.69,
51724,1.44,1,1.076455511,10/18/2020,0.44,
54413,1.35,1,1.076448683,1/4/2022,0.35,
49800,1.73,1,1.076446979,7/23/2019,0.73,
47712,1.22,1,1.076419985,9/25/2018,0.22,
48814,1.29,1,1.076351733,3/22/2019,0.29,
50744,2.33,0,1.076325394,1/16/2020,-1,
51261,2.45,0,1.076322297,8/25/2020,-1,
43857,1.56,1,1.076281974,5/3/2017,0.56,
50732,1.52,1,1.076276983,1/15/2020,0.52,
55387,1.23,1,1.076240825,4/26/2022,0.23,
55293,1.84,1,1.076239652,4/16/2022,0.84,
54843,1.92,1,1.076220317,2/16/2022,0.92,
48677,2.17,1,1.076156801,3/2/2019,1.17,
45775,1.63,1,1.076092481,2/8/2018,0.63,
55491,1.55,1,1.076064424,5/9/2022,0.55,
49918,2.24,0,1.076011886,7/31/2019,-1,
45106,1.54,1,1.075986058,9/26/2017,0.54,
44790,1.92,1,1.075975685,8/10/2017,0.92,
48457,3.93,0,1.075923373,2/13/2019,-1,
55107,1.76,1,1.075908957,3/24/2022,0.76,
52260,2.41,0,1.075897822,2/24/2021,-1,
45724,1.33,1,1.07586633,1/25/2018,0.33,
45584,2.8,0,1.075860551,1/10/2018,-1,
51016,1.43,1,1.075860242,2/13/2020,0.43,
48493,1.25,1,1.075831226,2/15/2019,0.25,
50028,1.74,1,1.075784351,8/12/2019,0.74,
51803,1.34,1,1.075736961,10/28/2020,0.34,
54092,1.56,1,1.075678167,9/30/2021,0.56,
49141,1.47,1,1.075618293,5/7/2019,0.47,
49647,1.31,1,1.075548346,7/3/2019,0.31,
51615,2.85,0,1.07547452,10/2/2020,-1,
55801,3.2,0,1.075444686,6/15/2022,-1,
48926,2.1,0,1.075423834,4/13/2019,-1,
46486,3.74,0,1.075391736,5/2/2018,-1,
54113,2.17,0,1.07537629,10/7/2021,-1,
52950,1.28,1,1.075353241,5/13/2021,0.28,
57177,1.41,1,1.075351886,1/17/2023,0.41,
57121,1.93,1,1.075246802,1/12/2023,0.93,
54705,2.24,0,1.075244041,2/5/2022,-1,
50180,1.5,1,1.075237832,8/27/2019,0.5,
45057,1.7,1,1.075224529,9/20/2017,0.7,
46225,2.27,0,1.075179854,3/25/2018,-1,
49083,2.16,1,1.075139078,4/30/2019,1.16,
52130,1.49,1,1.075115001,2/8/2021,0.49,
55900,1.33,1,1.075110213,6/27/2022,0.33,
54704,1.49,1,1.07507005,2/4/2022,0.49,
56819,2.5,0,1.074996392,10/18/2022,-1,
52308,1.6,1,1.074958897,3/1/2021,0.6,
48767,1.4,1,1.074956429,3/13/2019,0.4,
44356,2.13,0,1.07494151,6/30/2017,-1,
47398,4.18,0,1.07487504,8/8/2018,-1,
55917,1.25,1,1.074760152,6/28/2022,0.25,
46529,1.79,1,1.074725428,5/7/2018,0.79,
51932,1.88,0,1.074718184,11/21/2020,-1,
43577,2.28,0,1.074693287,3/24/2017,-1,
54193,1.69,1,1.074648039,10/13/2021,0.69,
56346,1.98,1,1.07464222,8/16/2022,0.98,
52851,1.56,1,1.074611264,5/1/2021,0.56,
44289,2.56,0,1.074610211,6/22/2017,-1,
53858,1.78,1,1.074563574,8/25/2021,0.78,
52734,1.44,1,1.074516768,4/19/2021,0.44,
44276,1.92,0,1.074515946,6/21/2017,-1,
53607,2.35,0,1.074439536,7/23/2021,-1,
47306,3.08,0,1.0744156,8/1/2018,-1,
56109,1.7,1,1.074366652,7/21/2022,0.7,
50805,3.05,0,1.074299133,1/21/2020,-1,
49462,2.33,0,1.074286946,6/17/2019,-1,
56318,3.4,0,1.074226595,8/11/2022,-1,
43268,1.61,1,1.074167264,2/18/2017,0.61,
55641,2.16,0,1.074163413,5/24/2022,-1,
44749,1.7,1,1.074111478,8/6/2017,0.7,
50629,1.88,0,1.074111438,10/29/2019,-1,
52620,1.33,1,1.074027452,4/5/2021,0.33,
48228,1.27,1,1.073841353,1/14/2019,0.27,
50293,1.64,1,1.073822469,9/20/2019,0.64,
52830,1.63,1,1.07381673,4/28/2021,0.63,
51061,1.25,1,1.073801219,2/18/2020,0.25,
51407,1.28,1,1.07378782,9/9/2020,0.28,
50007,1.83,1,1.073765427,8/8/2019,0.83,
47135,1.51,1,1.073717823,7/17/2018,0.51,
54289,2.51,0,1.073683834,10/27/2021,-1,
52713,1.46,1,1.073588567,4/15/2021,0.46,
51084,2.46,0,1.073578631,2/19/2020,-1,
46191,1.45,1,1.073526303,3/22/2018,0.45,
51823,1.31,1,1.073514675,10/29/2020,0.31,
57303,1.6,1,1.073436626,2/9/2023,0.6,
46438,1.83,1,1.073421481,4/28/2018,0.83,
52082,1.37,1,1.073363361,2/5/2021,0.37,
43652,1.94,0,1.073344957,4/12/2017,-1,
57067,2.51,0,1.073338509,1/6/2023,-1,
49606,1.4,1,1.073337567,7/2/2019,0.4,
56604,3.59,0,1.073316608,9/24/2022,-1,
45265,1.65,1,1.073308713,10/17/2017,0.65,
47658,2.28,0,1.073301873,9/18/2018,-1,
47899,2.5,0,1.073267369,10/16/2018,-1,
57118,2.27,0,1.073106288,1/12/2023,-1,
55633,1.81,1,1.073098125,5/24/2022,0.81,
54922,1.87,0,1.073094659,2/22/2022,-1,
49120,2.02,0,1.073067089,5/6/2019,-1,
54732,3.8,0,1.073023294,2/8/2022,-1,
55120,1.66,1,1.072989392,3/24/2022,0.66,
56219,1.37,1,1.072946169,8/2/2022,0.37,
45180,1.28,1,1.072938875,10/4/2017,0.28,
44306,1.47,1,1.072925579,6/25/2017,0.47,
46345,1.58,1,1.072888766,4/18/2018,0.58,
51820,1.36,1,1.072863018,10/29/2020,0.36,
44374,1.78,1,1.072784135,7/3/2017,0.78,
53756,1.58,1,1.072781083,8/11/2021,0.58,
44966,1.88,1,1.072764133,8/30/2017,0.88,
42977,2.13,1,1.07276039,1/12/2017,1.13,
49886,2.54,0,1.072697799,7/30/2019,-1,
54248,1.34,1,1.072694944,10/22/2021,0.34,
54016,2.4,0,1.072677629,9/21/2021,-1,
57218,1.85,0,1.072652661,1/19/2023,-1,
43766,1.69,1,1.072649548,4/25/2017,0.69,
47672,2.23,0,1.072623517,9/19/2018,-1,
53495,2.69,0,1.072595175,7/13/2021,-1,
42918,1.33,1,1.07259037,1/6/2017,0.33,
57129,2.74,0,1.072586941,1/16/2023,-1,
50712,1.31,1,1.072555725,1/13/2020,0.31,
54096,1.27,1,1.072549568,10/1/2021,0.27,
46364,2.17,0,1.072518417,4/20/2018,-1,
52787,1.46,1,1.07249778,4/23/2021,0.46,
49348,1.27,1,1.07243388,5/29/2019,0.27,
55390,2.72,0,1.072432619,4/26/2022,-1,
53990,1.28,1,1.072401003,9/5/2021,0.28,
43013,1.58,1,1.072377204,1/16/2017,0.58,
46353,1.41,1,1.072363669,4/18/2018,0.41,
53259,1.5,1,1.072342975,6/16/2021,0.5,
52789,1.93,1,1.072315223,4/23/2021,0.93,
55305,2.18,0,1.072274141,4/18/2022,-1,
56893,1.34,1,1.072262766,10/24/2022,0.34,
52059,1.27,1,1.072236244,2/3/2021,0.27,
53958,1.59,1,1.072203402,9/2/2021,0.59,
43475,1.88,0,1.072181449,3/11/2017,-1,
54974,2.59,0,1.072173855,2/24/2022,-1,
53853,1.43,1,1.072151609,8/24/2021,0.43,
57113,1.54,1,1.072131708,1/11/2023,0.54,
57184,1.27,1,1.072115971,1/18/2023,0.27,
55048,1.88,0,1.072106118,3/13/2022,-1,
43058,3.03,0,1.071961453,1/18/2017,-1,
56287,1.65,1,1.071922488,8/9/2022,0.65,
49432,1.32,1,1.07187363,6/12/2019,0.32,
47959,2.4,0,1.071867282,10/22/2018,-1,
52089,2.59,0,1.0717815,2/5/2021,-1,
56905,1.71,1,1.071774418,10/25/2022,0.71,
54406,1.4,1,1.071773541,1/4/2022,0.4,
48667,1.68,1,1.071733675,2/28/2019,0.68,
48528,1.38,1,1.07172207,2/19/2019,0.38,
51365,2.52,0,1.071721287,9/3/2020,-1,
45404,1.77,1,1.071716989,10/30/2017,0.77,
43450,1.84,0,1.07170079,3/9/2017,-1,
51357,1.34,1,1.071660682,9/3/2020,0.34,
54349,2.48,0,1.071650246,11/4/2021,-1,
49669,4.27,0,1.071643356,7/5/2019,-1,
47426,2.72,0,1.071639191,8/13/2018,-1,
43236,1.4,1,1.071637034,2/15/2017,0.4,
56482,1.73,1,1.071634282,8/30/2022,0.73,
45400,1.28,1,1.071633791,10/29/2017,0.28,
57122,1.39,1,1.071631049,1/13/2023,0.39,
56078,2.66,0,1.071579996,7/19/2022,-1,
53209,1.52,1,1.071501351,6/10/2021,0.52,
54242,1.44,1,1.071438131,10/21/2021,0.44,
54443,1.31,1,1.071396085,1/7/2022,0.31,
48462,1.28,1,1.071394577,2/13/2019,0.28,
57263,1.33,1,1.071375108,2/7/2023,0.33,
57355,2.3,0,1.071354461,2/14/2023,-1,
43619,1.34,1,1.071281093,3/27/2017,0.34,
47151,2.16,0,1.071275064,7/18/2018,-1,
48010,2.61,0,1.071266702,10/26/2018,-1,
49383,2.96,0,1.07126389,6/1/2019,-1,
48805,1.56,1,1.071232864,3/21/2019,0.56,
53059,2.05,0,1.071209354,5/27/2021,-1,
47048,1.68,1,1.071172614,7/4/2018,0.68,
51035,1.85,1,1.071156981,2/15/2020,0.85,
49071,1.58,1,1.071150612,4/30/2019,0.58,
54210,1.32,1,1.071129101,10/18/2021,0.32,
43767,1.72,1,1.071092875,4/25/2017,0.72,
55820,1.33,1,1.071092699,6/17/2022,0.33,
45805,2.47,0,1.071087787,2/11/2018,-1,
57435,1.45,1,1.071051276,2/20/2023,0.45,
50130,3.56,0,1.071038924,8/26/2019,-1,
54251,1.53,1,1.07102962,10/22/2021,0.53,
51966,2.76,0,1.071014366,1/9/2021,-1,
55354,1.59,1,1.071005491,4/22/2022,0.59,
44034,1.68,1,1.070977149,5/23/2017,0.68,
43320,1.51,1,1.070929183,2/22/2017,0.51,
44007,1.36,1,1.070910273,5/20/2017,0.36,
49205,1.42,1,1.070906081,5/16/2019,0.42,
56380,1.28,1,1.070892715,8/19/2022,0.28,
51524,2.24,0,1.070867578,9/27/2020,-1,
48295,1.24,1,1.070862436,1/16/2019,0.24,
55782,1.84,1,1.070861113,6/14/2022,0.84,
55877,3.43,0,1.070821765,6/23/2022,-1,
54336,1.28,1,1.070786285,11/2/2021,0.28,
52824,2.55,0,1.070774974,4/28/2021,-1,
53384,1.85,1,1.070712861,6/30/2021,0.85,
46535,1.63,1,1.070707134,5/7/2018,0.63,
55017,1.58,1,1.070696604,3/11/2022,0.58,
49060,2.18,0,1.070656076,4/29/2019,-1,
50613,1.41,1,1.070632201,10/28/2019,0.41,
56891,1.49,1,1.07059148,10/24/2022,0.49,
50673,1.84,1,1.070518332,11/16/2019,0.84,
56529,3.49,0,1.070502755,9/2/2022,-1,
42909,1.59,1,1.070496136,1/5/2017,0.59,
50993,1.6,1,1.070409632,2/12/2020,0.6,
54528,3.47,0,1.070367561,1/17/2022,-1,
56423,3.49,0,1.070355053,8/25/2022,-1,
51423,1.88,1,1.070241265,9/11/2020,0.88,
43208,2.37,0,1.070170449,2/14/2017,-1,
57139,3.61,0,1.070158927,1/16/2023,-1,
49724,1.65,1,1.070140663,7/16/2019,0.65,
47563,1.66,1,1.070091563,8/28/2018,0.66,
57220,3.61,0,1.070086143,1/19/2023,-1,
49557,1.6,1,1.070085462,6/26/2019,0.6,
50692,1.45,1,1.070057208,1/8/2020,0.45,
47119,2.23,1,1.069982639,7/17/2018,1.23,
47279,1.67,1,1.069964207,7/31/2018,0.67,
49353,4.34,0,1.069960814,5/29/2019,-1,
47317,3.01,0,1.069932465,8/1/2018,-1,
57474,2.2,0,1.069900583,2/23/2023,-1,
54279,1.7,1,1.069880437,10/26/2021,0.7,
47561,1.45,1,1.069873551,8/28/2018,0.45,
47842,1.43,1,1.069856935,10/9/2018,0.43,
