match,PSW,win0,confidence0,date,
30792,1.75,0,1.356067567,4/15/2019,-1
30176,2.06,0,1.355637963,1/22/2019,-1
39176,2,1,1.353783041,2/7/2023,1
31309,2.24,1,1.353167731,6/17/2019,1.24
28862,1.95,1,1.352570956,9/3/2017,0.95
34088,1.83,1,1.351978643,2/21/2021,0.83
30655,2.15,1,1.351958212,3/22/2019,1.15
36327,1.68,0,1.351914542,1/7/2022,-1
36639,2.05,0,1.351438957,2/9/2022,-1
38985,2.16,1,1.351144574,1/10/2023,1.16
31844,1.85,1,1.351116694,8/7/2019,0.85
32918,1.94,0,1.350750076,2/18/2020,-1
28468,1.75,0,1.350128422,7/27/2017,-1
37013,2.23,1,1.349916421,3/25/2022,1.23
32780,1.72,0,1.349704849,2/6/2020,-1
38634,1.59,0,1.34944906,10/7/2022,-1
34185,1.71,0,1.349225769,3/2/2021,-1
30487,2.18,1,1.348478036,2/27/2019,1.18
26675,1.79,0,1.348104695,1/2/2017,-1
28335,1.92,1,1.34795826,7/18/2017,0.92
38161,2.03,1,1.347896475,8/6/2022,1.03
31031,2.28,1,1.347694631,5/14/2019,1.28
36501,2.17,1,1.347685259,1/22/2022,1.17
38508,1.89,1,1.347514893,9/26/2022,0.89
27122,1.9,0,1.347483864,2/21/2017,-1
28015,2.14,0,1.3474729,6/4/2017,-1
28631,2.09,1,1.347274346,8/10/2017,1.09
35403,2.01,0,1.347248604,7/16/2021,-1
35387,1.79,0,1.347112527,7/15/2021,-1
39011,1.71,0,1.346917744,1/11/2023,-1
30593,1.99,0,1.346887877,3/11/2019,-1
32418,1.55,0,1.346766261,10/22/2019,-1
29216,1.79,0,1.346578781,10/25/2017,-1
31419,1.68,0,1.34625012,7/1/2019,-1
27396,2.03,1,1.346167107,3/23/2017,1.03
36062,1.69,0,1.345469014,10/13/2021,-1
37503,2.12,1,1.344909472,5/23/2022,1.12
33031,1.96,0,1.344442787,2/26/2020,-1
28301,2.13,1,1.344127688,7/7/2017,1.13
27458,2.52,1,1.343717237,3/28/2017,1.52
33930,2.14,1,1.343555151,2/3/2021,1.14
32828,2.06,1,1.343147433,2/11/2020,1.06
37048,1.75,0,1.343094664,3/28/2022,-1
28054,1.62,0,1.342712025,6/14/2017,-1
36039,1.68,0,1.342640226,10/11/2021,-1
32250,1.62,0,1.342586824,10/3/2019,-1
30424,2.19,1,1.342189102,2/22/2019,1.19
38191,2.16,1,1.34205843,8/10/2022,1.16
30145,2.28,1,1.341482788,1/17/2019,1.28
36332,2.16,1,1.341382338,1/8/2022,1.16
31702,2,0,1.34136757,7/27/2019,-1
38091,2.14,1,1.340374619,7/31/2022,1.14
33073,1.87,1,1.340190969,2/29/2020,0.87
38222,1.99,1,1.340187382,8/14/2022,0.99
32646,1.81,1,1.340143094,1/21/2020,0.81
28808,1.88,0,1.33979243,8/30/2017,-1
35243,2.48,1,1.339769873,6/30/2021,1.48
27428,1.71,0,1.339568099,3/25/2017,-1
28387,1.66,0,1.339549783,7/20/2017,-1
30142,1.75,1,1.339290574,1/17/2019,0.75
30936,1.59,0,1.338709558,5/2/2019,-1
34582,1.77,0,1.338655948,4/16/2021,-1
30361,2.6,1,1.338456805,2/19/2019,1.6
31039,1.73,0,1.338182619,5/14/2019,-1
32221,2.03,0,1.338077299,10/1/2019,-1
33763,1.58,0,1.337698551,11/10/2020,-1
38733,1.95,0,1.337344243,10/19/2022,-1
28190,1.9,0,1.337281896,6/29/2017,-1
27356,1.79,0,1.337253982,3/14/2017,-1
39175,1.85,0,1.337207119,2/7/2023,-1
33782,1.74,0,1.336766329,11/16/2020,-1
27849,1.94,1,1.336713905,5/21/2017,0.94
35542,1.79,0,1.336657876,7/30/2021,-1
37791,2.04,0,1.336382429,6/27/2022,-1
31282,1.77,0,1.335968662,6/13/2019,-1
38469,2.09,1,1.335850208,9/21/2022,1.09
28982,1.81,0,1.335704735,9/30/2017,-1
37033,1.98,1,1.33564377,3/26/2022,0.98
30520,2.17,1,1.335596818,3/2/2019,1.17
32775,1.59,0,1.334972095,2/5/2020,-1
37261,2.09,0,1.334964584,4/25/2022,-1
34699,1.78,0,1.334790904,4/29/2021,-1
35959,1.53,0,1.334687392,9/30/2021,-1
33792,1.88,0,1.334184912,11/21/2020,-1
26869,1.61,1,1.334144976,1/17/2017,0.61
35314,1.68,0,1.334091259,7/3/2021,-1
30367,1.92,0,1.333694012,2/19/2019,-1
31902,1.71,0,1.333664708,8/14/2019,-1
38305,1.83,0,1.333640348,8/24/2022,-1
29445,2.13,1,1.333500646,1/13/2018,1.13
28725,2.2,0,1.333498955,8/22/2017,-1
38493,1.89,0,1.333255895,9/23/2022,-1
32477,1.87,1,1.333239651,10/29/2019,0.87
35814,1.76,0,1.333095428,9/1/2021,-1
30189,1.98,1,1.332707136,2/4/2019,0.98
30968,2.09,0,1.332507996,5/6/2019,-1
37941,1.71,0,1.332077761,7/14/2022,-1
26676,2.1,1,1.331799299,1/2/2017,1.1
34493,2.16,1,1.33170161,4/6/2021,1.16
28583,2.23,1,1.331259016,8/4/2017,1.23
28039,2.02,1,1.331060671,6/13/2017,1.02
37364,2.13,1,1.331032415,5/7/2022,1.13
34574,1.8,0,1.330299746,4/15/2021,-1
33383,2,0,1.329895081,9/27/2020,-1
34068,2.1,0,1.329747111,2/13/2021,-1
38270,1.9,0,1.329351742,8/19/2022,-1
28153,1.81,0,1.329185897,6/26/2017,-1
36185,2.08,1,1.328925848,10/31/2021,1.08
31457,1.81,1,1.328592913,7/2/2019,0.81
32652,2.04,0,1.328552316,1/21/2020,-1
27738,1.72,0,1.328504321,5/7/2017,-1
38048,2.37,1,1.328156462,7/27/2022,1.37
30739,1.77,0,1.328062754,4/9/2019,-1
34740,1.64,0,1.328050053,5/4/2021,-1
30429,2.22,1,1.32779442,2/23/2019,1.22
28719,1.75,0,1.327794362,8/22/2017,-1
29511,2.4,1,1.327757728,1/17/2018,1.4
33846,1.6,0,1.327396462,1/12/2021,-1
30988,1.75,0,1.327371774,5/8/2019,-1
31963,1.85,0,1.327228842,8/23/2019,-1
28078,1.63,0,1.326965704,6/17/2017,-1
27981,1.88,0,1.326663101,5/31/2017,-1
34156,1.96,1,1.326551764,2/26/2021,0.96
31676,2.2,1,1.326269126,7/24/2019,1.2
27408,2.44,1,1.325587052,3/23/2017,1.44
35147,2.41,1,1.325442354,6/19/2021,1.41
32604,2.01,1,1.324529607,1/17/2020,1.01
34359,2.15,1,1.32377869,3/17/2021,1.15
32899,1.62,0,1.323714032,2/16/2020,-1
39376,1.67,0,1.323536292,2/23/2023,-1
27322,2.2,1,1.32285161,3/11/2017,1.2
27597,1.76,0,1.322772478,4/25/2017,-1
29502,1.59,0,1.322686108,1/16/2018,-1
35919,2.13,0,1.322630632,9/25/2021,-1
29869,1.79,0,1.322448627,2/28/2018,-1
35665,1.84,0,1.322325915,8/18/2021,-1
29050,1.64,0,1.322301904,10/8/2017,-1
29214,1.94,0,1.32223092,10/25/2017,-1
33744,1.63,0,1.322144579,11/5/2020,-1
38221,2.27,0,1.321955696,8/14/2022,-1
32220,2.18,1,1.321864677,10/1/2019,1.18
36669,2.07,0,1.321830784,2/11/2022,-1
36542,2.2,0,1.321760883,2/1/2022,-1
31695,1.9,1,1.321430326,7/26/2019,0.9
30515,2.23,1,1.321191822,3/1/2019,1.23
36370,1.79,0,1.321091818,1/12/2022,-1
33227,1.58,0,1.320770264,9/4/2020,-1
31571,1.93,1,1.320763489,7/16/2019,0.93
33568,1.72,0,1.320755493,10/16/2020,-1
28871,2.16,1,1.320155125,9/6/2017,1.16
31988,1.75,0,1.320114311,8/26/2019,-1
36848,2.23,1,1.319772268,2/24/2022,1.23
36130,1.99,0,1.31966002,10/25/2021,-1
30390,1.84,0,1.319445827,2/20/2019,-1
38994,1.6,0,1.319294825,1/10/2023,-1
37747,1.64,0,1.31925845,6/22/2022,-1
33868,1.76,0,1.318941618,2/1/2021,-1
34115,2.24,1,1.318928785,2/23/2021,1.24
36575,2.37,1,1.318787652,2/3/2022,1.37
30270,1.84,1,1.317690232,2/11/2019,0.84
29086,1.88,0,1.317206921,10/11/2017,-1
34601,1.54,0,1.316993382,4/19/2021,-1
38472,1.6,0,1.316754269,9/21/2022,-1
38230,1.67,0,1.316480273,8/15/2022,-1
39217,2.08,1,1.315869964,2/10/2023,1.08
33946,1.78,0,1.315794947,2/5/2021,-1
39280,2.16,1,1.315541553,2/15/2023,1.16
28108,1.93,0,1.315487952,6/20/2017,-1
32353,1.98,0,1.315296127,10/16/2019,-1
30692,1.93,0,1.315284056,3/25/2019,-1
32958,1.91,0,1.315223907,2/20/2020,-1
29866,2.16,1,1.314849018,2/28/2018,1.16
37772,1.74,0,1.314314233,6/25/2022,-1
30329,1.58,0,1.314301598,2/15/2019,-1
33062,1.62,0,1.31426775,2/27/2020,-1
26952,1.9,1,1.314195226,2/7/2017,0.9
31240,2.06,1,1.314101665,6/3/2019,1.06
35956,1.71,0,1.313912025,9/30/2021,-1
34851,1.59,0,1.313779648,5/19/2021,-1
27342,1.88,0,1.313755302,3/12/2017,-1
30917,1.8,0,1.313618692,4/30/2019,-1
29732,1.69,0,1.313328985,2/17/2018,-1
29718,1.72,0,1.313288983,2/16/2018,-1
37823,1.87,1,1.313222984,6/28/2022,0.87
29411,2.01,1,1.31285251,1/9/2018,1.01
30462,1.83,1,1.312784231,2/26/2019,0.83
38355,2.05,0,1.312646879,8/30/2022,-1
33981,1.66,1,1.311993486,2/8/2021,0.66
28516,1.81,1,1.311691865,8/1/2017,0.81
35109,1.68,0,1.311206442,6/15/2021,-1
28177,1.88,0,1.311203744,6/28/2017,-1
28933,2.07,1,1.311119188,9/25/2017,1.07
38966,2.51,1,1.310528865,1/6/2023,1.51
35504,1.91,0,1.310145348,7/27/2021,-1
31553,1.87,0,1.309688678,7/15/2019,-1
32971,1.87,1,1.309629898,2/21/2020,0.87
36566,1.84,1,1.309476072,2/3/2022,0.84
29220,2.29,1,1.309424943,10/26/2017,1.29
32122,1.74,0,1.309066446,9/18/2019,-1
30909,1.74,0,1.308866732,4/29/2019,-1
27821,2.11,1,1.308318331,5/16/2017,1.11
33774,1.78,0,1.308252457,11/12/2020,-1
38935,1.83,1,1.308180878,1/3/2023,0.83
32406,1.55,0,1.307750735,10/21/2019,-1
27581,2.12,0,1.307538774,4/22/2017,-1
28527,2.07,0,1.307399483,8/2/2017,-1
33958,1.75,0,1.307395341,2/6/2021,-1
