match,PSW,win0,confidence0,date,
13270,2.34,0,1.118475266,5/14/2013,-1
16798,1.81,0,1.118457145,9/16/2014,-1
18008,1.83,1,1.118449188,4/24/2015,0.83
27132,2.14,0,1.118412291,10/26/2018,-1
14743,2.56,0,1.118371781,1/2/2014,-1
34621,1.4,1,1.118246579,7/13/2022,0.4
24121,1.47,1,1.118219256,8/30/2017,0.47
18489,1.76,1,1.118198033,6/18/2015,0.76
26699,2.22,0,1.118185174,9/11/2018,-1
16071,1.81,1,1.118171982,6/23/2014,0.81
26536,1.62,1,1.118151735,8/22/2018,0.62
23143,1.59,1,1.117991536,5/4/2017,0.59
22462,2.84,0,1.11787314,1/30/2017,-1
32972,2.18,0,1.117832004,10/18/2021,-1
15116,1.32,1,1.117818986,2/24/2014,0.32
28268,1.74,1,1.117756859,5/25/2019,0.74
34213,2.42,0,1.117742171,5/26/2022,-1
14665,2.06,0,1.117720011,12/29/2013,-1
24530,2.45,0,1.117684162,10/11/2017,-1
26078,1.65,1,1.117679737,6/26/2018,0.65
14934,1.45,1,1.117645386,1/20/2014,0.45
25873,1.96,1,1.117607282,5/30/2018,0.96
27145,1.59,1,1.117601822,11/1/2018,0.59
33160,1.55,1,1.117578163,1/5/2022,0.55
15619,2.72,0,1.117571154,4/30/2014,-1
35210,1.42,1,1.117568234,9/20/2022,0.42
16516,1.75,1,1.11753846,8/18/2014,0.75
26002,1.86,1,1.117517615,6/19/2018,0.86
25621,2.54,0,1.117506893,5/5/2018,-1
28402,2.08,1,1.117435564,6/10/2019,1.08
12756,1.59,1,1.11743382,2/27/2013,0.59
18760,2.16,1,1.117428311,7/21/2015,1.16
31135,1.99,1,1.117408837,3/5/2021,0.99
21266,1.84,1,1.117361231,7/14/2016,0.84
34860,2.69,0,1.117326731,8/10/2022,-1
16803,1.58,1,1.117309296,9/17/2014,0.58
26398,1.57,1,1.117306203,8/4/2018,0.57
19849,1.71,1,1.117281452,1/19/2016,0.71
14168,1.59,1,1.117254269,8/26/2013,0.59
18932,1.55,1,1.117222987,8/11/2015,0.55
28148,1.79,1,1.117148175,5/9/2019,0.79
21157,1.65,1,1.117088572,6/29/2016,0.65
26792,1.74,0,1.117066216,9/19/2018,-1
17185,2.11,0,1.117043555,1/6/2015,-1
14548,2.64,0,1.117010317,10/9/2013,-1
20165,2.61,0,1.116988429,3/1/2016,-1
24896,1.47,1,1.11697642,1/16/2018,0.47
16302,1.83,1,1.116969189,7/19/2014,0.83
34451,2.6,0,1.116917291,6/24/2022,-1
13097,1.52,1,1.11684057,4/12/2013,0.52
17299,2.56,0,1.116818225,1/19/2015,-1
35956,2.1,0,1.116815074,2/22/2023,-1
14696,1.53,1,1.116813459,12/30/2013,0.53
35160,2.3,0,1.11676976,9/14/2022,-1
14992,2.21,0,1.116762988,1/31/2014,-1
18076,2.24,0,1.116748533,5/2/2015,-1
16685,1.83,1,1.116681476,9/9/2014,0.83
27073,1.96,1,1.116675782,10/15/2018,0.96
30622,2.06,1,1.116667665,10/2/2020,1.06
25351,1.65,1,1.116642888,3/30/2018,0.65
18411,2.03,1,1.116609839,6/9/2015,1.03
12367,1.71,1,1.116602854,1/10/2013,0.71
21938,2.17,1,1.116592692,9/30/2016,1.17
32957,1.58,1,1.116464321,10/13/2021,0.58
13145,1.51,1,1.116451524,4/25/2013,0.51
25276,2.37,1,1.116432278,3/21/2018,1.37
31736,1.79,1,1.116381448,5/23/2021,0.79
24224,1.84,1,1.11634777,9/12/2017,0.84
20164,2.36,0,1.11633558,3/1/2016,-1
27965,1.72,1,1.116320818,4/13/2019,0.72
31964,1.56,1,1.116299585,6/15/2021,0.56
33722,1.33,1,1.116258346,3/23/2022,0.33
27415,1.63,1,1.116236733,1/20/2019,0.63
31209,2.23,0,1.116231142,3/10/2021,-1
23265,2.26,1,1.116205853,5/19/2017,1.26
23731,2.29,0,1.116177074,7/7/2017,-1
13493,1.93,1,1.11615882,6/6/2013,0.93
33576,2.36,0,1.116158076,3/1/2022,-1
15692,1.29,1,1.116152069,5/9/2014,0.29
20077,1.98,1,1.116083807,2/22/2016,0.98
20073,1.66,1,1.116072965,2/22/2016,0.66
15638,1.92,0,1.116064617,5/3/2014,-1
26425,1.7,1,1.116049817,8/7/2018,0.7
26461,2,0,1.116005135,8/11/2018,-1
32619,2.16,0,1.115990765,8/31/2021,-1
23384,1.95,1,1.115918521,5/30/2017,0.95
29473,1.7,1,1.115895571,10/6/2019,0.7
26559,1.41,1,1.115836058,8/27/2018,0.41
27710,1.5,1,1.115792628,3/11/2019,0.5
19158,1.68,1,1.115791998,9/4/2015,0.68
30330,2.43,0,1.115777778,9/2/2020,-1
16372,1.65,1,1.115777682,7/30/2014,0.65
13143,2.48,0,1.115746728,4/25/2013,-1
20701,1.75,1,1.1157193,5/9/2016,0.75
32340,1.93,1,1.115718713,7/21/2021,0.93
24411,3.1,0,1.115709166,9/26/2017,-1
28289,1.81,0,1.115692769,5/27/2019,-1
34231,1.72,0,1.115678807,5/28/2022,-1
25642,1.68,1,1.115668609,5/6/2018,0.68
26775,1.66,1,1.115623282,9/18/2018,0.66
14516,1.37,1,1.115481299,10/7/2013,0.37
18001,1.45,1,1.115430972,4/23/2015,0.45
14496,1.55,1,1.115315323,10/2/2013,0.55
35790,1.67,1,1.115195755,2/3/2023,0.67
16743,1.46,1,1.115172366,9/12/2014,0.46
19568,2.65,0,1.115157618,10/17/2015,-1
15072,1.32,1,1.115113065,2/18/2014,0.32
33079,1.72,1,1.115077094,10/30/2021,0.72
30969,1.99,0,1.115070226,2/11/2021,-1
26542,2.67,0,1.115052798,8/23/2018,-1
22998,1.85,0,1.115010169,4/11/2017,-1
29100,2.35,0,1.1149688,8/29/2019,-1
23923,2.1,0,1.114937347,8/4/2017,-1
12412,1.83,1,1.114927688,1/15/2013,0.83
14099,1.3,1,1.114897068,8/14/2013,0.3
16502,1.93,1,1.114887396,8/16/2014,0.93
14230,3.56,0,1.114816275,8/29/2013,-1
21592,1.9,1,1.114815975,8/29/2016,0.9
34276,1.35,1,1.114811874,6/7/2022,0.35
35274,1.78,1,1.11477252,9/27/2022,0.78
27719,2.2,0,1.114745731,3/13/2019,-1
15884,1.31,1,1.114717253,5/28/2014,0.31
16844,2.54,0,1.11467982,9/21/2014,-1
16029,1.42,1,1.114643438,6/18/2014,0.42
15272,1.65,1,1.11463812,3/18/2014,0.65
28865,2.97,0,1.114633278,8/1/2019,-1
34917,1.73,1,1.114630121,8/17/2022,0.73
24736,1.39,1,1.11461757,1/2/2018,0.39
30268,1.61,1,1.114570613,8/25/2020,0.61
18951,2.75,0,1.114565151,8/12/2015,-1
33107,1.42,1,1.114548329,11/10/2021,0.42
20407,1.84,0,1.114533615,4/4/2016,-1
22960,1.7,1,1.114372413,4/7/2017,0.7
34569,1.81,1,1.114349584,7/3/2022,0.81
15136,3.34,0,1.114341173,2/25/2014,-1
22207,1.95,1,1.114308171,1/2/2017,0.95
13448,2.44,0,1.114272192,5/29/2013,-1
28192,1.69,1,1.114230576,5/16/2019,0.69
18975,2.31,0,1.114211963,8/17/2015,-1
33319,1.57,1,1.114159653,1/18/2022,0.57
33113,2.06,1,1.114147028,11/12/2021,1.06
17760,1.37,1,1.11409355,3/17/2015,0.37
24967,1.43,1,1.11409179,1/29/2018,0.43
21946,2.01,0,1.114039729,10/1/2016,-1
