match,PSW,win0,confidence0,date,winner,
55694,1.16,1,1.004401336,5/28/2022,Ruud C.,0.16
50121,2.62,0,1.004388579,8/24/2019,Hurkacz H.,-1
45902,3.66,0,1.004378046,2/19/2018,Elias G.,-1
45335,1.26,1,1.00434675,10/21/2017,Dimitrov G.,0.26
57538,1.22,1,1.00433115,2/27/2023,Berrettini M.,0.22
57025,1.43,1,1.004326362,1/2/2023,Bonzi B.,0.43
45476,1.54,1,1.004307963,1/1/2018,Tsitsipas S.,0.54
55688,1.29,1,1.004229536,5/27/2022,Auger-Aliassime F.,0.29
45091,1.63,1,1.004221467,9/25/2017,Darcis S.,0.63
45765,1.43,1,1.004214254,2/8/2018,Monfils G.,0.43
48146,1.64,1,1.004192615,1/3/2019,Chardy J.,0.64
50159,1.28,1,1.00419087,8/27/2019,Paire B.,0.28
43933,1.19,1,1.004164578,5/10/2017,Djokovic N.,0.19
56437,2.11,0,1.004128045,8/29/2022,Garin C.,-1
56576,1.15,1,1.004126896,9/21/2022,Bublik A.,0.15
55904,1.16,1,1.004123981,6/27/2022,Humbert U.,0.16
52004,2.31,0,1.004120479,2/1/2021,Chardy J.,-1
52327,1.58,1,1.004105278,3/2/2021,Cerundolo F.,0.58
55824,1.29,1,1.004100526,6/17/2022,Kyrgios N.,0.29
43041,1.16,1,1.004100245,1/17/2017,Goffin D.,0.16
44970,1.81,1,1.004090452,8/30/2017,Dolgopolov O.,0.81
51916,1.28,1,1.004080625,11/13/2020,Sinner J.,0.28
52773,1.32,1,1.004067863,4/21/2021,Schwartzman D.,0.32
54081,1.41,1,1.004059504,9/29/2021,Murray A.,0.41
53270,1.46,1,1.004057495,6/18/2021,Berrettini M.,0.46
54228,1.93,0,1.004044742,10/20/2021,Cilic M.,-1
49322,3.64,0,1.004037085,5/28/2019,Hoang A.,-1
45677,2.34,0,1.004036171,1/17/2018,Carreno Busta P.,-1
47161,1.26,1,1.00401171,7/19/2018,Gasquet R.,0.26
55961,2.41,0,1.003994825,6/29/2022,Humbert U.,-1
55467,1.11,1,1.003974158,5/5/2022,Nadal R.,0.11
53138,4.73,0,1.00394656,6/2/2021,Johnson S.,-1
56497,1.12,1,1.003921442,8/31/2022,Berrettini M.,0.12
49025,2.93,0,1.003899329,4/24/2019,Mcdonald M.,-1
55662,2.76,0,1.003865745,5/25/2022,Zapata Miralles B.,-1
56894,1.82,1,1.003859442,10/25/2022,Murray A.,0.82
49466,2.62,0,1.003815211,6/17/2019,Herbert P.H.,-1
47595,1.56,1,1.003809212,8/29/2018,Thiem D.,0.56
44308,2.58,0,1.0038088,6/26/2017,Norrie C.,-1
56602,1.32,1,1.00378469,9/24/2022,Nakashima B.,0.32
49294,1.22,1,1.003748235,5/27/2019,Tsonga J.W.,0.22
44767,1.13,1,1.003746566,8/8/2017,Querrey S.,0.13
43773,2.37,0,1.003732787,4/25/2017,Anderson K.,-1
45856,1.26,1,1.003723168,2/15/2018,Haase R.,0.26
51657,2.02,1,1.003708943,10/13/2020,Carballes Baena R.,1.02
46063,1.75,1,1.003690921,3/3/2018,Fognini F.,0.75
52860,2.82,0,1.00368472,5/3/2021,Giron M.,-1
43852,1.24,1,1.003668666,5/2/2017,Kohlschreiber P.,0.24
55798,1.18,1,1.003624559,6/14/2022,Kyrgios N.,0.18
55569,1.21,1,1.003624396,5/18/2022,Griekspoor T.,0.21
56278,1.47,1,1.003621176,8/8/2022,Khachanov K.,0.47
46883,1.38,1,1.003599203,6/19/2018,Chardy J.,0.38
43126,1.16,1,1.003595247,2/7/2017,Muller G.,0.16
51811,1.41,1,1.003585456,10/28/2020,Paul T.,0.41
49690,1.18,1,1.003551423,7/8/2019,Querrey S.,0.18
54518,1.2,1,1.003538612,1/17/2022,Karatsev A.,0.2
53498,1.47,1,1.003507635,7/13/2021,Martinez P.,0.47
43123,1.9,1,1.003472052,2/7/2017,Carballes Baena R.,0.9
53721,1.43,1,1.003452512,8/6/2021,Brooksby J.,0.43
50039,1.26,1,1.003404576,8/13/2019,Schwartzman D.,0.26
52189,1.14,1,1.003390806,2/11/2021,Krajinovic F.,0.14
43390,2.28,0,1.003363936,2/28/2017,Mannarino A.,-1
57037,1.83,1,1.003359164,1/3/2023,Van Rijthoven T.,0.83
51461,5.81,0,1.003344269,9/17/2020,Hurkacz H.,-1
