match,PSW,win0,confidence0,date,
54651,1.8,1,1.12000253,2/1/2022,0.8
52367,2.18,1,1.119996554,3/8/2021,1.18
51528,2.16,0,1.119865104,9/27/2020,-1
55722,1.83,1,1.119848866,6/7/2022,0.83
56995,1.41,1,1.119689049,11/4/2022,0.41
43139,2.1,0,1.119589668,2/8/2017,-1
56479,1.73,1,1.119553969,8/30/2022,0.73
46277,1.85,1,1.119529109,4/10/2018,0.85
50367,2.01,1,1.119497585,10/1/2019,1.01
56360,2.12,0,1.119474913,8/17/2022,-1
48586,1.72,1,1.119428514,2/23/2019,0.72
52630,2.61,0,1.119399049,4/6/2021,-1
48434,2.19,0,1.119331725,2/12/2019,-1
56104,1.56,1,1.11931276,7/21/2022,0.56
44563,1.8,1,1.119306679,7/23/2017,0.8
48623,2.15,1,1.119200148,2/26/2019,1.15
43282,1.49,1,1.119139399,2/20/2017,0.49
45847,1.87,0,1.119047803,2/14/2018,-1
52455,2.14,1,1.118937217,3/15/2021,1.14
43008,1.97,1,1.118885634,1/16/2017,0.97
42962,2.39,0,1.118824425,1/11/2017,-1
45051,1.9,0,1.118795337,9/20/2017,-1
45353,2.01,0,1.118786614,10/24/2017,-1
53252,1.41,1,1.118710134,6/15/2021,0.41
44857,1.94,0,1.118682902,8/19/2017,-1
44726,2.3,0,1.118669095,8/3/2017,-1
53167,1.29,1,1.118663373,6/4/2021,0.29
50540,2.11,0,1.118654915,10/18/2019,-1
53017,1.56,1,1.118609754,5/23/2021,0.56
45125,2.13,0,1.118596888,9/28/2017,-1
56803,1.46,1,1.118416637,10/16/2022,0.46
45933,2.69,0,1.118416474,2/21/2018,-1
46839,1.81,0,1.118380149,6/13/2018,-1
52087,1.8,1,1.1183138,2/5/2021,0.8
56866,2.06,0,1.118308937,10/21/2022,-1
47730,2.76,0,1.118303735,9/26/2018,-1
54529,1.69,1,1.118301038,1/17/2022,0.69
45926,2.63,0,1.118252972,2/20/2018,-1
56237,1.44,1,1.118189985,8/3/2022,0.44
53444,1.5,1,1.118153061,7/3/2021,0.5
56591,1.43,1,1.118129696,9/22/2022,0.43
44899,2.11,1,1.11812637,8/24/2017,1.11
56253,2.54,0,1.118124141,8/4/2022,-1
47439,1.72,1,1.118085748,8/14/2018,0.72
57182,1.65,1,1.117986725,1/17/2023,0.65
50446,1.42,1,1.117925082,10/9/2019,0.42
49003,2.37,0,1.117867471,4/23/2019,-1
46078,2,0,1.117791203,3/9/2018,-1
57529,1.51,1,1.117772588,2/27/2023,0.51
53119,2.95,0,1.117762387,6/1/2021,-1
44129,2.37,0,1.11776123,5/31/2017,-1
53983,2.04,1,1.117724859,9/4/2021,1.04
56162,1.65,1,1.117713175,7/27/2022,0.65
51673,3.01,0,1.117668759,10/13/2020,-1
44421,2.11,0,1.117556386,7/4/2017,-1
45019,2.12,0,1.117554642,9/3/2017,-1
46572,1.54,1,1.117552789,5/11/2018,0.54
56351,1.74,1,1.117425455,8/16/2022,0.74
54863,1.71,1,1.117404151,2/17/2022,0.71
55159,1.57,1,1.117311938,3/28/2022,0.57
46681,1.43,1,1.117209771,5/25/2018,0.43
43419,1.43,1,1.11719427,3/2/2017,0.43
49226,1.66,1,1.11713476,5/19/2019,0.66
56841,1.54,1,1.117133763,10/19/2022,0.54
57348,2.56,0,1.117132303,2/14/2023,-1
47738,2.31,0,1.117069919,9/27/2018,-1
56123,1.9,1,1.117004626,7/24/2022,0.9
55146,2.07,0,1.117003621,3/26/2022,-1
47007,1.69,1,1.116998069,7/2/2018,0.69
50222,1.95,0,1.116868362,8/30/2019,-1
49953,1.76,1,1.116854744,8/2/2019,0.76
43417,2.32,0,1.116844189,3/1/2017,-1
51929,1.3,1,1.116824113,11/20/2020,0.3
54430,1.66,1,1.116817533,1/6/2022,0.66
43860,1.56,1,1.116807619,5/3/2017,0.56
55687,2.37,1,1.116765786,5/27/2022,1.37
53491,2.12,1,1.116760004,7/13/2021,1.12
50750,2.15,0,1.11671735,1/17/2020,-1
54367,1.81,1,1.116681955,11/9/2021,0.81
48399,1.28,1,1.116679066,2/7/2019,0.28
43660,1.75,1,1.116666218,4/12/2017,0.75
54268,2.14,1,1.116614013,10/26/2021,1.14
43986,1.39,1,1.116607579,5/17/2017,0.39
56156,1.62,1,1.116601499,7/26/2022,0.62
56305,1.85,1,1.116587766,8/10/2022,0.85
51374,1.67,1,1.116531437,9/4/2020,0.67
50239,2.72,0,1.116474817,9/2/2019,-1
49634,2.63,0,1.116462587,7/2/2019,-1
56630,2.66,0,1.116451427,9/27/2022,-1
43730,1.36,1,1.116413447,4/20/2017,0.36
47210,1.78,1,1.116413122,7/24/2018,0.78
47166,2.24,0,1.116405659,7/19/2018,-1
46760,2.75,0,1.116399489,5/30/2018,-1
47075,2.33,0,1.116306178,7/6/2018,-1
55728,1.77,1,1.116210476,6/7/2022,0.77
43777,2.09,1,1.116159222,4/25/2017,1.09
50365,1.43,1,1.116147223,9/30/2019,0.43
48654,2.48,0,1.116079065,2/28/2019,-1
56878,1.91,1,1.11604228,10/22/2022,0.91
52014,2.21,0,1.115918718,2/1/2021,-1
43512,1.48,1,1.115874745,3/13/2017,0.48
44054,2.74,0,1.115769544,5/25/2017,-1
51037,3.42,0,1.115635808,2/15/2020,-1
51447,2.11,0,1.115597472,9/15/2020,-1
50253,1.47,1,1.115570226,9/16/2019,0.47
46851,1.69,1,1.115568888,6/15/2018,0.69
48181,1.74,1,1.115539685,1/8/2019,0.74
45595,1.9,1,1.115507756,1/12/2018,0.9
54637,1.34,1,1.115459972,1/31/2022,0.34
51678,1.33,1,1.115441052,10/14/2020,0.33
57276,2,1,1.115398884,2/7/2023,1
48064,4.05,0,1.115375162,11/11/2018,-1
55410,2.12,0,1.115302545,4/29/2022,-1
44330,2.94,0,1.115278651,6/28/2017,-1
52538,1.43,1,1.115278122,3/25/2021,0.43
46454,1.63,1,1.115253949,5/1/2018,0.63
48236,2.19,0,1.115251254,1/14/2019,-1
55749,3.6,0,1.115225679,6/9/2022,-1
52031,1.39,1,1.115149683,2/2/2021,0.39
50727,2.46,0,1.115051024,1/15/2020,-1
51821,1.45,1,1.114965392,10/29/2020,0.45
52409,1.36,1,1.114807104,3/10/2021,0.36
43193,2.3,0,1.114802735,2/13/2017,-1
53525,1.9,0,1.114769173,7/15/2021,-1
45934,1.45,1,1.114698605,2/21/2018,0.45
45116,2.58,0,1.114616135,9/27/2017,-1
44748,1.7,1,1.114572826,8/6/2017,0.7
52971,1.38,1,1.114555196,5/18/2021,0.38
48401,2.44,0,1.114514075,2/8/2019,-1
54299,1.58,1,1.114497822,10/28/2021,0.58
46919,2.17,0,1.114473153,6/22/2018,-1
55053,2.03,0,1.114459804,3/14/2022,-1
48374,3.94,0,1.11444352,2/6/2019,-1
52963,2.06,0,1.114418393,5/17/2021,-1
43493,1.4,1,1.114383054,3/12/2017,0.4
