match,PSW,win0,confidence0,date,winner,
47457,2.19,0,0.971709511,8/15/2018,Shapovalov D.,-1
57538,1.22,1,0.971699949,2/27/2023,Berrettini M.,0.22
55140,1.69,1,0.971684776,3/26/2022,Karatsev A.,0.69
45718,7.4,0,0.971644093,1/22/2018,Sandgren T.,-1
46569,3.55,0,0.971631141,5/10/2018,Shapovalov D.,-1
53323,1.18,1,0.971622745,6/23/2021,De Minaur A.,0.18
56911,4.93,0,0.971618232,10/26/2022,Ramos-Vinolas A.,-1
54169,1.09,1,0.971603044,10/10/2021,Medvedev D.,0.09
56267,1.19,1,0.971596627,8/6/2022,Rublev A.,0.19
56486,1.36,1,0.971564513,8/30/2022,Evans D.,0.36
46270,1.32,1,0.971563421,4/10/2018,Sousa J.,0.32
56335,1.67,1,0.971560434,8/15/2022,Isner J.,0.67
54523,1.11,1,0.971535797,1/17/2022,Hurkacz H.,0.11
49431,2.44,0,0.971513496,6/12/2019,Thompson J.,-1
47088,5.77,0,0.971506625,7/7/2018,Gulbis E.,-1
54446,1.26,1,0.971504935,1/7/2022,Khachanov K.,0.26
46486,1.54,1,0.971477031,5/2/2018,Struff J.L.,0.54
53632,2.13,0,0.971473517,7/26/2021,Johnson S.,-1
56215,1.18,1,0.971447605,8/2/2022,Tseng C. H.,0.18
49553,1.55,1,0.971442126,6/26/2019,Carreno Busta P.,0.55
52926,1.95,1,0.97141384,5/11/2021,Nishikori K.,0.95
55379,4.07,0,0.971391605,4/26/2022,Cressy M.,-1
47654,2.34,0,0.971377337,9/17/2018,Berankis R.,-1
53950,1.03,1,0.971349614,9/1/2021,Rublev A.,0.03
52578,1.18,1,0.971344084,3/27/2021,Musetti L.,0.18
51262,1.23,1,0.971320136,8/25/2020,Medvedev D.,0.23
46791,1.14,1,0.9712925,6/2/2018,Anderson K.,0.14
57246,1.25,1,0.971288543,1/23/2023,Djokovic N.,0.25
57054,1.23,1,0.971251032,1/4/2023,Cilic M.,0.23
48353,1.44,1,0.971232409,2/5/2019,Struff J.L.,0.44
46047,1.93,1,0.971189765,3/1/2018,Donaldson J.,0.93
57227,4.04,0,0.97118793,1/20/2023,Lehecka J.,-1
51459,1.21,1,0.971168946,9/16/2020,Berrettini M.,0.21
51211,1.04,1,0.971142072,2/28/2020,Nadal R.,0.04
46306,1.69,1,0.971128825,4/14/2018,Edmund K.,0.69
50769,1.06,1,0.971093276,1/21/2020,Medvedev D.,0.06
52182,1.07,1,0.971037285,2/11/2021,De Minaur A.,0.07
48470,1.28,1,0.971029336,2/14/2019,Nishikori K.,0.28
51748,1.16,1,0.970990746,10/21/2020,Raonic M.,0.16
53299,1.18,1,0.970962485,6/22/2021,Medvedev D.,0.18
50554,1.31,1,0.97089312,10/21/2019,Berrettini M.,0.31
51815,1.13,1,0.970857744,10/29/2020,Thiem D.,0.13
55069,1.18,1,0.970842295,3/15/2022,Fritz T.,0.18
48729,1.49,1,0.970833693,3/10/2019,Pella G.,0.49
51885,5.11,0,0.970832344,11/5/2020,Wawrinka S.,-1
48063,5.5,0,0.970795407,11/4/2018,Khachanov K.,-1
46332,1.16,1,0.970772842,4/17/2018,Zverev A.,0.16
46476,1.63,1,0.970758901,5/1/2018,Carballes Baena R.,0.63
57116,1.34,1,0.970748465,1/12/2023,Norrie C.,0.34
53688,1.22,1,0.970747399,8/3/2021,Auger-Aliassime F.,0.22
51725,1.29,1,0.970746317,10/18/2020,Rublev A.,0.29
51630,1.03,1,0.970701964,10/4/2020,Thiem D.,0.03
46935,1.24,1,0.970675687,6/25/2018,Lajovic D.,0.24
53162,6.52,0,0.970668965,6/3/2021,Kohlschreiber P.,-1
52615,1.21,1,0.970667216,4/2/2021,Rublev A.,0.21
48824,6.23,0,0.970661119,3/22/2019,Lajovic D.,-1
49310,1.8,1,0.97065931,5/27/2019,Carreno Busta P.,0.8
52900,1.22,1,0.970596573,5/6/2021,Zverev A.,0.22
50826,1.18,1,0.970582925,1/22/2020,Tsitsipas S.,0.18
