match,PSW,win0,confidence0,date,winner,
19145,1.14,0,4.704620063,9/3/2015,Stosur S.,
23096,5.65,1,4.120038797,5/1/2017,Giorgi C.,
22151,5.23,1,3.938748609,10/22/2016,Niculescu M.,
33398,1.13,0,3.654360729,1/25/2022,Barty A.,
29120,1.25,0,3.652857543,8/30/2019,Williams S.,
16275,5.11,1,3.627567363,7/16/2014,Dabrowski G.,
17437,1.2,0,3.583089037,2/10/2015,Barthel M.,
21910,1.18,0,3.57315149,9/27/2016,Kerber A.,
25738,1.22,0,3.535226216,5/20/2018,Vikhlyantseva N.,
34562,5.27,1,3.52608597,7/2/2022,Cornet A.,
24602,6.14,1,3.261411908,10/16/2017,Cepede Royg V.,
16203,4.25,1,3.260831809,7/8/2014,Bogdan A.,
16261,1.22,0,3.259195041,7/15/2014,Knapp K.,
33678,1.25,0,3.25128086,3/13/2022,Swiatek I.,
28189,4.27,1,3.249452046,5/16/2019,Sakkari M.,
23915,1.12,0,3.169328408,8/3/2017,Halep S.,
28697,1.28,0,3.156544512,7/9/2019,Williams S.,
17315,4.1,1,3.135454341,1/19/2015,Wickmayer Y.,
29466,1.26,0,3.132243081,10/3/2019,Andreescu B.,
28700,1.27,0,3.130688146,7/11/2019,Williams S.,
29380,1.3,0,3.101665627,9/24/2019,Pliskova Ka.,
21234,1.27,0,3.061292439,7/9/2016,Williams S.,
34065,1.2,0,3.026497605,5/15/2022,Tan H.,
29389,3.41,1,3.016537512,9/25/2019,Yastremska D.,
17631,1.28,0,3.006594287,3/3/2015,Bacsinszky T.,
28988,3.71,1,2.952480545,8/16/2019,Kuznetsova S.,
33661,4.28,1,2.906781772,3/12/2022,Saville D.,
34421,3.93,1,2.898852253,6/21/2022,Kalinina A.,
28729,1.24,0,2.874485964,7/16/2019,Pliskova Kr.,
27714,3.95,1,2.855382144,3/12/2019,Vondrousova M.,
19633,1.33,0,2.846434512,10/26/2015,Muguruza G.,
18212,1.39,0,2.839088904,5/18/2015,Stosur S.,
26086,3.95,1,2.817410883,6/27/2018,Radwanska A.,
22086,4.47,1,2.810528603,10/15/2016,Golubic V.,
18715,1.29,0,2.80263913,7/16/2015,Putintseva Y.,
26543,3.87,1,2.785231191,8/24/2018,Suarez Navarro C.,
29666,1.35,0,2.772997987,1/7/2020,Osaka N.,
20972,1.36,0,2.771294191,6/8/2016,Mladenovic K.,
33212,1.27,0,2.733112972,1/8/2022,Halep S.,
30073,1.32,0,2.702264341,2/29/2020,Fernandez L.A.,
32628,1.27,0,2.701154857,9/1/2021,Rybakina E.,
31866,4.22,1,2.681079988,6/4/2021,Pavlyuchenkova A.,
34286,1.25,0,2.677379705,6/8/2022,Riske A.,
31368,1.33,0,2.673772533,3/29/2021,Osaka N.,
20979,1.32,0,2.664002027,6/9/2016,Barty A.,
23990,1.39,0,2.655726526,8/12/2017,Wozniacki C.,
17447,3.6,1,2.650953126,2/11/2015,Doi M.,
23580,1.33,0,2.646811707,6/24/2017,Kvitova P.,
28185,1.34,0,2.642135109,5/16/2019,Bertens K.,
27590,4.22,1,2.640723503,2/21/2019,Bencic B.,
28205,3.53,1,2.637461922,5/18/2019,Konta J.,
27692,3.22,1,2.613226287,3/10/2019,Muguruza G.,
18516,3.97,1,2.612838649,6/23/2015,Cibulkova D.,
31661,1.29,0,2.60207857,5/13/2021,Barty A.,
19770,1.31,0,2.601247988,1/11/2016,Bencic B.,
19825,4.14,1,2.583246863,1/18/2016,Pliskova Kr.,
29711,1.4,0,2.565579368,1/11/2020,Williams S.,
25010,3.54,1,2.563951922,2/2/2018,Kasatkina D.,
20709,1.29,0,2.554682341,5/10/2016,Bacsinszky T.,
21171,1.3,0,2.55323118,6/30/2016,Vinci R.,
15191,1.37,0,2.552866671,3/6/2014,Pliskova Ka.,
32683,1.32,0,2.539067035,9/5/2021,Sabalenka A.,
23982,3.59,1,2.532844364,8/10/2017,Stephens S.,
25596,3.6,1,2.523648781,5/2/2018,Badosa Gibert P.,
17379,1.19,0,2.498043835,1/22/2015,Svitolina E.,
19934,5.3,1,2.489865291,1/27/2016,Kerber A.,
25366,1.38,0,2.489579439,4/2/2018,Bertens K.,
24985,3.74,1,2.470154211,1/30/2018,Zvonareva V.,
18299,1.24,0,2.467195171,5/25/2015,Svitolina E.,
25735,1.39,0,2.463761043,5/18/2018,Halep S.,
19932,1.31,0,2.452346228,1/26/2016,Radwanska A.,
16349,3.54,1,2.448572174,7/29/2014,Rogers S.,
20787,3.26,1,2.4449368,5/18/2016,Parmentier P.,
20292,1.21,0,2.425541093,3/17/2016,Williams S.,
35522,2.88,1,2.409964518,1/4/2023,Masarova R.,
21113,1.29,0,2.402804279,6/27/2016,Muguruza G.,
18255,1.41,0,2.40163735,5/23/2015,Stosur S.,
27827,1.28,0,2.394489146,4/1/2019,Trevisan M.,
20250,1.42,0,2.38416142,3/12/2016,Puig M.,
31549,1.32,0,2.379925695,4/23/2021,Halep S.,
18083,1.41,0,2.37671575,5/2/2015,Svitolina E.,
29238,1.49,0,2.361387207,9/15/2019,Pliskova Ka.,
28977,1.35,0,2.360327538,8/14/2019,Halep S.,
29982,2.86,1,2.341130318,2/20/2020,Rybakina E.,
28838,3.55,1,2.339987276,7/30/2019,Peterson R.,
26547,1.36,0,2.339827473,8/27/2018,Strycova B.,
29061,1.29,0,2.335999577,8/27/2019,Mertens E.,
14859,3.36,1,2.331057291,1/14/2014,Svitolina E.,
34057,1.28,0,2.321364138,5/12/2022,Jabeur O.,
15302,1.44,0,2.318113226,3/20/2014,Lisicki S.,
34573,1.43,0,2.316647961,7/4/2022,Halep S.,
34385,3.02,1,2.298251073,6/19/2022,Swan K.,
27259,1.52,0,2.294921257,1/8/2019,Stephens S.,
17636,1.49,0,2.294138075,3/3/2015,Koukalova K.,
30488,1.34,0,2.293319749,9/18/2020,Halep S.,
34122,1.47,0,2.286964054,5/20/2022,Kerber A.,
26838,1.46,0,2.283657856,9/24/2018,Bertens K.,
20490,3.31,1,2.282497382,4/12/2016,Pella C.,
23786,1.47,0,2.281301489,7/18/2017,Kovinic D.,
25640,1.32,0,2.275683015,5/6/2018,Stephens S.,
19640,1.36,0,2.275682458,10/29/2015,Sharapova M.,
17092,1.32,0,2.273389374,10/16/2014,Beck A.,
30269,1.34,0,2.273227544,8/25/2020,Osaka N.,
21103,3.43,1,2.270072266,6/24/2016,Cibulkova D.,
16016,3.42,1,2.269107609,6/17/2014,Giorgi C.,
26513,2.79,1,2.259540739,8/17/2018,Bertens K.,
32377,1.44,0,2.258375823,8/3/2021,Mladenovic K.,
28987,1.37,0,2.255670196,8/16/2019,Barty A.,
24437,1.5,0,2.235430945,9/29/2017,Babos T.,
30432,1.4,0,2.213214451,9/11/2020,Osaka N.,
29533,3.41,1,2.205901792,10/12/2019,Watson H.,
18214,1.42,0,2.190886781,5/18/2015,Keys M.,
32869,2.87,1,2.188415594,10/6/2021,Doi M.,
29920,1.43,0,2.184180758,2/11/2020,Alexandrova E.,
30259,1.29,0,2.180558215,8/24/2020,Mertens E.,
25050,1.47,0,2.18026847,2/14/2018,Konta J.,
20974,1.38,0,2.176356926,6/8/2016,Puig M.,
24439,2.7,1,2.16626909,9/29/2017,Bondarenko K.,
25721,1.43,0,2.165850767,5/16/2018,Halep S.,
22994,1.21,0,2.157736128,4/11/2017,Vondrousova M.,
17311,1.39,0,2.154419179,1/19/2015,Koukalova K.,
24902,1.46,0,2.153812909,1/17/2018,Bertens K.,
21888,1.48,0,2.153295956,9/26/2016,Pliskova Ka.,
20023,2.68,1,2.149970628,2/16/2016,Jankovic J.,
26458,1.38,0,2.149793479,8/10/2018,Halep S.,
26750,1.37,0,2.143440814,9/18/2018,Barty A.,
33489,3.2,1,2.141719627,2/21/2022,Martincova T.,
24613,1.56,0,2.140570732,10/17/2017,Bertens K.,
15476,3.37,1,2.140362098,4/8/2014,Duque Marino M.,
22449,3.43,1,2.13891715,1/22/2017,Vandeweghe C.,
20479,1.38,0,2.136108422,4/11/2016,Schaefer A.,
24197,1.55,0,2.134312093,9/5/2017,Stephens S.,
22443,3.71,1,2.133779929,1/21/2017,Brady J.,
35852,1.33,0,2.129821461,2/10/2023,Bencic B.,
23731,1.5,0,2.129743503,7/7/2017,Azarenka V.,
17113,3.77,1,2.122818418,10/21/2014,Radwanska A.,
26262,1.38,0,2.117022418,7/18/2018,Minella M.,
34101,1.46,0,2.114812465,5/17/2022,Tomljanovic A.,
15188,1.37,0,2.110201741,3/6/2014,Tomljanovic A.,
24428,2.62,1,2.109320121,9/28/2017,Sabalenka A.,
27687,1.55,0,2.109089292,3/9/2019,Williams S.,
25105,2.86,1,2.106008833,2/21/2018,Kasatkina D.,
24438,2.7,1,2.100326214,9/29/2017,Zvonareva V.,
26157,1.57,0,2.097002048,7/3/2018,Lapko V.,
29392,1.44,0,2.096402443,9/25/2019,Barty A.,
24423,1.48,0,2.088604954,9/27/2017,Krunic A.,
29289,1.57,0,2.08751818,9/18/2019,Alexandrova E.,
16934,1.5,0,2.080493629,9/30/2014,Safarova L.,
20169,1.33,0,2.079103523,3/2/2016,Garcia C.,
32894,1.39,0,2.078154822,10/8/2021,Halep S.,
19419,3.22,1,2.075812608,10/3/2015,Wang Q.,
33947,2.8,1,2.075609839,4/24/2022,Potapova A.,
34824,2.76,1,2.072430823,8/6/2022,Badosa P.,
22306,2.73,1,2.066838377,1/10/2017,Bouchard E.,
24832,1.49,0,2.066364163,1/12/2018,Kerber A.,
21831,1.5,0,2.063565586,9/22/2016,Jankovic J.,
35735,3.72,1,2.060807052,1/24/2023,Azarenka V.,
19992,2.78,1,2.059681497,2/13/2016,Vinci R.,
29797,1.56,0,2.059574212,1/21/2020,Muguruza G.,
18227,1.51,0,2.044761477,5/19/2015,Stephens S.,
27513,2.88,1,2.044076271,2/15/2019,Mertens E.,
17264,3.39,1,2.034218154,1/13/2015,Muguruza G.,
25544,1.41,0,2.033756292,4/26/2018,Garcia C.,
14934,3.49,1,2.033272826,1/20/2014,Cibulkova D.,
24380,2.84,1,2.029445564,9/25/2017,Wang Q.,
28791,2.89,1,2.029420904,7/23/2019,Kalinina A.,
31354,1.39,0,2.024847558,3/27/2021,Sabalenka A.,
18457,3.03,1,2.022895003,6/16/2015,Siniakova K.,
24726,1.42,0,2.020899748,1/2/2018,Konta J.,
32903,1.41,0,2.020271995,10/8/2021,Tomljanovic A.,
33104,1.41,0,2.01981876,11/10/2021,Kontaveit A.,
16731,2.6,1,2.01262069,9/11/2014,Hlavackova A.,
23064,1.35,0,2.011822599,4/26/2017,Sharapova M.,
22250,1.46,0,2.010433645,1/4/2017,Cibulkova D.,
21050,1.37,0,2.003811213,6/17/2016,Keys M.,
21023,3.08,1,2.003672484,6/15/2016,Begu I.,
23106,3.25,1,2.000801425,5/2/2017,Maria T.,
15545,1.6,0,1.999900655,4/21/2014,Peer S.,
34880,1.45,0,1.997460422,8/13/2022,Halep S.,
33932,1.43,0,1.996604203,4/21/2022,Sorribes Tormo S.,
34430,1.52,0,1.995942104,6/22/2022,Kvitova P.,
22154,1.57,0,1.995138469,10/23/2016,Kerber A.,
19298,1.36,0,1.995138288,9/23/2015,Niculescu M.,
20986,1.43,0,1.994674675,6/10/2016,Bencic B.,
28807,2.66,1,1.994618031,7/25/2019,Paolini J.,
31956,1.49,0,1.991441503,6/15/2021,Fernandez L.A.,
21077,1.34,0,1.984984597,6/21/2016,Petkovic A.,
32702,1.54,0,1.984899759,9/13/2021,Dodin O.,
33623,1.37,0,1.981702109,3/10/2022,Osaka N.,
23561,1.47,0,1.979305576,6/22/2017,Sevastova A.,
20525,1.58,0,1.978740325,4/19/2016,Pironkova T.,
34655,1.51,0,1.975263002,7/18/2022,Sasnovich A.,
28246,1.51,0,1.972110923,5/22/2019,Cirstea S.,
22891,1.48,0,1.9701306,4/3/2017,Ostapenko J.,
19674,1.44,0,1.967284808,1/4/2016,Bencic B.,
24634,1.53,0,1.966350952,10/18/2017,Parmentier P.,
15060,1.39,0,1.96209647,2/17/2014,Williams V.,
18244,2.74,1,1.960090152,5/21/2015,Mladenovic K.,
19284,3.4,1,1.959850404,9/22/2015,Puig M.,
23768,1.68,0,1.957365069,7/17/2017,Alexandrova E.,
26039,1.33,0,1.956786167,6/22/2018,Kvitova P.,
20128,2.7,1,1.956255619,2/25/2016,Lucic M.,
29768,1.54,0,1.95585498,1/16/2020,Barty A.,
18473,1.47,0,1.955438651,6/17/2015,Kuznetsova S.,
28485,1.47,0,1.951992162,6/18/2019,Osaka N.,
28624,1.38,0,1.944970031,7/2/2019,Mladenovic K.,
19643,2.55,1,1.944094301,10/31/2015,Radwanska A.,
