match,PSW,win0,confidence0,date,winner,,,
23316,2.16,0,1.233084014,5/24/2017,Doi M.,-1,-50,
25424,2.57,0,1.233068506,4/6/2018,Goerges J.,-1,-50,
33741,1.7,1,1.233001252,3/24/2022,Kanepi K.,0.7,35,
34750,2.66,0,1.232977121,7/28/2022,Noskova L.,-1,-50,
32415,2.45,0,1.232955848,8/10/2021,Giorgi C.,-1,-50,
32202,1.37,1,1.23287664,7/8/2021,Niemeier J.,0.37,18.5,
24418,1.78,1,1.232828415,9/27/2017,Cornet A.,0.78,39,
30131,1.41,1,1.23274221,3/7/2020,Svitolina E.,0.41,20.5,
22274,2.61,0,1.232731073,1/8/2017,Putintseva Y.,-1,-50,
34740,3.58,0,1.232398233,7/27/2022,Pigossi L.,-1,-50,
24019,1.58,1,1.231980915,8/16/2017,Suarez Navarro C.,0.58,29,
23557,2.37,0,1.231936264,6/21/2017,Goerges J.,-1,-50,
30233,2.52,0,1.231873582,8/22/2020,Sakkari M.,-1,-50,
32498,1.88,1,1.231763108,8/20/2021,Bencic B.,0.88,44,
23756,1.85,1,1.231561929,7/15/2017,Muguruza G.,0.85,42.5,
29022,2.04,0,1.231071255,8/23/2019,Giorgi C.,-1,-50,
24065,1.9,1,1.230874373,8/23/2017,Pavlyuchenkova A.,0.9,45,
31487,1.64,1,1.230636738,4/15/2021,Osorio M.,0.64,32,
35967,1.76,0,1.230562332,2/24/2023,Mcnally C.,-1,-50,
36070,2.07,0,1.230383363,3/10/2023,Noskova L.,-1,-50,
34449,2.24,0,1.230195508,6/23/2022,Andreescu B.,-1,-50,
35256,1.67,1,1.230078247,9/26/2022,Schmiedlova A.,0.67,33.5,
30797,1.73,0,1.230027782,2/1/2021,Aiava D.,-1,-50,
26909,2.05,0,1.23002558,9/29/2018,Gasparyan M.,-1,-50,
33225,1.51,1,1.229987394,1/10/2022,Vondrousova M.,0.51,25.5,
36010,2.05,1,1.229943882,3/1/2023,Vandeweghe C.,1.05,52.5,
22767,1.51,1,1.229833232,3/13/2017,Cibulkova D.,0.51,25.5,
33666,1.68,1,1.229585509,3/12/2022,Mertens E.,0.68,34,
33879,1.46,1,1.229575104,4/8/2022,Maria T.,0.46,23,
22527,1.84,0,1.229501367,2/15/2017,Zhang S.,-1,-50,
22493,3.08,0,1.229485103,2/1/2017,Jabeur O.,-1,-50,
31396,1.75,0,1.229430989,4/5/2021,Parrizas Diaz N.,-1,-50,
35544,2.2,0,1.229316609,1/6/2023,Kovinic D.,-1,-50,
33159,2.44,0,1.2292649,1/5/2022,Liu C.,-1,-50,
26290,1.89,1,1.2291725,7/23/2018,Xun F.Y.,0.89,44.5,
32198,1.45,1,1.229141088,7/8/2021,Barty A.,0.45,22.5,
24699,2.09,0,1.229124856,1/1/2018,Cirstea S.,-1,-50,
32799,1.39,1,1.229113066,9/27/2021,Tsurenko L.,0.39,19.5,
28612,1.96,0,1.228962726,7/2/2019,Jorovic I.,-1,-50,
23020,2.09,0,1.228931485,4/13/2017,Sasnovich A.,-1,-50,
24807,2.06,1,1.228921727,1/9/2018,Stosur S.,1.06,53,
25284,1.85,0,1.228895303,3/21/2018,Riske A.,-1,-50,
25454,2.18,1,1.228876673,4/11/2018,Sabalenka A.,1.18,59,
29699,1.65,0,1.228605971,1/10/2020,Rybakina E.,-1,-50,
34417,1.98,1,1.228412086,6/21/2022,Kvitova P.,0.98,49,
23539,1.67,1,1.228350378,6/20/2017,Zhang S.,0.67,33.5,
23716,1.32,1,1.22832241,7/6/2017,Martic P.,0.32,16,
28866,1.8,0,1.228144691,8/1/2019,Mcnally C.,-1,-50,
23246,2.44,0,1.22801691,5/17/2017,Kontaveit A.,-1,-50,
25042,1.4,1,1.228001237,2/13/2018,Mladenovic K.,0.4,20,
32403,1.64,1,1.227906496,8/9/2021,Cirstea S.,0.64,32,
26804,2.27,0,1.227695542,9/20/2018,Pera B.,-1,-50,
32889,1.69,0,1.227627694,10/7/2021,Paolini J.,-1,-50,
26091,1.68,0,1.2276144,6/27/2018,Pliskova Ka.,-1,-50,
24134,2.06,1,1.227385475,8/30/2017,Putintseva Y.,1.06,53,
23639,1.77,0,1.227322042,7/3/2017,Brengle M.,-1,-50,
29774,2.43,0,1.227163141,1/18/2020,Rybakina E.,-1,-50,
34509,2.35,1,1.227152026,6/28/2022,Buzarnescu M.,1.35,67.5,
24287,1.8,1,1.227099091,9/19/2017,Pavlyuchenkova A.,0.8,40,
32706,1.38,1,1.227096126,9/14/2021,Boulter K.,0.38,19,
27862,2.46,0,1.22690212,4/3/2019,Rybarikova M.,-1,-50,
27737,2.16,0,1.226799749,3/20/2019,Sorribes Tormo S.,-1,-50,
34803,2.31,0,1.226772669,8/4/2022,Samsonova L.,-1,-50,
24777,1.94,1,1.226455946,1/7/2018,Makarova E.,0.94,47,
25650,1.88,0,1.226301627,5/6/2018,Puig M.,-1,-50,
26964,1.43,1,1.226296426,10/5/2018,Wozniacki C.,0.43,21.5,
29356,2.62,0,1.226239533,9/23/2019,Kawa K.,-1,-50,
30871,2.37,0,1.226179686,2/7/2021,Barty A.,-1,-50,
35246,1.81,0,1.226178233,9/25/2022,Alexandrova E.,-1,-50,
25010,1.47,1,1.226147915,2/2/2018,Babos T.,0.47,23.5,
31204,2.28,0,1.226115726,3/10/2021,Muguruza G.,-1,-50,
24381,1.64,1,1.226020483,9/25/2017,Parmentier P.,0.64,32,
22454,2.17,0,1.226000521,1/24/2017,Williams V.,-1,-50,
25331,1.56,0,1.225978367,3/25/2018,Konta J.,-1,-50,
28068,2.12,1,1.22585561,5/1/2019,Pera B.,1.12,56,
24619,1.8,1,1.225814098,10/17/2017,Larsson J.,0.8,40,
34455,3.52,0,1.225797691,6/25/2022,Garcia C.,-1,-50,
26050,1.41,1,1.225755032,6/24/2018,Giorgi C.,0.41,20.5,
25772,1.9,0,1.225531792,5/22/2018,Barthel M.,-1,-50,
28016,1.74,1,1.22544547,4/26/2019,Bertens K.,0.74,37,
29871,1.59,1,1.225413994,1/24/2020,Kenin S.,0.59,29.5,
32272,1.8,0,1.225390636,7/15/2021,Sanders S.,-1,-50,
23850,1.46,1,1.225298651,7/26/2017,Siniakova K.,0.46,23,
29273,1.96,1,1.225295601,9/17/2019,Stojanovic N.,0.96,48,
33131,1.47,1,1.225261263,1/3/2022,Juvan K.,0.47,23.5,
23268,1.9,0,1.225224297,5/20/2017,Svitolina E.,-1,-50,
29260,2.15,0,1.225134433,9/17/2019,Hsieh S.W.,-1,-50,
22930,2.28,0,1.225013601,4/5/2017,Sevastova A.,-1,-50,
23031,1.74,0,1.224983867,4/16/2017,Vondrousova M.,-1,-50,
28529,1.68,1,1.224955144,6/23/2019,Zhang S.,0.68,34,
31753,2.38,1,1.224939715,5/25/2021,Linette M.,1.38,69,
35340,1.55,1,1.224846221,10/5/2022,Rybakina E.,0.55,27.5,
26908,1.79,0,1.224843406,9/28/2018,Sabalenka A.,-1,-50,
28323,1.94,1,1.224775254,5/28/2019,Linette M.,0.94,47,
26054,1.96,1,1.224718466,6/24/2018,Kuznetsova S.,0.96,48,
24524,2.61,0,1.224680743,10/10/2017,Cako J.,-1,-50,
33177,1.7,1,1.224529313,1/6/2022,Anisimova A.,0.7,35,
33085,1.56,1,1.224492738,11/7/2021,Sasnovich A.,0.56,28,
34996,1.93,0,1.224471383,8/26/2022,Sasnovich A.,-1,-50,
26927,2.42,0,1.22440511,9/30/2018,Zheng S.,-1,-50,
32492,1.44,1,1.224403157,8/19/2021,Pliskova Ka.,0.44,22,
35610,2.56,0,1.224361794,1/13/2023,Cocciaretto E.,-1,-50,
22380,1.96,0,1.224339423,1/17/2017,Bacsinszky T.,-1,-50,
30736,1.5,1,1.224086242,1/11/2021,Kostyuk M.,0.5,25,
29918,2.24,0,1.224028328,2/11/2020,Kuznetsova S.,-1,-50,
29536,1.87,0,1.223886629,10/14/2019,Muchova K.,-1,-50,
35201,1.41,1,1.223737519,9/20/2022,Osaka N.,0.41,20.5,
31450,1.71,1,1.223630711,4/8/2021,Tan H.,0.71,35.5,
25769,2.04,0,1.223610894,5/22/2018,Diyas Z.,-1,-50,
25700,1.65,1,1.223604824,5/15/2018,Sevastova A.,0.65,32.5,
28302,1.79,0,1.22356988,5/27/2019,Kuzmova V.,-1,-50,
33088,1.46,1,1.223466349,11/8/2021,Cristian J.,0.46,23,
29191,1.59,1,1.223454108,9/10/2019,Mchale C.,0.59,29.5,
25633,1.74,0,1.223122407,5/6/2018,Konta J.,-1,-50,
28032,2.19,0,1.223088428,4/29/2019,Jorovic I.,-1,-50,
25306,1.76,1,1.223078089,3/23/2018,Sakkari M.,0.76,38,
35137,1.72,0,1.22302608,9/12/2022,Alexandrova E.,-1,-50,
22324,1.61,1,1.222997252,1/12/2017,Konta J.,0.61,30.5,
33918,1.78,1,1.222956135,4/20/2022,Putintseva Y.,0.78,39,
34574,1.98,0,1.22295255,7/4/2022,Tomljanovic A.,-1,-50,
27665,2.52,0,1.222902366,3/8/2019,Ostapenko J.,-1,-50,
27095,1.47,1,1.222899765,10/17/2018,Kontaveit A.,0.47,23.5,
31531,1.9,0,1.222839236,4/21/2021,Siniakova K.,-1,-50,
30988,1.78,0,1.222775172,2/13/2021,Gracheva V.,-1,-50,
30453,2.4,0,1.22268869,9/15/2020,Kuznetsova S.,-1,-50,
23073,1.74,1,1.22234663,4/27/2017,Cepelova J.,0.74,37,
27558,1.81,0,1.22227601,2/19/2019,Suarez Navarro C.,-1,-50,
31708,2.48,0,1.222214127,5/18/2021,Kalinskaya A.,-1,-50,
22695,1.7,1,1.22213521,3/8/2017,Day K.,0.7,35,
35941,2.12,1,1.222011841,2/22/2023,Gracheva V.,1.12,56,
34924,2.77,0,1.221933307,8/18/2022,Tomljanovic A.,-1,-50,
29726,1.9,1,1.221910372,1/13/2020,Vekic D.,0.9,45,
26709,1.45,1,1.221748969,9/12/2018,Anisimova A.,0.45,22.5,
28173,2.21,0,1.221565756,5/14/2019,Mladenovic K.,-1,-50,
35830,1.64,1,1.221548828,2/8/2023,Kudermetova V.,0.64,32,
34403,1.63,1,1.221351135,6/20/2022,Flipkens K.,0.63,31.5,
30070,2.04,1,1.221266217,2/28/2020,Watson H.,1.04,52,
34011,1.74,1,1.221220343,5/9/2022,Fernandez L.A.,0.74,37,
23544,1.8,1,1.221053628,6/20/2017,Barty A.,0.8,40,
29002,1.55,1,1.221022183,8/19/2019,Muchova K.,0.55,27.5,
23277,1.87,0,1.220981492,5/21/2017,Cirstea S.,-1,-50,
31127,1.73,1,1.220852675,3/4/2021,Kvitova P.,0.73,36.5,
23926,2.11,0,1.220660535,8/4/2017,Lisicki S.,-1,-50,
32298,1.64,1,1.220621389,7/16/2021,Zanevska M.,0.64,32,
26913,1.88,0,1.220595653,9/29/2018,Vekic D.,-1,-50,
33728,2.63,0,1.220462666,3/23/2022,Burel C.,-1,-50,
26553,1.67,1,1.220459916,8/27/2018,Kenin S.,0.67,33.5,
33557,1.44,1,1.22045443,2/28/2022,Gracheva V.,0.44,22,
26486,1.76,1,1.220334145,8/14/2018,Peterson R.,0.76,38,
22580,2.11,0,1.220285561,2/21/2017,Goerges J.,-1,-50,
32749,1.58,1,1.220120002,9/17/2021,Ostapenko J.,0.58,29,
29970,1.58,1,1.219991148,2/18/2020,Martic P.,0.58,29,
33848,2.21,0,1.219911324,4/6/2022,Alexandrova E.,-1,-50,
33162,2.17,0,1.219657797,1/5/2022,Rakhimova K.,-1,-50,
28490,1.8,1,1.219653899,6/19/2019,Wang Q.,0.8,40,
36001,1.76,1,1.219583678,2/28/2023,Stephens S.,0.76,38,
23828,1.48,1,1.219566579,7/24/2017,Errani S.,0.48,24,
35936,2.08,1,1.21924745,2/21/2023,Keys M.,1.08,54,
35268,1.68,1,1.219129572,9/27/2022,Sorribes Tormo S.,0.68,34,
32145,2.34,0,1.218995639,7/1/2021,Tomljanovic A.,-1,-50,
28830,1.73,1,1.218958475,7/29/2019,Swiatek I.,0.73,36.5,
28545,1.73,1,1.218922281,6/25/2019,Ostapenko J.,0.73,36.5,
31176,2.78,0,1.218871272,3/9/2021,Zidansek T.,-1,-50,
35434,1.44,1,1.2186448,10/18/2022,Bouzkova M.,0.44,22,
26996,2.31,1,1.218579395,10/9/2018,Bacsinszky T.,1.31,65.5,
32217,2.26,0,1.218358694,7/12/2021,Min G.,-1,-50,
28245,1.51,1,1.218329304,5/22/2019,Cirstea S.,0.51,25.5,
32246,2.28,0,1.218324639,7/13/2021,Udvardy P.,-1,-50,
29246,1.63,1,1.218182656,9/16/2019,Diyas Z.,0.63,31.5,
35318,1.7,1,1.218138548,10/3/2022,Liu C.,0.7,35,
36002,1.96,1,1.218085347,3/1/2023,Gracheva V.,0.96,48,
28571,2,1,1.2179313,6/27/2019,Kerber A.,1,50,
24937,2.26,0,1.217924501,1/19/2018,Martic P.,-1,-50,
31499,1.67,1,1.217884168,4/19/2021,Siniakova K.,0.67,33.5,
33550,2.35,0,1.217868247,2/27/2022,Bouzkova M.,-1,-50,
30013,2.07,0,1.217849648,2/24/2020,Brady J.,-1,-50,
34847,2.63,0,1.217849481,8/9/2022,Riske A.,-1,-50,
24858,2.65,0,1.217749221,1/15/2018,Flipkens K.,-1,-50,
24222,1.54,1,1.217717682,9/12/2017,Golubic V.,0.54,27,
31489,2.06,0,1.217374142,4/15/2021,Sharma A.,-1,-50,
33665,2.12,0,1.217364682,3/12/2022,Kanepi K.,-1,-50,
24259,1.74,0,1.217249064,9/15/2017,Diyas Z.,-1,-50,
33142,1.97,0,1.217214838,1/4/2022,Sevastova A.,-1,-50,
35193,2.26,0,1.217148705,9/19/2022,Papamichail D.,-1,-50,
35032,1.93,0,1.217066201,8/30/2022,Davis L.,-1,-50,
26407,1.57,1,1.216984379,8/5/2018,Vekic D.,0.57,28.5,
32452,2.42,0,1.216644573,8/16/2021,Watson H.,-1,-50,
24266,1.48,1,1.216583064,9/17/2017,Diyas Z.,0.48,24,
22448,1.37,1,1.216512024,1/22/2017,Williams V.,0.37,18.5,
30426,2.93,0,1.216491921,9/10/2020,Badosa P.,-1,-50,
27288,1.52,1,1.216360214,1/9/2019,Cornet A.,0.52,26,
25682,1.84,1,1.216358729,5/11/2018,Kvitova P.,0.84,42,
32203,3.5,0,1.216295521,7/8/2021,Errani S.,-1,-50,
29470,2.07,1,1.216139765,10/4/2019,Osaka N.,1.07,53.5,
35249,1.3,1,1.21598977,9/26/2022,Muchova K.,0.3,15,
24884,1.61,1,1.215934765,1/16/2018,Arruabarrena L.,0.61,30.5,
27719,2.2,1,1.215818654,3/13/2019,Kerber A.,1.2,60,
29625,1.72,0,1.215612557,1/5/2020,Zhang S.,-1,-50,
34102,1.38,1,1.215600168,5/18/2022,Pliskova Ka.,0.38,19,
31727,2.31,0,1.215567745,5/21/2021,Konjuh A.,-1,-50,
24408,1.96,1,1.215522822,9/26/2017,Sabalenka A.,0.96,48,
28359,1.74,1,1.215444384,5/30/2019,Osaka N.,0.74,37,
33599,2.9,0,1.215362601,3/4/2022,Garcia C.,-1,-50,
29719,2.32,0,1.215360727,1/13/2020,Kuzmova V.,-1,-50,
23509,1.95,1,1.215345221,6/16/2017,Safarova L.,0.95,47.5,
34885,1.94,0,1.215343021,8/15/2022,Kvitova P.,-1,-50,
36014,1.39,1,1.215103077,3/2/2023,Mertens E.,0.39,19.5,
24518,1.75,0,1.215029307,10/10/2017,Fett J.,-1,-50,
22504,1.88,0,1.214984786,2/2/2017,Vesnina E.,-1,-50,
29743,1.88,0,1.214798216,1/14/2020,Pera B.,-1,-50,
29913,2.19,0,1.2147725,2/11/2020,Van Uytvanck A.,-1,-50,
22384,2.69,0,1.214742451,1/17/2017,Blinkova A.,-1,-50,
31490,1.95,0,1.214701719,4/16/2021,Fruhvirtova L.,-1,-50,
29678,1.98,1,1.214516549,1/8/2020,Diyas Z.,0.98,49,
27127,1.7,1,1.214365245,10/23/2018,Wozniacki C.,0.7,35,
25056,1.38,1,1.214337421,2/14/2018,Kvitova P.,0.38,19,
33511,1.7,1,1.214252082,2/22/2022,Martincova T.,0.7,35,
32589,2.01,1,1.214228578,8/30/2021,Stephens S.,1.01,50.5,
30766,2.28,0,1.214186963,1/31/2021,Williams V.,-1,-50,
35043,1.38,1,1.214161409,8/30/2022,Bouzkova M.,0.38,19,
35920,1.36,1,1.214089405,2/21/2023,Giorgi C.,0.36,18,
35515,2.37,1,1.214068819,1/3/2023,Cirstea S.,1.37,68.5,
31637,1.74,1,1.214016415,5/11/2021,Garcia C.,0.74,37,
34394,2.21,0,1.213919338,6/20/2022,Vekic D.,-1,-50,
33328,1.7,1,1.213903382,1/18/2022,Peterson R.,0.7,35,
32964,2,1,1.213703036,10/18/2021,Wang Xin.,1,50,
28967,2.13,1,1.213544655,8/14/2019,Hsieh S.W.,1.13,56.5,
23061,1.49,1,1.213524987,4/26/2017,Mertens E.,0.49,24.5,
31028,1.89,1,1.213383505,2/15/2021,Birrell K.,0.89,44.5,
26569,2.29,0,1.213317295,8/27/2018,Begu I.,-1,-50,
22795,2.1,0,1.213278111,3/21/2017,Larsson J.,-1,-50,
28975,2.39,0,1.213135996,8/14/2019,Sakkari M.,-1,-50,
32261,2.02,0,1.213058019,7/14/2021,Sharma A.,-1,-50,
23446,1.78,1,1.212924669,6/4/2017,Cepede Royg V.,0.78,39,
33314,1.66,1,1.212913363,1/18/2022,Haddad Maia B.,0.66,33,
34694,1.7,1,1.212562282,7/21/2022,Garcia C.,0.7,35,
22675,1.36,1,1.212542909,3/2/2017,Duan Y.Y.,0.36,18,
34487,2.45,0,1.212509236,6/28/2022,Martic P.,-1,-50,
33984,1.3,1,1.21228275,4/30/2022,Alexandrova E.,0.3,15,
32480,2.22,0,1.212218093,8/18/2021,Kerber A.,-1,-50,
22226,2.54,0,1.212210712,1/3/2017,Davis L.,-1,-50,
33091,1.61,0,1.212142231,11/8/2021,Wang Xin.,-1,-50,
34661,1.93,1,1.212092742,7/18/2022,Frech M.,0.93,46.5,
24285,1.75,1,1.212039381,9/19/2017,Cibulkova D.,0.75,37.5,
35663,1.35,1,1.211942204,1/17/2023,Alexandrova E.,0.35,17.5,
29478,1.7,1,1.211904048,10/7/2019,Wang Yaf.,0.7,35,
35827,2.54,0,1.211764586,2/7/2023,Putintseva Y.,-1,-50,
23859,2.33,0,1.211438652,7/27/2017,Wang Yaf.,-1,-50,
23327,1.94,0,1.211424502,5/26/2017,Cirstea S.,-1,-50,
31593,1.56,1,1.211395185,5/1/2021,Sevastova A.,0.56,28,
31079,1.73,1,1.211314844,2/25/2021,Swiatek I.,0.73,36.5,
26919,1.76,1,1.211295559,9/30/2018,Flipkens K.,0.76,38,
27303,2.46,0,1.211215199,1/14/2019,Babos T.,-1,-50,
36023,1.55,1,1.211204845,3/3/2023,Collins D.,0.55,27.5,
35272,1.7,1,1.211155404,9/27/2022,Kovinic D.,0.7,35,
28484,2.27,0,1.211144578,6/18/2019,Ostapenko J.,-1,-50,
31256,1.71,1,1.211110007,3/17/2021,Zvonareva V.,0.71,35.5,
28235,1.93,1,1.21106956,5/22/2019,Paquet C.,0.93,46.5,
26896,1.92,1,1.211056549,9/26/2018,Cibulkova D.,0.92,46,
26128,2.36,0,1.210925002,7/2/2018,Peterson R.,-1,-50,
26084,1.67,1,1.210916072,6/27/2018,Kasatkina D.,0.67,33.5,
32213,2.66,0,1.21090611,7/10/2021,Petkovic A.,-1,-50,
23070,1.56,1,1.210835213,4/27/2017,Pliskova Ka.,0.56,28,
29738,1.53,1,1.210803305,1/14/2020,Zhang S.,0.53,26.5,
35599,1.87,1,1.210675536,1/11/2023,Cocciaretto E.,0.87,43.5,
22766,1.97,0,1.21035445,3/13/2017,Vesnina E.,-1,-50,
28940,1.64,1,1.210340178,8/12/2019,Sabalenka A.,0.64,32,
32792,2.01,0,1.210339948,9/27/2021,Inglis M.,-1,-50,
35090,3.39,0,1.210296337,9/1/2022,Krunic A.,-1,-50,
34401,2.29,0,1.210044174,6/20/2022,Putintseva Y.,-1,-50,
32546,1.74,1,1.209969838,8/25/2021,Begu I.,0.74,37,
32885,1.39,1,1.20989814,10/7/2021,Rogers S.,0.39,19.5,
29853,2.4,0,1.209762759,1/22/2020,Townsend T.,-1,-50,
34609,1.54,1,1.20976046,7/12/2022,Cocciaretto E.,0.54,27,
26477,1.81,0,1.209759504,8/14/2018,Pliskova Ka.,-1,-50,
35938,1.71,1,1.209675404,2/21/2023,Kalinina A.,0.71,35.5,
31463,1.89,1,1.209627565,4/10/2021,Osorio M.,0.89,44.5,
28596,1.85,0,1.209552227,7/1/2019,Gasparyan M.,-1,-50,
24938,1.65,1,1.209548373,1/19/2018,Allertova D.,0.65,32.5,
35492,2.4,0,1.209531484,11/6/2022,Garcia C.,-1,-50,
22751,1.59,1,1.209530631,3/11/2017,Pavlyuchenkova A.,0.59,29.5,
22272,2.35,0,1.209392947,1/7/2017,Davis L.,-1,-50,
32905,1.53,1,1.209225786,10/8/2021,Kalinskaya A.,0.53,26.5,
30692,1.95,0,1.20897327,1/7/2021,Gasanova A.,-1,-50,
30607,1.76,1,1.208950423,10/1/2020,Bara I.,0.76,38,
24682,2.15,0,1.208861432,11/5/2017,Goerges J.,-1,-50,
30237,2.47,0,1.208845128,8/23/2020,Flipkens K.,-1,-50,
23489,1.81,1,1.20881371,6/13/2017,Flipkens K.,0.81,40.5,
26052,2.05,0,1.208786479,6/24/2018,Bondarenko K.,-1,-50,
28366,1.98,1,1.208718128,5/31/2019,Muguruza G.,0.98,49,
26830,1.75,1,1.208671611,9/23/2018,Kasatkina D.,0.75,37.5,
32490,2.18,0,1.208575825,8/19/2021,Kvitova P.,-1,-50,
23285,1.87,1,1.208482636,5/22/2017,Linette M.,0.87,43.5,
30672,1.88,1,1.208403664,10/23/2020,Sakkari M.,0.88,44,
32775,1.39,1,1.208367063,9/23/2021,Teichmann J.,0.39,19.5,
35706,1.74,1,1.20834997,1/19/2023,Mertens E.,0.74,37,
28856,1.99,1,1.208293014,7/31/2019,Brengle M.,0.99,49.5,
23772,1.76,1,1.208246605,7/18/2017,Haas B.,0.76,38,
26414,2.35,0,1.208226439,8/6/2018,Rybarikova M.,-1,-50,
25491,1.54,0,1.207791578,4/14/2018,Voegele S.,-1,-50,
28413,1.52,1,1.207729396,6/12/2019,Golubic V.,0.52,26,
26288,2.02,0,1.207594857,7/23/2018,Sasnovich A.,-1,-50,
25349,2.46,1,1.207552411,3/29/2018,Stephens S.,1.46,73,
24471,1.56,1,1.207466452,10/2/2017,Peng S.,0.56,28,
34642,2.12,1,1.20744237,7/16/2022,Martic P.,1.12,56,
35628,1.94,0,1.207427729,1/16/2023,Podoroska N.,-1,-50,
31584,1.53,1,1.207377795,4/30/2021,Sakkari M.,0.53,26.5,
30443,1.72,1,1.207334688,9/14/2020,Kovinic D.,0.72,36,
27126,2,1,1.207296818,10/23/2018,Svitolina E.,1,50,
29116,1.94,1,1.207283922,8/29/2019,Sevastova A.,0.94,47,
33794,2.11,0,1.207271961,3/29/2022,Kvitova P.,-1,-50,
31629,1.63,1,1.207123933,5/10/2021,Gauff C.,0.63,31.5,
24260,2.54,0,1.207039411,9/16/2017,Diyas Z.,-1,-50,
32648,1.69,1,1.206988598,9/2/2021,Raducanu E.,0.69,34.5,
34823,2.56,0,1.206946164,8/6/2022,Rogers S.,-1,-50,
33827,1.41,1,1.206859758,4/5/2022,Begu I.,0.41,20.5,
28707,1.45,1,1.20676745,7/15/2019,Pera B.,0.45,22.5,
22579,2.2,0,1.206754333,2/21/2017,Korpatsch T.,-1,-50,
33606,1.81,0,1.206700203,3/5/2022,Zhang S.,-1,-50,
22794,3.58,0,1.206638802,3/21/2017,Errani S.,-1,-50,
27249,2.3,0,1.206538424,1/7/2019,Minnen G.,-1,-50,
23719,1.71,1,1.206531066,7/6/2017,Cirstea S.,0.71,35.5,
35829,1.76,1,1.206248924,2/8/2023,Zheng Q.,0.76,38,
23382,1.25,1,1.206146021,5/30/2017,Maria T.,0.25,12.5,
34378,2.72,0,1.206022189,6/19/2022,Frech M.,-1,-50,
29741,2.57,0,1.205981649,1/14/2020,Rodionova Ar.,-1,-50,
23249,1.81,1,1.205779245,5/17/2017,Pavlyuchenkova A.,0.81,40.5,
32214,2.12,1,1.205665378,7/11/2021,Ruse E.G.,1.12,56,
35383,1.32,1,1.205659545,10/11/2022,Parrizas Diaz N.,0.32,16,
34422,1.86,1,1.205629005,6/21/2022,Lisicki S.,0.86,43,
35074,2.3,0,1.205584831,8/31/2022,Niemeier J.,-1,-50,
34671,2.24,0,1.205415627,7/19/2022,Bronzetti L.,-1,-50,
22877,1.3,1,1.205371726,3/28/2017,Pliskova Ka.,0.3,15,
23751,1.73,1,1.205268311,7/11/2017,Williams V.,0.73,36.5,
35532,2.16,0,1.205242625,1/5/2023,Azarenka V.,-1,-50,
23846,2.36,0,1.205087052,7/25/2017,Barthel M.,-1,-50,
36021,1.66,1,1.205040831,3/3/2023,Zhu L.,0.66,33,
25452,1.63,1,1.204952765,4/11/2018,Hercog P.,0.63,31.5,
34686,1.68,1,1.204846909,7/20/2022,Paolini J.,0.68,34,
33951,2.2,1,1.204800516,4/28/2022,Anisimova A.,1.2,60,
33637,2.45,0,1.204711096,3/10/2022,Volynets K.,-1,-50,
27653,2.23,1,1.204638446,3/7/2019,Strycova B.,1.23,61.5,
26530,3.32,0,1.204531826,8/21/2018,Suarez Navarro C.,-1,-50,
32949,1.81,1,1.204225305,10/12/2021,Pegula J.,0.81,40.5,
22918,2.86,0,1.204148217,4/4/2017,Stollar F.,-1,-50,
34259,1.67,1,1.204086132,6/6/2022,Martincova T.,0.67,33.5,
33470,2.07,0,1.204070155,2/20/2022,Cornet A.,-1,-50,
28948,2.52,1,1.203890336,8/12/2019,Peterson R.,1.52,76,
26643,1.68,1,1.203880917,8/31/2018,Stephens S.,0.68,34,
23115,2.24,1,1.203813187,5/2/2017,Pliskova Kr.,1.24,62,
24869,2.18,1,1.203779137,1/16/2018,Alexandrova E.,1.18,59,
25137,1.78,1,1.203776193,2/27/2018,Voegele S.,0.78,39,
32582,1.79,0,1.203752139,8/30/2021,Juvan K.,-1,-50,
29985,1.9,1,1.203721979,2/20/2020,Halep S.,0.9,45,
32538,1.46,1,1.203665981,8/24/2021,Mladenovic K.,0.46,23,
29496,1.63,1,1.203635108,10/8/2019,Siegemund L.,0.63,31.5,
33060,2.14,0,1.203622702,10/27/2021,Kalinskaya A.,-1,-50,
31435,1.5,1,1.203452468,4/7/2021,Tomova V.,0.5,25,
24031,1.96,1,1.203388393,8/16/2017,Makarova E.,0.96,48,
24053,1.88,0,1.203350942,8/21/2017,Kasatkina D.,-1,-50,
25401,1.43,1,1.203339413,4/4/2018,Bertens K.,0.43,21.5,
32462,1.88,0,1.203206986,8/17/2021,Brady J.,-1,-50,
25035,2.37,0,1.203197318,2/13/2018,Stosur S.,-1,-50,
27574,1.67,1,1.203190593,2/20/2019,Van Uytvanck A.,0.67,33.5,
28280,1.61,1,1.203186538,5/26/2019,Larsson J.,0.61,30.5,
35651,2.1,0,1.203118277,1/17/2023,Putintseva Y.,-1,-50,
32772,1.67,1,1.203101376,9/23/2021,Sakkari M.,0.67,33.5,
33117,1.78,1,1.203004678,11/13/2021,Muguruza G.,0.78,39,
35345,3.75,0,1.202741117,10/6/2022,Mcnally C.,-1,-50,
32912,1.65,1,1.202729052,10/9/2021,Anisimova A.,0.65,32.5,
35919,2.05,0,1.202706351,2/21/2023,Siniakova K.,-1,-50,
28743,2.83,0,1.202582283,7/18/2019,Ferro F.,-1,-50,
25557,3.1,0,1.2025747,4/29/2018,Parmentier P.,-1,-50,
29636,2.19,0,1.202550359,1/6/2020,Rogers S.,-1,-50,
