match,PSW,win0,confidence0,date,winner,,
23921,1.12,0,5.220059593,8/3/2017,Halep S.,,
11367,1.18,0,4.689213523,7/7/2012,Williams S.,,
35957,1.11,0,4.628456397,2/23/2023,Swiatek I.,,
23612,1.17,0,4.043281806,6/28/2017,Halep S.,,
22151,5.23,1,3.537562445,10/22/2016,Niculescu M.,,
34563,5.27,1,3.535490468,7/2/2022,Cornet A.,,
20291,1.17,0,3.484113028,3/16/2016,Azarenka V.,,
25029,1.23,0,3.086472915,2/13/2018,Muguruza G.,,
29374,1.3,0,2.958116322,9/24/2019,Pliskova Ka.,,
12202,1.22,0,2.93041099,10/26/2012,Sharapova M.,,
18068,3.83,1,2.847325842,4/30/2015,Babos T.,,
12001,1.25,0,2.844940487,9/26/2012,Sharapova M.,,
29123,1.29,0,2.774067878,8/30/2019,Barty A.,,
31548,1.32,0,2.767893782,4/23/2021,Halep S.,,
33015,3.8,1,2.681414817,10/22/2021,Alexandrova E.,,
34371,1.25,0,2.680780024,6/17/2022,Jabeur O.,,
26443,4.42,1,2.669788262,8/8/2018,Abanda F.,,
16085,1.41,0,2.66505403,6/24/2014,Koukalova K.,,
19609,1.25,0,2.653553093,10/21/2015,Barthel M.,,
21070,1.33,0,2.584928082,6/21/2016,Radwanska A.,,
32152,1.28,0,2.570088792,7/1/2021,Pavlyuchenkova A.,,
34170,1.26,0,2.560493248,5/24/2022,Juvan K.,,
20973,1.36,0,2.548028297,6/8/2016,Mladenovic K.,,
18622,1.31,0,2.5233772,7/1/2015,Stosur S.,,
17911,1.28,0,2.492889397,4/7/2015,Stosur S.,,
28145,1.36,0,2.4614124,5/8/2019,Kvitova P.,,
31601,1.31,0,2.45007067,5/2/2021,Sabalenka A.,,
35911,1.33,0,2.432141695,2/20/2023,Muchova K.,,
22298,1.28,0,2.428071287,1/9/2017,Tsurenko L.,,
34051,1.28,0,2.413817082,5/12/2022,Jabeur O.,,
19529,1.25,0,2.408245277,10/14/2015,Wozniacki C.,,
28699,1.28,0,2.361813352,7/9/2019,Williams S.,,
30175,1.22,0,2.350378012,8/11/2020,Pliskova Kr.,,
31221,1.43,0,2.336829977,3/12/2021,Muguruza G.,,
11997,3.4,1,2.32392652,9/25/2012,Hampton J.,,
17532,1.42,0,2.317918457,2/18/2015,Begu I.,,
17862,1.39,0,2.316122694,3/31/2015,Halep S.,,
12700,1.4,0,2.306453249,2/24/2013,Jankovic J.,,
18211,1.39,0,2.305700861,5/18/2015,Stosur S.,,
26151,1.42,0,2.28688405,7/3/2018,Gavrilova D.,,
34037,3.86,1,2.276981854,5/11/2022,Collins D.,,
16022,3.42,1,2.275070374,6/17/2014,Giorgi C.,,
17059,1.4,0,2.262593963,10/13/2014,Pironkova T.,,
29966,3.26,1,2.256865766,2/18/2020,Rybakina E.,,
34410,3.93,1,2.254353095,6/21/2022,Kalinina A.,,
31867,4.22,1,2.25430129,6/4/2021,Pavlyuchenkova A.,,
21985,1.32,0,2.250249662,10/5/2016,Svitolina E.,,
16076,1.37,0,2.237064771,6/23/2014,Zahlavova Strycova B.,,
35528,2.88,1,2.233934074,1/4/2023,Masarova R.,,
21910,1.43,0,2.23168131,9/27/2016,Keys M.,,
28974,1.35,0,2.227760844,8/14/2019,Halep S.,,
27817,1.4,0,2.222805172,3/27/2019,Halep S.,,
26508,2.79,1,2.221300986,8/17/2018,Bertens K.,,
28987,3.71,1,2.219577147,8/16/2019,Kuznetsova S.,,
24582,2.83,1,2.21860545,10/13/2017,Buzarnescu M.,,
25011,3.54,1,2.215481879,2/2/2018,Kasatkina D.,,
10255,1.44,0,2.200795546,2/22/2012,Ivanovic A.,,
14472,1.36,0,2.200737854,9/29/2013,Kanepi K.,,
29397,3.41,1,2.193267278,9/25/2019,Yastremska D.,,
19574,1.34,0,2.192702577,10/19/2015,Cibulkova D.,,
19162,1.39,0,2.190943686,9/5/2015,Stosur S.,,
27085,1.19,0,2.184876222,10/16/2018,Muguruza G.,,
13462,1.45,0,2.182967066,5/31/2013,Vinci R.,,
33104,1.41,0,2.179768003,11/10/2021,Kontaveit A.,,
28915,1.3,0,2.170812931,8/7/2019,Halep S.,,
14698,2.59,1,2.166031397,12/30/2013,Golubic V.,,
15301,1.44,0,2.157946023,3/20/2014,Lisicki S.,,
30848,1.41,0,2.157565477,2/5/2021,Williams S.,,
30279,1.53,0,2.154913083,8/26/2020,Osaka N.,,
25628,1.37,0,2.14975415,5/5/2018,Garcia C.,,
30835,1.41,0,2.149029509,2/3/2021,Williams S.,,
12789,3,1,2.149027008,3/2/2013,Mattek-Sands B.,,
31353,1.39,0,2.148134974,3/27/2021,Sabalenka A.,,
11546,1.5,0,2.141380754,8/7/2012,Scheepers C.,,
32995,1.34,0,2.137164362,10/20/2021,Sabalenka A.,,
35480,3.27,1,2.134330874,10/31/2022,Sakkari M.,,
16859,4.52,1,2.132600994,9/22/2014,Pavlyuchenkova A.,,
13046,1.43,0,2.120064275,4/4/2013,Wozniacki C.,,
16048,1.45,0,2.096717158,6/19/2014,Wozniacki C.,,
17598,1.46,0,2.09171081,2/26/2015,Garcia C.,,
26845,1.46,0,2.08528036,9/24/2018,Bertens K.,,
12848,1.42,0,2.08282242,3/9/2013,Burdette M.,,
34795,4.47,1,2.07083006,8/3/2022,Saville D.,,
18289,3.44,1,2.063157921,5/25/2015,Hesse A.,,
34395,1.48,0,2.060399862,6/20/2022,Muguruza G.,,
19640,1.36,0,2.058147455,10/29/2015,Sharapova M.,,
26551,1.36,0,2.055541362,8/27/2018,Strycova B.,,
32338,2.81,1,2.042278591,7/21/2021,Bondar A.,,
30488,1.34,0,2.03642737,9/18/2020,Halep S.,,
17289,1.46,0,2.032727569,1/16/2015,Kvitova P.,,
14769,3.34,1,2.032333325,1/6/2014,Lepchenko V.,,
