match,PSW,win0,confidence0,date,winner,,
14260,1.08,0,5.846228912,9/1/2013,Williams S.,,
15081,1.09,0,5.394613601,2/18/2014,Williams S.,,
23916,1.12,0,5.371698364,8/3/2017,Halep S.,,
15532,1.09,0,5.23113006,4/17/2014,Cibulkova D.,,
14117,1.14,0,5.216832343,8/18/2013,Williams S.,,
25693,1.16,0,4.297871055,5/14/2018,Kanepi K.,,
34563,5.27,1,4.151644429,7/2/2022,Cornet A.,,
24882,1.21,0,3.97768528,1/16/2018,Giorgi C.,,
15422,1.15,0,3.933123305,4/3/2014,Wozniacki C.,,
19624,5.73,1,3.797015859,10/23/2015,Doi M.,,
12980,1.17,0,3.760224447,3/27/2013,Sharapova M.,,
22152,5.23,1,3.675427558,10/22/2016,Niculescu M.,,
17437,1.2,0,3.544331468,2/10/2015,Barthel M.,,
14248,1.23,0,3.520794092,8/30/2013,Li N.,,
30997,1.27,0,3.265016681,2/13/2021,Barty A.,,
22176,1.22,0,3.214348956,11/3/2016,Svitolina E.,,
28699,1.28,0,3.153567653,7/9/2019,Williams S.,,
20292,1.21,0,3.132364096,3/17/2016,Williams S.,,
22081,1.21,0,3.043939815,10/14/2016,Keys M.,,
34063,1.23,0,3.010135783,5/14/2022,Swiatek I.,,
31867,4.22,1,2.98543232,6/4/2021,Pavlyuchenkova A.,,
34058,1.14,0,2.9717461,5/12/2022,Swiatek I.,,
19203,1.24,0,2.930869228,9/15/2015,Beck A.,,
28502,1.21,0,2.880924109,6/20/2019,Garcia C.,,
31503,1.17,0,2.849777872,4/19/2021,Bencic B.,,
19642,3.97,1,2.822336546,10/30/2015,Safarova L.,,
18067,3.83,1,2.818635968,4/30/2015,Babos T.,,
34170,1.26,0,2.815133176,5/24/2022,Juvan K.,,
28974,1.35,0,2.796760302,8/14/2019,Halep S.,,
24144,1.34,0,2.788703549,8/30/2017,Kuznetsova S.,,
27086,1.19,0,2.786633415,10/16/2018,Muguruza G.,,
21234,1.27,0,2.76112151,7/9/2016,Williams S.,,
27083,1.27,0,2.758402875,10/16/2018,Goerges J.,,
34676,1.31,0,2.705074719,7/19/2022,Krunic A.,,
12886,1.22,0,2.659747839,3/14/2013,Sharapova M.,,
33801,1.22,0,2.61098953,3/31/2022,Swiatek I.,,
26308,1.37,0,2.586539081,7/24/2018,Zhang S.,,
28987,3.71,1,2.581344976,8/16/2019,Kuznetsova S.,,
29364,1.3,0,2.565090182,9/24/2019,Pliskova Ka.,,
21104,3.43,1,2.532106377,6/24/2016,Cibulkova D.,,
14206,1.37,0,2.514456142,8/27/2013,Vesnina E.,,
33749,1.41,0,2.507163443,3/24/2022,Osaka N.,,
25107,2.86,1,2.465998981,2/21/2018,Kasatkina D.,,
25011,3.54,1,2.46287083,2/2/2018,Kasatkina D.,,
31545,1.32,0,2.458559884,4/23/2021,Halep S.,,
16016,3.42,1,2.455779861,6/17/2014,Giorgi C.,,
14857,3.36,1,2.442115123,1/14/2014,Svitolina E.,,
14586,1.44,0,2.432718337,10/15/2013,Vesnina E.,,
13492,1.2,0,2.407637173,6/5/2013,Sharapova M.,,
35855,1.33,0,2.405908667,2/10/2023,Bencic B.,,
32153,1.28,0,2.401276491,7/1/2021,Pavlyuchenkova A.,,
29119,1.29,0,2.388915945,8/30/2019,Barty A.,,
24703,1.37,0,2.384138195,1/1/2018,Zhang S.,,
35400,1.33,0,2.383411,10/13/2022,Swiatek I.,,
32904,1.36,0,2.361580702,10/8/2021,Riske A.,,
31352,1.39,0,2.360896516,3/27/2021,Sabalenka A.,,
32771,1.33,0,2.337181092,9/23/2021,Rybakina E.,,
15342,1.42,0,2.33173048,3/23/2014,Cibulkova D.,,
29984,2.86,1,2.325300028,2/20/2020,Rybakina E.,,
22504,1.34,0,2.322586992,2/2/2017,Cibulkova D.,,
19179,3.92,1,2.302551094,9/9/2015,Pennetta F.,,
23166,2.78,1,2.300230199,5/7/2017,Cirstea S.,,
14085,1.38,0,2.299071921,8/13/2013,Williams V.,,
31369,1.33,0,2.293146776,3/29/2021,Osaka N.,,
18144,1.37,0,2.273314293,5/11/2015,Williams V.,,
29386,3.41,1,2.262331701,9/25/2019,Yastremska D.,,
24434,2.7,1,2.261627617,9/29/2017,Bondarenko K.,,
22254,2.83,1,2.261072091,1/5/2017,Cornet A.,,
20486,3.31,1,2.251799304,4/12/2016,Pella C.,,
24718,1.42,0,2.250243808,1/2/2018,Konta J.,,
35523,2.88,1,2.245825195,1/4/2023,Masarova R.,,
33689,3.02,1,2.23842388,3/14/2022,Vondrousova M.,,
31553,1.37,0,2.210227182,4/24/2021,Barty A.,,
22178,1.28,0,2.20679719,11/4/2016,Konta J.,,
21090,1.38,0,2.203399016,6/21/2016,Kvitova P.,,
22557,1.44,0,2.202118219,2/19/2017,Garcia C.,,
25543,1.41,0,2.199774633,4/26/2018,Garcia C.,,
13305,1.26,0,2.194530036,5/17/2013,Azarenka V.,,
34808,1.55,0,2.188954662,8/4/2022,Jabeur O.,,
35913,1.33,0,2.177990574,2/20/2023,Muchova K.,,
29651,1.35,0,2.176571132,1/7/2020,Osaka N.,,
15307,1.44,0,2.172805323,3/20/2014,Lisicki S.,,
15798,1.46,0,2.160563366,5/21/2014,Svitolina E.,,
33120,2.9,1,2.157307713,11/15/2021,Muguruza G.,,
29238,1.49,0,2.148569002,9/15/2019,Pliskova Ka.,,
34233,1.42,0,2.141240545,5/28/2022,Pegula J.,,
23789,1.3,0,2.138638888,7/19/2017,Witthoeft C.,,
25955,1.38,0,2.123971362,6/12/2018,Flipkens K.,,
27817,1.4,0,2.119657249,3/27/2019,Halep S.,,
14472,1.36,0,2.119169407,9/29/2013,Kanepi K.,,
23624,1.36,0,2.11393519,6/29/2017,Pliskova Ka.,,
23761,3.54,1,2.10949238,7/17/2017,Sakkari M.,,
23316,1.36,0,2.10380845,5/24/2017,Garcia C.,,
22252,1.46,0,2.100049633,1/4/2017,Cibulkova D.,,
29608,1.55,0,2.098804827,10/27/2019,Sabalenka A.,,
30402,1.49,0,2.093553504,9/7/2020,Osaka N.,,
13572,3.13,1,2.092641044,6/14/2013,Petkovic A.,,
15221,1.36,0,2.085049937,3/8/2014,Stosur S.,,
16164,1.49,0,2.084764366,6/28/2014,Bouchard E.,,
14786,3.1,1,2.080753485,1/7/2014,Suarez Navarro C.,,
22995,1.34,0,2.075134043,4/11/2017,Goerges J.,,
16046,1.45,0,2.07419319,6/19/2014,Wozniacki C.,,
27926,3.56,1,2.073458224,4/9/2019,Rodina E.,,
25523,2.95,1,2.071893402,4/25/2018,Vandeweghe C.,,
29061,1.29,0,2.071737686,8/27/2019,Mertens E.,,
28915,1.3,0,2.066925193,8/7/2019,Halep S.,,
12849,1.42,0,2.066156425,3/9/2013,Burdette M.,,
34083,1.35,0,2.065762104,5/16/2022,Sharma A.,,
16189,2.6,1,2.064420649,7/7/2014,Buyukakcay C.,,
30789,1.27,0,2.063976096,2/1/2021,Pliskova Ka.,,
33988,3.61,1,2.06324893,5/1/2022,Sorribes Tormo S.,,
12638,2.97,1,2.059569127,2/19/2013,Vinci R.,,
12405,2.84,1,2.050581067,1/15/2013,Gavrilova D.,,
33621,1.4,0,2.042146499,3/9/2022,Riske A.,,
24406,3.49,1,2.041295209,9/26/2017,Kasatkina D.,,
