match,PSW,win0,confidence0,date,winner,,
34254,1.15,0,4.616947479,6/4/2022,Swiatek I.,,
27675,1.13,0,4.320524662,3/9/2019,Pliskova Ka.,,
24880,1.21,0,4.281306,1/16/2018,Giorgi C.,,
34566,5.27,1,3.983342992,7/2/2022,Cornet A.,,
24711,1.16,0,3.855296402,1/1/2018,Babos T.,,
26291,1.16,0,3.80484551,7/23/2018,Wang Q.,,
28170,1.25,0,3.416561214,5/14/2019,Barty A.,,
24600,6.14,1,3.31275206,10/16/2017,Cepede Royg V.,,
23786,1.19,0,3.087528958,7/18/2017,Dulgheru A.,,
29118,1.25,0,3.0343491,8/30/2019,Williams S.,,
30184,1.22,0,3.030424101,8/11/2020,Pliskova Kr.,,
31866,4.22,1,3.007740323,6/4/2021,Pavlyuchenkova A.,,
30990,1.27,0,2.990759513,2/13/2021,Barty A.,,
34570,1.2,0,2.941301563,7/3/2022,Jabeur O.,,
31664,4.2,1,2.927452934,5/13/2021,Gauff C.,,
23578,1.33,0,2.912452575,6/24/2017,Kvitova P.,,
33678,1.25,0,2.868118193,3/13/2022,Swiatek I.,,
33014,3.8,1,2.718303092,10/22/2021,Alexandrova E.,,
28698,1.28,0,2.59912383,7/9/2019,Williams S.,,
30889,1.26,0,2.562332236,2/8/2021,Marino R.,,
35909,1.33,0,2.558300491,2/20/2023,Muchova K.,,
25540,1.28,0,2.49814726,4/26/2018,Wozniacki C.,,
26845,1.46,0,2.496726518,9/24/2018,Bertens K.,,
31543,1.32,0,2.495310631,4/23/2021,Halep S.,,
31367,1.33,0,2.494261518,3/29/2021,Osaka N.,,
28701,1.27,0,2.484380375,7/11/2019,Williams S.,,
32679,1.32,0,2.461418229,9/5/2021,Sabalenka A.,,
29397,3.41,1,2.461154377,9/25/2019,Yastremska D.,,
29370,1.3,0,2.433726092,9/24/2019,Pliskova Ka.,,
29975,1.43,0,2.412661525,2/19/2020,Pliskova Ka.,,
27817,1.4,0,2.405064178,3/27/2019,Halep S.,,
29987,1.39,0,2.397680813,2/21/2020,Halep S.,,
27025,1.32,0,2.384606358,10/10/2018,Hsieh S.W.,,
22501,1.34,0,2.383135557,2/2/2017,Cibulkova D.,,
30830,1.41,0,2.369432311,2/3/2021,Williams S.,,
29239,1.49,0,2.338731778,9/15/2019,Pliskova Ka.,,
28912,1.3,0,2.33446298,8/7/2019,Halep S.,,
30851,1.41,0,2.330327231,2/5/2021,Williams S.,,
29150,3.59,1,2.291357704,9/7/2019,Andreescu B.,,
34370,1.25,0,2.279093962,6/17/2022,Jabeur O.,,
35527,2.88,1,2.261830927,1/4/2023,Masarova R.,,
27479,3.66,1,2.24081474,2/1/2019,Vekic D.,,
24131,1.34,0,2.229844916,8/30/2017,Kuznetsova S.,,
33104,1.41,0,2.228001403,11/10/2021,Kontaveit A.,,
33995,3.61,1,2.222859651,5/1/2022,Sorribes Tormo S.,,
35368,3.06,1,2.218937399,10/10/2022,Trevisan M.,,
31132,1.37,0,2.217560779,3/5/2021,Muguruza G.,,
24613,2.87,1,2.215923412,10/17/2017,Rodina E.,,
