match,PSW,win0,confidence0,date,winner,,,,
17412,1.41,1,1.142057958,1/27/2015,Sharapova M.,,,,
15410,1.57,1,1.14204544,4/2/2014,Tomljanovic A.,,,,
17164,2.3,0,1.142011205,1/5/2015,Kudryavtseva A.,,,,
35780,3.27,0,1.14192601,2/1/2023,Zidansek T.,,,,
31250,2.88,0,1.141901348,3/16/2021,Dart H.,,,,
17895,2.11,1,1.141883951,4/7/2015,Witthoeft C.,,,,
19687,1.46,1,1.141826872,1/4/2016,Kuznetsova S.,,,,
16162,1.25,1,1.141822029,6/28/2014,Halep S.,,,,
34295,1.37,1,1.141788754,6/9/2022,Alexandrova E.,,,,
25968,1.6,1,1.141763714,6/14/2018,Vekic D.,,,,
20816,1.26,1,1.141750578,5/23/2016,Begu I.,,,,
13169,1.44,1,1.14174016,4/30/2013,Cabeza-Candela E.,,,,
28437,2.63,0,1.141733698,6/13/2019,Ruse E.G.,,,,
13547,1.81,1,1.141728427,6/12/2013,Mladenovic K.,,,,
24905,1.46,1,1.141712067,1/17/2018,Bertens K.,,,,
28245,1.25,1,1.141598842,5/22/2019,Pliskova Kr.,,,,
28243,1.31,1,1.14155566,5/22/2019,Cirstea S.,,,,
25268,2.59,0,1.141553403,3/20/2018,Mchale C.,,,,
13951,1.47,1,1.141546918,7/28/2013,Radwanska A.,,,,
25359,1.61,1,1.141525829,4/2/2018,Hercog P.,,,,
26000,1.42,1,1.141484453,6/19/2018,Safarova L.,,,,
18360,1.45,1,1.141472422,5/30/2015,Goerges J.,,,,
25269,2.62,0,1.141453199,3/20/2018,Tomljanovic A.,,,,
31982,2.15,0,1.141450284,6/17/2021,Potapova A.,,,,
21375,2.65,0,1.141437554,7/23/2016,Konta J.,,,,
9761,1.58,1,1.141429981,10/19/2011,Halep S.,,,,
32978,1.87,1,1.141429843,10/19/2021,Vekic D.,,,,
29770,1.98,1,1.141368514,1/17/2020,Yastremska D.,,,,
34462,2.18,0,1.141350806,6/27/2022,Bouzkova M.,,,,
33732,3.65,0,1.141350671,3/23/2022,Zhang S.,,,,
14906,1.43,1,1.141349719,1/16/2014,Pavlyuchenkova A.,,,,
14252,1.35,1,1.141348156,8/31/2013,Hantuchova D.,,,,
9326,3.39,0,1.141339089,8/29/2011,Keys M.,,,,
10950,3.42,0,1.141317107,5/23/2012,Panova A.,,,,
25600,1.59,1,1.141275498,5/2/2018,Stosur S.,,,,
14296,1.32,1,1.141226134,9/10/2013,Zahlavova Strycova B.,,,,
32777,1.55,1,1.141219902,9/24/2021,Kvitova P.,,,,
27189,3.67,0,1.141206824,1/1/2019,Pliskova Kr.,,,,
34551,1.55,1,1.141200039,6/30/2022,Cornet A.,,,,
8998,1.57,1,1.141168715,7/19/2011,Yakimova A.,,,,
13921,1.59,1,1.141151552,7/24/2013,Cadantu A.,,,,
19866,2.19,0,1.141149449,1/19/2016,Flipkens K.,,,,
34986,1.59,1,1.141099751,8/25/2022,Samsonova L.,,,,
23618,1.56,1,1.141066789,6/29/2017,Strycova B.,,,,
30671,1.72,1,1.14102928,10/22/2020,Mertens E.,,,,
19647,1.65,1,1.141024109,11/3/2015,Jankovic J.,,,,
32465,4.1,0,1.141014511,8/17/2021,Riske A.,,,,
21797,1.7,1,1.141013338,9/20/2016,Pavlyuchenkova A.,,,,
15458,2.24,1,1.140960482,4/7/2014,Scheepers C.,,,,
9154,1.93,1,1.140955958,8/9/2011,Pennetta F.,,,,
32958,1.77,1,1.140929549,10/14/2021,Ostapenko J.,,,,
14573,1.36,1,1.140908615,10/12/2013,Kerber A.,,,,
10952,2.23,0,1.140899318,5/24/2012,Halep S.,,,,
14415,1.76,1,1.140879295,9/23/2013,Petkovic A.,,,,
31668,1.58,1,1.140832795,5/14/2021,Pliskova Ka.,,,,
32747,2.24,0,1.140829667,9/17/2021,Juvan K.,,,,
11619,1.31,1,1.140826809,8/15/2012,Kvitova P.,,,,
12066,1.53,1,1.140822132,10/5/2012,Sharapova M.,,,,
30846,1.26,1,1.140788147,2/4/2021,Barty A.,,,,
32154,1.51,1,1.140750081,7/1/2021,Badosa P.,,,,
31516,1.33,1,1.14069656,4/20/2021,Kostyuk M.,,,,
20368,1.68,1,1.140692482,3/26/2016,Watson H.,,,,
22707,2,1,1.1406838,3/9/2017,Parmentier P.,,,,
12948,1.65,1,1.140675292,3/22/2013,Vesnina E.,,,,
24003,1.41,1,1.140627818,8/15/2017,Konta J.,,,,
20174,1.45,1,1.140617958,3/2/2016,Konta J.,,,,
31905,1.56,1,1.140607378,6/8/2021,Martincova T.,,,,
10940,1.71,1,1.140559352,5/23/2012,Morita A.,,,,
31689,2.2,0,1.140544774,5/17/2021,Fernandez L.A.,,,,
35125,1.49,1,1.140515483,9/9/2022,Swiatek I.,,,,
17429,2.45,0,1.140506861,2/10/2015,Beygelzimer Y.,,,,
35131,1.63,1,1.14048742,9/12/2022,Peterson R.,,,,
25482,3.89,0,1.140486412,4/13/2018,Arango E.,,,,
13041,2.08,0,1.14048432,4/3/2013,Bouchard E.,,,,
22968,1.68,1,1.140471457,4/9/2017,Kasatkina D.,,,,
31775,1.31,1,1.140465646,5/30/2021,Tauson C.,,,,
26347,3.03,0,1.140432128,7/28/2018,Potapova A.,,,,
25415,2.4,0,1.140431741,4/5/2018,Goerges J.,,,,
23320,2.15,0,1.140429614,5/25/2017,Stosur S.,,,,
33391,2.95,0,1.140412316,1/23/2022,Pegula J.,,,,
9484,3.81,0,1.140373475,9/15/2011,Hlavackova A.,,,,
34259,3.08,0,1.140317988,6/6/2022,Dart H.,,,,
34928,1.35,1,1.14029868,8/18/2022,Rybakina E.,,,,
26020,1.6,1,1.140294361,6/19/2018,Kvitova P.,,,,
10873,1.79,1,1.140274054,5/15/2012,Pennetta F.,,,,
31889,2.33,0,1.140231571,6/6/2021,Pavlyuchenkova A.,,,,
27206,1.39,1,1.140229286,1/2/2019,Niculescu M.,,,,
24112,3.02,0,1.140202086,8/29/2017,Sharapova M.,,,,
19971,1.68,1,1.140198013,2/10/2016,Ivanovic A.,,,,
17353,2.34,0,1.140186941,1/20/2015,Brengle M.,,,,
29791,1.21,1,1.140157186,1/20/2020,Alexandrova E.,,,,
20802,1.71,1,1.140119387,5/19/2016,Lucic-Baroni M.,,,,
24558,2.01,0,1.140110387,10/12/2017,Mchale C.,,,,
18677,2.5,0,1.140087701,7/13/2015,Tatishvili A.,,,,
12815,1.75,1,1.140028492,3/7/2013,Schiavone F.,,,,
26443,1.61,1,1.140004568,8/8/2018,Barty A.,,,,
28113,1.41,1,1.139992956,5/5/2019,Osaka N.,,,,
35854,1.66,1,1.139962248,2/10/2023,Zheng Q.,,,,
33467,2.07,0,1.139941849,2/20/2022,Cornet A.,,,,
20833,1.24,1,1.139936871,5/23/2016,Stephens S.,,,,
18659,2.99,0,1.139921011,7/6/2015,Vandeweghe C.,,,,
20923,3.36,0,1.139916792,5/29/2016,Rogers S.,,,,
29271,1.37,1,1.139867974,9/17/2019,Potapova A.,,,,
17400,1.65,1,1.139861915,1/24/2015,Muguruza G.,,,,
12894,1.87,1,1.139831729,3/19/2013,Pennetta F.,,,,
17094,2.85,0,1.139829538,10/16/2014,Allertova D.,,,,
12167,2.46,0,1.139829492,10/17/2012,Zakopalova K.,,,,
34894,1.35,1,1.139829229,8/16/2022,Kontaveit A.,,,,
34888,3.31,0,1.139796595,8/15/2022,Mcnally C.,,,,
19491,1.26,1,1.139792715,10/12/2015,Puig M.,,,,
32817,2.74,0,1.139749408,9/28/2021,Baptiste H.,,,,
26796,2.26,0,1.13974175,9/20/2018,Azarenka V.,,,,
26204,2.14,0,1.139722602,7/7/2018,Cibulkova D.,,,,
23886,1.35,1,1.139693114,7/31/2017,Tsurenko L.,,,,
24548,1.49,1,1.139688355,10/11/2017,Gavrilova D.,,,,
29423,1.56,1,1.139662622,9/29/2019,Yastremska D.,,,,
25601,2.65,0,1.139644001,5/2/2018,Paolini J.,,,,
34145,2.06,0,1.139639823,5/22/2022,Kanepi K.,,,,
18991,1.56,1,1.139634886,8/18/2015,Svitolina E.,,,,
10636,1.81,1,1.13959996,4/11/2012,Suarez Navarro C.,,,,
9447,2.09,0,1.139538238,9/13/2011,Kudryavtseva A.,,,,
24789,2.62,0,1.139497287,1/8/2018,Friedsam A.L.,,,,
22680,2.25,0,1.139474356,3/2/2017,Mchale C.,,,,
27364,2.07,0,1.139455785,1/15/2019,Brengle M.,,,,
29398,3.16,0,1.139454358,9/25/2019,Kovinic D.,,,,
31631,1.34,1,1.139443141,5/11/2021,Krejcikova B.,,,,
30587,1.99,0,1.139431985,9/29/2020,Collins D.,,,,
11429,2.7,0,1.139412012,7/16/2012,Doi M.,,,,
14662,1.62,1,1.139378029,11/2/2013,Stosur S.,,,,
18671,1.98,1,1.139362141,7/9/2015,Muguruza G.,,,,
12303,2.37,0,1.139359188,1/3/2013,Wickmayer Y.,,,,
32146,2.06,0,1.1393486,7/1/2021,Juvan K.,,,,
13101,2.5,0,1.139308956,4/14/2013,Vinci R.,,,,
11956,3.16,0,1.139292924,9/22/2012,Hsieh S.W.,,,,
30516,2.51,0,1.139292741,9/23/2020,Siniakova K.,,,,
29074,2.32,0,1.139274445,8/27/2019,Cornet A.,,,,
13345,1.49,1,1.139273773,5/22/2013,Scheepers C.,,,,
17846,3.69,0,1.139266023,3/29/2015,Errani S.,,,,
31614,2.65,0,1.13925158,5/5/2021,Pavlyuchenkova A.,,,,
9842,1.31,1,1.139227409,1/3/2012,Vinci R.,,,,
25837,3.22,0,1.139217705,5/28/2018,Siniakova K.,,,,
19319,2.45,0,1.139202111,9/25/2015,Wozniacki C.,,,,
35576,1.51,1,1.139194823,1/10/2023,Blinkova A.,,,,
32744,1.58,1,1.139182177,9/17/2021,Ostapenko J.,,,,
25869,2.93,0,1.139175656,5/30/2018,Parmentier P.,,,,
32877,1.55,1,1.139166119,10/7/2021,Sevastova A.,,,,
35988,3.33,0,1.139152728,2/28/2023,Rakhimova K.,,,,
32440,1.43,1,1.139150263,8/12/2021,Gauff C.,,,,
33051,2.14,0,1.139140529,10/27/2021,Kalinskaya A.,,,,
12994,2.24,0,1.139135535,4/1/2013,Soler Espinosa S.,,,,
13123,1.74,1,1.139100468,4/24/2013,Mattek-Sands B.,,,,
36115,2.52,0,1.139087525,3/13/2023,Gracheva V.,-1,-50,,
24612,1.58,1,1.139083448,10/17/2017,Lapko V.,,,,
32605,1.49,1,1.139072515,8/31/2021,Davis L.,,,,
21608,1.41,1,1.139051696,8/30/2016,Vesnina E.,,,,
8804,3.22,0,1.139049482,6/22/2011,Hercog P.,,,,
23449,1.22,1,1.139021783,6/5/2017,Svitolina E.,,,,
11324,1.31,1,1.138990162,6/28/2012,Paszek T.,,,,
22235,1.83,1,1.138980881,1/3/2017,Wickmayer Y.,,,,
11912,1.38,1,1.138970561,9/18/2012,Zheng S.,,,,
29307,1.96,0,1.138965087,9/19/2019,Blinkova A.,,,,
20236,2.21,1,1.138917471,3/11/2016,Putintseva Y.,,,,
22634,1.22,1,1.138890715,2/27/2017,Barty A.,,,,
23996,2.8,0,1.138880625,8/14/2017,Townsend T.,,,,
10821,2.59,0,1.138841899,5/7/2012,Hradecka L.,,,,
10229,1.62,1,1.138815469,2/21/2012,Shvedova Y.,,,,
13361,1.41,1,1.13880181,5/24/2013,Kanepi K.,,,,
18823,2.76,0,1.138785098,7/28/2015,Zhu L.,,,,
34761,1.52,1,1.138774376,7/29/2022,Paolini J.,,,,
20675,2.59,0,1.138748984,5/3/2016,Stosur S.,,,,
26433,1.37,1,1.138731068,8/8/2018,Mertens E.,,,,
15190,1.65,1,1.138711968,3/6/2014,Kleybanova A.,,,,
34161,1.66,1,1.138633879,5/23/2022,Zheng Q.,,,,
29125,1.73,1,1.138630217,8/30/2019,Gauff C.,,,,
27010,1.74,1,1.138623263,10/9/2018,Kerkhove L.,,,,
19497,1.61,1,1.138620621,10/13/2015,Jovanovski B.,,,,
31501,1.61,1,1.138617128,4/19/2021,Wang Q.,,,,
29889,2.63,0,1.138595289,1/26/2020,Jabeur O.,,,,
19512,3.07,0,1.138533673,10/13/2015,Kovinic D.,,,,
12806,2.23,0,1.138531227,3/7/2013,Date Krumm K.,,,,
32122,1.27,1,1.138520644,6/30/2021,Siniakova K.,,,,
13583,1.38,1,1.138494167,6/16/2013,Radwanska U.,,,,
32208,1.53,1,1.138479482,7/9/2021,Yastremska D.,,,,
16669,1.41,1,1.13846263,9/8/2014,Brengle M.,,,,
28850,1.99,1,1.138457404,7/31/2019,Brengle M.,,,,
32088,1.38,1,1.13841465,6/29/2021,Samsonova L.,,,,
31835,2.27,0,1.13840916,6/2/2021,Keys M.,,,,
8752,3.48,0,1.13840094,6/20/2011,Parmentier P.,,,,
30102,2.44,0,1.138397506,3/3/2020,Tomova V.,,,,
29535,1.54,1,1.138378406,10/13/2019,Peterson R.,,,,
13038,1.29,1,1.138351209,4/3/2013,Wozniacki C.,,,,
35105,2.21,0,1.138328868,9/3/2022,Tomljanovic A.,,,,
30372,4.72,0,1.138283709,9/3/2020,Brengle M.,,,,
30190,1.58,1,1.138239708,8/11/2020,Blinkova A.,,,,
15734,2.41,0,1.138211936,5/14/2014,Mchale C.,,,,
22723,1.26,1,1.138202112,3/10/2017,Strycova B.,,,,
23994,1.5,1,1.138128366,8/14/2017,Bertens K.,,,,
9843,1.31,1,1.138122068,1/3/2012,Peng S.,,,,
27374,1.25,1,1.138071003,1/16/2019,Collins D.,,,,
25439,1.59,1,1.138065997,4/9/2018,Paolini J.,,,,
24404,2.09,0,1.138052171,9/26/2017,Puig M.,,,,
26559,1.65,1,1.138046646,8/27/2018,Sevastova A.,,,,
10234,4.52,0,1.138028289,2/21/2012,Giorgi C.,,,,
34311,2.25,0,1.138009759,6/11/2022,Haddad Maia B.,,,,
12383,3.75,0,1.137999342,1/14/2013,Foretz S.,,,,
10793,1.32,1,1.1379967,5/5/2012,Soler Espinosa S.,,,,
33174,1.5,1,1.137995511,1/5/2022,Peterson R.,,,,
24625,3.25,0,1.137944233,10/18/2017,Begu I.,,,,
17642,2.49,0,1.137918936,3/3/2015,Zhu L.,,,,
18769,1.27,1,1.137900527,7/22/2015,Kovinic D.,,,,
22236,2.3,0,1.137869368,1/4/2017,Goerges J.,,,,
9217,1.96,1,1.137843414,8/16/2011,Pennetta F.,,,,
15948,1.65,1,1.137833527,6/9/2014,Date Krumm K.,,,,
15184,3.05,0,1.13782937,3/5/2014,Soler Espinosa S.,,,,
34552,2.48,0,1.137828262,6/30/2022,Watson H.,,,,
33511,1.7,1,1.137816967,2/22/2022,Martincova T.,,,,
34225,1.57,1,1.137816471,5/27/2022,Gauff C.,,,,
17418,1.67,1,1.13780872,2/9/2015,Puig M.,,,,
33074,1.62,1,1.137788438,10/29/2021,Samsonova L.,,,,
18569,1.38,1,1.137730881,6/29/2015,Vandeweghe C.,,,,
26826,1.53,1,1.137729487,9/23/2018,Goerges J.,,,,
28201,1.98,1,1.137705829,5/17/2019,Bertens K.,,,,
29177,1.32,1,1.137666362,9/10/2019,Ostapenko J.,,,,
14843,2.32,0,1.137656696,1/13/2014,Razzano V.,,,,
14442,2.59,0,1.137631233,9/25/2013,Williams V.,,,,
31842,2.7,0,1.137599797,6/2/2021,Siniakova K.,,,,
32053,1.98,0,1.137547187,6/25/2021,Ostapenko J.,,,,
27996,2.45,0,1.137544684,4/24/2019,Arruabarrena L.,,,,
14603,3.48,0,1.137529069,10/16/2013,Kleybanova A.,,,,
23857,1.39,1,1.137511649,7/26/2017,Krunic A.,,,,
13175,2.26,0,1.137474942,4/30/2013,Oprandi R.,,,,
35560,2.76,0,1.137451402,1/9/2023,Siegemund L.,,,,
29258,2.79,0,1.137449204,9/17/2019,Doi M.,,,,
16795,3.92,0,1.137449158,9/16/2014,Soler Espinosa S..,,,,
26810,1.43,1,1.137434794,9/21/2018,Pliskova Ka.,,,,
31980,1.99,0,1.137403842,6/17/2021,Pegula J.,,,,
18366,1.83,1,1.137379114,5/30/2015,Mitu A.,,,,
23617,2.22,0,1.137367898,6/29/2017,Watson H.,,,,
15984,3.41,0,1.137350889,6/12/2014,Date Krumm K.,,,,
16055,2.02,1,1.137329097,6/21/2014,Vandeweghe C.,,,,
14725,2.41,0,1.137304962,1/1/2014,Zahlavova Strycova B.,,,,
26955,1.41,1,1.137248143,10/3/2018,Wozniacki C.,,,,
35285,1.55,1,1.137242097,9/28/2022,Sherif M.,,,,
23753,2.93,0,1.13722475,7/11/2017,Rybarikova M.,,,,
11777,1.61,1,1.13722439,8/29/2012,Petrova N.,,,,
20880,1.31,1,1.137195691,5/25/2016,Stosur S.,,,,
29261,2.79,0,1.13717637,9/17/2019,Flink V.,,,,
34673,2.24,0,1.137157075,7/19/2022,Bronzetti L.,,,,
10630,2.04,0,1.137088913,4/10/2012,Pous-Tio L.,,,,
22921,2.05,0,1.137074435,4/4/2017,Beck A.,,,,
31417,2.34,0,1.13705914,4/6/2021,Gatto-Monticone G.,,,,
23240,1.54,1,1.137055538,5/16/2017,Kontaveit A.,,,,
33227,2.65,0,1.137045302,1/10/2022,Keys M.,,,,
20863,1.3,1,1.137035626,5/24/2016,Wang Q.,,,,
30021,2.13,0,1.137020276,2/25/2020,Zidansek T.,,,,
14780,1.74,1,1.137006693,1/6/2014,Rogowska O.,,,,
25272,1.69,1,1.137005188,3/21/2018,Sabalenka A.,,,,
24108,3.11,0,1.136980456,8/29/2017,Osaka N.,,,,
25579,1.86,0,1.136948086,5/1/2018,Hsieh S.W.,,,,
23635,1.79,1,1.136878482,7/3/2017,Begu I.,,,,
9907,1.89,1,1.136857896,1/10/2012,Medina Garrigues A.,,,,
31032,1.29,1,1.136857786,2/15/2021,Brady J.,,,,
26001,1.5,1,1.136852086,6/19/2018,Kenin S.,,,,
30804,1.76,1,1.136821116,2/2/2021,Rogers S.,,,,
8706,2.23,0,1.136812761,6/14/2011,Dokic J.,,,,
26780,1.92,0,1.136810198,9/19/2018,Garcia C.,,,,
8609,1.34,1,1.136777004,6/6/2011,Brianti A.,,,,
32051,1.52,1,1.136769975,6/24/2021,Rybakina E.,,,,
27974,1.54,1,1.13676791,4/23/2019,Siegemund L.,,,,
31760,2.58,0,1.136743237,5/27/2021,Linette M.,,,,
18799,1.4,1,1.136720288,7/27/2015,Kania P.,,,,
18448,2.2,1,1.136635412,6/15/2015,Siniakova K.,,,,
23104,1.41,1,1.136590486,5/2/2017,Davis L.,,,,
11526,1.36,1,1.136551735,7/31/2012,Stephens S.,,,,
10676,1.52,1,1.136547322,4/24/2012,Kerber A.,,,,
9925,1.33,1,1.136524495,1/11/2012,Gajdosova J.,,,,
15149,1.79,1,1.13651327,2/26/2014,Van Uytvanck A.,,,,
12784,1.29,1,1.136494503,3/1/2013,Errani S.,,,,
11588,1.32,1,1.136475863,8/12/2012,Kvitova P.,,,,
31893,2.31,0,1.136463144,6/7/2021,Nara K.,,,,
19784,2.14,0,1.136456523,1/12/2016,Larsson J.,,,,
20424,1.62,1,1.136450536,4/5/2016,Puig M.,,,,
15085,1.33,1,1.13644461,2/19/2014,Wozniacki C.,,,,
22105,1.53,1,1.136430601,10/18/2016,Jankovic J.,,,,
25456,1.75,1,1.136410214,4/11/2018,Giorgi C.,,,,
33389,2.39,0,1.136386125,1/23/2022,Keys M.,,,,
24805,1.56,1,1.136383741,1/9/2018,Kerber A.,,,,
22972,2.56,0,1.136383473,4/10/2017,Krunic A.,,,,
35106,1.68,1,1.136361358,9/3/2022,Garcia C.,,,,
30675,1.38,1,1.13635755,10/23/2020,Sabalenka A.,,,,
35258,1.3,1,1.136355166,9/26/2022,Muchova K.,,,,
11657,1.55,1,1.136340795,8/20/2012,Govortsova O.,,,,
15783,1.56,1,1.136301911,5/20/2014,Pliskova Ka.,,,,
23268,1.9,0,1.136249406,5/20/2017,Svitolina E.,,,,
31027,1.89,1,1.13624081,2/15/2021,Birrell K.,,,,
24897,2.19,0,1.136205447,1/16/2018,Cirstea S.,,,,
34920,2.44,0,1.136126463,8/17/2022,Zhang S.,,,,
19867,3.13,0,1.136090798,1/19/2016,Siegemund L.,,,,
22496,1.54,1,1.136085358,2/1/2017,Doi M.,,,,
21019,1.24,1,1.136071295,6/14/2016,Pironkova T.,,,,
18878,1.54,1,1.136053954,8/4/2015,Svitolina E.,,,,
19880,1.48,1,1.136032909,1/20/2016,Mladenovic K.,,,,
8742,1.35,1,1.136031953,6/20/2011,Niculescu M.,,,,
29878,1.47,1,1.136009182,1/24/2020,Kvitova P.,,,,
33394,3.1,0,1.135970585,1/24/2022,Kanepi K.,,,,
24880,1.74,0,1.135965309,1/16/2018,Hsieh S.W.,,,,
28401,1.69,1,1.135825718,6/10/2019,Rybakina E.,,,,
26753,1.73,1,1.135760519,9/18/2018,Tomljanovic A.,,,,
31818,1.23,1,1.135760417,6/1/2021,Linette M.,,,,
10458,1.75,1,1.135739081,3/20/2012,Scheepers C.,,,,
25098,3.08,0,1.135708945,2/21/2018,Flipkens K.,,,,
22849,1.37,1,1.135662393,3/25/2017,Muguruza G.,,,,
18385,1.38,1,1.135653041,6/8/2015,Konjuh A.,,,,
29442,1.68,1,1.135631726,9/30/2019,Pavlyuchenkova A.,,,,
26348,1.48,1,1.135619351,7/29/2018,Wang Q.,,,,
11261,1.62,1,1.135596431,6/25/2012,Lisicki S.,,,,
27439,1.58,1,1.135590532,1/28/2019,Barthel M.,,,,
13468,1.75,1,1.135585096,5/31/2013,Schiavone F.,,,,
33622,1.37,1,1.13553461,3/10/2022,Van Uytvanck A.,,,,
15116,1.32,1,1.135527826,2/24/2014,Niculescu M.,,,,
35702,1.45,1,1.135476073,1/19/2023,Pliskova Ka.,,,,
25858,1.26,1,1.135467986,5/29/2018,Stosur S.,,,,
16326,1.35,1,1.135466531,7/23/2014,Jovanovski B.,,,,
17740,2.33,0,1.135463037,3/14/2015,Tsurenko L.,,,,
23898,1.26,1,1.135445091,8/1/2017,Vandeweghe C.,,,,
22605,1.62,1,1.135434356,2/22/2017,Goerges J.,,,,
21010,1.48,1,1.13543179,6/14/2016,Mertens E.,,,,
35624,2.23,0,1.135429921,1/16/2023,Zhu L.,,,,
8828,1.48,1,1.135424644,6/23/2011,Paszek T.,,,,
24619,1.65,1,1.135381605,10/17/2017,Petkovic A.,,,,
16959,1.32,1,1.135374257,10/6/2014,Watson H.,,,,
23076,1.25,1,1.135371923,4/28/2017,Begu I.,,,,
28357,1.68,1,1.135338786,5/30/2019,Swiatek I.,,,,
14129,2.46,0,1.135321001,8/19/2013,Pavlyuchenkova A.,,,,
13143,1.81,1,1.135313898,4/25/2013,Mladenovic K.,,,,
26805,2.61,0,1.135296762,9/20/2018,Vekic D.,,,,
34381,1.97,0,1.13527235,6/19/2022,Davis L.,,,,
22637,2.59,0,1.135266314,2/27/2017,Zhang K.L.,,,,
29640,1.44,1,1.135259538,1/6/2020,Kenin S.,,,,
26782,2.17,0,1.135187329,9/19/2018,Kozlova K.,,,,
33992,1.77,0,1.135077838,5/1/2022,Pegula J.,,,,
25112,1.32,1,1.135073426,2/21/2018,Pliskova Ka.,,,,
19052,2.19,0,1.135069958,8/27/2015,Kvitova P.,,,,
21313,1.43,1,1.135058185,7/19/2016,Zhang S.,,,,
11550,2.49,0,1.135039686,8/7/2012,Vinci R.,,,,
21502,3.1,0,1.135018731,8/7/2016,Duan Y.Y.,,,,
29776,1.47,1,1.134986885,1/20/2020,Mcnally C.,,,,
29636,2.03,1,1.134983259,1/6/2020,Rybakina E.,,,,
30015,1.81,1,1.134978431,2/24/2020,Watson H.,,,,
16343,1.36,1,1.134970186,7/28/2014,Pliskova Ka.,,,,
18975,1.56,1,1.134958347,8/17/2015,Vandeweghe C.,,,,
23551,1.76,1,1.134899395,6/20/2017,Giorgi C.,,,,
22027,2.32,0,1.134899227,10/11/2016,Kontaveit A.,,,,
15313,2.24,0,1.134834955,3/20/2014,Vekic D.,,,,
31619,1.63,1,1.134832836,5/10/2021,Gauff C.,,,,
34788,1.6,1,1.134831306,8/2/2022,Keys M.,,,,
31449,1.29,1,1.13481918,4/8/2021,Zidansek T.,,,,
26752,1.38,1,1.134804081,9/18/2018,Radwanska A.,,,,
26864,1.73,1,1.134800348,9/25/2018,Kontaveit A.,,,,
11959,3.46,0,1.134797644,9/23/2012,Morita A.,,,,
27674,1.37,1,1.134781755,3/8/2019,Puig M.,,,,
15667,1.99,1,1.134728429,5/6/2014,Stephens S.,,,,
32369,1.44,1,1.134691204,7/25/2021,Zanevska M.,,,,
18453,1.83,1,1.134651886,6/15/2015,Dellacqua C.,,,,
23411,1.45,1,1.13463269,5/31/2017,Muguruza G.,,,,
24394,1.32,1,1.134630873,9/26/2017,Cepelova J.,,,,
12520,3.96,0,1.134608776,1/29/2013,Mladenovic K.,,,,
22344,1.63,1,1.134603452,1/16/2017,Witthoeft C.,,,,
28451,2.15,0,1.134567053,6/14/2019,Rybakina E.,,,,
20361,2.11,0,1.13450694,3/26/2016,Bacsinszky T.,,,,
12116,1.29,1,1.134480842,10/11/2012,Scheepers C.,,,,
24808,1.47,1,1.134437689,1/9/2018,Mertens E.,,,,
16754,1.58,1,1.134383803,9/14/2014,Lisicki S.,,,,
13405,1.86,1,1.134373142,5/27/2013,Suarez Navarro C.,,,,
21089,2.1,0,1.134352445,6/21/2016,Mladenovic K.,,,,
20153,2.73,0,1.13434114,3/1/2016,Hercog P.,,,,
32664,2.04,0,1.134332479,9/3/2021,Muguruza G.,,,,
19897,1.38,1,1.134292482,1/21/2016,Keys M.,,,,
21440,1.54,1,1.134282523,7/31/2016,Halep S.,,,,
23529,2.46,0,1.134258322,6/20/2017,Lisicki S.,,,,
30761,2.54,0,1.134256788,1/31/2021,Hibi M.,,,,
27261,2.38,0,1.134251662,1/8/2019,Kvitova P.,,,,
18279,1.31,1,1.134244534,5/25/2015,Mitu A.,,,,
12256,1.66,0,1.134184365,12/31/2012,Zakopalova K.,,,,
35362,1.96,0,1.134168233,10/8/2022,Mertens E.,,,,
27408,1.55,1,1.134126173,1/19/2019,Pliskova Ka.,,,,
18392,1.34,1,1.134114325,6/8/2015,Vandeweghe C.,,,,
19209,1.28,1,1.134102718,9/15/2015,Hesse A.,,,,
32794,3.51,0,1.13407852,9/27/2021,Doi M.,,,,
19357,1.63,1,1.134065591,9/28/2015,Pliskova Ka.,,,,
11242,1.44,1,1.13405189,6/25/2012,Peng S.,,,,
21450,2.74,0,1.134033008,8/1/2016,Kichenok L.,,,,
28879,2.81,0,1.133999695,8/3/2019,Zheng S.,,,,
24242,4.3,0,1.133975304,9/13/2017,Kato M.,,,,
19908,1.41,1,1.133954035,1/22/2016,Suarez Navarro C.,,,,
17501,1.81,1,1.13394969,2/16/2015,Dominguez Lino L.,,,,
36097,1.47,1,1.133948888,3/11/2023,Vondrousova M.,0.47,23.5,,
14358,3.53,0,1.133932917,9/17/2013,Schiavone F.,,,,
28638,1.71,1,1.133930188,7/2/2019,Wang Yaf.,,,,
19204,2.84,0,1.133877632,9/15/2015,Crawford S.,,,,
33232,1.32,1,1.133866919,1/11/2022,Dodin O.,,,,
31512,1.39,1,1.13377991,4/20/2021,Kudermetova V.,,,,
31921,1.43,1,1.133769498,6/9/2021,Mcnally C.,,,,
29540,2.06,0,1.133722738,10/14/2019,Allertova D.,,,,
19121,1.93,0,1.133702725,9/2/2015,Bouchard E.,,,,
11691,1.53,1,1.133674214,8/22/2012,Vinci R.,,,,
21796,1.56,1,1.133627806,9/20/2016,Wozniacki C.,,,,
24280,2.65,0,1.133615126,9/18/2017,Soylu I.,,,,
33913,2.1,1,1.133585504,4/20/2022,Tsurenko L.,,,,
17916,1.38,1,1.133550101,4/8/2015,Cornet A.,,,,
15384,2.81,0,1.133548171,3/31/2014,Cetkovska P.,,,,
