match,PSW,win0,confidence0,date,winner,,
18346,7.38,1,5.294056901,5/28/2015,Schiavone F.,,
23913,1.12,0,4.495019224,8/3/2017,Halep S.,,
19625,5.73,1,4.099332395,10/23/2015,Doi M.,,
11367,1.18,0,4.077585705,7/7/2012,Williams S.,,
12607,1.17,0,4.024861727,2/15/2013,Sharapova M.,,
17437,1.2,0,3.815817566,2/10/2015,Barthel M.,,
20307,1.2,0,3.774209987,3/22/2016,Zhang S.,,
34564,5.27,1,3.631804667,7/2/2022,Cornet A.,,
22151,5.23,1,3.583732547,10/22/2016,Niculescu M.,,
33800,1.22,0,3.500371053,3/31/2022,Swiatek I.,,
31863,4.22,1,3.490867993,6/4/2021,Pavlyuchenkova A.,,
28502,1.21,0,3.487696635,6/20/2019,Garcia C.,,
19210,1.24,0,3.232774331,9/15/2015,Beck A.,,
10314,1.21,0,3.157653958,2/28/2012,Morita A.,,
28171,1.25,0,3.118387903,5/14/2019,Barty A.,,
15591,1.22,0,3.030255457,4/25/2014,Muguruza G.,,
19592,1.22,0,2.988266847,10/20/2015,Ivanovic A.,,
16203,4.25,1,2.9316242,7/8/2014,Bogdan A.,,
29378,1.3,0,2.891158303,9/24/2019,Pliskova Ka.,,
31652,1.32,0,2.883511051,5/12/2021,Muguruza G.,,
28727,1.24,0,2.843665492,7/16/2019,Pliskova Kr.,,
15543,5.69,1,2.841102568,4/20/2014,Vekic D.,,
32683,1.32,0,2.817345295,9/5/2021,Sabalenka A.,,
33008,3.8,1,2.796593245,10/22/2021,Alexandrova E.,,
17786,4.17,1,2.73819569,3/24/2015,Badosa Gibert. P.,,
21295,1.22,0,2.635955819,7/17/2016,Halep S.,,
26441,4.42,1,2.625756677,8/8/2018,Abanda F.,,
25577,4.13,1,2.620960305,5/1/2018,Dulgheru A.,,
24394,3.49,1,2.577848519,9/26/2017,Kasatkina D.,,
29121,1.29,0,2.54242936,8/30/2019,Barty A.,,
14079,1.38,0,2.523384248,8/13/2013,Makarova E.,,
28698,1.28,0,2.512746596,7/9/2019,Williams S.,,
31367,1.33,0,2.489752695,3/29/2021,Osaka N.,,
16358,1.28,0,2.479480825,7/29/2014,Ivanovic A.,,
12035,1.34,0,2.47668424,10/1/2012,Ivanovic A.,,
23983,1.33,0,2.476415325,8/10/2017,Halep S.,,
30179,1.22,0,2.46257375,8/11/2020,Pliskova Kr.,,
14473,1.36,0,2.458047198,9/29/2013,Kanepi K.,,
28975,1.35,0,2.455777044,8/14/2019,Halep S.,,
12016,1.27,0,2.430160144,9/29/2012,Ivanovic A.,,
34790,3.63,1,2.416916094,8/2/2022,Mandlik E.,,
16866,3.13,1,2.399811278,9/22/2014,Gajdosova J.,,
35913,1.33,0,2.392879817,2/20/2023,Muchova K.,-1,-20
20972,1.36,0,2.391187503,6/8/2016,Mladenovic K.,,
28190,1.28,0,2.385111014,5/16/2019,Kvitova P.,,
21234,1.27,0,2.380847167,7/9/2016,Williams S.,,
14858,3.36,1,2.37344219,1/14/2014,Svitolina E.,,
18066,3.83,1,2.372573623,4/30/2015,Babos T.,,
34577,1.26,0,2.369618787,7/5/2022,Jabeur O.,,
20764,1.36,0,2.365369751,5/16/2016,Garcia C.,,
18354,3.47,1,2.329615367,5/29/2015,Pennetta F.,,
15189,1.37,0,2.313975566,3/6/2014,Tomljanovic A.,,
33674,1.25,0,2.309105155,3/13/2022,Swiatek I.,,
28989,3.71,1,2.30863009,8/16/2019,Kuznetsova S.,,
17061,1.36,0,2.276299821,10/14/2014,Cornet A.,,
23579,1.33,0,2.268877337,6/24/2017,Kvitova P.,,
27077,1.29,0,2.264302377,10/16/2018,Gavrilova D.,,
20992,1.41,0,2.258636725,6/11/2016,Puig M.,,
21544,1.46,0,2.246356119,8/19/2016,Muguruza G.,,
19350,1.4,0,2.243715378,9/28/2015,Mladenovic K.,,
9820,3.37,1,2.243492543,1/2/2012,Bratchikova N.,,
17028,1.36,0,2.241649362,10/9/2014,Davis L.,,
15183,1.42,0,2.240494656,3/5/2014,Peng S.,,
30432,1.4,0,2.233854897,9/11/2020,Osaka N.,,
20970,1.38,0,2.232058185,6/8/2016,Puig M.,,
32153,1.28,0,2.226569162,7/1/2021,Pavlyuchenkova A.,,
35366,2.82,1,2.224682586,10/9/2022,Krejcikova B.,,
33689,3.02,1,2.221342994,3/14/2022,Vondrousova M.,,
32471,3.32,1,2.221241693,8/18/2021,Badosa P.,,
