match,PSW,win0,confidence0,date,winner,,
14109,1.12,0,4.967854228,8/15/2013,Li N.,,
18346,7.38,1,4.561236823,5/28/2015,Schiavone F.,,
10902,1.18,0,4.378097821,5/18/2012,Williams S.,,
22152,5.23,1,4.028654042,10/22/2016,Niculescu M.,,
27549,1.21,0,3.873444322,2/19/2019,Halep S.,,
17437,1.2,0,3.83602229,2/10/2015,Barthel M.,,
21295,1.22,0,3.715431269,7/17/2016,Halep S.,,
19934,5.3,1,3.662644539,1/27/2016,Kerber A.,,
10311,1.21,0,3.288041055,2/28/2012,Morita A.,,
34367,1.25,0,3.257338515,6/17/2022,Jabeur O.,,
19624,5.73,1,3.13725419,10/23/2015,Doi M.,,
33676,1.25,0,3.121450864,3/13/2022,Swiatek I.,,
24882,1.21,0,3.109707413,1/16/2018,Giorgi C.,,
31368,1.33,0,3.051769504,3/29/2021,Osaka N.,,
10420,1.18,0,2.99725323,3/11/2012,Azarenka V.,,
22296,1.22,0,2.961944836,1/9/2017,Flipkens K.,,
28168,1.25,0,2.888652256,5/14/2019,Barty A.,,
33800,1.22,0,2.857529979,3/31/2022,Swiatek I.,,
28915,1.3,0,2.827273949,8/7/2019,Halep S.,,
17786,4.17,1,2.79978297,3/24/2015,Badosa Gibert. P.,,
10839,1.21,0,2.771053422,5/10/2012,Sharapova M.,,
29119,1.29,0,2.748949864,8/30/2019,Barty A.,,
9625,1.32,0,2.725613608,10/2/2011,Bartoli M.,,
31863,4.22,1,2.684035107,6/4/2021,Pavlyuchenkova A.,,
29711,1.4,0,2.678018792,1/11/2020,Williams S.,,
27090,1.19,0,2.667744267,10/16/2018,Muguruza G.,,
21234,1.27,0,2.663123601,7/9/2016,Williams S.,,
29368,1.3,0,2.645600779,9/24/2019,Pliskova Ka.,,
28699,1.28,0,2.618995306,7/9/2019,Williams S.,,
17631,1.28,0,2.617122872,3/3/2015,Bacsinszky T.,,
8709,1.34,0,2.604106421,6/14/2011,Li N.,,
32153,1.28,0,2.596273066,7/1/2021,Pavlyuchenkova A.,,
12703,1.4,0,2.581162795,2/24/2013,Jankovic J.,,
12202,1.22,0,2.574153575,10/26/2012,Sharapova M.,,
8864,1.36,0,2.568279557,6/28/2011,Kvitova P.,,
28974,1.35,0,2.555318119,8/14/2019,Halep S.,,
22994,1.21,0,2.552511395,4/11/2017,Vondrousova M.,,
28969,1.33,0,2.507241073,8/14/2019,Barty A.,,
31132,1.37,0,2.504753487,3/5/2021,Muguruza G.,,
18067,3.83,1,2.500379276,4/30/2015,Babos T.,,
17526,1.36,0,2.495851457,2/17/2015,Pennetta F.,,
12310,1.33,0,2.490517638,1/5/2013,Li N.,,
28987,3.71,1,2.482619621,8/16/2019,Kuznetsova S.,,
14026,1.38,0,2.480252779,8/6/2013,Kirilenko M.,,
14765,3.34,1,2.474713237,1/6/2014,Lepchenko V.,,
19790,1.42,0,2.462654226,1/12/2016,Stosur S.,,
28992,4.09,1,2.461008859,8/17/2019,Kuznetsova S.,,
18541,1.29,0,2.445078168,6/25/2015,Wozniacki C.,,
9172,3.17,1,2.439703934,8/10/2011,Zheng J.,,
22995,1.34,0,2.426790357,4/11/2017,Goerges J.,,
15186,1.37,0,2.414589008,3/6/2014,Tomljanovic A.,,
