match,PSW,win0,confidence0,date,winner,,
32737,1.12,0,5.142217417,9/16/2021,Ostapenko J.,,
24602,6.14,1,4.125049732,10/16/2017,Cepede Royg V.,,
31866,4.22,1,3.556890726,6/4/2021,Pavlyuchenkova A.,,
28729,1.24,0,3.483533381,7/16/2019,Pliskova Kr.,,
23801,5.81,1,3.266026923,7/20/2017,Martincova T.,,
28697,1.28,0,3.23574021,7/9/2019,Williams S.,,
25791,1.26,0,3.227237576,5/24/2018,Bertens K.,,
28700,1.27,0,3.161136491,7/11/2019,Williams S.,,
28182,4.27,1,3.114206791,5/16/2019,Sakkari M.,,
25703,4.08,1,3.114114751,5/15/2018,Sakkari M.,,
28170,1.25,0,3.107447356,5/14/2019,Barty A.,,
33678,1.25,0,3.051126772,3/13/2022,Swiatek I.,,
26540,1.27,0,3.044645829,8/23/2018,Kvitova P.,,
25701,1.27,0,2.975416524,5/15/2018,Begu I.,,
33800,1.22,0,2.909497812,3/31/2022,Swiatek I.,,
23877,1.27,0,2.849386688,7/29/2017,Wozniacki C.,,
29475,1.32,0,2.8428913,10/7/2019,Putintseva Y.,,
24939,1.21,0,2.808830637,1/19/2018,Wozniacki C.,,
29391,3.41,1,2.777910272,9/25/2019,Yastremska D.,,
29910,1.34,0,2.740591777,2/10/2020,Sanders S.,,
33705,1.3,0,2.715611486,3/17/2022,Swiatek I.,,
28490,4.5,1,2.651264235,6/19/2019,Pliskova Kr.,,
36074,4.42,1,2.620218136,3/10/2023,Teichmann J.,3.42,68.4
29672,1.35,0,2.615366478,1/7/2020,Osaka N.,,
28977,1.35,0,2.603738074,8/14/2019,Halep S.,,
30996,1.27,0,2.576725744,2/13/2021,Barty A.,,
25256,3.49,1,2.561285346,3/17/2018,Osaka N.,,
29372,1.27,0,2.542176401,9/24/2019,Barty A.,,
31664,4.2,1,2.531178886,5/13/2021,Gauff C.,,
29982,2.86,1,2.478964426,2/20/2020,Rybakina E.,,
22503,1.34,0,2.460278356,2/2/2017,Cibulkova D.,,
29184,1.31,0,2.432256751,9/10/2019,Zhang S.,,
32683,1.32,0,2.42277208,9/5/2021,Sabalenka A.,,
31673,1.39,0,2.412161339,5/16/2021,Swiatek I.,,
28988,3.71,1,2.379859189,8/16/2019,Kuznetsova S.,,
28245,1.25,0,2.37911536,5/22/2019,Pliskova Kr.,,
34679,1.31,0,2.370917295,7/19/2022,Krunic A.,,
33108,1.41,0,2.355742084,11/10/2021,Kontaveit A.,,
35529,2.88,1,2.345522003,1/4/2023,Masarova R.,1.88,37.6
23782,1.47,0,2.317140269,7/18/2017,Kovinic D.,,
30487,1.34,0,2.309833045,9/18/2020,Halep S.,,
29711,1.4,0,2.283365528,1/11/2020,Williams S.,,
25735,1.39,0,2.279461624,5/18/2018,Halep S.,,
28483,1.3,0,2.278844643,6/18/2019,Pliskova Kr.,,
28160,1.34,0,2.266602323,5/13/2019,Williams S.,,
29150,3.59,1,2.265683845,9/7/2019,Andreescu B.,,
33618,1.4,0,2.257645713,3/9/2022,Riske A.,,
32505,3.05,1,2.250935103,8/21/2021,Teichmann J.,,
27839,1.41,0,2.246687022,4/1/2019,Sorribes Tormo S.,,
32771,1.33,0,2.239787032,9/23/2021,Rybakina E.,,
26163,1.4,0,2.238641944,7/4/2018,Bertens K.,,
29738,1.45,0,2.226590544,1/14/2020,Barty A.,,
26039,1.33,0,2.220510622,6/22/2018,Kvitova P.,,
28927,1.46,0,2.207430615,8/8/2019,Williams S.,,
29238,1.49,0,2.200882413,9/15/2019,Pliskova Ka.,,
34579,1.4,0,2.186942007,7/6/2022,Halep S.,,
26151,1.42,0,2.17065589,7/3/2018,Gavrilova D.,,
31973,2.98,1,2.169826017,6/16/2021,Keys M.,,
27826,1.28,0,2.169486731,4/1/2019,Trevisan M.,,
25742,1.41,0,2.168863804,5/20/2018,Rybakina E.,,
31221,1.43,0,2.161875838,3/12/2021,Muguruza G.,,
27691,3.22,1,2.159480302,3/10/2019,Muguruza G.,,
29979,1.43,0,2.154896543,2/19/2020,Pliskova Ka.,,
35736,3.72,1,2.154239409,1/24/2023,Azarenka V.,2.72,54.4
26460,1.43,0,2.14021239,8/11/2018,Halep S.,,
31506,1.36,0,2.120565052,4/20/2021,Kvitova P.,,
26838,1.46,0,2.11999657,9/24/2018,Bertens K.,,
31549,1.32,0,2.116146806,4/23/2021,Halep S.,,
25946,1.48,0,2.113409989,6/12/2018,Buzarnescu M.,,
34101,1.46,0,2.111527065,5/17/2022,Tomljanovic A.,,
33754,1.41,0,2.106483389,3/24/2022,Osaka N.,,
29386,1.44,0,2.098556288,9/25/2019,Barty A.,,
28760,2.74,1,2.094417349,7/20/2019,Tig P.M.,,
34193,2.78,1,2.091537453,5/25/2022,Parry D.,,
27194,1.6,0,2.085774064,1/1/2019,Anisimova A.,,
27140,1.54,0,2.083795695,10/31/2018,Muguruza G.,,
29233,1.35,0,2.080997365,9/14/2019,Pliskova Ka.,,
26261,1.38,0,2.079215396,7/18/2018,Minella M.,,
29526,3.23,1,2.077218543,10/11/2019,Kudermetova V.,,
25724,1.31,0,2.069368553,5/17/2018,Sharapova M.,,
28004,1.54,0,2.054747679,4/25/2019,Bertens K.,,
22313,2.73,1,2.053237667,1/10/2017,Bouchard E.,,
22976,1.51,0,2.044599688,4/10/2017,Barthel M.,,
34223,1.51,0,2.043557074,5/27/2022,Stephens S.,,
24613,1.56,0,2.042842598,10/17/2017,Bertens K.,,
34809,1.46,0,2.041492121,8/4/2022,Kanepi K.,,
32869,2.87,1,2.040207277,10/6/2021,Doi M.,,
34144,1.47,0,2.039769111,5/22/2022,Osorio M.,,
32386,1.44,0,2.038966623,8/5/2021,Konjuh A.,,
24423,1.48,0,2.032136165,9/27/2017,Krunic A.,,
32152,1.28,0,2.021375284,7/1/2021,Pavlyuchenkova A.,,
32715,2.87,1,2.013497145,9/14/2021,Paolini J.,,
24806,1.51,0,2.01328053,1/9/2018,Tsurenko L.,,
32283,1.44,0,2.004659802,7/16/2021,Wang Xin.,,
31597,1.31,0,1.978829318,5/2/2021,Sabalenka A.,,
34662,1.42,0,1.967889152,7/18/2022,Potapova A.,,
22479,1.38,0,1.96194255,1/31/2017,Safarova L.,,
30598,3,1,1.960820889,9/30/2020,Pironkova T.,,
26515,2.42,1,1.956179205,8/18/2018,Bertens K.,,
23058,1.49,0,1.955342218,4/26/2017,Mertens E.,,
35579,1.35,0,1.954274004,1/10/2023,Krejcikova B.,-1,-20
26530,1.47,0,1.948484548,8/21/2018,Kvitova P.,,
34779,3.63,1,1.947617549,8/2/2022,Mandlik E.,,
24724,1.42,0,1.942769298,1/2/2018,Konta J.,,
24495,2.82,1,1.938299154,10/6/2017,Garcia C.,,
35077,2.92,1,1.933489884,9/1/2022,Yuan Y.,,
32628,1.27,0,1.932397213,9/1/2021,Rybakina E.,,
33120,2.9,1,1.931056185,11/15/2021,Muguruza G.,,
29199,1.6,0,1.929349578,9/11/2019,Kozlova K.,,
33509,1.6,0,1.927837601,2/22/2022,Jabeur O.,,
32705,1.54,0,1.927068028,9/13/2021,Dodin O.,,
28833,2.89,1,1.925980537,7/29/2019,Ahn K.,,
32267,1.49,0,1.925593305,7/14/2021,Garcia C.,,
25798,2.75,1,1.924142095,5/25/2018,Pavlyuchenkova A.,,
31551,2.93,1,1.922640723,4/24/2021,Sabalenka A.,,
23851,1.49,0,1.921721936,7/26/2017,Hsieh S.W.,,
29004,2.27,1,1.91788954,8/19/2019,Ahn K.,,
31596,2.79,1,1.91698017,5/2/2021,Muchova K.,,
31006,2.92,1,1.915915102,2/14/2021,Jones F.,,
30651,1.5,0,1.914062691,10/10/2020,Swiatek I.,,
27986,1.5,0,1.911643687,4/23/2019,Cirstea S.,,
25153,1.52,0,1.910298617,3/1/2018,Mladenovic K.,,
34767,1.52,0,1.900697633,7/30/2022,Garcia C.,,
34670,1.48,0,1.900475287,7/19/2022,Bondar A.,,
22847,1.6,0,1.898675601,3/25/2017,Strycova B.,,
34879,1.45,0,1.895519473,8/13/2022,Halep S.,,
24904,1.46,0,1.891364131,1/17/2018,Bertens K.,,
30269,1.34,0,1.889358348,8/25/2020,Osaka N.,,
34275,1.57,0,1.886594115,6/7/2022,Flipkens K.,,
25079,1.55,0,1.883414991,2/19/2018,Lisicki S.,,
26510,2.79,1,1.88168856,8/17/2018,Bertens K.,,
30283,1.72,0,1.880281212,8/28/2020,Osaka N.,,
25918,2.27,1,1.878764345,6/4/2018,Kasatkina D.,,
29669,1.42,0,1.87272254,1/7/2020,Keys M.,,
30727,1.47,0,1.871776001,1/10/2021,Svitolina E.,,
28080,1.68,0,1.867345015,5/2/2019,Teichmann J.,,
30070,2.65,1,1.866531638,2/28/2020,Kvitova P.,,
23035,1.59,0,1.863122547,4/25/2017,Kuznetsova S.,,
23965,1.42,0,1.862860981,8/9/2017,Pliskova Ka.,,
35101,1.63,0,1.862020574,9/2/2022,Jabeur O.,,
22878,1.52,0,1.86158075,3/29/2017,Wozniacki C.,,
29357,1.59,0,1.860696358,9/23/2019,Kuzmova V.,,
25101,2.86,1,1.860392257,2/21/2018,Kasatkina D.,,
23563,1.47,0,1.859646032,6/22/2017,Sevastova A.,,
27298,1.53,0,1.858106172,1/11/2019,Barty A.,,
26010,1.53,0,1.857464683,6/19/2018,Goerges J.,,
32174,1.53,0,1.853777513,7/5/2021,Sabalenka A.,,
25715,1.57,0,1.853525298,5/16/2018,Kerber A.,,
24197,2.15,1,1.851817738,9/5/2017,Keys M.,,
35280,1.57,0,1.851550415,9/28/2022,Haddad Maia B.,,
27201,1.7,0,1.849563096,1/1/2019,Zvonareva V.,,
25365,1.38,0,1.848059279,4/2/2018,Bertens K.,,
23551,1.34,0,1.84597984,6/20/2017,Muguruza G.,,
30279,1.53,0,1.845148285,8/26/2020,Osaka N.,,
30228,1.4,0,1.844275374,8/16/2020,Halep S.,,
32904,1.36,0,1.843166951,10/8/2021,Riske A.,,
25047,1.54,0,1.842206435,2/14/2018,Niculescu M.,,
22695,1.7,0,1.841774305,3/8/2017,Day K.,,
30794,1.59,0,1.840494957,2/1/2021,Zvonareva V.,,
25426,3,1,1.838983885,4/6/2018,Cornet A.,,
27498,1.69,0,1.837740598,2/12/2019,Suarez Navarro C.,,
29382,1.3,0,1.829260647,9/24/2019,Pliskova Ka.,,
22890,2.27,1,1.828016449,4/3/2017,Jabeur O.,,
23701,1.58,0,1.825164553,7/5/2017,Witthoeft C.,,
29697,1.58,0,1.824368654,1/9/2020,Osaka N.,,
22507,1.5,0,1.823827589,2/3/2017,Cibulkova D.,,
30914,1.68,0,1.822815217,2/9/2021,Van Uytvanck A.,,
33901,1.46,0,1.821388212,4/19/2022,Rus A.,,
26985,2.63,1,1.819857091,10/8/2018,Tomova V.,,
26271,1.39,0,1.817538557,7/19/2018,Cirstea S.,,
26696,2.22,1,1.817049927,9/11/2018,Minella M.,,
35376,2.31,1,1.816089141,10/10/2022,Niemeier J.,,
30837,1.5,0,1.813676506,2/3/2021,Svitolina E.,,
30260,1.6,0,1.813657333,8/24/2020,Konta J.,,
22833,2.73,1,1.81311889,3/24/2017,Stosur S.,,
31530,1.55,0,1.811758232,4/21/2021,Kontaveit A.,,
34624,1.33,0,1.811336384,7/14/2022,Niemeier J.,,
34468,2.43,1,1.810928476,6/27/2022,Raducanu E.,,
29723,1.65,0,1.810714667,1/13/2020,Bencic B.,,
30985,2.64,1,1.810016448,2/13/2021,Gadecki O.,,
34431,2.46,1,1.80639664,6/22/2022,Dart H.,,
30068,3.11,1,1.806086252,2/28/2020,Zarazua R.,,
28984,1.52,0,1.805684772,8/15/2019,Osaka N.,,
23106,1.44,0,1.803012431,5/2/2017,Gavrilova D.,,
32177,1.54,0,1.802739603,7/5/2021,Muchova K.,,
29409,2.3,1,1.80271381,9/27/2019,Sabalenka A.,,
28433,2.24,1,1.801501141,6/13/2019,Rybakina E.,,
34540,1.56,0,1.800791992,6/30/2022,Krejcikova B.,,
22249,1.46,0,1.797976198,1/4/2017,Cibulkova D.,,
22751,1.59,0,1.797852278,3/11/2017,Pavlyuchenkova A.,,
35563,1.6,0,1.797634457,1/9/2023,Teichmann J.,-1,-20
34636,1.7,0,1.797080133,7/15/2022,Krunic A.,,
27020,2.45,1,1.795104486,10/10/2018,Kumkhum L.,,
29708,2.5,1,1.794819199,1/11/2020,Pliskova Ka.,,
34577,2.49,1,1.791792676,7/5/2022,Maria T.,,
27966,2.24,1,1.791723347,4/13/2019,Sharma A.,,
35520,1.7,0,1.789417636,1/4/2023,Davis L.,-1,-20
34805,1.55,0,1.788768837,8/4/2022,Jabeur O.,,
