match,PSW,win0,confidence0,date,winner,,
12606,1.17,0,2.992075687,2/15/2013,Sharapova M.,,
34371,1.25,0,2.808379983,6/17/2022,Jabeur O.,-1,
13308,1.24,0,2.692196213,5/19/2013,Williams S.,,
33015,3.8,1,2.610322338,10/22/2021,Alexandrova E.,,
10840,1.21,0,2.567989162,5/10/2012,Williams S.,,
17523,1.35,0,2.454473463,2/17/2015,Ivanovic A.,,
29374,1.3,0,2.320819595,9/24/2019,Pliskova Ka.,,
31548,1.32,0,2.302600043,4/23/2021,Halep S.,,
20948,1.3,0,2.235534375,6/7/2016,Barty A.,,
31221,1.43,0,2.122624762,3/12/2021,Muguruza G.,,
17788,1.41,0,2.10685093,3/25/2015,Pavlyuchenkova A.,,
31367,1.33,0,2.044231952,3/29/2021,Osaka N.,,
25628,1.37,0,2.012583695,5/5/2018,Garcia C.,,
16048,1.45,0,2.010491891,6/19/2014,Wozniacki C.,,
32950,3.93,1,2.003024492,10/12/2021,Ostapenko J.,,
23315,1.36,0,1.985027827,5/24/2017,Garcia C.,,
31353,1.39,0,1.936747504,3/27/2021,Sabalenka A.,,
22941,1.39,0,1.925981057,4/6/2017,Suarez Navarro C.,,
13689,1.43,0,1.921058127,6/25/2013,Riske A.,,
17598,1.46,0,1.892933023,2/26/2015,Garcia C.,,
13806,1.56,0,1.892184652,7/10/2013,Beck A.,,
29979,1.43,0,1.891593055,2/19/2020,Pliskova Ka.,,
33748,1.41,0,1.871152885,3/24/2022,Osaka N.,-1,
29385,1.44,0,1.870806629,9/25/2019,Barty A.,,
10804,2.91,1,1.858493991,5/6/2012,Vinci R.,,
29201,1.6,0,1.857567716,9/11/2019,Kozlova K.,,
30621,2.76,1,1.851131873,10/2/2020,Bertens K.,,
29982,2.86,1,1.849152701,2/20/2020,Rybakina E.,,
22132,1.51,0,1.844510232,10/19/2016,Niculescu M.,,
31435,1.5,0,1.821712845,4/7/2021,Tomova V.,,
24198,1.55,0,1.817832676,9/5/2017,Stephens S.,,
26461,1.56,0,1.814998894,8/11/2018,Svitolina E.,,
29768,1.54,0,1.813675015,1/16/2020,Barty A.,,
25081,1.55,0,1.813139705,2/19/2018,Lisicki S.,,
17059,1.4,0,1.812648516,10/13/2014,Pironkova T.,,
12118,1.42,0,1.805945437,10/11/2012,Ivanovic A.,,
35730,1.44,0,1.804391757,1/22/2023,Pegula J.,-1,-20
21500,1.61,0,1.798308929,8/6/2016,King V.,,
12645,2.97,1,1.796191122,2/19/2013,Vinci R.,,
10178,1.38,0,1.789399989,2/15/2012,Wickmayer Y.,,
23937,1.57,0,1.784976706,8/6/2017,Goerges J.,,
21813,1.52,0,1.784862588,9/21/2016,Wozniacki C.,,
24439,2.7,1,1.778648208,9/29/2017,Bondarenko K.,,
18995,1.47,0,1.776380261,8/18/2015,Stephens S.,,
10016,1.56,0,1.775181984,1/18/2012,Bratchikova N.,,
29073,2.57,1,1.770196985,8/27/2019,Di Lorenzo F.,,
36015,1.48,0,1.768466097,3/2/2023,Collins D.,-1,
24498,2.82,1,1.764495254,10/6/2017,Garcia C.,,
34384,1.51,0,1.756980907,6/19/2022,Haddad Maia B.,-1,
12848,1.42,0,1.754290847,3/9/2013,Burdette M.,,
34707,1.51,0,1.750896409,7/24/2022,Begu I.,-1,
