match,PSW,win0,confidence0,date,winner,
12608,1.17,0,4.646425755,2/15/2013,Sharapova M.,
24599,6.14,1,4.355013871,10/16/2017,Cepede Royg V.,
10129,1.2,0,4.000712458,2/13/2012,Ivanovic A.,
22152,5.23,1,3.72672997,10/22/2016,Niculescu M.,
17437,1.2,0,3.72166081,2/10/2015,Barthel M.,
19624,5.73,1,3.711396518,10/23/2015,Doi M.,
26694,1.2,0,3.570924031,9/11/2018,Wang Q.,
12980,1.17,0,3.512696967,3/27/2013,Sharapova M.,
12202,1.22,0,3.400447052,10/26/2012,Sharapova M.,
34563,5.27,1,3.235106275,7/2/2022,Cornet A.,
13495,1.17,0,3.137885755,6/8/2013,Williams S.,
23916,1.12,0,3.115735392,8/3/2017,Halep S.,
16009,4.59,1,3.014825068,6/16/2014,Pavlyuchenkova A.,
33801,1.22,0,3.010833499,3/31/2022,Swiatek I.,
16208,4.25,1,2.968986696,7/8/2014,Bogdan A.,
34367,1.25,0,2.913670911,6/17/2022,Jabeur O.,
30997,1.27,0,2.880474526,2/13/2021,Barty A.,
29836,1.25,0,2.877417215,1/22/2020,Wang Q.,
28375,1.28,0,2.844389511,6/1/2019,Keys M.,
31867,4.22,1,2.816572767,6/4/2021,Pavlyuchenkova A.,
28699,1.28,0,2.815270802,7/9/2019,Williams S.,
31611,1.29,0,2.771895874,5/4/2021,Sabalenka A.,
24274,1.19,0,2.760149415,9/18/2017,Cirstea S.,
23789,1.3,0,2.730667515,7/19/2017,Witthoeft C.,
18759,1.32,0,2.72680656,7/21/2015,Goerges J.,
28974,1.35,0,2.694927861,8/14/2019,Halep S.,
29364,1.3,0,2.678451109,9/24/2019,Pliskova Ka.,
19203,1.24,0,2.673283612,9/15/2015,Beck A.,
15591,1.22,0,2.629274526,4/25/2014,Muguruza G.,
31132,1.37,0,2.598622353,3/5/2021,Muguruza G.,
25425,1.23,0,2.594415844,4/6/2018,Muguruza G.,
28205,3.53,1,2.567861473,5/18/2019,Konta J.,
35855,1.33,0,2.563408495,2/10/2023,Bencic B.,
33015,3.8,1,2.560213772,10/22/2021,Alexandrova E.,
33104,1.41,0,2.542396432,11/10/2021,Kontaveit A.,
23893,1.2,0,2.531908683,8/1/2017,Halep S.,
13257,1.24,0,2.528134207,5/13/2013,Jankovic J.,
14182,5,1,2.519162943,8/27/2013,Vickery S.,
34872,1.39,0,2.500295842,8/11/2022,Bencic B.,
26555,1.36,0,2.491592507,8/27/2018,Strycova B.,
10523,2.88,1,2.485087303,3/24/2012,Makarova E.,
15307,1.44,0,2.482967993,3/20/2014,Lisicki S.,
34790,3.63,1,2.47349213,8/2/2022,Mandlik E.,
33891,1.39,0,2.450238058,4/18/2022,Alexandrova E.,
17441,4.25,1,2.448388804,2/11/2015,De Vroome I.,
19824,4.14,1,2.441199695,1/18/2016,Pliskova Kr.,
12100,1.4,0,2.439384275,10/9/2012,Petkovic A.,
33621,1.4,0,2.431390831,3/9/2022,Riske A.,
23761,3.54,1,2.423208945,7/17/2017,Sakkari M.,
12180,1.43,0,2.410587086,10/19/2012,Petkovic A.,
19932,1.31,0,2.406341956,1/26/2016,Radwanska A.,
32632,1.27,0,2.403969285,9/1/2021,Rybakina E.,
11765,2.97,1,2.399326857,8/29/2012,Minella M.,
18214,1.39,0,2.394486696,5/18/2015,Stosur S.,
34418,3.93,1,2.393106439,6/21/2022,Kalinina A.,
28987,3.71,1,2.389789007,8/16/2019,Kuznetsova S.,
31601,1.31,0,2.383772854,5/2/2021,Sabalenka A.,
25365,1.38,0,2.372605695,4/2/2018,Bertens K.,
18255,1.41,0,2.358966037,5/23/2015,Stosur S.,
28113,1.41,0,2.3480086,5/5/2019,Osaka N.,
21096,1.31,0,2.335291209,6/22/2016,Radwanska A.,
24435,1.5,0,2.32511671,9/29/2017,Babos T.,
29150,3.59,1,2.309866016,9/7/2019,Andreescu B.,
19869,2.85,1,2.304053999,1/19/2016,Konta J.,
29386,3.41,1,2.302194688,9/25/2019,Yastremska D.,
20251,1.42,0,2.28836543,3/12/2016,Puig M.,
34573,1.43,0,2.285332082,7/4/2022,Halep S.,
17792,1.41,0,2.270426305,3/25/2015,Pavlyuchenkova A.,
34313,1.33,0,2.26964164,6/11/2022,Sabalenka A.,
