match,PSW,win0,confidence0,date,winner,,
23913,1.12,0,5.431685224,8/3/2017,Halep S.,,
27918,6.67,1,4.572484798,4/9/2019,Lottner A.,,
11367,1.18,0,4.48439727,7/7/2012,Williams S.,,
17437,1.2,0,4.206121717,2/10/2015,Barthel M.,,
18346,7.38,1,3.947686888,5/28/2015,Schiavone F.,,
12607,1.17,0,3.825274637,2/15/2013,Sharapova M.,,
25694,1.16,0,3.704500212,5/14/2018,Kanepi K.,,
20307,1.2,0,3.696862725,3/22/2016,Zhang S.,,
33800,1.22,0,3.696080436,3/31/2022,Swiatek I.,,
19625,5.73,1,3.628302285,10/23/2015,Doi M.,,
12203,1.19,0,3.492350885,10/26/2012,Azarenka V.,,
20288,1.17,0,3.483772739,3/16/2016,Azarenka V.,,
22151,5.23,1,3.452438513,10/22/2016,Niculescu M.,,
29121,1.29,0,3.446355959,8/30/2019,Barty A.,,
28171,1.25,0,3.354587006,5/14/2019,Barty A.,,
19145,1.14,0,3.241685148,9/3/2015,Stosur S.,,
36111,1.17,0,3.201904716,3/13/2023,Sabalenka A.,-1,-20
12548,1.24,0,3.120613561,2/1/2013,Lisicki S.,,
14155,1.23,0,3.118873221,8/26/2013,Makarova E.,,
34564,5.27,1,3.091175435,7/2/2022,Cornet A.,,
28502,1.21,0,3.076131212,6/20/2019,Garcia C.,,
21462,1.17,0,2.993791671,8/1/2016,Babos T.,,
16282,5.11,1,2.985590234,7/16/2014,Dabrowski G.,,
28698,1.28,0,2.983682458,7/9/2019,Williams S.,,
12201,1.22,0,2.940592105,10/26/2012,Sharapova M.,,
31863,4.22,1,2.912383795,6/4/2021,Pavlyuchenkova A.,,
34370,1.25,0,2.903270914,6/17/2022,Jabeur O.,,
10314,1.21,0,2.889130885,2/28/2012,Morita A.,,
24757,1.22,0,2.874108579,1/4/2018,Sharapova M.,,
14475,1.27,0,2.865481871,9/30/2013,Errani S.,,
33008,3.8,1,2.86437469,10/22/2021,Alexandrova E.,,
30179,1.22,0,2.850855442,8/11/2020,Pliskova Kr.,,
10338,1.24,0,2.847813249,3/1/2012,Peng S.,,
31597,1.31,0,2.842452265,5/2/2021,Sabalenka A.,,
28424,1.33,0,2.722207866,6/12/2019,Mladenovic K.,,
32153,1.28,0,2.713125916,7/1/2021,Pavlyuchenkova A.,,
19639,1.36,0,2.709412494,10/29/2015,Sharapova M.,,
31543,1.32,0,2.704502014,4/23/2021,Halep S.,,
