match,correct_prediction,confidence,PSW,date,winner
48560,0,0.7438064,1.73,2024-10-22,Van De Zandschulp B.
48026,0,0.7436019,1.57,2024-08-13,Khachanov K.
48109,1,0.74284047,1.34,2024-08-22,Michelsen A.
48401,1,0.7427136,1.3,2024-10-04,Humbert U.
48023,1,0.74264526,1.74,2024-08-13,Tiafoe F.
47138,0,0.7424923,4.1,2024-04-30,Auger-Aliassime F.
47802,0,0.7424444,1.48,2024-07-18,Auger-Aliassime F.
47873,1,0.74240345,1.67,2024-07-24,Moreno De Alboran N.
46863,1,0.7419632,1.23,2024-04-04,Ruud C.
47721,1,0.741902,1.66,2024-07-15,Riedi L.
47873,1,0.74151784,1.67,2024-07-24,Moreno De Alboran N.
47358,0,0.74112797,1.22,2024-05-28,Etcheverry T.
47125,1,0.7411043,1.96,2024-04-29,Auger-Aliassime F.
48109,1,0.7409716,1.34,2024-08-22,Michelsen A.
48693,1,0.74089885,1.28,2024-11-06,Halys Q.
48564,0,0.7408166,2.78,2024-10-23,Bautista Agut R.
48083,1,0.74072117,2.11,2024-08-19,Seyboth Wild T.
47829,1,0.7406664,1.4,2024-07-21,Ugo Carabelli C.
48564,0,0.7405072,2.78,2024-10-23,Bautista Agut R.
46964,0,0.7404552,1.35,2024-04-15,Diaz Acosta F.
47791,1,0.7400278,1.37,2024-07-17,Struff J.L.
48153,1,0.7392097,1.02,2024-08-27,Sinner J.
48649,1,0.7389752,1.33,2024-11-01,Humbert U.
48743,1,0.7388437,2.43,2024-12-31,Muller A.
47813,1,0.7386163,1.41,2024-07-19,Nadal R.
46770,0,0.7382608,1.32,2024-03-23,Norrie C.
48273,1,0.738207,2.24,2024-09-20,Kukushkin M.
48385,1,0.7381798,1.42,2024-10-03,Mensik J.
47979,1,0.73810583,1.06,2024-08-07,Fritz T.
48324,0,0.73791724,1.95,2024-09-27,Humbert U.
47875,1,0.73761666,2.19,2024-07-24,Sonego L.
47707,1,0.7373338,1.74,2024-07-07,Medvedev D.
47058,0,0.737182,2.35,2024-04-24,Shapovalov D.
47937,1,0.7371157,1.7,2024-07-31,Michelsen A.
47587,1,0.7369136,1.87,2024-06-27,Vukic A.
48175,1,0.7366321,1.24,2024-08-27,Machac T.
47542,0,0.7366132,1.39,2024-06-23,Paul T.
48085,1,0.73620456,2.5,2024-08-19,Tiafoe F.
47216,0,0.7358689,1.15,2024-05-12,Dimitrov G.
48343,1,0.73585397,1.73,2024-09-29,Khachanov K.
47263,1,0.73572767,2.69,2024-05-21,Machac T.
48750,0,0.7355656,1.31,2024-12-31,Mensik J.
48111,1,0.7354302,2.96,2024-08-22,Eubanks C.
48247,1,0.7352745,3.48,2024-09-18,Daniel T.
47149,1,0.735251,1.55,2024-05-08,Atmane T.
48003,1,0.7349193,2.45,2024-08-10,Korda S.
47027,1,0.7344025,1.69,2024-04-18,Fonseca J.
48598,0,0.7343971,1.69,2024-10-27,Draper J.
47541,1,0.7340304,1.81,2024-06-23,Michelsen A.
48228,0,0.73376834,1.35,2024-09-01,Fritz T.
48335,1,0.73354834,1.11,2024-09-28,Medvedev D.
47705,1,0.73353344,1.81,2024-07-06,Mpetshi G.
48716,0,0.7327722,3.09,2024-11-14,De Minaur A.
47329,1,0.73261046,1.15,2024-05-27,Khachanov K.
48419,1,0.732327,1.19,2024-10-06,Medvedev D.
48053,1,0.732327,1.25,2024-08-15,Zverev A.
48428,0,0.732327,1.86,2024-10-07,Rune H.
47405,1,0.73172027,1.92,2024-06-01,De Minaur A.
47527,1,0.7313898,1.49,2024-06-21,Musetti L.
47986,0,0.7310532,1.34,2024-08-08,Rune H.
47849,1,0.73092145,2.3,2024-07-22,Nagal S.
48548,0,0.7305218,1.56,2024-10-22,Darderi L.
47733,1,0.7300103,1.71,2024-07-15,Cobolli F.
48200,0,0.7299335,3.45,2024-08-29,Diallo G.
47157,1,0.72974044,1.79,2024-05-08,Zhang Zh.
47387,1,0.72969043,1.37,2024-05-30,Dimitrov G.
47017,1,0.72969043,1.12,2024-04-18,Ruud C.
47483,1,0.72858083,3.19,2024-06-17,Koepfer D.
48611,1,0.72849905,1.6,2024-10-28,Humbert U.
47539,1,0.72833407,2.17,2024-06-23,Carballes Baena R.
48425,1,0.72793156,2.76,2024-10-07,Goffin D.
47209,1,0.72780645,2.2,2024-05-11,Medjedovic H.
47127,1,0.7274989,3.28,2024-04-29,Bublik A.
48436,0,0.72709537,1.42,2024-10-08,Machac T.
47121,1,0.72681147,1.32,2024-04-28,Hurkacz H.
47297,1,0.72679687,1.58,2024-05-26,Wawrinka S.
48661,1,0.7267391,1.93,2024-11-04,Herbert P.H.
48425,1,0.72640574,2.76,2024-10-07,Goffin D.
46861,1,0.72637045,1.32,2024-04-04,Etcheverry T.
48303,1,0.72582746,3.15,2024-09-26,Nishioka Y.
46752,0,0.72570086,1.4,2024-03-22,Safiullin R.
48684,0,0.7254105,1.5,2024-11-06,Bu Y.
48479,1,0.7250109,1.68,2024-10-15,Rinderknech A.
46895,1,0.7248953,1.77,2024-04-07,Griekspoor T.
48315,1,0.7248924,1.34,2024-09-26,Lehecka J.
48083,1,0.7248652,2.11,2024-08-19,Seyboth Wild T.
47861,1,0.7246092,2.73,2024-07-23,Mayot H.
47308,0,0.72436285,1.1,2024-05-26,Dimitrov G.
47814,0,0.72401124,1.58,2024-07-19,Baez S.
48519,1,0.7238841,1.31,2024-10-18,Paul T.
48732,0,0.7235268,2.47,2024-12-30,Thompson J.
47195,1,0.7231362,3.56,2024-05-10,Passaro F.
48395,1,0.72302336,1.08,2024-10-04,Medvedev D.
48175,1,0.72251016,1.24,2024-08-27,Machac T.
48571,1,0.7221777,1.29,2024-10-23,Rublev A.
46798,0,0.7221059,1.23,2024-03-25,De Minaur A.
48506,0,0.72202116,2.4,2024-10-17,Wawrinka S.
48173,1,0.72177476,4.14,2024-08-27,Mensik J.
47472,0,0.72151715,1.68,2024-06-15,Korda S.
47895,1,0.72069615,2.3,2024-07-25,Nishioka Y.
46896,0,0.72052103,1.59,2024-04-07,Coric B.
47825,1,0.7204033,1.11,2024-07-20,Zverev A.
47689,1,0.72013277,1.72,2024-07-04,Safiullin R.
48045,1,0.72000515,1.38,2024-08-15,Rublev A.
46821,1,0.7196617,1.26,2024-04-01,Navone M.
48481,1,0.71951646,1.13,2024-10-15,Muller A.
47365,1,0.7191542,1.13,2024-05-29,Rublev A.
48077,1,0.71895975,1.24,2024-08-19,Shang J.
47343,1,0.71862257,1.02,2024-05-28,Djokovic N.
47018,0,0.71860564,2.38,2024-04-18,Diaz Acosta F.
47745,1,0.7177551,2.38,2024-07-16,Rocha H.
48163,1,0.71743447,4.49,2024-08-27,Djere L.
47865,1,0.7166553,2.63,2024-07-23,Mcdonald M.
46775,1,0.7163099,1.56,2024-03-24,Ruud C.
47967,1,0.71570045,2.55,2024-08-07,Duckworth J.
47373,1,0.7156362,1.73,2024-05-30,Machac T.
47875,1,0.715493,2.19,2024-07-24,Sonego L.
48600,0,0.7153975,1.67,2024-10-28,Bublik A.
47295,1,0.71532255,1.26,2024-05-25,Ruud C.
48530,0,0.7149602,1.88,2024-10-19,Diallo G.
48435,1,0.7148948,1.17,2024-10-08,Shelton B.
48412,0,0.71476394,1.65,2024-10-05,Popyrin A.
47599,1,0.71424633,1.01,2024-07-01,Sinner J.
47090,0,0.71412784,1.49,2024-04-26,Davidovich Fokina A.
47561,1,0.7140073,2.3,2024-06-25,Hussey G.
47832,0,0.7140073,2.9,2024-07-21,Muller A.
47686,0,0.71391255,1.69,2024-07-04,Popyrin A.
47967,1,0.7138887,2.55,2024-08-07,Duckworth J.
48337,1,0.7134456,1.67,2024-09-28,Lehecka J.
48153,1,0.71324825,1.02,2024-08-27,Sinner J.
47441,1,0.7131278,1.18,2024-06-11,Struff J.L.
48693,1,0.7125539,1.28,2024-11-06,Halys Q.
47265,1,0.71172565,1.7,2024-05-21,Hanfmann Y.
47775,1,0.7113919,1.61,2024-07-17,Michelsen A.
48387,1,0.71079475,5.34,2024-10-03,Zhou Y.
48247,1,0.71072346,3.48,2024-09-18,Daniel T.
48463,1,0.7106855,2.02,2024-10-14,Navone M.
47032,0,0.7102248,1.79,2024-04-19,Navone M.
47895,1,0.7096625,2.3,2024-07-25,Nishioka Y.
47511,1,0.7096595,1.2,2024-06-19,Zverev A.
48005,1,0.70907795,2.23,2024-08-10,Arnaldi M.
47667,1,0.7090299,1.76,2024-07-03,Safiullin R.
48591,1,0.7088632,2.6,2024-10-25,Mpetshi G.
47205,1,0.7088019,2.03,2024-05-11,Napolitano S.
48494,0,0.70877904,1.27,2024-10-16,Halys Q.
47245,1,0.7079335,1.35,2024-05-19,Zverev A.
48388,0,0.707685,1.53,2024-10-03,Goffin D.
48337,1,0.7075662,1.67,2024-09-28,Lehecka J.
48587,1,0.70734614,1.69,2024-10-25,Draper J.
48006,0,0.7072168,2.41,2024-08-10,Rinderknech A.
47889,1,0.7071655,1.4,2024-07-25,Mensik J.
48548,0,0.7070295,1.56,2024-10-22,Darderi L.
47376,0,0.7068777,1.28,2024-05-30,Etcheverry T.
48423,1,0.70586586,2.18,2024-10-07,Griekspoor T.
48506,0,0.7055768,2.4,2024-10-17,Wawrinka S.
47869,1,0.7054564,1.3,2024-07-24,Baez S.
48385,1,0.7051891,1.42,2024-10-03,Mensik J.
48045,1,0.7051342,1.38,2024-08-15,Rublev A.
48405,1,0.7051342,1.53,2024-10-04,Arnaldi M.
47515,1,0.70423603,1.28,2024-06-19,Berrettini M.
47911,1,0.7038508,1.23,2024-07-27,Berrettini M.
48711,1,0.7038384,1.31,2024-11-11,Zverev A.
47771,1,0.70345396,1.75,2024-07-16,Zhang Zh.
48743,1,0.7024666,2.43,2024-12-31,Muller A.
48228,0,0.70241934,1.35,2024-09-01,Fritz T.
47031,1,0.70185643,1.58,2024-04-19,Cerundolo F.
48328,0,0.70175296,1.65,2024-09-27,Musetti L.
47071,1,0.7017284,2.55,2024-04-25,Monteiro T.
47854,0,0.70164204,1.68,2024-07-23,Diaz Acosta F.
47582,0,0.7015756,2.23,2024-06-27,Ofner S.
48101,1,0.70155644,2.92,2024-08-21,Hijikata R.
48371,1,0.70149285,1.84,2024-10-02,Rinderknech A.
48319,1,0.7014223,1.57,2024-09-26,Rune H.
48279,1,0.7009445,5.09,2024-09-21,Uchiyama Y.
47979,1,0.7009212,1.06,2024-08-07,Fritz T.
48003,1,0.7008754,2.45,2024-08-10,Korda S.
48200,0,0.7007754,3.45,2024-08-29,Diallo G.
48420,0,0.70070904,1.06,2024-10-07,Tiafoe F.
47949,1,0.7005937,1.68,2024-08-01,Shapovalov D.
47669,1,0.70028263,1.87,2024-07-03,Halys Q.
48405,1,0.7002112,1.53,2024-10-04,Arnaldi M.
47814,0,0.7000389,1.58,2024-07-19,Baez S.
47419,1,0.6999138,1.74,2024-06-05,Ruud C.
47883,1,0.6998725,1.25,2024-07-24,Musetti L.
48000,0,0.69987035,1.81,2024-08-10,Korda S.
48387,1,0.698688,5.34,2024-10-03,Zhou Y.
47629,1,0.6986571,1.04,2024-07-02,Draper J.
47001,1,0.69858587,1.89,2024-04-17,Barrere G.
47857,1,0.69832593,1.92,2024-07-23,Tirante T.A.
48447,1,0.69810647,6.87,2024-10-09,Goffin D.
48627,1,0.6978819,4.03,2024-10-30,Cazaux A.
47953,1,0.6978694,1.28,2024-08-02,Rublev A.
48517,1,0.69785804,2.09,2024-10-18,Griekspoor T.
46813,1,0.6978128,1.56,2024-03-29,Sinner J.
47765,1,0.6977565,,2024-07-16,Hanfmann Y.
48598,0,0.6975296,1.69,2024-10-27,Draper J.
47102,0,0.69752645,1.56,2024-04-27,Norrie C.
48148,0,0.69703996,1.26,2024-08-27,De Minaur A.
47723,1,0.69687194,1.78,2024-07-15,Galan D.E.
48059,1,0.6968169,1.09,2024-08-16,Zverev A.
47783,1,0.69662523,5.75,2024-07-17,Tirante T.A.
47505,1,0.69653654,1.46,2024-06-18,Duckworth J.
46756,0,0.69642925,1.01,2024-03-23,Alcaraz C.
47701,1,0.6963003,1.5,2024-07-06,Medvedev D.
47982,0,0.69614667,4.07,2024-08-08,Cobolli F.
47829,1,0.69463855,1.4,2024-07-21,Ugo Carabelli C.
48011,1,0.69448966,1.54,2024-08-11,Arnaldi M.
47854,0,0.6942912,1.68,2024-07-23,Diaz Acosta F.
48587,1,0.69408405,1.69,2024-10-25,Draper J.
47409,1,0.6938886,1.22,2024-06-02,Tsitsipas S.
48006,0,0.69355893,2.41,2024-08-10,Rinderknech A.
47318,0,0.6931774,1.31,2024-05-27,Tiafoe F.
47415,1,0.6931537,1.38,2024-06-03,Zverev A.
48000,0,0.6931189,1.81,2024-08-10,Korda S.
48642,0,0.6929857,2.35,2024-10-31,De Minaur A.
47603,1,0.69290656,1.64,2024-07-01,Van De Zandschulp B.
48523,1,0.6927661,1.24,2024-10-18,Dimitrov G.
48211,1,0.691785,3.69,2024-08-29,Machac T.
47925,1,0.691614,1.21,2024-07-30,Korda S.
47837,1,0.6914686,1.94,2024-07-22,Davidovich Fokina A.
48560,0,0.6912964,1.73,2024-10-22,Van De Zandschulp B.
47832,0,0.69100463,2.9,2024-07-21,Muller A.
48388,0,0.6904939,1.53,2024-10-03,Goffin D.
47167,1,0.6898294,2.24,2024-05-09,Giron M.
47575,1,0.68975335,1.3,2024-06-26,Cobolli F.
48059,1,0.68969,1.09,2024-08-16,Zverev A.
48391,1,0.6896631,1.57,2024-10-03,Giron M.
48436,0,0.68868667,1.42,2024-10-08,Machac T.
48099,1,0.688553,2.77,2024-08-20,Svajda Z.
47089,1,0.68850005,2.38,2024-04-26,Altmaier D.
48101,1,0.68842524,2.92,2024-08-21,Hijikata R.
47889,1,0.6880205,1.4,2024-07-25,Mensik J.
47079,1,0.6875406,1.53,2024-04-25,Machac T.
47385,1,0.68750745,1.45,2024-05-30,Bergs Z.
48447,1,0.68748844,6.87,2024-10-09,Goffin D.
47300,0,0.68703014,1.61,2024-05-26,Altmaier D.
47865,1,0.6865669,2.63,2024-07-23,Mcdonald M.
47691,1,0.6859721,1.05,2024-07-05,Alcaraz C.
48338,0,0.6857917,1.56,2024-09-28,Cobolli F.
47925,1,0.68571466,1.21,2024-07-30,Korda S.
47869,1,0.6847529,1.3,2024-07-24,Baez S.
46805,1,0.6842708,1.07,2024-03-26,Alcaraz C.
47151,1,0.68410754,1.43,2024-05-08,Cobolli F.
48517,1,0.6835478,2.09,2024-10-18,Griekspoor T.
48301,1,0.68339354,1.41,2024-09-25,Hurkacz H.
47011,1,0.6833736,1.75,2024-04-18,Norrie C.
47902,0,0.68304926,2.44,2024-07-26,Cerundolo F.
48489,1,0.6817375,1.78,2024-10-16,Diallo G.
48026,0,0.68166023,1.57,2024-08-13,Khachanov K.
46783,1,0.68164325,2.74,2024-03-24,Popyrin A.
48575,1,0.68137074,1.67,2024-10-24,Musetti L.
48620,0,0.6806123,1.29,2024-10-29,Khachanov K.
48435,1,0.6802575,1.17,2024-10-08,Shelton B.
47783,1,0.6798565,5.75,2024-07-17,Tirante T.A.
47411,1,0.6798087,1.59,2024-06-02,Dimitrov G.
48547,1,0.6795188,1.57,2024-10-22,Musetti L.
47791,1,0.67909265,1.37,2024-07-17,Struff J.L.
48395,1,0.6787415,1.08,2024-10-04,Medvedev D.
48319,1,0.6783023,1.57,2024-09-26,Rune H.
47499,1,0.67815256,1.16,2024-06-18,Paul T.
48571,1,0.67808414,1.29,2024-10-23,Rublev A.
47595,1,0.67803955,2.2,2024-07-01,Fognini F.
47933,1,0.6780192,1.5,2024-07-30,Opelka R.
47943,1,0.6780191,1.92,2024-07-31,Cobolli F.
47107,1,0.67788345,3.43,2024-04-27,Mensik J.
47849,1,0.67758787,2.3,2024-07-22,Nagal S.
47953,1,0.6775151,1.28,2024-08-02,Rublev A.
48311,1,0.67747754,1.66,2024-09-26,Nishikori K.
47822,0,0.6769048,3.11,2024-07-20,Halys Q.
48605,1,0.6767429,1.77,2024-10-28,Etcheverry T.
48750,0,0.6766523,1.31,2024-12-31,Mensik J.
48028,0,0.67602444,1.29,2024-08-14,Draper J.
46994,0,0.6754182,1.78,2024-04-16,Lajovic D.
46887,1,0.6752228,1.46,2024-04-06,Tiafoe F.
47383,1,0.6747373,1.55,2024-05-30,Shapovalov D.
47521,1,0.6741419,1.06,2024-06-20,Sinner J.
47021,1,0.67383987,1.22,2024-04-18,Fritz T.
48335,1,0.6737973,1.11,2024-09-28,Medvedev D.
47487,1,0.6732785,1.16,2024-06-17,Hurkacz H.
47591,1,0.67288357,1.73,2024-06-28,Ofner S.
47222,0,0.67288357,1.38,2024-05-13,Jarry N.
47845,1,0.672828,2.38,2024-07-22,Hanfmann Y.
48305,1,0.6726633,1.38,2024-09-26,Paul T.
48099,1,0.67245203,2.77,2024-08-20,Svajda Z.
48028,0,0.6724166,1.29,2024-08-14,Draper J.
48645,1,0.67240405,1.52,2024-10-31,Tsitsipas S.
48412,0,0.67197853,1.65,2024-10-05,Popyrin A.
48261,1,0.6714947,1.77,2024-09-19,Bellucci M.
47241,1,0.67139137,2.15,2024-05-17,Jarry N.
47776,0,0.67110485,2.33,2024-07-17,Opelka R.
47986,0,0.6710219,1.34,2024-08-08,Rune H.
48344,0,0.67063826,1.08,2024-09-29,Alcaraz C.
48463,1,0.6705413,2.02,2024-10-14,Navone M.
48273,1,0.67044395,2.24,2024-09-20,Kukushkin M.
47039,1,0.6703123,2.11,2024-04-19,Etcheverry T.
47614,0,0.66994625,1.05,2024-07-01,Dimitrov G.
47949,1,0.66988575,1.68,2024-08-01,Shapovalov D.
46891,1,0.66941535,5.99,2024-04-06,Martinez P.
47835,1,0.66865075,2.74,2024-07-21,Borges N.
48085,1,0.6680667,2.5,2024-08-19,Tiafoe F.
48627,1,0.6676064,4.03,2024-10-30,Cazaux A.
47266,0,0.66718733,2.26,2024-05-21,Michelsen A.
48701,1,0.66705966,1.57,2024-11-07,Michelsen A.
47911,1,0.6663821,1.23,2024-07-27,Berrettini M.
47014,0,0.6655651,1.71,2024-04-18,Etcheverry T.
47395,1,0.66521645,1.1,2024-05-31,Tsitsipas S.
48600,0,0.6642214,1.67,2024-10-28,Bublik A.
47283,1,0.6642186,1.52,2024-05-23,Etcheverry T.
48711,1,0.6640695,1.31,2024-11-11,Zverev A.
48324,0,0.6640695,1.95,2024-09-27,Humbert U.
48042,0,0.66394407,2.5,2024-08-15,Draper J.
46900,0,0.6635913,1.38,2024-04-07,Berrettini M.
47759,1,0.6635218,2.24,2024-07-16,Klein L.
48530,0,0.6635069,1.88,2024-10-19,Diallo G.
48391,1,0.66340995,1.57,2024-10-03,Giron M.
48605,1,0.6629097,1.77,2024-10-28,Etcheverry T.
48301,1,0.662578,1.41,2024-09-25,Hurkacz H.
48481,1,0.6624192,1.13,2024-10-15,Muller A.
47649,1,0.66217667,1.03,2024-07-03,Medvedev D.
48169,1,0.6617514,1.16,2024-08-27,Tiafoe F.
48042,0,0.66172016,2.5,2024-08-15,Draper J.
48315,1,0.66129416,1.34,2024-09-26,Lehecka J.
48420,0,0.66120774,1.06,2024-10-07,Tiafoe F.
48698,0,0.66074735,1.52,2024-11-07,Shapovalov D.
48406,0,0.660718,1.85,2024-10-04,Tabilo A.
47902,0,0.660282,2.44,2024-07-26,Cerundolo F.
48458,0,0.6597267,1.88,2024-10-14,Sonego L.
47609,1,0.65943027,1.44,2024-07-01,Bublik A.
48211,1,0.6594069,3.69,2024-08-29,Machac T.
48547,1,0.65893346,1.57,2024-10-22,Musetti L.
47375,1,0.65854925,1.2,2024-05-30,Paul T.
47533,1,0.65849483,1.25,2024-06-21,Zverev A.
48087,1,0.6584469,1.71,2024-08-20,Eubanks C.
48338,0,0.6580795,1.56,2024-09-28,Cobolli F.
48377,1,0.6580086,2.1,2024-10-03,Wawrinka S.
48620,0,0.65691805,1.29,2024-10-29,Khachanov K.
47933,1,0.65630305,1.5,2024-07-30,Opelka R.
48196,0,0.65602654,1.11,2024-08-29,Paul T.
47639,1,0.65600675,2.3,2024-07-02,Seyboth Wild T.
47753,1,0.65585035,2.73,2024-07-16,Spizzirri E.
47683,1,0.6555189,1.74,2024-07-04,Shelton B.
47057,1,0.6555098,1.56,2024-04-24,Draper J.
48690,0,0.65535355,1.55,2024-11-06,O Connell C.
48196,0,0.65484107,1.11,2024-08-29,Paul T.
47075,1,0.654535,1.57,2024-04-25,Fonseca J.
47695,1,0.6545233,1.95,2024-07-06,Shelton B.
47041,1,0.654231,1.18,2024-04-19,Tsitsipas S.
46926,0,0.6539092,1.69,2024-04-10,Khachanov K.
47751,1,0.6534554,2.18,2024-07-16,Quinn E.
48456,0,0.6533573,2.01,2024-10-14,Marterer M.
47002,0,0.65252674,1.72,2024-04-17,Davidovich Fokina A.
48458,0,0.65232515,1.88,2024-10-14,Sonego L.
46974,0,0.6522003,1.73,2024-04-16,Hanfmann Y.
46838,0,0.65215385,1.33,2024-04-02,Cobolli F.
48473,1,0.65202284,3.15,2024-10-15,Mannarino A.
47685,1,0.6516344,1.15,2024-07-04,Shapovalov D.
48305,1,0.6510354,1.38,2024-09-26,Paul T.
47178,0,0.65098166,2.33,2024-05-09,Passaro F.
48499,1,0.6506044,2.12,2024-10-16,Bautista Agut R.
47835,1,0.65025723,2.74,2024-07-21,Borges N.
47137,1,0.6497596,1.29,2024-04-30,Sinner J.
47973,1,0.64891016,1.86,2024-08-07,Arnaldi M.
47456,0,0.64795804,1.62,2024-06-13,Berrettini M.
47273,1,0.6474299,1.38,2024-05-22,Baez S.
48285,1,0.647288,1.22,2024-09-22,Nakashima B.
46943,1,0.64713115,1.22,2024-04-11,Djokovic N.
46833,1,0.6467408,1.44,2024-04-02,Carballes Baena R.
48591,1,0.6464384,2.6,2024-10-25,Mpetshi G.
48008,0,0.64608085,2.39,2024-08-10,Nishikori K.
48220,0,0.64577925,1.85,2024-08-31,Thompson J.
47928,0,0.64543176,1.25,2024-07-30,Tiafoe F.
48328,0,0.64522505,1.65,2024-09-27,Musetti L.
48594,0,0.6451652,3.8,2024-10-26,Mpetshi G.
48008,0,0.6450371,2.39,2024-08-10,Nishikori K.
48307,1,0.6444376,2.46,2024-09-26,Michelsen A.
47883,1,0.6438013,1.25,2024-07-24,Musetti L.
48290,0,0.6431188,1.56,2024-09-22,Shang J.
48106,0,0.6429686,1.76,2024-08-21,Michelsen A.
48594,0,0.6423007,3.8,2024-10-26,Mpetshi G.
48353,1,0.64223474,1.09,2024-09-30,Alcaraz C.
48359,1,0.64214706,1.3,2024-10-01,Alcaraz C.
47725,1,0.6418916,2.51,2024-07-15,Kovacevic A.
48371,1,0.641611,1.84,2024-10-02,Rinderknech A.
48307,1,0.6413043,2.46,2024-09-26,Michelsen A.
47946,0,0.6408264,1.45,2024-08-01,Tiafoe F.
48311,1,0.6406517,1.66,2024-09-26,Nishikori K.
48690,0,0.6404759,1.55,2024-11-06,O Connell C.
48106,0,0.64043623,1.76,2024-08-21,Michelsen A.
47367,1,0.64040077,1.44,2024-05-30,Musetti L.
47099,1,0.63914686,1.22,2024-04-26,Zverev A.
46873,1,0.6387298,2.09,2024-04-04,Fucsovics M.
48657,1,0.6384244,1.47,2024-11-03,Zverev A.
47771,1,0.63837,1.75,2024-07-16,Zhang Zh.
48377,1,0.63826644,2.1,2024-10-03,Wawrinka S.
48645,1,0.63820386,1.52,2024-10-31,Tsitsipas S.
48285,1,0.6379086,1.22,2024-09-22,Nakashima B.
48261,1,0.6378779,1.77,2024-09-19,Bellucci M.
46814,0,0.63717026,2.36,2024-03-29,Dimitrov G.
47751,1,0.63693446,2.18,2024-07-16,Quinn E.
48102,0,0.6367643,,2024-08-21,Sonego L.
47837,1,0.63658977,1.94,2024-07-22,Davidovich Fokina A.
48093,1,0.63613373,2.4,2024-08-20,Kotov P.
47928,0,0.6360764,1.25,2024-07-30,Tiafoe F.
48740,0,0.63569206,3.47,2024-12-31,Munar J.
48145,1,0.63558745,1.38,2024-08-27,Arnaldi M.
47155,1,0.6353681,2.29,2024-05-08,Nishioka Y.
48361,1,0.6353638,2.43,2024-10-02,Seyboth Wild T.
47831,1,0.6352826,2.53,2024-07-21,Giron M.
48636,0,0.63513845,2.75,2024-10-30,Rinderknech A.
47759,1,0.6340859,2.24,2024-07-16,Klein L.
47053,1,0.63369256,1.71,2024-04-24,Munar J.
48551,1,0.6336584,2.0,2024-10-22,Giron M.
48087,1,0.6331731,1.71,2024-08-20,Eubanks C.
48102,0,0.63277775,,2024-08-21,Sonego L.
46981,1,0.63243127,1.58,2024-04-16,Kecmanovic M.
47116,0,0.6318249,1.74,2024-04-27,Kotov P.
48011,1,0.6316565,1.54,2024-08-11,Arnaldi M.
47433,1,0.6313761,2.53,2024-06-11,Raonic M.
47897,1,0.6311446,1.48,2024-07-25,Tiafoe F.
47784,0,0.630817,2.8,2024-07-17,Ajdukovic D.
47105,1,0.6307611,1.15,2024-04-27,Auger-Aliassime F.
47663,1,0.6306694,1.74,2024-07-03,Machac T.
47845,1,0.6303311,2.38,2024-07-22,Hanfmann Y.
48397,1,0.62999153,3.37,2024-10-04,Carballes Baena R.
48687,1,0.6294747,1.5,2024-11-06,Djere L.
48357,1,0.62878275,2.33,2024-10-01,Fils A.
47991,1,0.62866074,1.35,2024-08-08,Rublev A.
48687,1,0.6281906,1.5,2024-11-06,Djere L.
46983,1,0.6275367,1.26,2024-04-16,Martinez P.
46802,0,0.6273658,2.77,2024-03-26,Jarry N.
48141,1,0.62721276,1.73,2024-08-26,Krueger M.
47776,0,0.62716997,2.33,2024-07-17,Opelka R.
48180,0,0.6270158,1.56,2024-08-28,Ruud C.
48499,1,0.62658095,2.12,2024-10-16,Bautista Agut R.
47804,0,0.6260425,2.14,2024-07-18,Zhang Zh.
47906,0,0.62568104,1.26,2024-07-26,Berrettini M.
47289,1,0.6256516,1.61,2024-05-23,Cobolli F.
47717,1,0.6255569,4.69,2024-07-10,Musetti L.
46973,1,0.6253152,1.93,2024-04-16,Van Assche L.
48520,0,0.6249833,6.61,2024-10-18,Gaston H.
48489,1,0.62444955,1.78,2024-10-16,Diallo G.
48635,1,0.6242963,3.72,2024-10-30,Popyrin A.
48439,1,0.62397987,1.41,2024-10-08,Mensik J.
47753,1,0.6237481,2.73,2024-07-16,Spizzirri E.
48558,0,0.6235633,1.28,2024-10-22,Rune H.
48114,0,0.62350255,1.55,2024-08-23,Carreno Busta P.
47627,1,0.62331855,1.07,2024-07-02,Tsitsipas S.
47899,1,0.62270015,2.31,2024-07-25,Purcell M.
48427,1,0.622465,1.44,2024-10-07,Dimitrov G.
48427,1,0.6223644,1.44,2024-10-07,Dimitrov G.
47324,0,0.62232184,2.34,2024-05-27,Monfils G.
48597,1,0.62222344,2.85,2024-10-27,Mpetshi G.
48635,1,0.62191135,3.72,2024-10-30,Popyrin A.
46949,1,0.62184423,3.99,2024-04-13,Tsitsipas S.
47676,0,0.62093174,3.47,2024-07-04,Norrie C.
48353,1,0.6207106,1.09,2024-09-30,Alcaraz C.
47183,1,0.6202566,1.16,2024-05-10,Dimitrov G.
48749,1,0.61967385,,2024-12-31,Lajovic D.
48068,0,0.61944294,1.62,2024-08-18,Sinner J.
47317,1,0.61943525,1.59,2024-05-27,Misolic F.
47146,0,0.6187486,2.17,2024-05-03,Auger-Aliassime F.
47735,1,0.6176115,2.01,2024-07-15,Opelka R.
47407,1,0.61740893,1.36,2024-06-01,Medvedev D.
48323,1,0.6171732,2.32,2024-09-27,Fils A.
48617,1,0.6171346,1.11,2024-10-29,De Minaur A.
48677,1,0.61705077,1.19,2024-11-05,Michelsen A.
48558,0,0.6170323,1.28,2024-10-22,Rune H.
48361,1,0.6168645,2.43,2024-10-02,Seyboth Wild T.
46773,1,0.616747,1.3,2024-03-23,Korda S.
