match,PSW,win0,confidence0,date,,
42981,2.2,1,1.406657829,1/13/2017,1.2,120
45976,1.9,0,1.406578877,2/25/2018,-1,-100
56647,1.6,0,1.406313904,9/28/2022,-100,-100
53801,1.7,0,1.404944481,8/18/2021,-1,-100
52976,2.53,1,1.404807249,5/18/2021,1.53,153
56057,1.71,0,1.404725722,7/15/2022,-100,-100
53846,1.89,1,1.404514289,8/24/2021,0.89,89
53531,1.57,0,1.404497483,7/16/2021,-1,-100
47427,2.29,1,1.404005125,8/13/2018,1.29,129
47756,1.69,0,1.403799886,9/29/2018,-1,-100
54505,2.45,1,1.403785378,1/14/2022,245,145
46316,2.38,1,1.403686372,4/15/2018,1.38,138
51835,2.17,1,1.403465906,10/31/2020,1.17,117
43567,1.69,0,1.403397847,3/23/2017,-1,-100
46952,1.81,0,1.403175869,6/27/2018,-1,-100
44619,1.88,0,1.403102186,7/27/2017,-1,-100
44948,1.81,0,1.402265784,8/30/2017,-1,-100
45282,2.35,1,1.402213724,10/17/2017,1.35,135
48205,1.81,0,1.402076025,1/10/2019,-1,-100
50799,2.04,1,1.401669395,1/21/2020,1.04,104
47010,1.74,0,1.400638348,7/2/2018,-1,-100
49893,2.27,1,1.400528198,7/30/2019,1.27,127
49169,2.71,1,1.399232197,5/12/2019,1.71,171
49992,1.6,0,1.399120955,8/7/2019,-1,-100
44065,1.65,0,1.399009144,5/28/2017,-1,-100
57246,2.17,1,1.398950628,1/23/2023,217,117
56635,2.09,1,1.398445809,9/27/2022,209,109
51082,1.56,0,1.398269806,2/19/2020,-1,-100
44292,1.86,0,1.398196608,6/23/2017,-1,-100
45083,2.29,1,1.397503362,9/23/2017,1.29,129
46969,2.17,1,1.397461685,6/28/2018,1.17,117
52867,1.74,0,1.397254675,5/3/2021,-1,-100
56321,2.51,1,1.397045309,8/12/2022,251,151
44816,1.77,0,1.396241748,8/15/2017,-1,-100
47526,2.06,1,1.395817284,8/27/2018,1.06,106
49271,1.75,0,1.394931493,5/24/2019,-1,-100
44038,1.72,0,1.394793002,5/24/2017,-1,-100
48499,2.89,1,1.394668426,2/16/2019,1.89,189
47744,2.34,1,1.394468497,9/27/2018,1.34,134
49273,2.1,1,1.393849388,5/24/2019,1.1,110
57084,2.28,1,1.393742248,1/9/2023,228,128
49503,1.77,0,1.393170193,6/20/2019,-1,-100
51182,1.63,0,1.39313302,2/26/2020,-1,-100
43538,1.73,0,1.39281608,3/16/2017,-1,-100
42858,2.46,1,1.392698599,1/2/2017,1.46,146
50592,1.79,0,1.392645862,10/24/2019,-1,-100
52419,1.7,0,1.392559691,3/11/2021,-1,-100
48200,1.61,0,1.391815487,1/9/2019,-1,-100
46163,1.99,1,1.391786254,3/21/2018,0.99,99
49571,1.83,1,1.391324796,6/29/2019,0.83,83
54241,2.38,1,1.390513553,10/21/2021,1.38,138
50475,1.91,1,1.3903289,10/14/2019,0.91,91
