match,PSW,win0,confidence0,date,,
51399,2.35,1,1.564988104,9/8/2020,1.35,135
50633,1.59,0,1.56009992,10/30/2019,-1,-100
43779,1.61,0,1.559885501,4/25/2017,-1,-100
55212,1.68,0,1.558354881,4/6/2022,-1,-100
50575,2.3,1,1.556390284,10/23/2019,1.3,130
50065,2.37,1,1.555546488,8/15/2019,1.37,137
54853,2.37,1,1.555209632,2/16/2022,1.37,137
56172,1.56,0,1.554598299,7/27/2022,-1,-100
48264,1.41,0,1.552730423,1/15/2019,-1,-100
48503,2.45,1,1.551987931,2/17/2019,1.45,145
49189,2.83,1,1.551042946,5/14/2019,1.83,183
55349,2.7,1,1.550343606,4/21/2022,1.7,170
49537,2.18,1,1.54966732,6/25/2019,1.18,118
53008,1.5,0,1.549252805,5/21/2021,-1,-100
54703,2.46,1,1.548839249,2/4/2022,1.46,146
52278,2.72,1,1.548727888,2/25/2021,1.72,172
46608,1.65,0,1.548004031,5/16/2018,-1,-100
53564,1.59,0,1.547128379,7/20/2021,-1,-100
51890,1.56,0,1.545344974,11/7/2020,-1,-100
47327,2.74,1,1.545218188,8/2/2018,1.74,174
44065,1.65,0,1.544657965,5/28/2017,-1,-100
52968,2.45,1,1.54442803,5/17/2021,1.45,145
51129,1.58,0,1.544220935,2/23/2020,-1,-100
46719,1.5,0,1.539956641,5/28/2018,-1,-100
44884,1.51,0,1.538297726,8/22/2017,-1,-100
42888,2.54,1,1.538027487,1/4/2017,1.54,154
53846,1.89,1,1.536833974,8/24/2021,0.89,89
56321,2.51,1,1.535733111,8/12/2022,1.51,151
51370,2.44,1,1.535270443,9/4/2020,1.44,144
47749,2.6,1,1.532933698,9/28/2018,1.6,160
47133,1.54,0,1.53025118,7/17/2018,-1,-100
56736,1.59,0,1.529939464,10/7/2022,-1,-100
48489,1.58,0,1.529341998,2/15/2019,-1,-100
48628,1.63,0,1.528889432,2/27/2019,-1,-100
49209,2.43,1,1.527942901,5/16/2019,1.43,143
54607,2.23,1,1.527129452,1/21/2022,1.23,123
47684,2.37,1,1.525739336,9/20/2018,1.37,137
55358,1.57,0,1.525052878,4/22/2022,-1,-100
51644,1.61,0,1.522831814,10/12/2020,-1,-100
55266,1.66,0,1.520672662,4/12/2022,-1,-100
46316,2.38,1,1.520614336,4/15/2018,1.38,138
43865,2.5,1,1.520460521,5/3/2017,1.5,150
53991,1.61,0,1.519532434,9/6/2021,-1,-100
46062,1.65,0,1.51922844,3/3/2018,-1,-100
54855,1.62,0,1.517225025,2/16/2022,-1,-100
44783,1.43,0,1.514869005,8/9/2017,-1,-100
47750,1.54,0,1.51372814,9/28/2018,-1,-100
48680,1.56,0,1.512053331,3/2/2019,-1,-100
56684,1.67,0,1.50922118,10/1/2022,-1,-100
54212,1.67,0,1.508787963,10/19/2021,-1,-100
43488,1.67,0,1.508753861,3/11/2017,-1,-100
45468,1.73,0,1.508379225,1/1/2018,-1,-100
49972,1.56,0,1.508194757,8/5/2019,-1,-100
43945,1.54,0,1.507731401,5/11/2017,-1,-100
57032,1.69,0,1.507534341,1/2/2023,-1,-100
52967,1.6,0,1.506694883,5/17/2021,-1,-100
55509,2.44,1,1.506454915,5/11/2022,1.44,144
51107,2.11,1,1.506289267,2/20/2020,1.11,111
54903,2.46,1,1.50477421,2/20/2022,1.46,146
50504,1.66,0,1.504682955,10/16/2019,-1,-100
43316,2.16,1,1.503759198,2/22/2017,1.16,116
51912,1.59,0,1.503644716,11/12/2020,-1,-100
54630,2.31,1,1.50275465,1/26/2022,1.31,131
45573,2.77,1,1.502612782,1/10/2018,1.77,177
54877,2.36,1,1.502331872,2/17/2022,1.36,136
55161,1.65,0,1.502062279,3/28/2022,-1,-100
47373,1.71,0,1.499275119,8/6/2018,-1,-100
47735,1.59,0,1.499044978,9/26/2018,-1,-100
51266,1.62,0,1.499031397,8/26/2020,-1,-100
50333,1.55,0,1.496742888,9/26/2019,-1,-100
49468,2.14,1,1.496636219,6/17/2019,1.14,114
55496,1.68,0,1.496172384,5/10/2022,-1,-100
44494,1.61,0,1.495310772,7/17/2017,-1,-100
54200,2.48,1,1.495062266,10/14/2021,1.48,148
47757,2.71,1,1.493761577,9/30/2018,1.71,171
55419,2.45,1,1.493666342,4/30/2022,1.45,145
45310,1.71,0,1.493168036,10/19/2017,-1,-100
53583,2.33,1,1.492899149,7/21/2021,1.33,133
47375,1.68,0,1.492898027,8/6/2018,-1,-100
56000,1.79,0,1.490637178,7/3/2022,-1,-100
52368,1.91,0,1.490610656,3/8/2021,-1,-100
56347,1.98,1,1.490347743,8/16/2022,0.98,98
53872,1.56,0,1.489271535,8/27/2021,-1,-100
43456,2.46,1,1.488930801,3/9/2017,1.46,146
55013,2.35,1,1.488438228,3/11/2022,1.35,135
44301,2.28,1,1.488347893,6/24/2017,1.28,128
47646,2.47,1,1.487364205,9/5/2018,1.47,147
45975,2.59,1,1.486776775,2/25/2018,1.59,159
53012,1.69,0,1.486041993,5/22/2021,-1,-100
52014,1.76,0,1.484639103,2/1/2021,-1,-100
51182,1.63,0,1.484442129,2/26/2020,-1,-100
47140,1.99,1,1.481589598,7/17/2018,0.99,99
51862,2.22,1,1.481059549,11/3/2020,1.22,122
45804,2.36,1,1.479157623,2/11/2018,1.36,136
49224,1.57,0,1.478476529,5/19/2019,-1,-100
46104,1.56,0,1.478345476,3/10/2018,-1,-100
46377,1.49,0,1.477248714,4/23/2018,-1,-100
55918,1.98,1,1.477131115,6/28/2022,0.98,98
50981,2.06,0,1.476176967,2/11/2020,-1,-100
48659,1.68,0,1.475735671,2/28/2019,-1,-100
43401,2.32,1,1.475020471,3/1/2017,1.32,132
53294,1.89,0,1.475020385,6/22/2021,-1,-100
44487,1.55,0,1.474775615,7/17/2017,-1,-100
44764,2.52,1,1.474601741,8/8/2017,1.52,152
50600,1.64,0,1.473902241,10/25/2019,-1,-100
52877,1.64,0,1.473879942,5/4/2021,-1,-100
54299,2.51,1,1.473816834,10/28/2021,1.51,151
49717,2.34,1,1.472446092,7/16/2019,1.34,134
47801,1.78,0,1.471454971,10/4/2018,-1,-100
55476,2.36,1,1.471172804,5/7/2022,1.36,136
55991,1.82,0,1.470948923,7/2/2022,-1,-100
56009,1.63,0,1.470825176,7/8/2022,-1,-100
50276,2.6,1,1.470512707,9/18/2019,1.6,160
55751,1.61,0,1.47041832,6/9/2022,-1,-100
48569,2.33,1,1.470031779,2/21/2019,1.33,133
51769,1.76,0,1.467825567,10/23/2020,-1,-100
48183,2.53,1,1.467707288,1/8/2019,1.53,153
44495,1.9,0,1.467241073,7/18/2017,-1,-100
56977,2.62,1,1.466495144,11/2/2022,1.62,162
44105,1.74,0,1.466279109,5/29/2017,-1,-100
43244,2.37,1,1.465882033,2/16/2017,1.37,137
46967,2.27,1,1.465799214,6/28/2018,1.27,127
54241,2.38,1,1.464875807,10/21/2021,1.38,138
49732,1.65,0,1.46450097,7/16/2019,-1,-100
53535,1.75,0,1.464154065,7/16/2021,-1,-100
51394,1.54,0,1.462534727,9/8/2020,-1,-100
44721,1.67,0,1.460988883,8/3/2017,-1,-100
54999,2.36,1,1.460691658,3/10/2022,1.36,136
48073,2.57,1,1.460213641,11/15/2018,1.57,157
43778,2.09,1,1.45929768,4/25/2017,1.09,109
54256,2.27,1,1.458773494,10/23/2021,1.27,127
56146,2.43,1,1.457885961,7/26/2022,1.43,143
49513,1.69,0,1.45782536,6/21/2019,-1,-100
50421,2.2,1,1.457767408,10/7/2019,1.2,120
48539,2.3,1,1.457229406,2/19/2019,1.3,130
48781,2.21,1,1.456228327,3/20/2019,1.21,121
53280,2.41,1,1.455874617,6/19/2021,1.41,141
44787,2.09,1,1.455676391,8/10/2017,1.09,109
56780,2.3,1,1.454907569,10/12/2022,1.3,130
51247,2.55,1,1.452526607,8/24/2020,1.55,155
48116,2.23,1,1.452177897,1/1/2019,1.23,123
51750,1.78,0,1.452006898,10/21/2020,-1,-100
52660,1.63,0,1.451597224,4/9/2021,-1,-100
54699,1.65,0,1.451436485,2/4/2022,-1,-100
53245,1.68,0,1.451430992,6/15/2021,-1,-100
43396,2.16,1,1.450180095,2/28/2017,1.16,116
45441,2.26,1,1.449289072,11/3/2017,1.26,126
47437,2.16,1,1.449161417,8/14/2018,1.16,116
46470,2.3,1,1.449059658,5/1/2018,1.3,130
56574,1.6,0,1.448932691,9/21/2022,-1,-100
53612,1.63,0,1.448438601,7/23/2021,-1,-100
49238,2.36,1,1.447827586,5/20/2019,1.36,136
43584,2.28,1,1.447348557,3/24/2017,1.28,128
51728,2.42,1,1.447111452,10/19/2020,1.42,142
47744,2.34,1,1.446736992,9/27/2018,1.34,134
52945,1.79,0,1.445837078,5/12/2021,-1,-100
45654,1.67,0,1.44508819,1/16/2018,-1,-100
45598,2.13,1,1.444889714,1/13/2018,1.13,113
50112,1.82,0,1.44477103,8/22/2019,-1,-100
43656,2.45,1,1.444560487,4/12/2017,1.45,145
45497,1.84,0,1.444496677,1/2/2018,-1,-100
54411,2.15,1,1.444458429,1/4/2022,1.15,115
45361,2.16,1,1.442982466,10/24/2017,1.16,116
54118,2.33,1,1.442836493,10/7/2021,1.33,133
47507,2.3,1,1.442652416,8/22/2018,1.3,130
53775,2.36,1,1.441969832,8/15/2021,1.36,136
46338,1.55,0,1.441540325,4/17/2018,-1,-100
46844,1.6,0,1.441450808,6/14/2018,-1,-100
56110,1.53,0,1.441047086,7/22/2022,-1,-100
44640,1.66,0,1.440908488,7/29/2017,-1,-100
43925,2.23,1,1.440717964,5/9/2017,1.23,123
56405,2.3,1,1.440427873,8/23/2022,1.3,130
53343,1.67,0,1.439784307,6/28/2021,-1,-100
51022,2.11,1,1.439502851,2/14/2020,1.11,111
45577,2.2,1,1.438439947,1/10/2018,1.2,120
47964,1.66,0,1.437441341,10/22/2018,-1,-100
53738,1.69,0,1.437424532,8/10/2021,-1,-100
53328,2.51,1,1.436885799,6/24/2021,1.51,151
45454,1.57,0,1.436705451,11/15/2017,-1,-100
47756,1.69,0,1.436271861,9/29/2018,-1,-100
55400,1.68,0,1.436246018,4/27/2022,-1,-100
44216,1.62,0,1.43599092,6/14/2017,-1,-100
52639,2.46,1,1.435684649,4/6/2021,1.46,146
48099,1.78,0,1.433695891,1/1/2019,-1,-100
46598,2.48,1,1.43343576,5/15/2018,1.48,148
51977,1.92,1,1.433166831,1/11/2021,0.92,92
46459,1.59,0,1.431564117,5/1/2018,-1,-100
55857,2.2,1,1.431430897,6/22/2022,1.2,120
47357,1.68,0,1.430590315,8/3/2018,-1,-100
52775,2.1,1,1.430515614,4/22/2021,1.1,110
51472,1.69,0,1.43039951,9/18/2020,-1,-100
44418,2.16,1,1.430199534,7/4/2017,1.16,116
49149,1.65,0,1.429666543,5/8/2019,-1,-100
54310,2.2,1,1.429589536,10/29/2021,1.2,120
57470,1.57,0,1.428936459,2/22/2023,-1,-100
54025,2.31,1,1.425987058,9/22/2021,1.31,131
55827,2.49,1,1.424680396,6/18/2022,1.49,149
57021,2.08,1,1.424026405,1/2/2023,1.08,108
45110,2.52,1,1.423823175,9/27/2017,1.52,152
45191,1.84,0,1.423647587,10/6/2017,-1,-100
43576,2.32,1,1.42333886,3/24/2017,1.32,132
48892,2.16,1,1.422813188,4/9/2019,1.16,116
54623,1.76,0,1.421953248,1/24/2022,-1,-100
48034,2.26,1,1.421475736,10/30/2018,1.26,126
52164,2.39,1,1.421374297,2/10/2021,1.39,139
54505,2.45,1,1.420775691,1/14/2022,1.45,145
48994,1.76,0,1.420483239,4/22/2019,-1,-100
46952,1.81,0,1.420171782,6/27/2018,-1,-100
55494,2.17,1,1.419874694,5/9/2022,1.17,117
50728,2.45,1,1.419820829,1/15/2020,1.45,145
50874,2.16,1,1.418768045,1/27/2020,1.16,116
52966,1.76,0,1.418687636,5/17/2021,-1,-100
47998,1.69,0,1.418455499,10/25/2018,-1,-100
51048,1.77,0,1.418381331,2/17/2020,-1,-100
54071,2.26,1,1.417782987,9/28/2021,1.26,126
55640,1.9,0,1.417367241,5/24/2022,-1,-100
54264,1.99,0,1.415808369,10/25/2021,-1,-100
49218,1.72,0,1.415770266,5/17/2019,-1,-100
43257,2.27,1,1.4153718,2/17/2017,1.27,127
42852,2.28,1,1.415244221,1/2/2017,1.28,128
51932,1.88,0,1.415004638,11/21/2020,-1,-100
45383,1.79,0,1.414654604,10/26/2017,-1,-100
51141,2.28,1,1.41382033,2/24/2020,1.28,128
55728,1.83,0,1.413673072,6/7/2022,-1,-100
55487,2.46,1,1.413450668,5/9/2022,1.46,146
50313,1.67,0,1.413103805,9/24/2019,-1,-100
53323,2.44,1,1.413054715,6/23/2021,1.44,144
55869,1.51,0,1.412944154,6/22/2022,-1,-100
43116,1.67,0,1.412675047,2/6/2017,-1,-100
56374,2.22,1,1.411380141,8/18/2022,1.22,122
48240,2.16,1,1.411304664,1/14/2019,1.16,116
45312,2.22,1,1.41034483,10/19/2017,1.22,122
56663,1.68,0,1.409367374,9/29/2022,-1,-100
45826,2.33,1,1.409216638,2/13/2018,1.33,133
44345,1.75,0,1.408332872,6/29/2017,-1,-100
50594,1.65,0,1.407430033,10/24/2019,-1,-100
51527,1.6,0,1.407221649,9/27/2020,-1,-100
54221,2.05,1,1.406692011,10/19/2021,1.05,105
56177,2.56,1,1.406433754,7/28/2022,1.56,156
49258,1.8,0,1.40579228,5/22/2019,-1,-100
57084,2.28,1,1.405357524,1/9/2023,1.28,128
51979,1.68,0,1.404047442,1/11/2021,-1,-100
56934,2.33,1,1.403547327,10/28/2022,1.33,133
56324,2.26,1,1.402916172,8/12/2022,1.26,126
43345,1.76,0,1.401931355,2/24/2017,-1,-100
56500,2.66,1,1.401903119,8/31/2022,1.66,166
49145,1.75,0,1.400603536,5/8/2019,-1,-100
49885,1.8,0,1.400255828,7/30/2019,-1,-100
53946,1.76,0,1.398273012,9/1/2021,-1,-100
47509,1.6,0,1.398167759,8/22/2018,-1,-100
48847,2.17,1,1.397890149,3/24/2019,1.17,117
56163,1.65,0,1.396820039,7/27/2022,-1,-100
45141,2.06,1,1.396289978,10/2/2017,1.06,106
52138,1.81,0,1.396121123,2/9/2021,-1,-100
45283,1.69,0,1.393470746,10/17/2017,-1,-100
54686,1.62,0,1.393275853,2/3/2022,-1,-100
43890,1.84,1,1.39327036,5/6/2017,0.84,84
50952,2.33,1,1.393187684,2/8/2020,1.33,133
43621,1.68,0,1.393022397,3/27/2017,-1,-100
51894,1.6,0,1.392870196,11/8/2020,-1,-100
54880,2.11,1,1.391531028,2/18/2022,1.11,111
45370,1.7,0,1.390322602,10/25/2017,-1,-100
57475,2.2,1,1.390320107,2/23/2023,1.2,120
43332,1.6,0,1.390118438,2/23/2017,-1,-100
42965,1.81,0,1.389956364,1/11/2017,-1,-100
45357,2.55,1,1.38944463,10/24/2017,1.55,155
49064,1.74,0,1.389432804,4/29/2019,-1,-100
46836,1.71,0,1.389331641,6/13/2018,-1,-100
45403,1.78,0,1.389112265,10/30/2017,-1,-100
56884,1.79,0,1.388367541,10/23/2022,-1,-100
53720,2.25,1,1.387945248,8/6/2021,1.25,125
44834,1.83,1,1.387886783,8/16/2017,0.83,83
50148,1.75,0,1.387875851,8/26/2019,-1,-100
49948,1.64,0,1.387779305,8/2/2019,-1,-100
52283,2.32,1,1.387775966,2/25/2021,1.32,132
45768,1.72,0,1.387443128,2/8/2018,-1,-100
56382,2.57,1,1.387386822,8/20/2022,1.57,157
51569,2.03,0,1.386627607,9/29/2020,-1,-100
49704,2.05,1,1.386493149,7/15/2019,1.05,105
52304,1.93,1,1.386477788,2/28/2021,0.93,93
43592,1.71,0,1.386164362,3/25/2017,-1,-100
49788,2.2,1,1.385985355,7/22/2019,1.2,120
46738,1.72,0,1.385458401,5/29/2018,-1,-100
45852,1.85,0,1.38509125,2/14/2018,-1,-100
45550,2.38,1,1.383796172,1/7/2018,1.38,138
50902,2.27,1,1.383674202,2/4/2020,1.27,127
49562,1.74,0,1.383545085,6/27/2019,-1,-100
57068,1.76,1,1.383306882,1/6/2023,0.76,76
49990,1.75,0,1.383271402,8/7/2019,-1,-100
50395,1.6,0,1.383198036,10/3/2019,-1,-100
47741,1.53,0,1.382832436,9/27/2018,-1,-100
53242,1.89,0,1.381665303,6/15/2021,-1,-100
48188,2.51,1,1.381603581,1/8/2019,1.51,151
42948,1.84,0,1.381480688,1/10/2017,-1,-100
48330,2.22,1,1.381477438,1/20/2019,1.22,122
54451,2.16,1,1.381312271,1/8/2022,1.16,116
43083,2.28,1,1.381278706,1/20/2017,1.28,128
52670,1.76,0,1.381162196,4/11/2021,-1,-100
55284,2.16,1,1.38101617,4/14/2022,1.16,116
48671,2.23,1,1.380855889,3/1/2019,1.23,123
52048,2.14,1,1.380311375,2/3/2021,1.14,114
56531,1.63,0,1.380127462,9/3/2022,-1,-100
55280,2.46,1,1.379639549,4/13/2022,1.46,146
49427,1.59,0,1.379372284,6/11/2019,-1,-100
53566,1.74,1,1.379270311,7/20/2021,0.74,74
52049,2.06,1,1.3784359,2/3/2021,1.06,106
51522,1.71,0,1.377720518,9/27/2020,-1,-100
55236,1.75,0,1.376984951,4/9/2022,-1,-100
51045,1.85,0,1.376209526,2/17/2020,-1,-100
47121,1.9,0,1.375726112,7/17/2018,-1,-100
52251,1.7,0,1.375115065,2/23/2021,-1,-100
53123,1.83,0,1.374897323,6/1/2021,-1,-100
54013,1.9,1,1.374865311,9/21/2021,0.9,90
51248,2.07,0,1.374711137,8/24/2020,-1,-100
56345,2.23,1,1.374403766,8/16/2022,1.23,123
54302,2.2,1,1.374380508,10/28/2021,1.2,120
52586,1.66,0,1.374008876,3/28/2021,-1,-100
55424,1.56,0,1.373954857,5/1/2022,-1,-100
43372,1.81,0,1.373429531,2/28/2017,-1,-100
55841,1.63,0,1.373138466,6/20/2022,-1,-100
47302,2.52,1,1.372715526,8/1/2018,1.52,152
52835,1.88,1,1.372188041,4/29/2021,0.88,88
55314,2.31,1,1.372119415,4/19/2022,1.31,131
43610,2.17,1,1.372100441,3/26/2017,1.17,117
44091,1.75,0,1.371708002,5/29/2017,-1,-100
47494,2.25,1,1.371378131,8/20/2018,1.25,125
54375,1.76,0,1.371257927,11/10/2021,-1,-100
48010,1.81,0,1.371060334,10/26/2018,-1,-100
53383,1.6,0,1.370657101,6/30/2021,-1,-100
46977,1.96,0,1.370153182,6/29/2018,-1,-100
44881,1.96,0,1.369518924,8/22/2017,-1,-100
54181,1.67,0,1.369476548,10/12/2021,-1,-100
48144,1.91,0,1.369180647,1/3/2019,-1,-100
55883,1.74,0,1.369084737,6/25/2022,-1,-100
51900,1.87,0,1.369073555,11/9/2020,-1,-100
56238,2.1,0,1.368855543,8/3/2022,-1,-100
43207,2.52,1,1.368516075,2/14/2017,1.52,152
50055,1.71,0,1.368399174,8/14/2019,-1,-100
52525,1.88,1,1.36748129,3/24/2021,0.88,88
57070,2.25,1,1.367438225,1/6/2023,1.25,125
50082,2.46,1,1.36694098,8/19/2019,1.46,146
44545,1.66,0,1.366891167,7/20/2017,-1,-100
51947,2.12,1,1.366504844,1/8/2021,1.12,112
51309,1.8,0,1.366310184,9/1/2020,-1,-100
55372,1.81,0,1.366035938,4/25/2022,-1,-100
48125,1.74,0,1.365579095,1/2/2019,-1,-100
56514,1.99,0,1.365436772,9/1/2022,-1,-100
43210,1.95,0,1.365300061,2/14/2017,-1,-100
52117,1.99,0,1.36468586,2/8/2021,-1,-100
49588,1.95,1,1.364351488,7/1/2019,0.95,95
50979,2.16,1,1.363812615,2/11/2020,1.16,116
51525,2,0,1.36370084,9/27/2020,-1,-100
56732,2.11,1,1.363339531,10/6/2022,1.11,111
54022,1.78,0,1.363149631,9/22/2021,-1,-100
48780,2.08,1,1.363126102,3/20/2019,1.08,108
48459,2,1,1.363006979,2/13/2019,1,100
48931,1.73,0,1.362271199,4/14/2019,-1,-100
53326,2.15,1,1.362077077,6/24/2021,1.15,115
46233,2.2,1,1.362000242,3/26/2018,1.2,120
54639,1.88,1,1.36159371,1/31/2022,0.88,88
44856,1.94,0,1.361261182,8/19/2017,-1,-100
49743,2.29,1,1.36121078,7/17/2019,1.29,129
49975,1.94,0,1.360823903,8/5/2019,-1,-100
49998,1.85,1,1.360436485,8/7/2019,0.85,85
46802,1.79,0,1.360098703,6/4/2018,-1,-100
47105,2.05,0,1.359961022,7/14/2018,-1,-100
50288,1.79,0,1.359783954,9/19/2019,-1,-100
57388,2.46,1,1.359406988,2/16/2023,1.46,146
55985,2.12,1,1.3593231,7/1/2022,1.12,112
51085,2.03,1,1.358659656,2/19/2020,1.03,103
49614,1.81,1,1.358349667,7/2/2019,0.81,81
51927,2.29,1,1.358219063,11/19/2020,1.29,129
53801,1.7,0,1.357708765,8/18/2021,-1,-100
56524,1.63,0,1.357056724,9/2/2022,-1,-100
48913,1.77,0,1.356653026,4/11/2019,-1,-100
50852,2.13,1,1.356363763,1/24/2020,1.13,113
45799,2.2,1,1.356013328,2/10/2018,1.2,120
49962,2.18,1,1.355803583,8/4/2019,1.18,118
53465,2.02,0,1.355637715,7/12/2021,-1,-100
50988,2.08,0,1.355497112,2/11/2020,-1,-100
48027,1.72,0,1.354897991,10/29/2018,-1,-100
57097,2.16,1,1.354803308,1/10/2023,1.16,116
44504,1.92,1,1.35459477,7/18/2017,0.92,92
55863,2.24,1,1.354392788,6/22/2022,1.24,124
44423,1.96,1,1.353983668,7/5/2017,0.96,96
56734,1.93,1,1.353132746,10/6/2022,0.93,93
50103,2.32,1,1.352943347,8/20/2019,1.32,132
44761,2.71,1,1.352782798,8/7/2017,1.71,171
