match,PSW,win0,confidence0,date,,
36394,2.23,1,1.414766098,5/4/2021,1.23,123
29904,1.65,0,1.414437577,4/24/2018,-1,-100
35380,2.22,1,1.413721346,11/3/2020,1.22,122
34444,1.7,0,1.413534924,2/6/2020,-1,-100
29091,2.77,1,1.413433023,1/10/2018,1.77,177
36900,1.69,0,1.413282931,6/30/2021,-1,-100
30967,1.83,1,1.413251931,8/15/2018,0.83,83
34499,2.06,0,1.413116201,2/11/2020,-1,-100
38623,1.54,0,1.413082191,3/24/2022,-1,-100
33600,2.46,1,1.412346472,8/19/2019,1.46,146
30440,1.76,0,1.411903686,6/23/2018,-1,-100
39681,1.65,0,1.411197981,7/27/2022,-1,-100
40042,1.63,0,1.41102417,9/2/2022,-1,-100
32783,1.88,0,1.408287637,5/23/2019,-1,-100
37093,2.33,0,1.407938554,7/20/2021,-1,-100
35852,1.97,0,1.40778576,3/3/2021,-1,-100
37315,1.84,0,1.406338695,8/18/2021,-1,-100
30497,2.47,1,1.406084805,6/30/2018,1.47,147
36458,1.85,0,1.405980399,5/12/2021,-1,-100
31860,1.77,0,1.405954862,1/27/2019,-1,-100
39657,1.97,1,1.405003272,7/25/2022,0.97,97
37679,2.05,1,1.404987052,10/10/2021,1.05,105
34735,1.87,1,1.404294361,2/29/2020,0.87,87
40107,2.3,1,1.403843243,9/22/2022,1.3,130
29217,2.19,1,1.403268169,1/19/2018,1.19,119
33854,2.03,1,1.402753418,9/26/2019,1.03,103
36652,1.81,0,1.402405413,6/2/2021,-1,-100
35587,1.67,0,1.401982768,2/3/2021,-1,-100
35597,1.78,0,1.401816448,2/5/2021,-1,-100
36641,1.83,0,1.401303289,6/1/2021,-1,-100
34566,1.77,0,1.401184273,2/17/2020,-1,-100
32896,2.27,1,1.401183502,5/31/2019,1.27,127
29922,1.74,0,1.400858544,4/25/2018,-1,-100
33396,2.44,1,1.400264278,7/30/2019,1.44,144
37692,1.68,0,1.400196216,10/11/2021,-1,-100
30034,1.68,0,1.399984653,5/5/2018,-1,-100
39509,1.82,0,1.399715209,7/2/2022,-1,-100
29726,1.62,0,1.399698088,3/24/2018,-1,-100
31956,1.69,0,1.398936774,2/12/2019,-1,-100
33261,2.29,1,1.398447234,7/17/2019,1.29,129
39756,2.1,0,1.398237846,8/3/2022,-1,-100
