match,PSW,win0,confidence0,date,,
45588,2.2,1,1.239528322,1/11/2018,1.2,60
54479,1.94,0,1.239526396,1/12/2022,-1,-50
56551,1.98,1,1.239381784,9/7/2022,0.98,49
52015,1.54,1,1.239164042,2/2/2021,0.54,27
55050,1.98,0,1.239142766,3/13/2022,-1,-50
46460,1.71,0,1.239099735,5/1/2018,-1,-50
57011,2.41,1,1.239049499,11/17/2022,1.41,70.5
50269,1.99,1,1.238448866,9/18/2019,0.99,49.5
44578,1.58,1,1.238398246,7/25/2017,0.58,29
55090,1.79,0,1.238312212,3/23/2022,-1,-50
55234,2.68,1,1.23824839,4/9/2022,1.68,84
56614,1.65,1,1.237760242,9/26/2022,0.65,32.5
57247,2,0,1.237710203,1/23/2023,-1,-50
51532,1.84,1,1.23749195,9/27/2020,0.84,42
46462,2.07,0,1.237195167,5/1/2018,-1,-50
50512,1.98,0,1.237160998,10/16/2019,-1,-50
51258,2.34,0,1.237152616,8/25/2020,-1,-50
50913,1.47,1,1.237072506,2/5/2020,0.47,23.5
52832,1.84,0,1.236979427,4/29/2021,-1,-50
45852,1.85,0,1.236939497,2/14/2018,-1,-50
51495,1.87,1,1.236877725,9/22/2020,0.87,43.5
50874,2.16,0,1.236852008,1/27/2020,-1,-50
56202,2.51,0,1.236806352,7/31/2022,-1,-50
46892,2.46,1,1.236691764,6/19/2018,1.46,73
50863,1.47,1,1.236674629,1/25/2020,0.47,23.5
47542,2.07,0,1.236662016,8/27/2018,-1,-50
52333,2.75,0,1.236398283,3/3/2021,-1,-50
52498,1.48,1,1.23636356,3/17/2021,0.48,24
56987,2.37,0,1.235987656,11/3/2022,-1,-50
46937,2.43,0,1.235972605,6/25/2018,-1,-50
49084,2.04,0,1.235901853,5/1/2019,-1,-50
54110,1.99,1,1.235563907,10/4/2021,0.99,49.5
52683,2.24,0,1.235521297,4/13/2021,-1,-50
55722,1.77,1,1.235181328,6/7/2022,0.77,38.5
44292,1.86,0,1.234711599,6/23/2017,-1,-50
53466,2.22,1,1.234564651,7/12/2021,1.22,61
54033,2.13,1,1.234523373,9/23/2021,1.13,56.5
50828,2.12,0,1.234455762,1/22/2020,-1,-50
52624,1.94,1,1.23435642,4/5/2021,0.94,47
46865,2.07,1,1.234343282,6/18/2018,1.07,53.5
53538,1.9,0,1.234298835,7/17/2021,-1,-50
51423,1.88,1,1.234127865,9/11/2020,0.88,44
52388,3.17,0,1.234091759,3/9/2021,-1,-50
42849,1.57,0,1.233994367,1/2/2017,-1,-50
55402,1.73,1,1.233994104,4/28/2022,0.73,36.5
56617,1.47,1,1.233988085,9/26/2022,0.47,23.5
55502,2.2,1,1.233973023,5/10/2022,1.2,60
52743,1.82,0,1.233878281,4/20/2021,-1,-50
43539,1.92,1,1.233723526,3/17/2017,0.92,46
51813,2.83,0,1.233667815,10/28/2020,-1,-50
43444,2.36,0,1.233550229,3/4/2017,-1,-50
50015,2.2,0,1.233302861,8/9/2019,-1,-50
53714,1.83,1,1.233286798,8/5/2021,0.83,41.5
55933,1.87,1,1.233194469,6/28/2022,0.87,43.5
53118,1.74,1,1.23311949,6/1/2021,0.74,37
43900,2,0,1.233109827,5/7/2017,-1,-50
52715,2.06,1,1.232910196,4/15/2021,1.06,53
46370,1.99,1,1.232615864,4/23/2018,0.99,49.5
53548,1.91,0,1.232116528,7/19/2021,-1,-50
48429,1.81,1,1.231874989,2/11/2019,0.81,40.5
56734,1.93,1,1.23180805,10/6/2022,0.93,46.5
56050,1.74,1,1.231794071,7/14/2022,0.74,37
53769,2.19,0,1.231754908,8/13/2021,-1,-50
52679,1.54,1,1.231528776,4/13/2021,0.54,27
52850,1.93,0,1.231031667,5/1/2021,-1,-50
56976,2.71,0,1.230799591,11/2/2022,-1,-50
46345,1.58,1,1.230563818,4/18/2018,0.58,29
44500,1.91,0,1.23054801,7/18/2017,-1,-50
50962,2.27,0,1.230453275,2/10/2020,-1,-50
54887,2.39,0,1.230408431,2/18/2022,-1,-50
43653,2,1,1.230387526,4/12/2017,1,50
56854,2.05,0,1.23032284,10/20/2022,-1,-50
56347,1.98,1,1.230207328,8/16/2022,0.98,49
53679,1.82,1,1.230140572,8/1/2021,0.82,41
46971,1.61,1,1.230025685,6/28/2018,0.61,30.5
45609,1.72,1,1.22975095,1/15/2018,0.72,36
52228,1.74,1,1.229491693,2/22/2021,0.74,37
51840,2.43,0,1.22940418,11/2/2020,-1,-50
52480,1.92,1,1.229369688,3/16/2021,0.92,46
47711,2.39,0,1.229280581,9/24/2018,-1,-50
53834,1.67,1,1.228939821,8/23/2021,0.67,33.5
50983,1.71,1,1.228717444,2/11/2020,0.71,35.5
53698,1.8,1,1.228709206,8/3/2021,0.8,40
43129,2.14,1,1.228571917,2/7/2017,1.14,57
53049,2.25,0,1.228502667,5/26/2021,-1,-50
55733,1.88,0,1.228408524,6/7/2022,-1,-50
54459,2.07,0,1.22830294,1/10/2022,-1,-50
54212,1.67,0,1.228292926,10/19/2021,-1,-50
54162,1.85,0,1.228096558,10/10/2021,-1,-50
57473,1.98,1,1.228088512,2/23/2023,0.98,49
49704,2.05,1,1.227986811,7/15/2019,1.05,52.5
47758,1.86,0,1.227952641,9/30/2018,-1,-50
46504,1.9,1,1.227857012,5/4/2018,0.9,45
50793,1.64,0,1.227772974,1/21/2020,-1,-50
56744,2.1,1,1.227359045,10/8/2022,1.1,55
46676,1.92,0,1.227341518,5/24/2018,-1,-50
56412,1.83,1,1.227183069,8/24/2022,0.83,41.5
50136,1.9,0,1.227175401,8/26/2019,-1,-50
51154,1.63,1,1.227047172,2/25/2020,0.63,31.5
53422,1.69,0,1.226898791,7/1/2021,-1,-50
45988,1.72,1,1.226666568,2/26/2018,0.72,36
49449,1.8,1,1.226564267,6/14/2019,0.8,40
47925,2.2,0,1.226558611,10/18/2018,-1,-50
49345,1.54,1,1.226414802,5/29/2019,0.54,27
47124,2.12,0,1.226319066,7/17/2018,-1,-50
50382,2.38,1,1.226213425,10/1/2019,1.38,69
56353,1.74,1,1.225858429,8/16/2022,0.74,37
56342,2.34,0,1.225732299,8/16/2022,-1,-50
56020,2.15,0,1.225541849,7/12/2022,-1,-50
52261,1.98,0,1.225514825,2/24/2021,-1,-50
52366,2.24,0,1.225492937,3/8/2021,-1,-50
50300,1.94,0,1.225441873,9/21/2019,-1,-50
46667,1.85,0,1.225353803,5/23/2018,-1,-50
54292,2.05,0,1.225248119,10/28/2021,-1,-50
45097,1.85,0,1.225211197,9/26/2017,-1,-50
44635,1.84,1,1.225169755,7/28/2017,0.84,42
54086,1.89,0,1.225082862,9/30/2021,-1,-50
45980,1.91,1,1.224977033,2/26/2018,0.91,45.5
48434,1.86,1,1.224973333,2/12/2019,0.86,43
43769,1.5,0,1.224873098,4/25/2017,-1,-50
52341,1.65,1,1.224809639,3/3/2021,0.65,32.5
49264,2.2,1,1.224717066,5/23/2019,1.2,60
53317,2.06,0,1.224662541,6/23/2021,-1,-50
56552,1.56,1,1.224480345,9/8/2022,0.56,28
52424,1.74,1,1.224184108,3/11/2021,0.74,37
43303,1.88,1,1.224126725,2/21/2017,0.88,44
50033,2.45,0,1.224034613,8/12/2019,-1,-50
46264,1.69,1,1.223973782,4/10/2018,0.69,34.5
50620,1.51,1,1.22396555,10/28/2019,0.51,25.5
52397,1.76,0,1.223886099,3/9/2021,-1,-50
55623,1.79,1,1.223615681,5/23/2022,0.79,39.5
56148,1.95,1,1.223340195,7/26/2022,0.95,47.5
46513,1.91,0,1.223293527,5/4/2018,-1,-50
53016,2.36,0,1.223292992,5/23/2021,-1,-50
46358,1.7,1,1.223142265,4/19/2018,0.7,35
54101,1.71,0,1.222974862,10/1/2021,-1,-50
45052,2.02,0,1.222906769,9/20/2017,-1,-50
43942,1.96,0,1.222416029,5/11/2017,-1,-50
49395,2.06,0,1.222404778,6/3/2019,-1,-50
47365,1.81,1,1.22235681,8/4/2018,0.81,40.5
54980,1.93,0,1.222300943,2/25/2022,-1,-50
44893,1.62,1,1.222062102,8/23/2017,0.62,31
49572,1.76,0,1.221962701,6/29/2019,-1,-50
55236,1.75,0,1.221679806,4/9/2022,-1,-50
56635,2.09,1,1.221664037,9/27/2022,1.09,54.5
46378,1.74,0,1.22162851,4/23/2018,-1,-50
56019,1.88,1,1.221570741,7/12/2022,0.88,44
49064,1.74,0,1.221342947,4/29/2019,-1,-50
44337,1.88,0,1.220934944,6/28/2017,-1,-50
45887,2.31,0,1.220846189,2/18/2018,-1,-50
53543,1.74,0,1.220821007,7/18/2021,-1,-50
53320,1.92,0,1.220668349,6/23/2021,-1,-50
46140,2.35,0,1.22049987,3/13/2018,-1,-50
52171,1.77,0,1.220478343,2/10/2021,-1,-50
48913,1.77,0,1.220400251,4/11/2019,-1,-50
52031,1.39,1,1.220253334,2/2/2021,0.39,19.5
51520,2.73,0,1.22011517,9/27/2020,-1,-50
46099,1.88,1,1.220034448,3/10/2018,0.88,44
49853,1.77,0,1.219893156,7/26/2019,-1,-50
57320,1.7,1,1.219834061,2/10/2023,0.7,35
51058,1.66,1,1.219816072,2/18/2020,0.66,33
45431,1.95,0,1.219680394,11/1/2017,-1,-50
50782,1.81,1,1.219657366,1/21/2020,0.81,40.5
45225,2.33,0,1.219598858,10/10/2017,-1,-50
44665,1.78,1,1.21938214,8/1/2017,0.78,39
46126,1.92,0,1.219225778,3/12/2018,-1,-50
51169,1.47,1,1.219050928,2/25/2020,0.47,23.5
51970,2.36,0,1.219011399,1/10/2021,-1,-50
43406,1.79,1,1.218971585,3/1/2017,0.79,39.5
55291,1.85,1,1.218952424,4/15/2022,0.85,42.5
48831,1.53,1,1.218845436,3/23/2019,0.53,26.5
46838,2.07,0,1.218838582,6/13/2018,-1,-50
54615,1.98,1,1.218716235,1/22/2022,0.98,49
54221,2.05,1,1.218704837,10/19/2021,1.05,52.5
54660,2.2,0,1.218632394,2/1/2022,-1,-50
43720,2.52,0,1.218564825,4/19/2017,-1,-50
53143,1.99,1,1.218509885,6/2/2021,0.99,49.5
52360,2.07,1,1.218403739,3/6/2021,1.07,53.5
55307,1.94,1,1.218312023,4/18/2022,0.94,23.5
51163,1.99,0,1.218296301,2/25/2020,-1,-25
47593,2.05,1,1.218169537,8/29/2018,1.05,26.25
55316,2.01,0,1.217731658,4/19/2022,-1,-25
50967,1.74,0,1.217569453,2/10/2020,-1,-25
44718,2.3,0,1.217420677,8/3/2017,-1,-25
45079,1.9,0,1.217159857,9/22/2017,-1,-25
45834,1.78,1,1.216974965,2/13/2018,0.78,19.5
49011,1.76,1,1.216955342,4/23/2019,0.76,19
55976,2.66,0,1.216938074,6/30/2022,-1,-25
48344,1.98,1,1.216802911,2/4/2019,0.98,24.5
51279,1.63,1,1.21679218,8/31/2020,0.63,15.75
52659,2.02,0,1.216784603,4/9/2021,-1,-25
55755,1.98,0,1.216743107,6/10/2022,-1,-25
44587,1.94,0,1.216724556,7/25/2017,-1,-25
42977,2.13,1,1.216674069,1/12/2017,1.13,28.25
55619,2,0,1.21655216,5/23/2022,-1,-25
47541,1.62,1,1.21650134,8/27/2018,0.62,15.5
51034,2.59,0,1.216482502,2/15/2020,-1,-25
49975,1.94,0,1.216457953,8/5/2019,-1,-25
49172,2.31,0,1.216273976,5/12/2019,-1,-25
53349,2.02,0,1.216114915,6/28/2021,-1,-25
55403,2.48,1,1.21598885,4/28/2022,1.48,37
54227,1.56,1,1.21594338,10/20/2021,0.56,14
55716,1.96,0,1.215778175,6/6/2022,-1,-25
46058,1.81,0,1.215777655,3/2/2018,-1,-25
51646,3.05,0,1.215770691,10/12/2020,-1,-25
47494,2.25,0,1.215369868,8/20/2018,-1,-25
49874,1.77,0,1.215363588,7/29/2019,-1,-25
55764,2.32,1,1.215212596,6/11/2022,1.32,33
56578,2.09,1,1.215169446,9/21/2022,1.09,27.25
52566,2.19,1,1.215118948,3/26/2021,1.19,29.75
51905,2.15,1,1.215031562,11/10/2020,1.15,28.75
49430,2.22,1,1.214796525,6/12/2019,1.22,30.5
47287,1.68,1,1.214777637,7/31/2018,0.68,17
54818,1.79,0,1.21476538,2/15/2022,-1,-25
46926,1.9,0,1.214556849,6/24/2018,-1,-25
57260,1.74,1,1.21413823,2/7/2023,0.74,18.5
52992,2.06,0,1.21409547,5/19/2021,-1,-25
46648,1.76,1,1.214080832,5/21/2018,0.76,19
43516,1.78,1,1.214060847,3/13/2017,0.78,19.5
50714,1.75,1,1.213840351,1/13/2020,0.75,18.75
51737,1.78,1,1.213807577,10/20/2020,0.78,19.5
48910,2.3,0,1.213657056,4/11/2019,-1,-25
51206,2.11,0,1.213431122,2/28/2020,-1,-25
50416,1.91,1,1.213425525,10/6/2019,0.91,22.75
50821,1.74,1,1.213419594,1/22/2020,0.74,18.5
47881,1.74,1,1.213285969,10/15/2018,0.74,18.5
43642,1.87,0,1.213242771,4/10/2017,-1,-25
44676,1.81,1,1.21319777,8/1/2017,0.81,20.25
44178,2.14,1,1.212819455,6/4/2017,1.14,28.5
54718,1.71,1,1.212753184,2/7/2022,0.71,17.75
44571,2.24,0,1.212644133,7/24/2017,-1,-25
53448,1.68,1,1.212575964,7/3/2021,0.68,17
50045,2.04,0,1.212503462,8/13/2019,-1,-25
54532,1.69,1,1.21231207,1/17/2022,0.69,17.25
47724,1.89,0,1.212226644,9/25/2018,-1,-25
50115,2.31,1,1.212134571,8/23/2019,1.31,32.75
48530,1.82,1,1.211973567,2/19/2019,0.82,20.5
50945,2.37,0,1.211818244,2/7/2020,-1,-25
48080,2.07,1,1.211765374,12/31/2018,1.07,26.75
53735,1.72,0,1.211651282,8/10/2021,-1,-25
43998,1.85,0,1.211529136,5/18/2017,-1,-25
49237,1.68,1,1.211272316,5/20/2019,0.68,17
52099,2.35,0,1.21121071,2/7/2021,-1,-25
54024,1.65,1,1.21116442,9/22/2021,0.65,16.25
47131,1.8,1,1.211052722,7/17/2018,0.8,20
53255,2.15,0,1.210858364,6/16/2021,-1,-25
49792,1.98,1,1.210793338,7/22/2019,0.98,24.5
49650,1.75,1,1.210778442,7/3/2019,0.75,18.75
51147,1.43,1,1.21075932,2/25/2020,0.43,10.75
43225,2.5,0,1.210345089,2/15/2017,-1,-25
51923,1.83,0,1.210183439,11/17/2020,-1,-25
52022,2.2,1,1.210158858,2/2/2021,1.2,30
56310,2.29,0,1.210077917,8/10/2022,-1,-25
51045,1.85,1,1.210064749,2/17/2020,0.85,21.25
44661,2.36,0,1.2099497,7/31/2017,-1,-25
47861,1.85,1,1.209808495,10/11/2018,0.85,21.25
47340,1.88,1,1.209744591,8/2/2018,0.88,22
53685,1.85,1,1.20964922,8/2/2021,0.85,21.25
50518,2.08,0,1.209643359,10/17/2019,-1,-25
50197,2.03,0,1.209616248,8/29/2019,-1,-25
54442,1.71,1,1.209196766,1/7/2022,0.71,17.75
51852,2.19,0,1.20907195,11/3/2020,-1,-25
54747,2.06,0,1.209018224,2/9/2022,-1,-25
56990,2.72,0,1.208991352,11/3/2022,-1,-25
47394,1.67,0,1.208853011,8/8/2018,-1,-25
49102,2.65,0,1.208838677,5/3/2019,-1,-25
47023,2.15,0,1.20865542,7/3/2018,-1,-25
48343,2.16,1,1.20861204,2/4/2019,1.16,29
47121,1.9,0,1.208567849,7/17/2018,-1,-25
56426,2.11,1,1.208525381,8/26/2022,1.11,27.75
42934,1.76,1,1.20852232,1/9/2017,0.76,19
47952,1.92,0,1.208503201,10/20/2018,-1,-25
46893,2.1,1,1.208371049,6/19/2018,1.1,27.5
49179,2.29,0,1.208323509,5/13/2019,-1,-25
44820,1.83,0,1.208257268,8/15/2017,-1,-25
50076,1.88,1,1.208241742,8/18/2019,0.88,22
49331,1.55,1,1.208229592,5/28/2019,0.55,13.75
57098,1.93,0,1.208041064,1/10/2023,-1,-25
43262,2.16,1,1.207871139,2/18/2017,1.16,29
52835,1.88,1,1.207870815,4/29/2021,0.88,22
55406,2.26,0,1.207791857,4/28/2022,-1,-25
47804,1.91,1,1.207740761,10/4/2018,0.91,22.75
44063,2.04,1,1.207485855,5/27/2017,1.04,26
47410,2.06,0,1.207238767,8/9/2018,-1,-25
55538,2.3,1,1.207150501,5/15/2022,1.3,32.5
54895,1.61,0,1.207065038,2/19/2022,-1,-25
44336,1.88,1,1.206767579,6/28/2017,0.88,22
48668,2.03,0,1.206615439,3/1/2019,-1,-25
47071,1.88,0,1.206600076,7/5/2018,-1,-25
52247,2.24,1,1.206318982,2/23/2021,1.24,31
49907,2,0,1.206315896,7/31/2019,-1,-25
50475,1.91,1,1.206314736,10/14/2019,0.91,22.75
53628,1.63,1,1.206014865,7/26/2021,0.63,15.75
51051,2,0,1.205839668,2/17/2020,-1,-25
43979,1.91,1,1.20582589,5/16/2017,0.91,22.75
56413,1.98,0,1.205809096,8/24/2022,-1,-25
53850,1.68,1,1.205788863,8/24/2021,0.68,17
52328,1.83,1,1.205755049,3/2/2021,0.83,20.75
43558,2.18,0,1.205707555,3/22/2017,-1,-25
56429,2.21,1,1.205624409,8/27/2022,1.21,30.25
57029,1.97,0,1.205598204,1/2/2023,-1,-25
53314,1.48,1,1.205595523,6/23/2021,0.48,12
56996,1.45,1,1.205579872,11/4/2022,0.45,11.25
47412,1.89,1,1.205482409,8/9/2018,0.89,22.25
47503,1.43,1,1.205182551,8/21/2018,0.43,10.75
51404,2.17,0,1.205143933,9/9/2020,-1,-25
48354,2.14,0,1.204954569,2/5/2019,-1,-25
54115,1.87,0,1.20480557,10/7/2021,-1,-25
55069,2.06,0,1.204578868,3/15/2022,-1,-25
46323,1.95,1,1.204573271,4/16/2018,0.95,23.75
56376,1.9,0,1.204299627,8/19/2022,-1,-25
51913,1.78,0,1.204275595,11/12/2020,-1,-25
43913,1.74,1,1.204182159,5/8/2017,0.74,18.5
48588,1.72,1,1.204116357,2/23/2019,0.72,18
45917,1.72,0,1.204092999,2/20/2018,-1,-25
49166,1.82,1,1.203963634,5/11/2019,0.82,20.5
49091,2.58,0,1.203942326,5/1/2019,-1,-25
53806,1.79,0,1.203718075,8/18/2021,-1,-25
55328,1.36,1,1.20364793,4/19/2022,0.36,9
52479,1.55,1,1.20346016,3/16/2021,0.55,13.75
43507,1.88,0,1.203458834,3/12/2017,-1,-25
48425,2.11,0,1.203396571,2/11/2019,-1,-25
47815,1.9,0,1.203377025,10/6/2018,-1,-25
56139,1.97,1,1.203360293,7/25/2022,0.97,24.25
49882,2.06,0,1.203205395,7/30/2019,-1,-25
56684,1.67,0,1.20318972,10/1/2022,-1,-25
56388,2.04,0,1.203179284,8/21/2022,-1,-25
52109,2.1,0,1.203157032,2/8/2021,-1,-25
47234,2.3,0,1.203073873,7/25/2018,-1,-25
44594,2.02,1,1.202788108,7/25/2017,1.02,25.5
54172,1.86,1,1.20277801,10/11/2021,0.86,21.5
52431,2.05,1,1.202638837,3/12/2021,1.05,26.25
51171,2.14,0,1.202492366,2/26/2020,-1,-25
51775,1.88,1,1.202366084,10/24/2020,0.88,22
51184,1.93,1,1.202347879,2/26/2020,0.93,23.25
48442,1.61,1,1.202251209,2/12/2019,0.61,15.25
55813,2.77,0,1.202245482,6/16/2022,-1,-25
43661,1.66,1,1.202094558,4/12/2017,0.66,16.5
52695,2.54,0,1.202078386,4/13/2021,-1,-25
47875,2.18,0,1.201831497,10/15/2018,-1,-25
48698,1.95,0,1.20159122,3/8/2019,-1,-25
56493,2.16,1,1.201578757,8/31/2022,1.16,29
54245,2.1,1,1.201568212,10/22/2021,1.1,27.5
52250,3.06,0,1.201541098,2/23/2021,-1,-25
51269,3.13,0,1.201527476,8/26/2020,-1,-25
51447,2.11,0,1.201458025,9/15/2020,-1,-25
46772,1.72,1,1.201301492,5/31/2018,0.72,18
53154,2,0,1.20126071,6/3/2021,-1,-25
55102,1.69,1,1.201249094,3/24/2022,0.69,17.25
52057,1.85,1,1.201200948,2/3/2021,0.85,21.25
44200,1.93,0,1.201105832,6/13/2017,-1,-25
47321,2.2,0,1.20102557,8/1/2018,-1,-25
52419,1.7,1,1.200875341,3/11/2021,0.7,17.5
46157,2.1,0,1.20086729,3/16/2018,-1,-25
52263,1.74,1,1.200805847,2/24/2021,0.74,18.5
43198,2.3,0,1.200793805,2/14/2017,-1,-25
47276,1.85,1,1.200708946,7/30/2018,0.85,21.25
46508,2.09,1,1.200704403,5/4/2018,1.09,27.25
53024,1.85,1,1.200636149,5/24/2021,0.85,21.25
45441,2.26,1,1.200517426,11/3/2017,1.26,31.5
52146,1.9,0,1.200477183,2/9/2021,-1,-25
55818,1.68,1,1.20027375,6/17/2022,0.68,17
47259,2.24,0,1.200268496,7/27/2018,-1,-25
57246,2.17,0,1.20012138,1/23/2023,-1,-25
48469,2.41,0,1.199928028,2/13/2019,-1,-25
56522,2.28,1,1.199914348,9/2/2022,1.28,32
50632,1.5,1,1.199863634,10/29/2019,0.5,12.5
47272,1.78,1,1.199844798,7/30/2018,0.78,19.5
53288,1.68,0,1.199843122,6/21/2021,-1,-25
55049,1.88,0,1.199790553,3/13/2022,-1,-25
50351,1.84,1,1.199750494,9/28/2019,0.84,21
54277,1.63,1,1.199544637,10/26/2021,0.63,15.75
43288,2.14,1,1.199535006,2/21/2017,1.14,28.5
46928,2.37,1,1.199471989,6/25/2018,1.37,34.25
51585,2.34,0,1.199444746,9/30/2020,-1,-25
45502,1.78,0,1.199205598,1/2/2018,-1,-25
54012,1.5,1,1.199174843,9/21/2021,0.5,12.5
54798,2.06,1,1.1990657,2/13/2022,1.06,26.5
49718,2.25,0,1.198850307,7/16/2019,-1,-25
51054,2.05,0,1.198761205,2/17/2020,-1,-25
55036,2.06,0,1.198627654,3/12/2022,-1,-25
44894,1.88,0,1.198571441,8/23/2017,-1,-25
57122,1.9,1,1.198430709,1/13/2023,0.9,22.5
47803,2.44,0,1.198373697,10/4/2018,-1,-25
54816,1.54,1,1.198354102,2/15/2022,0.54,13.5
46636,1.87,1,1.198284657,5/20/2018,0.87,21.75
50617,1.98,0,1.198249434,10/28/2019,-1,-25
56067,1.83,1,1.198134452,7/18/2022,0.83,20.75
45262,2.02,0,1.198010868,10/16/2017,-1,-25
56631,2.72,0,1.197867539,9/27/2022,-1,-25
52951,2.5,1,1.197402328,5/13/2021,1.5,37.5
52137,3.05,0,1.197366023,2/9/2021,-1,-25
44188,1.75,0,1.19734025,6/9/2017,-1,-25
54475,2.43,0,1.197286043,1/11/2022,-1,-25
46055,1.77,1,1.197265674,3/2/2018,0.77,19.25
51615,2.85,0,1.197235929,10/2/2020,-1,-25
43461,1.92,0,1.197221257,3/10/2017,-1,-25
50955,2.02,0,1.197091423,2/8/2020,-1,-25
43919,1.66,1,1.196960652,5/9/2017,0.66,16.5
51142,1.88,0,1.196938678,2/24/2020,-1,-25
44015,1.65,1,1.196803163,5/22/2017,0.65,16.25
50720,1.94,0,1.196796372,1/14/2020,-1,-25
50853,3.22,0,1.196705997,1/24/2020,-1,-25
54431,2.24,0,1.196688127,1/6/2022,-1,-25
46423,2.32,0,1.196660686,4/26/2018,-1,-25
52828,2.45,0,1.196659484,4/28/2021,-1,-25
57143,2.74,0,1.19664393,1/16/2023,-1,-25
44045,1.81,0,1.196632854,5/24/2017,-1,-25
56612,1.49,1,1.196602441,9/26/2022,0.49,12.25
49978,2.11,0,1.196602057,8/6/2019,-1,-25
50900,2.18,0,1.196530988,2/4/2020,-1,-25
51957,2.18,1,1.196361405,1/8/2021,1.18,29.5
54144,1.94,0,1.196305126,10/9/2021,-1,-25
47281,1.74,1,1.196283229,7/31/2018,0.74,18.5
47770,1.68,1,1.196174097,10/1/2018,0.68,17
44859,2.26,0,1.196155696,8/20/2017,-1,-25
48086,1.81,1,1.196124593,12/31/2018,0.81,20.25
56442,2.11,1,1.196066688,8/29/2022,1.11,27.75
49053,1.75,1,1.196042019,4/26/2019,0.75,18.75
52101,1.89,0,1.19602327,2/8/2021,-1,-25
52451,2.23,0,1.19599806,3/14/2021,-1,-25
49598,1.71,1,1.195989118,7/1/2019,0.71,17.75
48221,2.43,0,1.195914123,1/14/2019,-1,-25
53513,1.81,0,1.195843269,7/14/2021,-1,-25
45796,1.74,1,1.195838004,2/9/2018,0.74,18.5
47613,2.9,0,1.195609437,8/30/2018,-1,-25
43478,1.83,0,1.195494931,3/11/2017,-1,-25
51272,1.47,1,1.195422796,8/27/2020,0.47,11.75
45574,1.88,0,1.195394151,1/10/2018,-1,-25
48926,2.1,1,1.195295997,4/13/2019,1.1,27.5
57288,1.95,0,1.195286609,2/8/2023,-1,-25
57359,2.3,0,1.195166891,2/14/2023,-1,-25
52906,2.18,1,1.195139645,5/8/2021,1.18,29.5
45593,2.36,1,1.1951179,1/11/2018,1.36,34
42951,2.15,1,1.19505818,1/10/2017,1.15,28.75
52463,2.02,1,1.195048286,3/16/2021,1.02,25.5
43399,1.93,0,1.195026733,3/1/2017,-1,-25
55696,1.66,1,1.19495249,5/28/2022,0.66,16.5
46601,2.39,0,1.194886323,5/15/2018,-1,-25
56127,2.24,1,1.194798708,7/25/2022,1.24,31
50744,2.33,0,1.194670126,1/16/2020,-1,-25
50029,1.63,1,1.194533753,8/12/2019,0.63,15.75
56589,2.3,0,1.194434808,9/22/2022,-1,-25
55294,1.87,0,1.194416143,4/16/2022,-1,-25
43162,2.09,0,1.194328991,2/9/2017,-1,-25
51162,2.18,0,1.194251899,2/25/2020,-1,-25
48345,2.45,1,1.194147366,2/4/2019,1.45,36.25
49634,2.16,0,1.193927895,7/2/2019,-1,-25
45813,1.95,1,1.193904935,2/12/2018,0.95,23.75
54054,2.13,0,1.193835568,9/25/2021,-1,-25
48722,3.11,0,1.193816315,3/9/2019,-1,-25
54537,1.93,0,1.193810046,1/17/2022,-1,-25
44637,2.5,0,1.193581923,7/28/2017,-1,-25
52318,1.84,0,1.193554705,3/2/2021,-1,-25
49852,1.9,0,1.193280855,7/26/2019,-1,-25
57290,1.89,1,1.192949526,2/8/2023,0.89,22.25
48992,1.93,1,1.192889736,4/22/2019,0.93,23.25
46020,1.79,0,1.192797966,2/28/2018,-1,-25
51174,1.87,0,1.19260731,2/26/2020,-1,-25
49428,1.63,1,1.192562725,6/12/2019,0.63,15.75
54253,2.1,1,1.192528558,10/23/2021,1.1,27.5
51690,2.07,0,1.192493143,10/14/2020,-1,-25
53141,2.15,1,1.192446669,6/2/2021,1.15,28.75
54507,1.76,1,1.192382122,1/15/2022,0.76,19
46022,1.75,1,1.19234971,2/28/2018,0.75,18.75
48693,2.3,0,1.192343535,3/7/2019,-1,-25
43872,2.36,0,1.192329269,5/4/2017,-1,-25
47217,2.8,0,1.192277374,7/24/2018,-1,-25
55809,1.65,1,1.192107074,6/16/2022,0.65,16.25
42887,1.65,1,1.192099332,1/4/2017,0.65,16.25
50902,2.27,1,1.19207819,2/4/2020,1.27,31.75
51168,1.99,1,1.192071633,2/25/2020,0.99,24.75
48482,1.9,1,1.1920283,2/14/2019,0.9,22.5
53988,1.54,1,1.192020867,9/5/2021,0.54,13.5
47833,1.64,1,1.192007091,10/8/2018,0.64,16
52238,1.88,1,1.191887766,2/23/2021,0.88,22
52037,1.53,1,1.191887551,2/2/2021,0.53,13.25
54091,2.02,1,1.191797539,9/30/2021,1.02,25.5
47835,1.88,1,1.191723085,10/8/2018,0.88,22
48899,1.6,1,1.191646263,4/9/2019,0.6,15
44102,1.93,0,1.191582767,5/29/2017,-1,-25
44865,1.65,1,1.191565937,8/21/2017,0.65,16.25
51529,2.16,0,1.191462913,9/27/2020,-1,-25
51156,1.33,1,1.191428069,2/25/2020,0.33,8.25
54599,1.78,0,1.191415948,1/20/2022,-1,-25
56463,2.05,0,1.191195464,8/30/2022,-1,-25
55229,1.78,0,1.191062508,4/8/2022,-1,-25
50883,1.47,1,1.190948979,2/3/2020,0.47,11.75
