match,PSW,win0,confidence0,date,winner,,
49045,1.18,0,4.258707218,4/25/2019,Medvedev D.,,
49658,1.17,0,3.743719901,7/4/2019,Pouille L.,,
52464,1.16,0,3.422410465,3/16/2021,Zverev A.,,
56747,1.26,0,3.319959643,10/6/2022,Tiafoe F.,,
55756,1.21,0,3.089325723,6/9/2022,Auger-Aliassime F.,,
57081,1.17,0,3.049505691,1/6/2023,Djokovic N.,,
55137,1.17,0,3.03001103,3/25/2022,Norrie C.,,
53507,1.26,0,2.938376088,7/14/2021,Thompson J.,,
49087,1.18,0,2.904328252,5/1/2019,Zverev A.,,
56053,1.3,0,2.789855886,7/14/2022,Rublev A.,,
42679,3.4,1,2.722200315,10/19/2016,Bublik A.,,
35746,1.36,0,2.690996588,3/20/2014,Sock J.,,
57480,1.21,0,2.651143982,2/22/2023,Auger-Aliassime F.,,
41724,1.27,0,2.616419807,6/21/2016,Youzhny M.,,
41072,1.29,0,2.614167259,4/9/2016,Delbonis F.,,
35886,1.34,0,2.613244135,4/15/2014,Dimitrov G.,,
40778,1.41,0,2.610517592,2/23/2016,Schwartzman D.,,
47706,1.36,0,2.565732099,9/24/2018,Norrie C.,-1,-50
57341,1.4,0,2.524435272,2/10/2023,Ramos-Vinolas A.,,
48220,1.33,0,2.477851198,1/14/2019,Thompson J.,,
56387,1.37,0,2.462569589,8/19/2022,Norrie C.,,
53881,1.38,0,2.452959244,8/30/2021,Molcan A.,,
37395,3.45,1,2.452004813,10/11/2014,Federer R.,,
47250,1.54,0,2.449869309,7/27/2018,Kovalik J.,-1,-50
35952,1.4,0,2.439206362,4/22/2014,Ramos A.,,
54029,1.38,0,2.431118973,9/22/2021,Pouille L.,,
49727,3.4,1,2.424760874,7/16/2019,Dzumhur D.,,
50483,3.45,1,2.420444496,10/15/2019,Karlovic I.,,
57625,1.32,0,2.416282245,3/9/2023,Murray A.,,
36994,2.84,1,2.41397541,8/12/2014,Ginepri R.,,
36919,1.34,0,2.379496644,8/4/2014,Cilic M.,,
53277,1.38,0,2.374305039,6/19/2021,Shapovalov D.,,
35816,1.34,0,2.370838016,4/8/2014,Querrey S.,,
46586,3.05,1,2.357873885,5/14/2018,Paire B.,2.05,102.5
57067,1.31,0,2.355641655,1/4/2023,Griekspoor T.,,
50792,1.34,0,2.349966346,1/21/2020,Ymer M.,,
36004,1.44,0,2.348859767,4/29/2014,Gimeno-Traver D.,,
42696,3.3,1,2.342654385,10/20/2016,Bellucci T.,,
53390,1.34,0,2.339911991,6/30/2021,Murray A.,,
54878,3.58,1,2.33636097,2/17/2022,Rinderknech A.,,
37064,2.93,1,2.30609975,8/20/2014,Garcia-Lopez G.,,
50003,1.46,0,2.286263466,8/8/2019,Zverev A.,,
42925,1.46,0,2.264486355,1/7/2017,Bautista Agut R.,,
36920,1.47,0,2.260660187,8/4/2014,Paire B.,,
56292,1.43,0,2.256616132,8/9/2022,Tiafoe F.,,
47895,1.53,0,2.244739241,10/16/2018,Paire B.,-1,-50
46431,1.43,0,2.239230406,4/27/2018,Bedene A.,-1,-50
39682,1.31,0,2.234728636,8/31/2015,Klizan M.,,
54399,3.09,1,2.214972989,11/20/2021,Zverev A.,,
55474,1.32,0,2.211189382,5/5/2022,Hurkacz H.,,
46714,1.48,0,2.204093817,5/28/2018,Cecchinato M.,-1,-50
43512,2.88,1,2.203075047,3/13/2017,Carreno Busta P.,,
53947,3.55,1,2.186159724,9/1/2021,Molcan A.,,
38696,1.42,0,2.183269833,5/6/2015,Dimitrov G.,,
42766,1.38,0,2.169588695,10/27/2016,Ferrer D.,,
50488,3.5,1,2.164190352,10/15/2019,Carballes Baena R.,,
54800,1.46,0,2.162859287,2/13/2022,Ruud C.,,
53348,1.47,0,2.157161003,6/28/2021,Seppi A.,,
55618,1.37,0,2.151350505,5/23/2022,Fucsovics M.,,
54354,1.25,0,2.146133339,11/5/2021,Djokovic N.,,
35611,1.27,0,2.143186611,2/28/2014,Haas T.,,
38215,1.27,0,2.139879998,3/12/2015,Harrison R.,,
54711,3.25,1,2.139418254,2/5/2022,Tabilo A.,,
49051,1.29,0,2.131504575,4/26/2019,Medvedev D.,,
41999,2.61,1,2.119122964,7/19/2016,Melzer J.,,
36965,1.48,0,2.113405178,8/8/2014,Dimitrov G.,,
47213,1.38,0,2.109577004,7/24/2018,Bedene A.,-1,-50
46735,1.5,0,2.104374822,5/29/2018,Johnson S.,-1,-50
41400,2.93,1,2.102625562,5/15/2016,Murray A.,,
40651,1.5,0,2.09919191,2/13/2016,Monfils G.,,
37021,1.52,0,2.091986543,8/15/2014,Ferrer D.,,
38028,1.34,0,2.0899784,2/15/2015,Nishikori K.,,
43421,1.38,0,2.084872676,3/2/2017,Cuevas P.,,
35095,1.43,0,2.081850522,1/3/2014,Pospisil V.,,
55089,1.34,0,2.081848804,3/18/2022,Rublev A.,,
47751,2.6,1,2.069308242,9/28/2018,Fritz T.,1.6,80
44626,1.5,0,2.065671527,7/27/2017,Harrison R.,,
43387,2.64,1,2.065421109,2/28/2017,Bagnis F.,,
45307,2.71,1,2.053340176,10/19/2017,Berankis R.,,
42128,1.43,0,2.050831367,7/29/2016,Wawrinka S.,,
44837,1.55,0,2.050414908,8/16/2017,Dimitrov G.,,
37546,3.03,1,2.049052161,10/27/2014,Giraldo S.,,
47197,3.5,1,2.043568924,7/23/2018,Molleker R.,2.5,125
46696,1.46,0,2.042351265,5/27/2018,Klizan M.,-1,-50
51402,1.29,0,2.040909299,9/9/2020,Hanfmann Y.,,
41027,1.56,0,2.038917149,4/4/2016,Bagnis F.,,
55342,1.51,0,2.029576248,4/20/2022,Auger-Aliassime F.,,
51706,1.51,0,2.029569012,10/16/2020,Shapovalov D.,,
36799,1.42,0,2.023320125,7/23/2014,Andujar P.,,
42868,1.41,0,2.021540686,1/3/2017,Youzhny M.,,
43763,2.94,1,2.017857662,4/25/2017,Haase R.,,
45514,1.6,0,2.017531122,1/3/2018,Gojowczyk P.,-1,-50
39181,1.42,0,2.015403069,7/1/2015,Mayer L.,,
47393,2.94,1,2.012850479,8/7/2018,Wawrinka S.,1.94,97
47203,2.63,1,2.009375521,7/24/2018,Monteiro T.,1.63,81.5
36399,1.46,0,2.009364358,6/12/2014,Wawrinka S.,,
40624,2.64,1,2.003231397,2/11/2016,Mahut N.,,
52676,2.6,1,1.998259041,4/12/2021,Millman J.,,
40948,2.83,1,1.997910778,3/24/2016,Kudla D.,,
45130,2.33,1,1.993954061,9/29/2017,Istomin D.,,
47754,1.69,0,1.992960943,9/29/2018,Fognini F.,-1,-50
54913,1.65,0,1.991285378,2/21/2022,Londero J.I.,,
35803,2.56,1,1.98696195,3/25/2014,Nishikori K.,,
41280,1.49,0,1.98648291,4/30/2016,Thiem D.,,
