match,PSW,win0,confidence0,date,winner,
34989,1.1,0,4.803960586,10/30/2013,Nadal R.,
34388,1.15,0,4.146618508,8/6/2013,Nishikori K.,
38950,1.18,0,3.862742395,6/6/2015,Djokovic N.,
54398,1.14,0,3.788234575,11/20/2021,Medvedev D.,
56745,1.26,0,3.531318196,10/6/2022,Tiafoe F.,
41396,1.18,0,3.483145697,5/14/2016,Djokovic N.,
55901,1.26,0,3.304320539,6/27/2022,Alcaraz C.,
48854,1.21,0,3.291134172,3/25/2019,Federer R.,
53495,1.22,0,3.212911599,7/13/2021,Cressy M.,
53457,5.42,1,3.178321247,7/6/2021,Hurkacz H.,
47422,1.23,0,3.067981765,8/12/2018,Nadal R.,
54622,4.3,1,3.063824449,1/23/2022,Shapovalov D.,
46408,1.33,0,3.000246028,4/25/2018,Dimitrov G.,
46620,1.18,0,2.985873964,5/17/2018,Djokovic N.,
56381,1.24,0,2.973316378,8/18/2022,Medvedev D.,
39050,1.21,0,2.936968903,6/18/2015,Nishikori K.,
54451,1.25,0,2.862025758,1/8/2022,Nadal R.,
53501,1.26,0,2.858324701,7/14/2021,Thompson J.,
32445,4.8,1,2.841077006,11/1/2012,Llodra M.,
41124,1.24,0,2.828229807,4/14/2016,Murray A.,
54447,1.23,0,2.806389219,1/7/2022,Nadal R.,
32819,1.32,0,2.795764972,2/11/2013,Davydenko N.,
51332,1.19,0,2.774635294,9/2/2020,Zverev A.,
45122,3.65,1,2.732599203,9/28/2017,Pella G.,
39384,1.28,0,2.648076011,7/28/2015,Groth S.,
56389,1.37,0,2.621368347,8/19/2022,Norrie C.,
49681,3.78,1,2.601046224,7/6/2019,Sandgren T.,
54592,3.7,1,2.595856825,1/20/2022,Daniel T.,
32253,1.28,0,2.58646833,10/11/2012,Berdych T.,
30716,1.31,0,2.579916888,4/18/2012,Tipsarevic J.,
55221,3.92,1,2.578640269,4/7/2022,Molcan A.,
57677,1.26,0,2.553187662,3/12/2023,Rublev A.,-100
32286,3.26,1,2.533453784,10/16/2012,Bogomolov A.,
50684,3.34,1,2.514472516,1/7/2020,Ilkel C.,
