match,PSW,win0,confidence0,date,winner,
56296,1.2,0,3.069721228,8/9/2022,Kyrgios N.,
43923,1.39,0,2.606543995,5/9/2017,Almagro N.,
56055,1.3,0,2.551146564,7/14/2022,Rublev A.,
40017,1.32,0,2.528359162,10/17/2015,Djokovic N.,
57447,1.36,0,2.519048289,2/20/2023,O Connell C.,
42677,3.4,1,2.437188157,10/19/2016,Bublik A.,
39681,1.31,0,2.435965416,8/31/2015,Klizan M.,
41056,1.31,0,2.414957492,4/7/2016,Carreno Busta P.,
44212,3.27,1,2.405118306,6/13/2017,Kozlov S.,
49079,1.36,0,2.39441801,4/30/2019,Cuevas P.,
35730,3.11,1,2.369826527,3/19/2014,Mannarino A.,
56387,1.37,0,2.307961297,8/19/2022,Norrie C.,
53887,1.38,0,2.293586413,8/30/2021,Molcan A.,
53204,3.18,1,2.280114352,6/10/2021,Rodionov J.,
52348,1.3,0,2.249254008,3/4/2021,Cerundolo F.,
48692,3.72,1,2.231115139,3/7/2019,Andreozzi G.,
39694,1.51,0,2.210155986,8/31/2015,Gabashvili T.,
54775,1.42,0,2.208904458,2/10/2022,Pospisil V.,
52024,1.3,0,2.191544357,2/2/2021,Alcaraz C.,
43761,2.94,1,2.151060126,4/25/2017,Haase R.,
38125,1.44,0,2.115890104,2/23/2015,Gasquet R.,
34820,3.62,1,2.089379753,10/12/2013,Del Potro J.M.,
41043,2.71,1,2.078667414,4/5/2016,Baghdatis M.,
42286,1.45,0,2.067442127,8/26/2016,Bautista Agut R.,
41131,1.41,0,2.066588402,4/16/2016,Nadal R.,
53279,1.38,0,2.060034318,6/19/2021,Shapovalov D.,
54382,1.39,0,2.026303142,11/11/2021,Shapovalov D.,
56655,1.34,0,2.024050635,9/28/2022,Safiullin R.,
37394,3.45,1,2.01155051,10/11/2014,Federer R.,
42423,2.71,1,2.0077356,9/20/2016,Lorenzi P.,
41341,2.67,1,2.002171446,5/7/2016,Murray A.,
37017,1.52,0,2.001765466,8/15/2014,Ferrer D.,
40658,1.53,0,1.998572125,2/15/2016,Paire B.,
49053,1.29,0,1.994451416,4/26/2019,Medvedev D.,
33186,1.54,0,1.988591991,3/20/2013,Malisse X.,
42128,1.43,0,1.987596238,7/29/2016,Wawrinka S.,
50452,1.48,0,1.961206598,10/9/2019,Isner J.,
51555,1.53,0,1.956187245,9/28/2020,Sock J.,
55741,2.81,1,1.950527251,6/7/2022,Van Rijthoven T.,
37581,1.39,0,1.946956549,10/31/2014,Djokovic N.,
36317,1.47,0,1.945371876,5/31/2014,Anderson K.,
55277,1.36,0,1.940124392,4/13/2022,Sinner J.,
36964,3.06,1,1.938990583,8/8/2014,Tsonga J.W.,
52162,2.71,1,1.937379982,2/9/2021,Andujar P.,
52404,1.56,0,1.935242042,3/10/2021,Rune H.,
42052,2.85,1,1.933846846,7/22/2016,Johnson S.,
54884,1.58,0,1.933666756,2/18/2022,Bautista Agut R.,
36172,1.47,0,1.927285154,5/20/2014,Sock J.,
50349,2.67,1,1.923827071,9/27/2019,Harris L.,
32513,1.52,0,1.919804078,1/2/2013,Baghdatis M.,
53216,2.8,1,1.915503162,6/11/2021,Djokovic N.,
49223,1.57,0,1.909557763,5/19/2019,Nadal R.,
57618,1.44,0,1.906824991,3/8/2023,Sonego L.,1.9
42747,1.36,0,1.903709729,10/26/2016,Kohlschreiber P.,
34173,1.5,0,1.903032432,7/16/2013,Guccione C.,
36516,1.54,0,1.899328553,6/24/2014,Istomin D.,
42539,1.52,0,1.899038865,10/4/2016,Simon G.,
48054,1.56,0,1.898094641,11/1/2018,Khachanov K.,
46690,1.54,0,1.895408921,5/27/2018,Andreozzi G.,
55022,2.35,1,1.892638942,3/11/2022,Otte O.,
42589,2.73,1,1.892472656,10/10/2016,Almagro N.,
53663,2.69,1,1.889149875,7/29/2021,Rinderknech A.,
43952,1.45,0,1.882686136,5/13/2017,Nadal R.,
43137,2.71,1,1.882021329,2/8/2017,Olivo R.,
37062,1.42,0,1.879445919,8/20/2014,Goffin D.,
51071,1.52,0,1.876348021,2/18/2020,Pospisil V.,
32831,1.48,0,1.874708878,2/12/2013,Hewitt L.,
47615,3.31,1,1.874418154,8/30/2018,Basilashvili N.,
48838,1.55,0,1.873566903,3/23/2019,Shapovalov D.,
55410,2.48,1,1.872442523,4/28/2022,Otte O.,
53826,1.43,0,1.87115827,8/21/2021,Tsitsipas S.,
48381,1.51,0,1.870456483,2/6/2019,Ivashka I.,
35904,1.47,0,1.867536586,4/16/2014,Fognini F.,
37892,1.47,0,1.859479907,2/3/2015,Pouille L.,
43653,1.47,0,1.857835087,4/12/2017,Chardy J.,
33992,1.48,0,1.85545221,6/25/2013,Llodra M.,
