match,PSW,win0,confidence0,date,winner,
47246,1.24,0,3.133967573,7/26/2018,Bagnis F.,
56745,1.26,0,2.824152747,10/6/2022,Tiafoe F.,
46943,1.34,0,2.555263076,6/26/2018,Lacko L.,
54398,3.09,1,2.342412946,11/20/2021,Zverev A.,
48692,3.72,1,2.259116526,3/7/2019,Andreozzi G.,
54623,4.3,1,2.21941385,1/23/2022,Shapovalov D.,
43952,1.45,0,2.212424454,5/13/2017,Nadal R.,
54939,3.06,1,2.20713315,2/22/2022,Pucinelli de Almeida M.,
54600,1.39,0,2.187174501,1/20/2022,Evans D.,
48117,1.37,0,2.165733588,1/1/2019,Thompson J.,
43760,1.45,0,2.156406642,4/25/2017,Kuznetsov An.,
50684,3.34,1,2.130398012,1/7/2020,Ilkel C.,
46717,1.4,0,2.119191907,5/28/2018,Paire B.,
44014,1.3,0,2.083824184,5/22/2017,Chung H.,
51716,1.51,0,2.060162957,10/16/2020,Shapovalov D.,
49836,1.44,0,2.054989938,7/25/2019,Krajinovic F.,
47708,1.36,0,2.022523474,9/24/2018,Norrie C.,
47250,1.54,0,2.00781737,7/27/2018,Kovalik J.,
57335,1.4,0,2.00339868,2/10/2023,Baez S.,
52306,2.95,1,1.988034213,2/28/2021,Goffin D.,
49559,1.53,0,1.977410632,6/27/2019,Querrey S.,
44783,1.43,0,1.969836261,8/9/2017,Haase R.,
53765,3.51,1,1.95513547,8/12/2021,Tiafoe F.,
43852,1.53,0,1.949520224,5/2/2017,Daniel T.,
45950,1.42,0,1.944269748,2/22/2018,Verdasco F.,
48921,1.49,0,1.942307431,4/12/2019,Garin C.,
44605,1.33,0,1.933013503,7/26/2017,Ferrer D.,
56016,1.63,0,1.926975728,7/8/2022,Kyrgios N.,
53857,1.43,0,1.924340089,8/25/2021,Ymer M.,
57807,1.33,0,1.924053892,4/1/2023,Rocha H.,-1
54660,1.44,0,1.9192026,2/1/2022,Munar J.,
49701,1.42,0,1.918671837,7/15/2019,Sandgren T.,
