match,PSW,win0,confidence0,date,winner,
43579,1.22,0,3.005902807,3/24/2017,Nishikori K.,
47241,1.24,0,2.994467141,7/26/2018,Bagnis F.,
56742,1.26,0,2.721720942,10/6/2022,Tiafoe F.,
57085,1.17,0,2.479517113,1/6/2023,Djokovic N.,
49242,1.33,0,2.288843884,5/21/2019,Paire B.,
57921,3.45,1,2.263703994,3/28/2023,Gakhov I.,
51880,1.2,0,2.232898686,11/5/2020,Zverev A.,
50754,1.32,0,2.22552616,1/18/2020,Rublev A.,
56640,3.73,1,2.206404047,9/27/2022,Etcheverry T.,
44126,1.34,0,2.146780686,5/30/2017,Del Potro J. M.,
47705,1.36,0,2.134993119,9/24/2018,Norrie C.,
57625,1.32,0,2.134976501,3/9/2023,Murray A.,
49832,1.44,0,2.110808961,7/25/2019,Krajinovic F.,
52150,1.41,0,2.110278408,2/9/2021,Harris L.,
50685,3.34,1,2.087280963,1/7/2020,Ilkel C.,
54125,1.44,0,2.054074709,10/8/2021,Struff J.L.,
54695,2.93,1,2.05213336,2/4/2022,Bublik A.,
43953,1.45,0,2.021604297,5/13/2017,Nadal R.,
49652,1.34,0,2.000477583,7/3/2019,Vesely J.,
43761,1.45,0,1.998371439,4/25/2017,Kuznetsov An.,
50398,1.53,0,1.988550139,10/3/2019,Tsitsipas S.,
52382,3.17,1,1.98598047,3/9/2021,Rune H.,
48581,1.49,0,1.982611485,2/22/2019,Humbert U.,
54685,1.56,0,1.981051334,2/3/2022,Vesely J.,
56016,1.63,0,1.977039375,7/8/2022,Kyrgios N.,
44512,2.79,1,1.974757463,7/18/2017,Brown D.,
46604,1.42,0,1.974435875,5/15/2018,Basilashvili N.,
43512,2.88,1,1.972865891,3/13/2017,Carreno Busta P.,
49731,1.43,0,1.971611218,7/16/2019,Londero J.I.,
54661,1.44,0,1.951550843,2/1/2022,Munar J.,
47248,3.32,1,1.950991572,7/27/2018,Basilashvili N.,
53417,1.41,0,1.939141053,7/1/2021,Hurkacz H.,
47214,1.38,0,1.936438579,7/24/2018,Bedene A.,
43763,2.94,1,1.935159274,4/25/2017,Haase R.,
46104,1.56,0,1.926952527,3/10/2018,Sandgren T.,
54399,3.09,1,1.92075782,11/20/2021,Zverev A.,
52104,1.48,0,1.920066018,2/8/2021,Shapovalov D.,
49805,1.45,0,1.916613478,7/23/2019,Londero J.I.,
47744,1.53,0,1.90720306,9/27/2018,Querrey S.,
51706,1.51,0,1.906488177,10/16/2020,Shapovalov D.,
52513,3.18,1,1.902925566,3/19/2021,Harris L.,
47251,1.54,0,1.892523445,7/27/2018,Kovalik J.,
44616,1.45,0,1.888859302,7/27/2017,Kohlschreiber P.,
54917,1.65,0,1.887894697,2/21/2022,Londero J.I.,
45307,2.71,1,1.885522769,10/19/2017,Berankis R.,
46588,2.59,1,1.885241324,5/14/2018,Ramos-Vinolas A.,
57600,2.89,1,1.877846946,3/3/2023,Medvedev D.,
45361,1.41,0,1.877291007,10/24/2017,Struff J.L.,
54934,3.06,1,1.853282312,2/22/2022,Pucinelli de Almeida M.,
43380,1.37,0,1.853152555,2/28/2017,Delbonis F.,
43717,2.7,1,1.85074259,4/18/2017,Muller G.,
47887,1.53,0,1.844621797,10/16/2018,Paire B.,
52018,1.56,0,1.842520177,2/2/2021,Berankis R.,
52119,1.56,0,1.841793363,2/8/2021,Ruusuvuori E.,
