match,PSW,win0,confidence0,date,winner,,
39047,1.21,0,3.217985332,6/18/2015,Nishikori K.,,
56742,1.26,0,3.045076925,10/6/2022,Tiafoe F.,-1,-50
46512,1.34,0,2.371976956,5/4/2018,Carreno Busta P.,,
42679,3.4,1,2.342551925,10/19/2016,Bublik A.,,
57973,1.3,0,2.263505411,3/31/2023,Martinez P.,-1,
31889,1.3,0,2.202023016,8/28/2012,Ramirez-Hidalgo R.,,
39369,3.5,1,2.136048847,7/28/2015,Ilhan M.,,
57920,3.45,1,2.095486765,3/28/2023,Gakhov I.,2.45,122.5
48111,1.37,0,2.07185268,1/1/2019,Thompson J.,,
32382,2.72,1,2.047593486,10/24/2012,Gasquet R.,,
41418,3.33,1,2.038896556,5/17/2016,Mannarino A.,,
31773,1.53,0,2.018023457,8/14/2012,Haas T.,,
43717,2.7,1,2.013312734,4/18/2017,Muller G.,,
51511,1.39,0,1.994391976,9/25/2020,Tsitsipas S.,,
41131,1.41,0,1.992848571,4/16/2016,Nadal R.,,
47231,1.41,0,1.977478337,7/25/2018,Kovalik J.,,
54398,3.09,1,1.960047176,11/20/2021,Zverev A.,,
38820,1.53,0,1.958878264,5/22/2015,Bellucci T.,,
45945,1.42,0,1.957310139,2/22/2018,Verdasco F.,,
46490,1.54,0,1.956330936,5/2/2018,Dutra Silva R.,,
57775,1.33,0,1.95366713,3/23/2023,Humbert U.,-1,-50
40164,2.93,1,1.944898507,11/2/2015,Paire B.,,
43953,1.45,0,1.933433332,5/13/2017,Nadal R.,,
42797,1.57,0,1.92586898,11/1/2016,Troicki V.,,
43825,1.38,0,1.923759336,5/1/2017,Haas T.,,
35126,1.38,0,1.913683057,1/7/2014,Tomic B.,,
47824,2.76,1,1.911257182,10/8/2018,Ebden M.,,
41346,2.92,1,1.91049118,5/8/2016,Anderson K.,,
47249,1.54,0,1.907271086,7/27/2018,Kovalik J.,,
47228,3.56,1,1.906256548,7/25/2018,Monteiro T.,,
43854,1.53,0,1.885169135,5/2/2017,Daniel T.,,
46461,1.51,0,1.884865426,5/1/2018,Dutra Silva R.,,
43763,2.94,1,1.88292804,4/25/2017,Haase R.,,
49728,1.43,0,1.878775533,7/16/2019,Londero J.I.,,
43421,1.38,0,1.876411014,3/2/2017,Cuevas P.,,
41895,2.96,1,1.872751542,7/12/2016,Olivo R.,,
30182,2.87,1,1.870290317,2/13/2012,Kubot L.,,
47371,1.49,0,1.86345769,8/6/2018,Herbert P.H.,,
36670,1.5,0,1.860820748,7/11/2014,Bautista R.,,
47208,1.38,0,1.858726493,7/24/2018,Bedene A.,,
