match,PSW,win0,confidence0,date,winner,
49658,1.17,0,3.713458359,7/4/2019,Pouille L.,
49039,1.18,0,3.211745864,4/25/2019,Medvedev D.,
40138,1.22,0,3.178501123,10/29/2015,Brands D.,
35244,4.22,1,2.948198813,1/16/2014,Simon G.,
49086,1.18,0,2.939573134,5/1/2019,Zverev A.,
55136,1.17,0,2.88643369,3/25/2022,Norrie C.,
57488,1.21,0,2.882995358,2/22/2023,Auger-Aliassime F.,
35816,4.36,1,2.74364768,4/8/2014,Carballes Baena R.,
43275,1.34,0,2.683460481,2/20/2017,Simon G.,
56742,1.26,0,2.659408435,10/6/2022,Tiafoe F.,
42679,3.4,1,2.611238585,10/19/2016,Bublik A.,
56059,1.3,0,2.571121713,7/14/2022,Rublev A.,
53390,1.34,0,2.570386605,6/30/2021,Murray A.,
37395,3.45,1,2.555642833,10/11/2014,Federer R.,
35731,3.11,1,2.526008918,3/19/2014,Mannarino A.,
37064,2.93,1,2.524161891,8/20/2014,Garcia-Lopez G.,
57625,1.32,0,2.520427236,3/9/2023,Murray A.,
56386,1.37,0,2.50848021,8/19/2022,Norrie C.,
43205,1.33,0,2.505427364,2/14/2017,Simon G.,
36317,3.28,1,2.486547873,5/31/2014,Granollers M.,
49732,3.4,1,2.477054511,7/16/2019,Dzumhur D.,
35610,1.27,0,2.476390508,2/28/2014,Haas T.,
56719,1.34,0,2.457834871,10/4/2022,Evans D.,
55477,1.32,0,2.454105065,5/5/2022,Hurkacz H.,
42455,1.42,0,2.44897036,9/22/2016,Troicki V.,
38723,1.28,0,2.448890639,5/11/2015,Fognini F.,
45075,1.41,0,2.4382026,9/22/2017,Zverev M.,
35471,1.42,0,2.381381295,2/18/2014,Karlovic I.,
54399,3.09,1,2.377783548,11/20/2021,Zverev A.,
50993,1.29,0,2.351530365,2/12/2020,Kecmanovic M.,
55090,1.34,0,2.345565146,3/18/2022,Rublev A.,
42036,1.46,0,2.323639181,7/21/2016,Karlovic I.,
35893,1.34,0,2.323148884,4/15/2014,Dimitrov G.,
36091,2.94,1,2.322037175,5/8/2014,Giraldo S.,
43953,1.45,0,2.319598983,5/13/2017,Nadal R.,
41057,1.26,0,2.314991533,4/7/2016,Delbonis F.,
53881,1.38,0,2.314725095,8/30/2021,Molcan A.,
50490,3.5,1,2.311946794,10/15/2019,Carballes Baena R.,
