match,PSW,win0,confidence0,date,winner,
42900,1.17,0,3.997219637,1/4/2017,Tsonga J.W.,
49009,5.31,1,3.767668792,4/23/2019,Jarry N.,
56749,1.26,0,3.428093407,10/6/2022,Tiafoe F.,
55754,1.21,0,3.370974371,6/9/2022,Auger-Aliassime F.,
41396,1.18,0,3.122939188,5/14/2016,Djokovic N.,
49547,1.28,0,2.783998628,6/26/2019,Verdasco F.,
49053,1.29,0,2.745737139,4/26/2019,Medvedev D.,
57732,1.25,0,2.608878263,3/18/2023,Medvedev D.,
54593,3.7,1,2.579000355,1/20/2022,Daniel T.,
35885,1.34,0,2.559584808,4/15/2014,Dimitrov G.,
57626,1.32,0,2.511893426,3/9/2023,Murray A.,
41122,1.28,0,2.476728169,4/14/2016,Monfils G.,
45075,1.41,0,2.4364159,9/22/2017,Zverev M.,
34449,3.15,1,2.371211402,8/13/2013,Lopez F.,
38831,1.36,0,2.369787437,5/24/2015,Gulbis E.,
41131,1.41,0,2.368283145,4/16/2016,Nadal R.,
56058,1.3,0,2.344346673,7/14/2022,Rublev A.,
51168,1.37,0,2.33917178,2/25/2020,Auger-Aliassime F.,
33176,1.5,0,2.302723595,3/17/2013,Nadal R.,
34849,1.24,0,2.286046882,10/15/2013,Sela D.,
36971,1.41,0,2.278046994,8/10/2014,Hewitt L.,
47303,3.39,1,2.272708817,8/1/2018,Millot V.,
54187,1.49,0,2.254357922,10/12/2021,Sinner J.,
50479,3.5,1,2.232449681,10/15/2019,Carballes Baena R.,
33864,3.13,1,2.230378165,6/14/2013,Youzhny M.,
35824,4.36,1,2.220198256,4/8/2014,Carballes Baena R.,
46413,1.33,0,2.215644323,4/25/2018,Dimitrov G.,
52805,3.28,1,2.215086695,4/26/2021,Anderson K.,
50684,3.34,1,2.211186708,1/7/2020,Ilkel C.,
48929,3.32,1,2.208989523,4/13/2019,Paire B.,
54659,1.44,0,2.177195006,2/1/2022,Munar J.,
34159,1.5,0,2.130084285,7/16/2013,Guccione C.,
42129,1.43,0,2.128727346,7/29/2016,Wawrinka S.,
53968,1.5,0,2.12781819,9/2/2021,Schwartzman D.,
33089,2.82,1,2.127640728,3/7/2013,Brands D.,
41056,1.31,0,2.12267471,4/7/2016,Carreno Busta P.,
53883,1.38,0,2.116945045,8/30/2021,Molcan A.,
54903,1.48,0,2.114775761,2/19/2022,Bautista Agut R.,
33407,1.48,0,2.107338282,4/23/2013,Rosol L.,
57980,1.4,0,2.102036613,3/31/2023,Koepfer D.,
54710,2.82,1,2.098154142,2/5/2022,Tabilo A.,
47744,1.53,0,2.086915916,9/27/2018,Querrey S.,
42869,1.41,0,2.085420023,1/3/2017,Youzhny M.,
44783,1.43,0,2.08412972,8/9/2017,Haase R.,
47228,1.41,0,2.083694449,7/25/2018,Kovalik J.,
52515,2.58,1,2.081682176,3/19/2021,Koepfer D.,
40164,2.93,1,2.081518848,11/2/2015,Paire B.,
55091,2.72,1,2.072001003,3/19/2022,Fritz T.,
36597,1.3,0,2.066288888,7/2/2014,Federer R.,
48117,1.37,0,2.059459017,1/1/2019,Thompson J.,
52213,3.59,1,2.050897206,2/14/2021,Dimitrov G.,
47461,2.55,1,2.044484322,8/16/2018,Kyrgios N.,
42545,1.52,0,2.041701648,10/4/2016,Simon G.,
