match,PSW,win0,confidence0,date,winner,
43315,1.25,0,2.78431075,2/22/2017,Del Potro J.M.,
56745,1.26,0,2.511862365,10/6/2022,Tiafoe F.,-1
49324,1.27,0,2.424745539,5/28/2019,Barrere G.,
41797,1.39,0,2.417741243,6/29/2016,Tomic B.,
44605,1.33,0,2.349660249,7/26/2017,Ferrer D.,
56058,1.3,0,2.337720584,7/14/2022,Rublev A.,-1
49050,1.29,0,2.318787898,4/26/2019,Medvedev D.,
40017,1.32,0,2.318457183,10/17/2015,Djokovic N.,
49996,3.39,1,2.299460669,8/7/2019,Gasquet R.,
51841,1.34,0,2.286517215,11/2/2020,Bonzi B.,
38399,1.32,0,2.285104735,4/5/2015,Djokovic N.,
49733,3.4,1,2.235634103,7/16/2019,Dzumhur D.,
56389,1.37,0,2.229205248,8/19/2022,Norrie C.,-1
47225,1.41,0,2.223745911,7/25/2018,Kovalik J.,
50289,1.53,0,2.205323229,9/20/2019,Tsonga J.W.,
48219,1.42,0,2.190295672,1/14/2019,Berdych T.,
53880,1.38,0,2.185690395,8/30/2021,Molcan A.,
39371,3.5,1,2.172508497,7/28/2015,Ilhan M.,
38302,1.34,0,2.172032434,3/21/2015,Djokovic N.,
51511,1.34,0,2.164441273,9/25/2020,Garin C.,
37543,1.48,0,2.159254686,10/27/2014,Sock J.,
36317,3.28,1,2.153527467,5/31/2014,Granollers M.,
45311,2.71,1,2.132734748,10/19/2017,Berankis R.,
43389,1.37,0,2.11811609,2/28/2017,Delbonis F.,
36348,1.29,0,2.109814431,6/9/2014,Ward J.,
42190,2.86,1,2.104255639,8/15/2016,Cuevas P.,
47342,2.74,1,2.086180103,8/2/2018,Istomin D.,
39741,1.45,0,2.085801512,9/2/2015,Chardy J.,
44629,3.65,1,2.085720235,7/28/2017,Mayer F.,
51210,2.72,1,2.060157118,2/28/2020,Dimitrov G.,
43347,1.47,0,2.058798348,2/24/2017,Sock J.,
43952,1.45,0,2.053385106,5/13/2017,Nadal R.,
56140,1.51,0,2.047224473,7/25/2022,Carballes Baena R.,-1
43513,2.88,1,2.042758163,3/13/2017,Carreno Busta P.,
42051,2.85,1,2.02116329,7/22/2016,Johnson S.,
37395,3.45,1,2.018929193,10/11/2014,Federer R.,
34447,2.8,1,2.016191034,8/13/2013,Davydenko N.,
41091,1.49,0,2.015521602,4/11/2016,Bautista Agut R.,
55270,1.41,0,2.00126398,4/12/2022,Sonego L.,-1
36176,1.47,0,1.99526221,5/20/2014,Sock J.,
51056,3.58,1,1.990775048,2/17/2020,Harrison R.,
42107,2.86,1,1.986901757,7/27/2016,Karlovic I.,
36682,2.74,1,1.98280473,7/12/2014,Bautista R.,
43008,2.5,1,1.981858462,1/16/2017,De Minaur A.,
47015,1.47,0,1.98025764,7/3/2018,De Minaur A.,
54398,3.09,1,1.968407872,11/20/2021,Zverev A.,
37894,1.47,0,1.968396369,2/3/2015,Pouille L.,
40745,2.83,1,1.967879061,2/21/2016,Querrey S.,
57626,1.32,0,1.950497319,3/9/2023,Murray A.,-1
52803,3.28,1,1.94742825,4/26/2021,Anderson K.,
41347,2.92,1,1.93230988,5/8/2016,Anderson K.,
47144,3.23,1,1.929769021,7/18/2018,Sela D.,
43386,2.64,1,1.926776959,2/28/2017,Bagnis F.,
41131,1.41,0,1.925758553,4/16/2016,Nadal R.,
41852,1.44,0,1.917857457,7/3/2016,Vesely J.,
55516,3.47,1,1.91676828,5/11/2022,Wawrinka S.,2.47
43421,1.38,0,1.916613862,3/2/2017,Cuevas P.,
41883,2.96,1,1.910797956,7/12/2016,Olivo R.,
40206,2.5,1,1.910641988,11/6/2015,Wawrinka S.,
