match,PSW,win0,confidence0,date,winner,
56742,1.26,0,2.495757556,10/6/2022,Tiafoe F.,-1
56055,1.3,0,2.382983283,7/14/2022,Rublev A.,-1
52350,1.3,0,2.330201055,3/4/2021,Cerundolo F.,-1
54450,1.25,0,2.295393231,1/8/2022,Nadal R.,-1
47115,1.34,0,2.267792497,7/17/2018,Lajovic D.,-1
44121,1.34,0,2.246929038,5/30/2017,Del Potro J. M.,-1
54597,1.39,0,2.207241463,1/20/2022,Evans D.,-1
50685,3.34,1,2.193392902,1/7/2020,Ilkel C.,2.34
54399,3.09,1,2.159630078,11/20/2021,Zverev A.,2.09
47208,1.38,0,2.159424426,7/24/2018,Bedene A.,-1
54865,1.25,0,2.144651203,2/16/2022,Shapovalov D.,-1
42982,1.43,0,2.141772191,1/14/2017,Sock J.,-1
46592,2.59,1,2.135427198,5/14/2018,Ramos-Vinolas A.,1.59
54133,1.37,0,2.104719272,10/8/2021,Tiafoe F.,-1
54772,1.42,0,2.097960751,2/10/2022,Pospisil V.,-1
43653,1.47,0,2.061469914,4/12/2017,Chardy J.,-1
53759,3.51,1,2.054123095,8/12/2021,Tiafoe F.,2.51
47250,1.54,0,2.02455194,7/27/2018,Kovalik J.,-1
51549,1.53,0,2.012234636,9/28/2020,Sock J.,-1
42956,1.34,0,2.010855249,1/11/2017,Troicki V.,-1
55270,1.41,0,1.980494025,4/12/2022,Sonego L.,-1
43852,1.53,0,1.980206548,5/2/2017,Daniel T.,-1
50330,2.64,1,1.966537354,9/26/2019,Garin C.,1.64
47354,2.58,1,1.955694788,8/3/2018,Istomin D.,1.58
52837,2.6,1,1.949109685,4/29/2021,Moutet C.,1.6
43783,2.73,1,1.948130223,4/26/2017,Karlovic I.,1.73
50293,1.53,0,1.939965496,9/20/2019,Tsonga J.W.,-1
47317,1.59,0,1.925660387,8/1/2018,Polansky P.,-1
47039,3.32,1,1.924482549,7/3/2018,Klahn B.,2.32
47752,2.6,1,1.923522117,9/28/2018,Fritz T.,1.6
46258,1.35,0,1.912901791,4/9/2018,Sandgren T.,-1
54858,1.43,0,1.910565426,2/16/2022,Cerundolo F.,-1
51210,2.72,1,1.903799136,2/28/2020,Dimitrov G.,1.72
44084,2.73,1,1.898267888,5/29/2017,Estrella Burgos V.,1.73
49426,1.35,0,1.896923973,6/11/2019,Gasquet R.,-1
51537,3.12,1,1.891358535,9/28/2020,Sandgren T.,2.12
52984,1.5,0,1.883934453,5/18/2021,Fognini F.,-1
54186,1.6,0,1.880619252,10/12/2021,Hurkacz H.,-1
52691,1.29,0,1.868965641,4/13/2021,Delbonis F.,-1
50543,1.61,0,1.858213134,10/19/2019,Mannarino A.,-1
53265,1.43,0,1.857817634,6/17/2021,Shapovalov D.,-1
49754,1.47,0,1.845611227,7/18/2019,Bagnis F.,-1
54182,1.49,0,1.839294667,10/12/2021,Sinner J.,-1
54117,2.75,1,1.837802421,10/7/2021,Daniel T.,1.75
55001,2.5,1,1.837703176,3/10/2022,Eubanks C.,1.5
51708,1.51,0,1.829599568,10/16/2020,Shapovalov D.,-1
56184,2.56,1,1.826935577,7/28/2022,Bagnis F.,1.56
52079,1.54,0,1.819440346,2/5/2021,Auger-Aliassime F.,-1
47750,1.54,0,1.808816244,9/28/2018,Sousa J.,-1
48887,1.36,0,1.801479584,4/9/2019,Munar J.,-1
44880,2.69,1,1.799300085,8/22/2017,Berlocq C.,1.69
47328,2.74,1,1.798599068,8/2/2018,Istomin D.,1.74
43655,2.45,1,1.787703446,4/12/2017,Zeballos H.,1.45
45314,2.71,1,1.787006519,10/19/2017,Berankis R.,1.71
53540,1.51,0,1.785727209,7/17/2021,Carreno Busta P.,-1
46985,2.71,1,1.784909466,7/2/2018,Monfils G.,1.71
46315,2.38,1,1.78118184,4/15/2018,Zverev M.,1.38
47743,1.53,0,1.774408525,9/27/2018,Querrey S.,-1
52120,1.56,0,1.772767657,2/8/2021,Ruusuvuori E.,-1
48499,2.89,1,1.772562348,2/16/2019,Schwartzman D.,1.89
43512,2.88,1,1.771735147,3/13/2017,Carreno Busta P.,1.88
57538,1.52,0,1.769705507,2/28/2023,Tiafoe F.,-1
47383,1.4,0,1.767102739,8/7/2018,Tiafoe F.,-1
54151,1.58,0,1.761076164,10/9/2021,Vukic A.,-1
52281,2.72,1,1.757502203,2/25/2021,Paire B.,1.72
50458,1.58,0,1.75583055,10/10/2019,Zverev A.,-1
51504,1.58,0,1.754536621,9/24/2020,Humbert U.,-1
55808,1.66,0,1.753381661,6/15/2022,Kyrgios N.,-1
51137,2.51,1,1.752823934,2/24/2020,Dellien H.,1.51
51997,2.61,1,1.74977782,2/1/2021,Sousa P.,1.61
43805,1.38,0,1.743632938,4/28/2017,Bedene A.,-1
44620,1.45,0,1.74187089,7/27/2017,Kohlschreiber P.,-1
52455,1.57,0,1.738020734,3/15/2021,Fucsovics M.,-1
47012,1.47,0,1.737164426,7/3/2018,De Minaur A.,-1
54072,2.71,1,1.7315065,9/29/2021,Duckworth J.,1.71
47384,1.51,0,1.731267807,8/7/2018,Tsitsipas S.,-1
56512,2.66,1,1.729562387,8/31/2022,Moutet C.,1.66
55209,1.68,0,1.723116232,4/6/2022,Kyrgios N.,-1
52473,1.5,0,1.721236551,3/16/2021,Shapovalov D.,-1
46499,1.55,0,1.721220703,5/3/2018,Carballes Baena R.,-1
48560,1.52,0,1.721037513,2/21/2019,Mcdonald M.,-1
52926,2.47,1,1.719386425,5/11/2021,Auger-Aliassime F.,1.47
47939,2.37,1,1.71670471,10/19/2018,Fognini F.,1.37
53663,1.66,0,1.71507287,7/29/2021,Altmaier D.,-1
53835,1.54,0,1.714488623,8/23/2021,Ruusuvuori E.,-1
46849,1.78,0,1.713005941,6/14/2018,Mcdonald M.,-1
56016,1.63,0,1.712896872,7/8/2022,Kyrgios N.,-1
47930,1.53,0,1.711101629,10/18/2018,Monfils G.,-1
51127,1.61,0,1.708294879,2/23/2020,Garin C.,-1
43952,1.45,0,1.707900533,5/13/2017,Nadal R.,-1
49703,1.42,0,1.706333504,7/15/2019,Sandgren T.,-1
57369,2.3,1,1.703120258,2/14/2023,Vukic A.,1.3
43716,2.7,1,1.700720635,4/18/2017,Muller G.,1.7
44762,2.52,1,1.699400811,8/8/2017,Carreno Busta P.,1.52
49837,1.34,0,1.698978816,7/25/2019,Zverev A.,-1
55368,1.55,0,1.697986095,4/22/2022,Carreno Busta P.,-1
55429,1.52,0,1.696291172,5/1/2022,Rune H.,-1
47464,2.55,1,1.695871724,8/16/2018,Kyrgios N.,1.55
45583,1.58,0,1.695727158,1/10/2018,Khachanov K.,-1
52239,1.69,0,1.695133995,2/23/2021,Etcheverry T.,-1
56455,2.21,1,1.693844166,8/29/2022,Draper J.,1.21
48489,1.58,0,1.693822918,2/15/2019,Opelka R.,-1
49727,1.65,0,1.693288515,7/16/2019,Novak D.,-1
56769,1.63,0,1.693264835,10/10/2022,Lestienne C.,-1
50444,1.57,0,1.692845246,10/8/2019,Opelka R.,-1
46403,1.74,0,1.69129434,4/25/2018,Cecchinato M.,-1
46690,1.54,0,1.690858316,5/27/2018,Andreozzi G.,-1
53872,1.56,0,1.690756538,8/27/2021,Alcaraz C.,-1
53347,1.47,0,1.689687912,6/28/2021,Seppi A.,-1
54087,2.52,1,1.689616561,9/30/2021,Giron M.,1.52
54031,1.43,0,1.689025568,9/22/2021,Gojowczyk P.,-1
49826,1.59,0,1.68647539,7/24/2019,Evans D.,-1
55875,1.51,0,1.685327628,6/22/2022,Bublik A.,-1
54913,1.65,0,1.68309094,2/21/2022,Londero J.I.,-1
56166,2.16,1,1.681741422,7/27/2022,Lajovic D.,1.16
53629,1.51,0,1.681014411,7/26/2021,Vesely J.,-1
44090,1.75,0,1.680548058,5/29/2017,Bolelli S.,-1
45903,1.41,0,1.677603763,2/20/2018,Ivashka I.,-1
48903,2.73,1,1.676839655,4/10/2019,Tipsarevic J.,1.73
44773,2.75,1,1.675819442,8/8/2017,Lorenzi P.,1.75
46168,2.58,1,1.673573374,3/21/2018,Jarry N.,1.58
46928,2.37,1,1.673540573,6/25/2018,Istomin D.,1.37
56511,2.59,1,1.672844596,8/31/2022,Cachin P.,1.59
49346,2.55,1,1.672667661,5/29/2019,Dimitrov G.,1.55
42922,1.68,0,1.671896645,1/6/2017,Dimitrov G.,-1
47375,2.59,1,1.671002025,8/6/2018,Polansky P.,1.59
54688,1.62,0,1.669887117,2/3/2022,Sonego L.,-1
51129,1.58,0,1.667432704,2/23/2020,Opelka R.,-1
47753,1.69,0,1.667142768,9/29/2018,Fognini F.,-1
48190,1.58,0,1.667032246,1/9/2019,Schwartzman D.,-1
52562,1.6,0,1.666280031,3/26/2021,Fritz T.,-1
