match,PSW,win0,confidence0,date,winner,
50210,1.19,0,3.472189603,8/29/2019,De Minaur A.,
53246,4.59,1,3.079129861,6/15/2021,Struff J.L.,
53490,1.24,0,2.994183618,7/13/2021,Rinderknech A.,
57478,1.21,0,2.72681427,2/22/2023,Auger-Aliassime F.,-1
56745,1.26,0,2.700710923,10/6/2022,Tiafoe F.,-1
53678,1.3,0,2.645583224,7/31/2021,Ruud C.,
52351,1.3,0,2.614571722,3/4/2021,Cerundolo F.,
46408,1.33,0,2.605482013,4/25/2018,Dimitrov G.,
53508,1.26,0,2.594409127,7/14/2021,Thompson J.,
54147,3.58,1,2.532991993,10/9/2021,Mager G.,
49834,1.34,0,2.392366523,7/25/2019,Zverev A.,
51404,1.29,0,2.386365833,9/9/2020,Hanfmann Y.,
47174,1.41,0,2.328646984,7/20/2018,Johnson S.,
54660,1.44,0,2.318476765,2/1/2022,Munar J.,-1
46065,1.52,0,2.228323767,3/4/2018,Del Potro J.M.,
54118,2.75,1,2.223153368,10/7/2021,Daniel T.,
48219,1.42,0,2.178927076,1/14/2019,Berdych T.,
43139,1.38,0,2.17025874,2/8/2017,Estrella Burgos V.,
53459,2.96,1,2.163979232,7/7/2021,Hurkacz H.,
51210,2.72,1,2.140247984,2/28/2020,Dimitrov G.,
56463,1.52,0,2.139257957,8/29/2022,Rinderknech A.,-1
53487,1.48,0,2.138540612,7/13/2021,Sandgren T.,
50684,3.34,1,2.112129172,1/7/2020,Ilkel C.,
46846,1.34,0,2.110197855,6/14/2018,Raonic M.,
54178,1.38,0,2.106428739,10/11/2021,Isner J.,
47137,1.51,0,2.090612486,7/17/2018,Bolelli S.,
42869,1.41,0,2.067504996,1/3/2017,Youzhny M.,
43422,1.32,0,2.066109047,3/2/2017,Fognini F.,
47039,3.32,1,2.057124087,7/3/2018,Klahn B.,
45327,2.51,1,2.048561898,10/20/2017,Bemelmans R.,
50338,2.64,1,2.047840481,9/26/2019,Garin C.,
51548,1.53,0,2.039482123,9/28/2020,Sock J.,
53880,1.38,0,2.026990124,8/30/2021,Molcan A.,
43760,1.45,0,2.025850689,4/25/2017,Kuznetsov An.,
51675,1.57,0,2.022119026,10/14/2020,Safiullin R.,
52939,1.49,0,2.018735878,5/12/2021,Shapovalov D.,
44210,3.27,1,2.017717002,6/13/2017,Kozlov S.,
47342,2.74,1,2.015093272,8/2/2018,Istomin D.,
56290,1.57,0,2.008843979,8/9/2022,Nishioka Y.,-1
54051,2.77,1,2.001210944,9/25/2021,Kwon S.W.,
46862,1.38,0,1.997594889,6/16/2018,Federer R.,
43472,1.43,0,1.984566844,3/10/2017,Klizan M.,
51971,1.48,0,1.978784905,1/10/2021,Isner J.,
53293,1.39,0,1.97639698,6/21/2021,Vesely J.,
53008,1.5,0,1.975513803,5/21/2021,Shapovalov D.,
56126,1.53,0,1.975127941,7/23/2022,Berrettini M.,-1
47225,1.41,0,1.973734397,7/25/2018,Kovalik J.,
47463,2.55,1,1.963383108,8/16/2018,Kyrgios N.,
43945,1.54,0,1.957458312,5/11/2017,Thiem D.,
54637,1.53,0,1.956082671,1/31/2022,Bhambri Y.,-1
51716,1.51,0,1.955308662,10/16/2020,Shapovalov D.,
47250,1.54,0,1.955062988,7/27/2018,Kovalik J.,
46914,1.38,0,1.953508274,6/22/2018,Cilic M.,
56204,2.8,1,1.946691418,7/30/2022,Misolic F.,1.8
47217,1.38,0,1.943055582,7/24/2018,Bedene A.,
46717,1.4,0,1.941917806,5/28/2018,Paire B.,
50289,1.53,0,1.941305327,9/20/2019,Tsonga J.W.,
54398,3.09,1,1.938061389,11/20/2021,Zverev A.,
43421,1.38,0,1.936314752,3/2/2017,Cuevas P.,
44510,2.79,1,1.936256357,7/18/2017,Brown D.,
49772,2.75,1,1.934967687,7/20/2019,Balazs A.,
52562,2.75,1,1.933506098,3/26/2021,Norrie C.,
43138,2.71,1,1.931583763,2/8/2017,Olivo R.,
52337,1.54,0,1.928857806,3/3/2021,Khachanov K.,
47266,2.74,1,1.923771798,7/29/2018,Basilashvili N.,
52598,1.55,0,1.920116321,3/29/2021,Tiafoe F.,
50921,2.69,1,1.904838159,2/5/2020,Moutet C.,
53826,1.43,0,1.904585125,8/21/2021,Tsitsipas S.,
55444,1.53,0,1.900370473,5/2/2022,De Minaur A.,-1
51828,1.52,0,1.896711614,10/30/2020,Ruusuvuori E.,
45304,2.58,1,1.893079307,10/19/2017,Bublik A.,
44413,1.5,0,1.887110239,7/4/2017,Kukushkin M.,
43716,2.7,1,1.881980814,4/18/2017,Muller G.,
49229,1.39,0,1.875820923,5/20/2019,Gasquet R.,
43651,1.47,0,1.873446135,4/12/2017,Chardy J.,
52118,1.56,0,1.873240043,2/8/2021,Ruusuvuori E.,
50452,1.48,0,1.869925876,10/9/2019,Isner J.,
53050,1.83,0,1.866833179,5/26/2021,Lajovic D.,
47248,3.32,1,1.866730201,7/27/2018,Basilashvili N.,
51268,1.62,0,1.862951054,8/26/2020,Raonic M.,
51509,1.39,0,1.858626043,9/25/2020,Tsitsipas S.,
51213,2.77,1,1.856039766,2/29/2020,Seyboth Wild T.,
53347,1.47,0,1.85491959,6/28/2021,Seppi A.,
44542,1.68,0,1.8524435,7/20/2017,Ebden M.,
55207,1.5,0,1.847110052,4/5/2022,Thompson J.,-1
47747,2.6,1,1.846744508,9/28/2018,Fritz T.,
53886,2.88,1,1.841750493,8/30/2021,Alcaraz C.,
50337,1.55,0,1.841574247,9/26/2019,Carreno Busta P.,
47994,1.49,0,1.840223792,10/25/2018,Thiem D.,
56949,2.33,1,1.839337406,10/28/2022,Coric B.,1.33
45715,2.4,1,1.830327358,1/21/2018,Dimitrov G.,
53775,2.36,1,1.82892219,8/15/2021,Paire B.,
44511,1.65,0,1.819939193,7/18/2017,Bagnis F.,
44091,2.73,1,1.819852243,5/29/2017,Estrella Burgos V.,
51155,1.57,0,1.819013367,2/25/2020,Delbonis F.,
53011,1.55,0,1.816771995,5/21/2021,Khachanov K.,
45454,1.57,0,1.816200234,11/15/2017,Dimitrov G.,
54119,2.33,1,1.814697872,10/7/2021,Taberner C.,
43783,2.73,1,1.814655778,4/26/2017,Karlovic I.,
44230,2.7,1,1.814232646,6/16/2017,Pouille L.,
55868,1.51,0,1.812556592,6/22/2022,Bublik A.,-1
57368,2.3,1,1.738042259,2/14/2023,Vukic A.,1.3
57317,2.82,1,1.811158619,2/9/2023,Cressy M.,1.82
51470,1.57,0,1.81062676,9/18/2020,Schwartzman D.,
49719,2.34,1,1.809495156,7/16/2019,Zverev M.,
55377,1.6,0,1.80862792,4/25/2022,Kwon S.W.,-1
48697,1.52,0,1.808218977,3/8/2019,Wawrinka S.,
47946,2.37,1,1.803132738,10/19/2018,Fognini F.,
53991,1.61,0,1.802799184,9/6/2021,Auger-Aliassime F.,
52087,2.59,1,1.800868946,2/5/2021,Monteiro T.,
48906,1.67,0,1.79832937,4/10/2019,Sonego L.,
53696,1.6,0,1.798116422,8/3/2021,Pospisil V.,
47688,3.31,1,1.797909783,9/20/2018,Maden Y.,
51394,1.54,0,1.796592076,9/8/2020,Hurkacz H.,
49423,1.59,0,1.796464294,6/11/2019,Kukushkin M.,
50545,1.61,0,1.79153356,10/19/2019,Mannarino A.,
52401,1.51,0,1.787903492,3/10/2021,Shapovalov D.,
49539,2.18,1,1.782399965,6/25/2019,Fabbiano T.,
54212,1.6,0,1.781876978,10/19/2021,Davidovich Fokina A.,
43100,1.71,0,1.779552009,1/23/2017,Goffin D.,
47350,2.58,1,1.779397314,8/3/2018,Istomin D.,
45728,1.66,0,1.778151266,2/5/2018,Ruud C.,
56115,1.7,0,1.7779513,7/21/2022,Martinez P.,-1
57492,1.56,0,1.777527934,2/23/2023,Baez S.,-1
46860,1.51,0,1.775138529,6/16/2018,Gasquet R.,
54986,1.6,0,1.773095772,2/25/2022,Ramos-Vinolas A.,-1
50070,1.5,0,1.772371806,8/16/2019,Goffin D.,
48120,1.6,0,1.772230329,1/2/2019,Paire B.,
46315,2.38,1,1.771714332,4/15/2018,Zverev M.,
51687,2.37,1,1.770684003,10/14/2020,Norrie C.,
50745,2.83,1,1.769077199,1/16/2020,Harris L.,
53290,1.6,0,1.767097354,6/21/2021,Travaglia S.,
53358,2.5,1,1.766768582,6/29/2021,Lajovic D.,
53793,2.28,1,1.766392289,8/17/2021,Murray A.,
53657,2.4,1,1.765914145,7/28/2021,Mager G.,
