match,PSW,win0,confidence0,date,winner,
49045,1.18,0,3.143606734,4/25/2019,Medvedev D.,
52470,1.2,0,2.864122168,3/16/2021,Rublev A.,
52351,1.3,0,2.759191659,3/4/2021,Cerundolo F.,
50753,1.32,0,2.586079389,1/18/2020,Rublev A.,
51403,1.29,0,2.55441156,9/9/2020,Hanfmann Y.,
47195,3.5,1,2.509678237,7/23/2018,Molleker R.,
47256,3.32,1,2.371559679,7/27/2018,Basilashvili N.,
54399,3.09,1,2.340928513,11/20/2021,Zverev A.,
50844,1.43,0,2.238481151,1/23/2020,Popyrin A.,
47249,1.54,0,2.226973889,7/27/2018,Kovalik J.,
51049,1.32,0,2.203464738,2/17/2020,Garin C.,
46721,1.4,0,2.172313738,5/28/2018,Paire B.,
43420,1.38,0,2.163041516,3/2/2017,Cuevas P.,
49711,1.34,0,2.152042991,7/16/2019,Ramos-Vinolas A.,
49171,2.71,1,2.123181858,5/12/2019,Basilashvili N.,
52270,1.38,0,2.108896425,2/24/2021,Ebden M.,
47139,1.51,0,2.080297037,7/17/2018,Bolelli S.,
55969,1.52,0,2.075185866,6/29/2022,Goffin D.,
54052,2.77,1,2.072022943,9/25/2021,Kwon S.W.,
51715,1.51,0,2.07137456,10/16/2020,Shapovalov D.,
53796,1.37,0,2.068272672,8/18/2021,Hurkacz H.,
50455,1.48,0,2.058253521,10/9/2019,Isner J.,
54379,1.39,0,2.054585718,11/11/2021,Shapovalov D.,
43782,2.73,1,2.047346026,4/26/2017,Karlovic I.,
43846,1.53,0,2.035512771,5/2/2017,Daniel T.,
43763,2.94,1,2.02900707,4/25/2017,Haase R.,
53788,2.77,1,2.024520449,8/17/2021,Dimitrov G.,
51210,2.72,1,2.023870666,2/28/2020,Dimitrov G.,
54028,1.5,0,2.015397597,9/22/2021,Carreno Busta P.,
44595,3.19,1,2.006113777,7/25/2017,Mayer L.,
43716,2.7,1,2.001040717,4/18/2017,Muller G.,
56156,2.43,1,1.999789747,7/26/2022,Gombos N.,
44232,2.7,1,1.997586308,6/16/2017,Pouille L.,
48198,2.76,1,1.996430792,1/9/2019,Carreno Busta P.,
43399,1.4,0,1.995918958,3/1/2017,Sousa J.,
56750,1.26,0,1.994870881,10/6/2022,Tiafoe F.,
53206,3.18,1,1.989966212,6/10/2021,Rodionov J.,
54117,2.75,1,1.987057097,10/7/2021,Daniel T.,
47141,1.57,0,1.978042657,7/18/2018,Lajovic D.,
43344,2.96,1,1.976770332,2/24/2017,Ruud C.,
54638,1.53,0,1.973313417,1/31/2022,Bhambri Y.,
45790,1.35,0,1.973170697,2/9/2018,Gasquet R.,
56511,2.59,1,1.969431516,8/31/2022,Cachin P.,
56057,2.77,1,1.956286557,7/14/2022,Thiem D.,
49705,1.42,0,1.951489464,7/15/2019,Sandgren T.,
50337,2.64,1,1.950850476,9/26/2019,Garin C.,
52191,2.58,1,1.94926946,2/11/2021,Ymer M.,
43764,1.45,0,1.945186168,4/25/2017,Kuznetsov An.,
49193,2.73,1,1.94386747,5/14/2019,Goffin D.,
47146,3.23,1,1.939891019,7/18/2018,Sela D.,
53873,1.5,0,1.936098435,8/28/2021,Ivashka I.,
57103,1.6,0,1.933399597,1/10/2023,Millman J.,-1
44777,1.47,0,1.932153941,8/9/2017,Anderson K.,
51766,2.73,1,1.930960445,10/23/2020,Dimitrov G.,
55474,1.32,0,1.927600036,5/5/2022,Hurkacz H.,
52403,1.51,0,1.92278173,3/10/2021,Shapovalov D.,
52084,1.57,0,1.920201445,2/5/2021,Evans D.,
49094,1.59,0,1.919182928,5/2/2019,Kohlschreiber P.,
44510,2.79,1,1.914345181,7/18/2017,Brown D.,
47208,1.38,0,1.912280016,7/24/2018,Bedene A.,
53968,1.5,0,1.90749297,9/2/2021,Schwartzman D.,
46456,1.51,0,1.899545855,5/1/2018,Dutra Silva R.,
46510,3.2,1,1.894586349,5/4/2018,Sousa J.,
43449,1.53,0,1.894440209,3/5/2017,Cuevas P.,
52119,1.56,0,1.891414849,2/8/2021,Ruusuvuori E.,
43897,1.36,0,1.889883928,5/7/2017,Carreno Busta P.,
52185,2.48,1,1.878091276,2/11/2021,Albot R.,
55684,1.66,0,1.876582407,5/26/2022,Goffin D.,
43844,1.68,0,1.86969853,5/2/2017,Khachanov K.,
46860,1.38,0,1.868899539,6/16/2018,Federer R.,
56135,1.51,0,1.863898982,7/25/2022,Misolic F.,
56664,1.43,0,1.861740998,9/28/2022,Shapovalov D.,
44890,1.71,0,1.856824999,8/23/2017,Dzumhur D.,
49837,1.34,0,1.856082641,7/25/2019,Zverev A.,
50294,1.53,0,1.851307448,9/20/2019,Tsonga J.W.,
51491,2.51,1,1.850103023,9/22/2020,Bublik A.,
56289,1.57,0,1.847405136,8/9/2022,Nishioka Y.,
55382,1.6,0,1.84569987,4/25/2022,Kwon S.W.,
44090,2.73,1,1.842619286,5/29/2017,Estrella Burgos V.,
57601,2.89,1,1.834418797,3/3/2023,Medvedev D.,1.89
50070,1.5,0,1.833093913,8/16/2019,Goffin D.,
47274,2.73,1,1.832310321,7/30/2018,Istomin D.,
47240,3.14,1,1.830643081,7/26/2018,Basilashvili N.,
47710,1.36,0,1.826388861,9/24/2018,Norrie C.,
47460,1.54,0,1.821981391,8/16/2018,Fucsovics M.,
47740,1.53,0,1.819626472,9/27/2018,Querrey S.,
43488,1.67,0,1.817506899,3/11/2017,Struff J.L.,
49973,1.56,0,1.817022684,8/5/2019,Paul T.,
