match,PSW,win0,confidence0,date,winner,,
48358,1.16,0,3.630799556,2/5/2019,Berdych T.,,
54622,4.3,1,2.923275257,1/23/2022,Shapovalov D.,,
44842,1.2,0,2.918207164,8/16/2017,Isner J.,,
54592,3.7,1,2.828041651,1/20/2022,Daniel T.,,
51882,1.35,0,2.751142388,11/5/2020,Carreno Busta P.,,
47187,3.5,1,2.676201175,7/23/2018,Molleker R.,,
48508,1.31,0,2.652934744,2/18/2019,Simon G.,,
47250,3.32,1,2.570013272,7/27/2018,Basilashvili N.,,
54750,3.43,1,2.534635297,2/9/2022,Verdasco F.,,
56743,1.26,0,2.526900948,10/6/2022,Tiafoe F.,,
55437,1.34,0,2.525390196,5/2/2022,Dimitrov G.,,
48116,1.37,0,2.479851199,1/1/2019,Thompson J.,,
55221,3.92,1,2.457528619,4/7/2022,Molcan A.,,
54354,1.25,0,2.452933409,11/5/2021,Djokovic N.,,
56667,1.38,0,2.398372598,9/29/2022,Pospisil V.,,
47174,1.41,0,2.391706262,7/20/2018,Johnson S.,,
47249,1.54,0,2.380811985,7/27/2018,Kovalik J.,,
49805,1.44,0,2.367640245,7/23/2019,Ruud C.,,
48807,3.29,1,2.357103262,3/22/2019,Hurkacz H.,,
54029,1.43,0,2.338997197,9/22/2021,Gojowczyk P.,,
57450,1.36,0,2.338073629,2/20/2023,O Connell C.,-1,
54117,2.75,1,2.303855072,10/7/2021,Daniel T.,,
49834,1.33,0,2.301694723,7/25/2019,Fognini F.,,
50944,1.33,0,2.297822665,2/7/2020,Monfils G.,,
43846,1.53,0,2.259349229,5/2/2017,Daniel T.,,
43764,1.45,0,2.25243063,4/25/2017,Kuznetsov An.,,
54379,1.39,0,2.245757791,11/11/2021,Shapovalov D.,,
43325,1.37,0,2.232560434,2/23/2017,Johnson S.,,
44602,1.33,0,2.215429009,7/26/2017,Ferrer D.,,
49790,1.44,0,2.213954902,7/22/2019,Klizan M.,,
48887,1.36,0,2.19807351,4/9/2019,Munar J.,,
49835,1.34,0,2.182364578,7/25/2019,Zverev A.,,
54054,2.77,1,2.169463434,9/25/2021,Kwon S.W.,,
56506,1.41,0,2.163683834,8/31/2022,Davidovich Fokina A.,,
52120,1.56,0,2.15814908,2/8/2021,Ruusuvuori E.,,
53461,1.34,0,2.152780759,7/7/2021,Shapovalov D.,,
46860,1.38,0,2.150585547,6/16/2018,Federer R.,,
43346,1.47,0,2.147619773,2/24/2017,Sock J.,,
54399,3.09,1,2.132013955,11/20/2021,Zverev A.,,
56602,1.43,0,2.129653045,9/22/2022,Sonego L.,,
47749,2.6,1,2.128348397,9/28/2018,Fritz T.,,
52594,1.55,0,2.116547894,3/29/2021,Tiafoe F.,,
47706,1.36,0,2.114252423,9/24/2018,Norrie C.,,
57317,1.46,0,2.113986988,2/9/2023,Coric B.,-1,
56462,1.52,0,2.108443684,8/29/2022,Rinderknech A.,,
53010,1.5,0,2.102958558,5/21/2021,Shapovalov D.,,
54021,1.5,0,2.098073084,9/22/2021,Carreno Busta P.,,
47432,1.52,0,2.087874703,8/13/2018,Nishikori K.,,
54251,1.51,0,2.080561453,10/22/2021,Cilic M.,,
50753,1.32,0,2.07916989,1/18/2020,Rublev A.,,
47741,1.53,0,2.074888726,9/27/2018,Querrey S.,,
48171,1.48,0,2.074746537,1/7/2019,Kohlschreiber P.,,
50486,3.45,1,2.066998208,10/15/2019,Karlovic I.,,
47058,3.19,1,2.06685906,7/5/2018,Paire B.,,
53210,3.18,1,2.059382295,6/10/2021,Rodionov J.,,
47750,1.54,0,2.059219937,9/28/2018,Sousa J.,,
45077,1.41,0,2.057767458,9/22/2017,Zverev M.,,
44212,3.27,1,2.05545367,6/13/2017,Kozlov S.,,
53266,1.38,0,2.052770086,6/17/2021,Berrettini M.,,
52403,1.51,0,2.045409204,3/10/2021,Shapovalov D.,,
45656,3.02,1,2.038660691,1/16/2018,Verdasco F.,,
49224,1.57,0,2.022128443,5/19/2019,Nadal R.,,
48670,1.36,0,2.018608388,3/1/2019,Zverev A.,,
54314,1.5,0,2.017198497,10/30/2021,Fritz T.,,
45918,1.43,0,2.016211651,2/20/2018,Carreno Busta P.,,
50994,3.14,1,2.015956586,2/12/2020,Sousa P.,,
46957,2.56,1,2.01387738,6/27/2018,Edmund K.,,
46788,1.34,0,2.010240067,6/2/2018,Isner J.,,
53821,1.3,0,2.001025324,8/20/2021,Medvedev D.,,
52351,1.3,0,1.998002162,3/4/2021,Cerundolo F.,,
47132,1.54,0,1.994424074,7/17/2018,Delbonis F.,,
54933,3.06,1,1.992663006,2/22/2022,Pucinelli de Almeida M.,,
44616,1.45,0,1.990655463,7/27/2017,Kohlschreiber P.,,
52089,2.59,1,1.989931804,2/5/2021,Monteiro T.,,
52860,2.82,1,1.982787749,5/3/2021,Giron M.,,
55252,1.43,0,1.982539625,4/11/2022,Hurkacz H.,,
53872,1.56,0,1.982313005,8/27/2021,Alcaraz C.,,
49849,1.38,0,1.981441517,7/26/2019,Zverev A.,,
51822,1.45,0,1.98126351,10/29/2020,Ruusuvuori E.,,
51716,1.51,0,1.979315741,10/16/2020,Shapovalov D.,,
48569,1.6,0,1.968772864,2/21/2019,Djere L.,,
50340,2.64,1,1.967863466,9/26/2019,Garin C.,,
56834,1.42,0,1.966813827,10/18/2022,Ymer M.,,
55983,1.53,0,1.963182995,6/30/2022,De Minaur A.,,
47264,1.55,0,1.959757464,7/28/2018,Mayer L.,,
47853,1.37,0,1.953682335,10/10/2018,Del Potro J.M.,,
53278,1.38,0,1.950306261,6/19/2021,Shapovalov D.,,
55184,3.82,1,1.94825108,3/31/2022,Hurkacz H.,,
52191,2.58,1,1.945998982,2/11/2021,Ymer M.,,
50294,1.53,0,1.944330777,9/20/2019,Tsonga J.W.,,
48697,1.52,0,1.941189291,3/8/2019,Wawrinka S.,,
48676,1.54,0,1.940730121,3/1/2019,Ruud C.,,
44595,3.19,1,1.935874325,7/25/2017,Mayer L.,,
46988,3.01,1,1.935637059,7/2/2018,Bemelmans R.,,
47223,1.41,0,1.929508156,7/25/2018,Kovalik J.,,
46166,2.58,1,1.928617862,3/21/2018,Jarry N.,,
44510,2.79,1,1.928490262,7/18/2017,Brown D.,,
43763,2.94,1,1.926661427,4/25/2017,Haase R.,,
54599,1.39,0,1.926625105,1/20/2022,Evans D.,,
57124,2.58,1,1.925855803,1/11/2023,Kwon S.W.,1.58,
56056,2.77,1,1.925136607,7/14/2022,Thiem D.,,
52238,1.49,0,1.922772766,2/23/2021,Albot R.,,
51748,1.56,0,1.920005232,10/21/2020,Davidovich Fokina A.,,
48500,2.89,1,1.912517499,2/16/2019,Schwartzman D.,,
55734,1.5,0,1.91212164,6/7/2022,Querrey S.,,
57113,1.6,0,1.906466263,1/10/2023,Millman J.,-1,
50465,2.35,1,1.904619712,10/11/2019,Berrettini M.,,
47917,1.6,0,1.89964215,10/17/2018,Herbert P.H.,,
