match,PSW,win0,confidence0,date,winner,
54590,3.7,1,2.677024177,1/20/2022,Daniel T.,
44122,1.34,0,2.614603213,5/30/2017,Del Potro J. M.,
54399,3.09,1,2.446021557,11/20/2021,Zverev A.,
56746,1.26,0,2.360254736,10/6/2022,Tiafoe F.,
56663,1.34,0,2.351951576,9/28/2022,Safiullin R.,
45339,1.38,0,2.342000927,10/23/2017,Simon G.,
50686,3.34,1,2.337455312,1/7/2020,Ilkel C.,
54094,1.33,0,2.295724995,9/30/2021,Rublev A.,
43687,2.94,1,2.281147201,4/15/2017,Johnson S.,
53505,1.43,0,2.263026006,7/14/2021,Anderson K.,
54032,1.38,0,2.262141491,9/22/2021,Pouille L.,
48887,1.36,0,2.252938628,4/9/2019,Munar J.,
53825,1.43,0,2.23404635,8/21/2021,Tsitsipas S.,
56387,1.37,0,2.216693212,8/19/2022,Norrie C.,
54598,1.39,0,2.21440094,1/20/2022,Evans D.,
43414,1.4,0,2.211048312,3/1/2017,Sousa J.,
43764,1.45,0,2.178497977,4/25/2017,Kuznetsov An.,
44202,1.48,0,2.168045069,6/13/2017,Lopez F.,
54941,3.06,1,2.161757347,2/22/2022,Pucinelli de Almeida M.,
47894,1.39,0,2.135524747,10/16/2018,Monfils G.,
56175,1.3,0,2.115847014,7/27/2022,Nakashima B.,
49703,1.42,0,2.105516179,7/15/2019,Sandgren T.,
43135,2.71,1,2.088868308,2/8/2017,Olivo R.,
45508,1.38,0,2.082440354,1/3/2018,Kukushkin M.,
53487,1.48,0,2.071014567,7/13/2021,Sandgren T.,
46732,1.47,0,2.065895061,5/29/2018,Zeballos H.,
53462,1.42,0,2.053078129,7/9/2021,Berrettini M.,
43716,2.7,1,2.050372624,4/18/2017,Muller G.,
43940,1.54,0,2.037238839,5/11/2017,Thiem D.,
43341,1.47,0,2.013869866,2/24/2017,Sock J.,
43952,1.45,0,2.006611953,5/13/2017,Nadal R.,
42982,1.43,0,1.999450888,1/14/2017,Sock J.,
52982,1.5,0,1.998590586,5/18/2021,Fognini F.,
49081,1.36,0,1.996209565,4/30/2019,Cuevas P.,
49223,1.57,0,1.98950223,5/19/2019,Nadal R.,
54533,1.36,0,1.984980694,1/17/2022,Bonzi B.,
43820,1.38,0,1.977948139,5/1/2017,Haas T.,
54104,1.51,0,1.972931955,10/2/2021,Ruud C.,
51460,1.5,0,1.963739923,9/16/2020,Dimitrov G.,
54227,1.55,0,1.962371409,10/20/2021,Rinderknech A.,
50004,2.56,1,1.960158905,8/8/2019,Auger-Aliassime F.,
55807,1.56,0,1.954881374,6/15/2022,Cilic M.,
50294,1.53,0,1.953240236,9/20/2019,Tsonga J.W.,
44745,1.47,0,1.95257478,8/5/2017,Kohlschreiber P.,
46490,1.54,0,1.947831073,5/2/2018,Dutra Silva R.,
55025,1.55,0,1.947251738,3/12/2022,Monfils G.,
51708,1.51,0,1.943507974,10/16/2020,Shapovalov D.,
44508,2.79,1,1.940626586,7/18/2017,Brown D.,
48016,2.74,1,1.939987074,10/28/2018,Anderson K.,
50238,2.72,1,1.935957813,9/2/2019,Berrettini M.,
57107,1.47,0,1.928581147,1/10/2023,Shelton B.,
47907,2.43,1,1.924282369,10/17/2018,Gerasimov E.,
53795,1.49,0,1.922112915,8/17/2021,Hurkacz H.,
43763,2.94,1,1.921519046,4/25/2017,Haase R.,
55875,1.51,0,1.906135369,6/22/2022,Bublik A.,
47201,1.53,0,1.903703195,7/24/2018,Djere L.,
54040,2.6,1,1.903454044,9/23/2021,Giron M.,
47218,1.38,0,1.902362245,7/24/2018,Bedene A.,
49253,1.54,0,1.90135446,5/22/2019,Fritz T.,
47252,1.54,0,1.895888559,7/27/2018,Kovalik J.,
51181,1.63,0,1.893198415,2/26/2020,Evans D.,
50748,2.83,1,1.890259505,1/16/2020,Harris L.,
54898,1.57,0,1.886549759,2/19/2022,Fognini F.,
44644,1.66,0,1.885417992,7/29/2017,Isner J.,
43217,2.55,1,1.881357251,2/15/2017,Thiem D.,
51397,1.54,0,1.879212853,9/8/2020,Hurkacz H.,
44582,2.71,1,1.878152037,7/25/2017,Monteiro T.,
44234,2.7,1,1.872277272,6/16/2017,Pouille L.,
50545,1.63,0,1.868860871,10/19/2019,Rublev A.,
49779,1.53,0,1.865854864,7/21/2019,Lajovic D.,
50344,1.57,0,1.864620588,9/27/2019,Shapovalov D.,
52995,2.83,1,1.863254469,5/20/2021,Nishioka Y.,
44084,2.73,1,1.862792786,5/29/2017,Estrella Burgos V.,
54711,3.25,1,1.861059787,2/5/2022,Tabilo A.,
51549,1.53,0,1.859390076,9/28/2020,Sock J.,
46431,1.43,0,1.857837036,4/27/2018,Bedene A.,
44837,1.55,0,1.854637865,8/16/2017,Dimitrov G.,
47359,2.58,1,1.85324341,8/3/2018,Istomin D.,
52839,2.6,1,1.852505783,4/29/2021,Moutet C.,
43980,1.48,0,1.848916141,5/16/2017,Carreno Busta P.,
48154,1.5,0,1.846964031,1/4/2019,Berdych T.,
49952,1.62,0,1.846030253,8/2/2019,Fritz T.,
51787,1.53,0,1.84574682,10/26/2020,Verdasco F.,
54205,1.56,0,1.845102848,10/18/2021,Norrie C.,
44773,2.75,1,1.839016768,8/8/2017,Lorenzi P.,
52560,1.5,0,1.835365355,3/26/2021,Auger-Aliassime F.,
45295,1.59,0,1.833433329,10/18/2017,Sock J.,
53689,1.49,0,1.83298624,8/3/2021,Korda S.,
46186,2.51,1,1.831386214,3/22/2018,Basilashvili N.,
45323,2.51,1,1.831383364,10/20/2017,Bemelmans R.,
50452,1.48,0,1.831034678,10/9/2019,Isner J.,
47737,1.53,0,1.829681867,9/27/2018,Querrey S.,
54702,2.93,1,1.827379628,2/4/2022,Bublik A.,
54751,1.53,0,1.826113143,2/9/2022,Kwon S.W.,
56196,2.72,1,1.823225665,7/29/2022,Ivashka I.,
45587,1.56,0,1.821800802,1/11/2018,Medvedev D.,
52147,1.68,0,1.821067688,2/9/2021,Kokkinakis T.,
53007,1.5,0,1.819854984,5/21/2021,Shapovalov D.,
55219,1.68,0,1.818273481,4/6/2022,Kyrgios N.,
53764,3.51,1,1.818151021,8/12/2021,Tiafoe F.,
50119,2.58,1,1.818136862,8/24/2019,Paire B.,
46371,1.6,0,1.817773627,4/23/2018,Cecchinato M.,
48820,2.35,1,1.815789023,3/22/2019,Ferrer D.,
47140,1.54,0,1.814085497,7/17/2018,Delbonis F.,
46315,2.38,1,1.813637655,4/15/2018,Zverev M.,
45358,1.41,0,1.812269646,10/24/2017,Struff J.L.,
52074,2.76,1,1.810384684,2/4/2021,Van De Zandschulp B.,
49171,1.4,0,1.809879562,5/12/2019,Berrettini M.,
57025,2.51,1,1.809670274,11/16/2022,Tsitsipas S.,
49744,2.6,1,1.8067559,7/17/2019,Ramos-Vinolas A.,
47464,2.55,1,1.806426195,8/16/2018,Kyrgios N.,
50050,1.68,0,1.805064469,8/14/2019,Schwartzman D.,
50340,2.64,1,1.804967319,9/26/2019,Garin C.,
47434,1.37,0,1.804439895,8/13/2018,Edmund K.,
52084,1.57,0,1.801333862,2/5/2021,Evans D.,
56290,1.57,0,1.800673351,8/9/2022,Nishioka Y.,
45179,1.59,0,1.79925743,10/4/2017,Mannarino A.,
50055,1.71,0,1.79806943,8/14/2019,De Minaur A.,
47734,1.59,0,1.797782097,9/26/2018,Sousa J.,
55198,2.59,1,1.795604261,4/5/2022,Coria F.,
54775,1.42,0,1.793825104,2/10/2022,Pospisil V.,
55007,1.54,0,1.793258889,3/10/2022,Fognini F.,
53564,1.59,0,1.791831053,7/20/2021,Dzumhur D.,
46483,2.37,1,1.791563213,5/2/2018,Lorenzi P.,
49370,1.6,0,1.781271274,5/30/2019,Cuevas P.,
55515,2.44,1,1.780914993,5/11/2022,Cilic M.,
55969,1.52,0,1.779434745,6/29/2022,Goffin D.,
54496,1.56,0,1.77899456,1/13/2022,Evans D.,
55802,1.52,0,1.778992242,6/14/2022,Griekspoor T.,
44094,1.74,0,1.777672349,5/29/2017,Dutra Silva R.,
55092,1.66,0,1.776466181,3/19/2022,Nadal R.,
50397,2.62,1,1.773529845,10/3/2019,Chung H.,
47145,2.7,1,1.772938362,7/18/2018,Granollers M.,
44230,2.42,1,1.772385354,6/16/2017,Paire B.,
52521,1.54,0,1.770964991,3/20/2021,Karatsev A.,
49699,1.55,0,1.770643899,7/14/2019,Djokovic N.,
46820,2.67,1,1.769310204,6/11/2018,Copil M.,
47892,2.55,1,1.765062591,10/16/2018,Berankis R.,
56396,1.59,0,1.764454059,8/21/2022,Kwon S.W.,
43111,1.67,0,1.763006487,2/6/2017,Chardy J.,
52400,1.56,0,1.761123178,3/10/2021,Rune H.,
53992,1.61,0,1.760587304,9/6/2021,Auger-Aliassime F.,
50638,1.59,0,1.760251868,10/30/2019,Wawrinka S.,
45512,2.38,1,1.759277549,1/3/2018,Herbert P.H.,
47396,1.67,0,1.755168385,8/8/2018,Shapovalov D.,
43768,2.24,1,1.755092406,4/25/2017,Tomic B.,
47238,1.66,0,1.754260823,7/26/2018,Carreno Busta P.,
54999,2.5,1,1.754067615,3/10/2022,Eubanks C.,
50572,2.43,1,1.75253694,10/22/2019,Chung H.,
47740,2.34,1,1.75189713,9/27/2018,Ebden M.,
55043,1.64,0,1.749178626,3/13/2022,Harris L.,
55355,2.7,1,1.748300716,4/21/2022,Otte O.,
47503,1.56,0,1.747350484,8/21/2018,Gojowczyk P.,
45311,2.71,1,1.745278144,10/19/2017,Berankis R.,
52604,1.56,0,1.742132913,3/30/2021,Bautista Agut R.,
54115,2.75,1,1.738192951,10/7/2021,Daniel T.,
47507,2.3,1,1.735274535,8/22/2018,Jarry N.,
45715,2.4,1,1.735007143,1/21/2018,Dimitrov G.,
43649,1.47,0,1.734859771,4/12/2017,Chardy J.,
46859,1.38,0,1.733166166,6/16/2018,Federer R.,
46849,1.78,0,1.73312856,6/14/2018,Mcdonald M.,
55566,2.54,1,1.731866018,5/17/2022,Sousa J.,
49698,2.29,1,1.731383743,7/12/2019,Federer R.,
54480,1.61,0,1.731377861,1/12/2022,Opelka R.,
52192,2.58,1,1.730505838,2/11/2021,Ymer M.,
44763,2.52,1,1.728762331,8/8/2017,Carreno Busta P.,
53277,2.41,1,1.727581094,6/19/2021,Humbert U.,
50474,1.74,0,1.727405877,10/14/2019,Mannarino A.,
53663,1.66,0,1.726704753,7/29/2021,Altmaier D.,
54049,1.65,0,1.724784222,9/24/2021,Hurkacz H.,
48190,1.58,0,1.723940202,1/9/2019,Schwartzman D.,
47982,1.53,0,1.723134157,10/24/2018,Coric B.,
51526,1.6,0,1.723108962,9/27/2020,Nishikori K.,
47364,1.63,0,1.721518691,8/4/2018,Zverev A.,
56536,1.63,0,1.721500412,9/2/2022,Carreno Busta P.,
49508,1.69,0,1.721215072,6/21/2019,Berrettini M.,
48762,2.5,1,1.720450446,3/12/2019,Shapovalov D.,
54027,1.5,0,1.720312341,9/22/2021,Carreno Busta P.,
52861,2.82,1,1.719545013,5/3/2021,Giron M.,
45547,2.38,1,1.718349821,1/7/2018,Lorenzi P.,
53801,1.7,0,1.717771597,8/18/2021,Ruud C.,
52908,1.68,0,1.716872139,5/9/2021,Zverev A.,
54897,1.61,0,1.716699008,2/19/2022,Alcaraz C.,
49909,1.56,0,1.714628798,7/31/2019,Cuevas P.,
42858,2.28,1,1.711187781,1/2/2017,Stepanek R.,
56171,2.25,1,1.710335277,7/27/2022,Misolic F.,
52136,1.61,0,1.709845593,2/9/2021,Mmoh M.,
47748,2.6,1,1.709687159,9/28/2018,Fritz T.,
56900,1.79,0,1.708816171,10/23/2022,Musetti L.,
45856,1.58,0,1.708563141,2/15/2018,Medvedev D.,
49533,2.46,1,1.707208269,6/24/2019,Dzumhur D.,
46386,1.65,0,1.706890003,4/24/2018,Marterer M.,
47753,2.68,1,1.706452655,9/29/2018,Nishioka Y.,
51760,2.44,1,1.704702516,10/22/2020,Nishioka Y.,
43389,2.28,1,1.703623027,2/28/2017,Mannarino A.,
50691,2.4,1,1.703517205,1/8/2020,Verdasco F.,
47247,1.58,0,1.703322653,7/26/2018,Ebden M.,
51106,2.11,1,1.702919981,2/20/2020,Humbert U.,
55382,1.6,0,1.70226923,4/25/2022,Kwon S.W.,
45745,2.34,1,1.701323759,2/6/2018,Chardy J.,
55070,2.31,1,1.698349905,3/15/2022,Kecmanovic M.,
48158,1.6,0,1.697991904,1/5/2019,Bautista Agut R.,
46104,1.56,0,1.697932036,3/10/2018,Sandgren T.,
52915,1.63,0,1.697065452,5/10/2021,Musetti L.,
53275,2.31,1,1.695148241,6/18/2021,Basilashvili N.,
55508,1.68,0,1.694840275,5/10/2022,Shapovalov D.,
55157,1.59,0,1.693411864,3/27/2022,Sinner J.,
52088,2.59,1,1.690165633,2/5/2021,Monteiro T.,
47516,2.59,1,1.688445239,8/23/2018,Johnson S.,
44061,2.71,1,1.688177869,5/26/2017,Berdych T.,
51978,1.68,0,1.688173322,1/11/2021,Harrison C.,
54114,2.33,1,1.687912479,10/7/2021,Taberner C.,
56912,1.65,0,1.686446715,10/25/2022,Ruusuvuori E.,
45571,2.77,1,1.686131958,1/10/2018,Fognini F.,
46727,1.5,0,1.685093725,5/29/2018,Johnson S.,
45112,2.66,1,1.684591652,9/27/2017,Istomin D.,
48504,2.45,1,1.682857697,2/17/2019,Monfils G.,
54188,1.58,0,1.682783431,10/13/2021,Hurkacz H.,
53200,1.51,0,1.682035113,6/9/2021,Thompson J.,
53266,2.23,1,1.680927413,6/17/2021,Basilashvili N.,
56057,2.77,1,1.679985913,7/14/2022,Thiem D.,
53696,1.6,0,1.679090845,8/3/2021,Pospisil V.,
53675,1.65,0,1.678977566,7/30/2021,Ruud C.,
56618,1.67,0,1.678446357,9/24/2022,Bublik A.,
45402,2.6,1,1.678012906,10/30/2017,Chardy J.,
46875,2.3,1,1.677842416,6/18/2018,Sugita Y.,
48687,1.6,0,1.677437809,3/7/2019,Thompson J.,
54187,1.49,0,1.676471253,10/12/2021,Sinner J.,
46497,1.75,0,1.676154761,5/3/2018,Tsitsipas S.,
53916,2.68,1,1.67567061,8/31/2021,Pospisil V.,
49934,2.37,1,1.674768526,8/1/2019,Kukushkin M.,
45949,1.58,0,1.674070767,2/22/2018,Fritz T.,
55138,2.51,1,1.672624093,3/25/2022,Fognini F.,
