match,PSW,win0,confidence0,date,winner,,
34645,1.05,0,8.782997725,9/3/2013,Nadal R.,,
34988,1.1,0,4.747812566,10/30/2013,Nadal R.,,
55136,1.17,0,3.584265469,3/25/2022,Norrie C.,,
55134,1.17,0,3.500351048,3/25/2022,Zverev A.,,
56742,1.26,0,3.479725874,10/6/2022,Tiafoe F.,,
55754,1.21,0,3.285927444,6/9/2022,Auger-Aliassime F.,,
49548,1.28,0,3.219858366,6/26/2019,Verdasco F.,,
40307,1.18,0,3.180740385,1/9/2016,Djokovic N.,,
33168,1.23,0,3.172752563,3/14/2013,Nadal R.,,
56278,1.19,0,3.111445897,8/6/2022,Rublev A.,,
55140,1.24,0,3.072039366,3/26/2022,Tsitsipas S.,,
41124,1.24,0,2.997898263,4/14/2016,Murray A.,,
46256,1.19,0,2.844284955,4/9/2018,Gasquet R.,,
43421,1.32,0,2.844143485,3/2/2017,Fognini F.,,
53881,1.38,0,2.823900026,8/30/2021,Molcan A.,,
50762,1.32,0,2.754794808,1/20/2020,Pella G.,,
51169,1.37,0,2.687867507,2/25/2020,Auger-Aliassime F.,,
34481,1.34,0,2.684928929,8/17/2013,Nadal R.,,
40819,3.49,1,2.664365289,2/26/2016,Cervantes I.,,
40018,1.32,0,2.649810694,10/17/2015,Djokovic N.,,
55066,3.98,1,2.631774981,3/14/2022,Paul T.,,
47705,1.36,0,2.602233598,9/24/2018,Norrie C.,,
34089,1.33,0,2.58469441,7/9/2013,Ram R.,,
57401,1.31,0,2.555902977,2/15/2023,Norrie C.,-1,-20
46900,4.3,1,2.537895835,6/20/2018,Sugita Y.,,
45191,1.34,0,2.517286584,10/6/2017,Nadal R.,,
42144,1.24,0,2.446511574,8/2/2016,Verdasco F.,,
46859,1.38,0,2.432757646,6/16/2018,Federer R.,,
57625,1.32,0,2.415689412,3/9/2023,Murray A.,-1,-20
49048,1.29,0,2.405720256,4/26/2019,Medvedev D.,,
36152,1.36,0,2.3764109,5/16/2014,Djokovic N.,,
