match,PSW,win0,confidence0,date,winner,
49013,5.31,1,3.68065319,4/23/2019,Jarry N.,
42895,1.17,0,3.629106653,1/4/2017,Tsonga J.W.,
57506,1.15,0,3.175938476,2/24/2023,Alcaraz C.,
56747,1.26,0,3.097562439,10/6/2022,Tiafoe F.,
56108,1.22,0,2.991393729,7/21/2022,Alcaraz C.,
57480,1.21,0,2.981796341,2/22/2023,Auger-Aliassime F.,
49554,1.28,0,2.902465707,6/26/2019,Verdasco F.,
34850,1.24,0,2.857192159,10/15/2013,Sela D.,
57659,1.29,0,2.814738459,3/11/2023,Paul T.,
35823,4.36,1,2.786053455,4/8/2014,Carballes Baena R.,
55028,1.2,0,2.776926315,3/12/2022,Norrie C.,
41072,1.29,0,2.75001595,4/9/2016,Delbonis F.,
41056,1.31,0,2.644560516,4/7/2016,Carreno Busta P.,
33513,1.33,0,2.501766075,5/6/2013,Raonic M.,
41131,1.41,0,2.490459951,4/16/2016,Nadal R.,
53881,1.38,0,2.434128042,8/30/2021,Molcan A.,
38826,1.36,0,2.424225224,5/24/2015,Gulbis E.,
49051,1.29,0,2.406257021,4/26/2019,Medvedev D.,
45079,1.41,0,2.371584645,9/22/2017,Zverev M.,
41724,1.27,0,2.365302388,6/21/2016,Youzhny M.,
46842,1.34,0,2.340864498,6/14/2018,Raonic M.,
48111,1.37,0,2.241465586,1/1/2019,Thompson J.,
35730,3.11,1,2.23349675,3/19/2014,Mannarino A.,
52214,3.59,1,2.213031384,2/14/2021,Dimitrov G.,
56053,1.3,0,2.20452018,7/14/2022,Rublev A.,
57058,1.29,0,2.199184606,1/3/2023,Shapovalov D.,
37479,2.73,1,2.177402075,10/20/2014,Carreno-Busta P.,
35886,1.34,0,2.152807078,4/15/2014,Dimitrov G.,
54182,1.49,0,2.152402258,10/12/2021,Sinner J.,
57410,3.16,1,2.133328097,2/16/2023,Varillas J. P.,
34428,3.03,1,2.121320135,8/11/2013,Nadal R.,
54093,1.33,0,2.120180841,9/30/2021,Rublev A.,
47250,1.54,0,2.116771564,7/27/2018,Kovalik J.,
40171,2.93,1,2.116361246,11/2/2015,Paire B.,
33864,3.13,1,2.107902972,6/14/2013,Youzhny M.,
50483,3.45,1,2.101978849,10/15/2019,Karlovic I.,
43763,2.94,1,2.0817242,4/25/2017,Haase R.,
44208,3.27,1,2.075626466,6/13/2017,Kozlov S.,
47225,1.41,0,2.067489253,7/25/2018,Kovalik J.,
47751,2.6,1,2.065469982,9/28/2018,Fritz T.,
53875,1.59,0,2.061265671,8/28/2021,Ivashka I.,
42868,1.41,0,2.061227276,1/3/2017,Youzhny M.,
33404,1.48,0,2.059453764,4/23/2013,Rosol L.,
39136,1.54,0,2.053001983,6/29/2015,Berankis R.,
37954,1.49,0,2.048716561,2/9/2015,Bolelli S.,
43330,1.37,0,2.044790675,2/23/2017,Johnson S.,
51708,1.48,0,2.043452352,10/16/2020,Raonic M.,
40227,1.5,0,2.042005074,1/4/2016,Haase R.,
49855,3.15,1,2.039156344,7/27/2019,Basilashvili N.,
32599,1.57,0,2.035668004,1/10/2013,Anderson K.,
40160,1.53,0,2.035384943,10/31/2015,Bautista R.,
37395,3.45,1,2.028301559,10/11/2014,Federer R.,
47740,1.53,0,2.027604014,9/27/2018,Querrey S.,
42532,1.52,0,2.019946437,10/4/2016,Simon G.,
45984,1.47,0,2.0114685,2/26/2018,Paire B.,
44741,1.51,0,2.007632048,8/4/2017,Sousa J.,
38202,3.14,1,2.003273199,2/28/2015,Federer R.,
45514,1.6,0,1.995376485,1/3/2018,Gojowczyk P.,
54930,3.06,1,1.994122721,2/22/2022,Pucinelli de Almeida M.,
41707,1.43,0,1.988325781,6/20/2016,Youzhny M.,
34448,3.15,1,1.987671461,8/13/2013,Lopez F.,
44773,2.75,1,1.986684245,8/8/2017,Lorenzi P.,
37540,1.48,0,1.985567877,10/27/2014,Sock J.,
37021,1.52,0,1.977893227,8/15/2014,Ferrer D.,
45943,1.47,0,1.977119194,2/21/2018,Muller G.,
33428,1.59,0,1.976104008,4/25/2013,Bellucci T.,
41776,1.46,0,1.973841048,6/28/2016,Kukushkin M.,
41894,2.61,1,1.970740053,7/12/2016,Robert S.,
44615,2.8,1,1.970354643,7/27/2017,Kicker N.,
43652,1.47,0,1.968490206,4/12/2017,Chardy J.,
50010,1.35,0,1.966657635,8/8/2019,Monfils G.,
42062,2.85,1,1.960562329,7/22/2016,Johnson S.,
40979,1.49,0,1.956798023,3/26/2016,Kyrgios N.,
53205,1.57,0,1.95452566,6/10/2021,Auger-Aliassime F.,
54662,1.44,0,1.954406385,2/1/2022,Munar J.,
38754,1.51,0,1.951296603,5/13/2015,Isner J.,
45789,2.61,1,1.948912235,2/9/2018,Basic M.,
50488,3.5,1,1.947726071,10/15/2019,Carballes Baena R.,
43952,1.45,0,1.947360178,5/13/2017,Nadal R.,
56387,1.37,0,1.94687831,8/19/2022,Norrie C.,
47322,3.43,1,1.943867826,8/1/2018,Istomin D.,
47754,1.69,0,1.942184838,9/29/2018,Fognini F.,
49848,1.38,0,1.938864824,7/26/2019,Zverev A.,
38068,2.83,1,1.93675556,2/17/2015,Nishioka Y.,
51914,1.65,0,1.931353437,11/12/2020,Pospisil V.,
33083,2.82,1,1.930216555,3/7/2013,Brands D.,
48578,1.49,0,1.92737475,2/22/2019,Humbert U.,
45671,2.4,1,1.924285054,1/17/2018,Dzumhur D.,
44626,1.5,0,1.922438651,7/27/2017,Harrison R.,
57978,1.36,1,0.794528327,3/31/2023,Alcaraz C.,
41919,2.4,1,1.91799719,7/13/2016,Arnaboldi A.,
49223,1.57,0,1.915565857,5/19/2019,Nadal R.,
42064,2.71,1,1.907902598,7/22/2016,Paire B.,
46416,1.33,0,1.906736279,4/25/2018,Dimitrov G.,
42286,1.45,0,1.905429609,8/26/2016,Bautista Agut R.,
38749,2.6,1,1.903499466,5/13/2015,Fognini F.,
53520,2.72,1,1.894762511,7/15/2021,Carballes Baena R.,
47515,1.5,0,1.892643014,8/23/2018,Carreno Busta P.,
35436,1.56,0,1.892535141,2/14/2014,Hewitt L.,
54906,2.46,1,1.891739203,2/20/2022,Rublev A.,
39674,2.88,1,1.891309845,8/31/2015,Fognini F.,
41991,1.47,0,1.890514964,7/19/2016,Olivo R.,
43873,1.38,0,1.887560025,5/4/2017,Lajovic D.,
50684,3.34,1,1.887525276,1/7/2020,Ilkel C.,
52587,1.66,0,1.885366863,3/28/2021,Sinner J.,
39565,2.98,1,1.880147314,8/16/2015,Murray A.,
41418,3.33,1,1.878463391,5/17/2016,Mannarino A.,
55091,2.72,1,1.878459582,3/19/2022,Fritz T.,
50344,1.57,0,1.875996694,9/27/2019,Shapovalov D.,
48669,1.54,0,1.874438982,3/1/2019,Ruud C.,
52597,1.55,0,1.870231558,3/29/2021,Tiafoe F.,
40385,3.69,1,1.869365519,1/18/2016,Dzumhur D.,
36044,2.74,1,1.867774064,5/3/2014,Klizan M.,
54399,3.09,1,1.865372387,11/20/2021,Zverev A.,
47248,3.32,1,1.863316116,7/27/2018,Basilashvili N.,
39694,1.51,0,1.861539908,8/31/2015,Gabashvili T.,
47393,2.94,1,1.861447628,8/7/2018,Wawrinka S.,
40739,1.41,0,1.861183362,2/20/2016,Cilic M.,
37948,1.43,0,1.85700855,2/9/2015,Ramos-Vinolas A.,
41317,2.52,1,1.854997344,5/4/2016,Sock J.,
47213,1.38,0,1.853183674,7/24/2018,Bedene A.,
57060,1.62,0,1.853035399,1/3/2023,Korda S.,
41960,1.64,0,1.847056487,7/18/2016,Ymer E.,
46845,1.53,0,1.846408487,6/14/2018,Lopez F.,
48503,2.45,1,1.842865368,2/17/2019,Monfils G.,
40481,1.55,0,1.841363354,1/25/2016,Ferrer D.,
50598,1.55,0,1.840388969,10/24/2019,Rublev A.,
53489,2.37,1,1.838807792,7/13/2021,Jung J.,
53007,1.5,0,1.836180993,5/21/2021,Shapovalov D.,
35124,1.38,0,1.834735066,1/7/2014,Tomic B.,
33926,2.4,1,1.83053484,6/21/2013,Mahut N.,
47463,2.55,1,1.827902951,8/16/2018,Kyrgios N.,
43386,1.37,0,1.827175366,2/28/2017,Delbonis F.,
51706,1.51,0,1.825108781,10/16/2020,Shapovalov D.,
49759,1.58,0,1.824807004,7/18/2019,Gasquet R.,
45173,1.6,0,1.82349462,10/4/2017,Dolgopolov O.,
40023,1.53,0,1.822992356,10/19/2015,Verdasco F.,
53213,1.68,0,1.822117488,6/11/2021,Shapovalov D.,
34983,1.63,0,1.821697155,10/29/2013,Dodig I.,
39181,1.42,0,1.819915829,7/1/2015,Mayer L.,
33176,1.5,0,1.818972263,3/17/2013,Nadal R.,
54209,1.56,0,1.815074013,10/18/2021,Norrie C.,
45796,1.48,0,1.813962117,2/9/2018,Pouille L.,
56050,1.44,0,1.811587056,7/13/2022,Carreno Busta P.,
53560,2.57,1,1.808778236,7/20/2021,Donskoy E.,
54897,1.48,0,1.804113092,2/19/2022,Bautista Agut R.,
33541,1.58,0,1.803861349,5/8/2013,Haas T.,
42420,1.65,0,1.803712891,9/19/2016,Benneteau J.,
54886,1.58,0,1.80276615,2/18/2022,Bautista Agut R.,
49996,1.4,0,1.802456297,8/7/2019,Cilic M.,
34673,2.55,1,1.80207196,9/18/2013,Bautista R.,
48920,1.67,0,1.800395273,4/12/2019,Ruud C.,
46620,1.54,0,1.800352245,5/17/2018,Nishikori K.,
44885,1.51,0,1.79844197,8/22/2017,Struff J.L.,
40327,2.97,1,1.796600008,1/12/2016,Gabashvili T.,
36399,1.46,0,1.793727552,6/12/2014,Wawrinka S.,
34265,1.81,0,1.791458535,7/25/2013,Istomin D.,
57428,2.72,1,1.790934155,2/18/2023,Zapata Miralles B.,
39730,1.73,0,1.790372219,9/2/2015,Fognini F.,
33161,1.61,0,1.786979958,3/13/2013,Berdych T.,
48904,2.73,1,1.786058473,4/10/2019,Tipsarevic J.,
51475,1.69,0,1.785236362,9/18/2020,Ruud C.,
57112,1.6,0,1.784902806,1/10/2023,Millman J.,
43387,2.64,1,1.784105278,2/28/2017,Bagnis F.,
49422,1.59,0,1.782842845,6/11/2019,Kukushkin M.,
