match,PSW,win0,confidence0,date,winner,,
34644,1.05,0,8.485162979,9/3/2013,Nadal R.,,
34989,1.1,0,5.167515843,10/30/2013,Nadal R.,,
38770,1.15,0,3.989682102,5/16/2015,Djokovic N.,,
34388,1.15,0,3.36026466,8/6/2013,Nishikori K.,,
41130,1.24,0,3.256403764,4/15/2016,Monfils G.,,
37484,1.22,0,3.222372843,10/20/2014,Nadal R.,,
38950,1.18,0,3.077746017,6/6/2015,Djokovic N.,,
41255,1.27,0,3.029629025,4/28/2016,Del Potro J.M.,,
56751,1.26,0,3.00778549,10/6/2022,Tiafoe F.,,
40305,1.18,0,2.901932713,1/9/2016,Djokovic N.,,
40017,1.32,0,2.812112288,10/17/2015,Djokovic N.,,
54592,3.7,1,2.808979223,1/20/2022,Daniel T.,,
55371,1.24,0,2.787358032,4/23/2022,Djokovic N.,,
55764,1.21,0,2.752473556,6/10/2022,Medvedev D.,,
39985,1.25,0,2.735335904,10/13/2015,Anderson K.,,
55755,1.21,0,2.729909919,6/9/2022,Auger-Aliassime F.,,
49017,5.31,1,2.704942286,4/23/2019,Jarry N.,,
40959,1.27,0,2.688105029,3/24/2016,Del Potro J.M.,,
50010,1.35,0,2.67668979,8/8/2019,Monfils G.,,
50700,4.3,1,2.659064236,1/10/2020,Moutet C.,,
34481,1.34,0,2.645007489,8/17/2013,Nadal R.,,
35024,1.34,0,2.640903643,11/10/2013,Nadal R.,,
37307,1.41,0,2.610879427,9/30/2014,Gulbis E.,,
50684,3.34,1,2.590090779,1/7/2020,Ilkel C.,,
29816,3.79,1,2.565352708,11/23/2011,Ferrer D.,,
40214,3.7,1,2.55818562,11/17/2015,Federer R.,,
29193,3.61,1,2.531650723,8/21/2011,Murray A.,,
57331,1.4,0,2.507646132,2/10/2023,Ramos-Vinolas A.,-1,-50
49604,1.32,0,2.504990528,7/1/2019,Khachanov K.,,
47709,1.36,0,2.49882796,9/24/2018,Norrie C.,,
36465,1.35,0,2.480818961,6/19/2014,Gasquet R.,,
32465,1.26,0,2.467904119,11/9/2012,Djokovic N.,,
32917,1.44,0,2.466354931,2/19/2013,Davydenko N.,,
38723,1.28,0,2.464363225,5/11/2015,Fognini F.,,
50761,1.32,0,2.425323751,1/20/2020,Pella G.,,
40488,1.36,0,2.418185163,1/28/2016,Djokovic N.,,
40820,3.49,1,2.410473138,2/26/2016,Cervantes I.,,
49715,3.4,1,2.39900121,7/16/2019,Dzumhur D.,,
53882,1.38,0,2.394673782,8/30/2021,Molcan A.,,
54398,3.09,1,2.385280028,11/20/2021,Zverev A.,,
43687,2.94,1,2.367180663,4/15/2017,Johnson S.,,
39364,1.28,0,2.363720794,7/28/2015,Groth S.,,
47016,2.95,1,2.351408713,7/3/2018,Ebden M.,,
37582,1.39,0,2.340363568,10/31/2014,Djokovic N.,,
37309,1.42,0,2.327982695,9/30/2014,Berdych T.,,
56389,1.37,0,2.321727805,8/19/2022,Norrie C.,,
34821,3.62,1,2.313581772,10/12/2013,Del Potro J.M.,,
54354,1.25,0,2.313376798,11/5/2021,Djokovic N.,,
54666,1.44,0,2.293379622,2/1/2022,Munar J.,,
43244,3.18,1,2.286352465,2/16/2017,Berlocq C.,,
45080,1.41,0,2.282507515,9/22/2017,Zverev M.,,
37395,3.45,1,2.280580361,10/11/2014,Federer R.,,
54622,4.3,1,2.266736329,1/23/2022,Shapovalov D.,,
47746,1.54,0,2.258997416,9/28/2018,Sousa J.,,
28494,3.42,1,2.242169264,6/3/2011,Federer R.,,
49239,1.39,0,2.235533827,5/20/2019,Gasquet R.,,
36152,1.36,0,2.235399429,5/16/2014,Djokovic N.,,
28982,1.46,0,2.226178654,7/28/2011,Lopez F.,,
36238,2.94,1,2.225918951,5/26/2014,Bagnis F.,,
52234,3.58,1,2.218660405,2/22/2021,Jarry N.,,
32283,3.26,1,2.217843134,10/16/2012,Bogomolov A.,,
47249,1.54,0,2.198415865,7/27/2018,Kovalik J.,,
53274,1.46,0,2.18963586,6/18/2021,Berrettini M.,,
49832,1.44,0,2.188634819,7/25/2019,Krajinovic F.,,
39565,2.98,1,2.186739364,8/16/2015,Murray A.,,
28984,1.44,0,2.186186395,7/28/2011,Fognini F.,,
54105,1.51,0,2.172560215,10/2/2021,Ruud C.,,
34444,3.15,1,2.170130876,8/13/2013,Lopez F.,,
49783,1.44,0,2.167223334,7/22/2019,Klizan M.,,
33668,1.36,0,2.165467715,5/25/2013,Monaco J.,,
30243,3.14,1,2.157442959,2/17/2012,Davydenko N.,,
47757,2.71,1,2.155043271,9/30/2018,Tomic B.,,
55545,1.52,0,2.154742447,5/16/2022,Ivashka I.,,
49481,1.41,0,2.150240768,6/19/2019,Del Potro J.M.,,
49835,1.33,0,2.146542389,7/25/2019,Fognini F.,,
29902,2.62,1,2.143691676,1/6/2012,Tsonga J.W.,,
45111,2.66,1,2.138185786,9/27/2017,Istomin D.,,
48579,1.49,0,2.134699473,2/22/2019,Humbert U.,,
30530,1.49,0,2.133838597,3/16/2012,Federer R.,,
47199,1.38,0,2.130678354,7/24/2018,Bedene A.,,
