match,PSW,win0,confidence0,date,winner,,
34650,1.05,0,9.849801353,9/5/2013,Nadal R.,,
34644,1.05,0,9.715883129,9/3/2013,Nadal R.,,
36332,1.08,0,5.763091944,6/3/2014,Djokovic N.,,
34923,7.44,1,5.726944427,10/22/2013,Roger-Vasselin E.,,
34990,1.1,0,4.959381145,10/30/2013,Nadal R.,,
33167,1.23,0,3.515591671,3/14/2013,Nadal R.,,
38769,1.15,0,3.368580984,5/16/2015,Djokovic N.,,
53468,1.24,0,3.360232423,7/12/2021,Thompson J.,,
56742,1.26,0,3.324868398,10/6/2022,Tiafoe F.,,
56712,1.23,0,3.282623532,10/3/2022,Hurkacz H.,,
53497,1.22,0,3.231991942,7/13/2021,Cressy M.,,
55145,1.24,0,3.207072374,3/26/2022,Tsitsipas S.,,
56278,1.19,0,3.192257354,8/6/2022,Rublev A.,,
53336,1.26,0,3.175714215,6/26/2021,Medvedev D.,,
49015,5.31,1,3.156133021,4/23/2019,Jarry N.,,
56284,1.2,0,3.111719094,8/7/2022,Kyrgios N.,,
34917,1.31,0,3.057775591,10/22/2013,Janowicz J.,,
55768,1.21,0,3.055239323,6/10/2022,Medvedev D.,,
33627,1.3,0,3.011422417,5/20/2013,Bautista R.,,
38950,1.18,0,3.009120138,6/6/2015,Djokovic N.,,
57732,1.24,0,2.94595082,3/19/2023,Medvedev D.,,
55055,1.19,0,2.926795204,3/13/2022,Tsitsipas S.,,
57388,1.31,0,2.917890759,2/15/2023,Norrie C.,,
49548,1.28,0,2.888110589,6/26/2019,Verdasco F.,,
50448,1.27,0,2.882678967,10/9/2019,Goffin D.,,
50237,5.12,1,2.845970612,9/2/2019,Wawrinka S.,,
54624,4.3,1,2.830228008,1/23/2022,Shapovalov D.,,
34480,1.34,0,2.816524822,8/17/2013,Nadal R.,,
55135,1.17,0,2.786682425,3/25/2022,Zverev A.,,
55184,3.82,1,2.73627179,3/31/2022,Hurkacz H.,,
40305,1.18,0,2.708564153,1/9/2016,Djokovic N.,,
55820,1.22,0,2.695818054,6/16/2022,Medvedev D.,,
54355,1.25,0,2.685189416,11/5/2021,Djokovic N.,,
49050,1.29,0,2.670176497,4/26/2019,Medvedev D.,,
34082,1.33,0,2.653625144,7/9/2013,Ram R.,,
53507,1.26,0,2.649941802,7/14/2021,Thompson J.,,
34939,1.21,0,2.619730393,10/24/2013,Almagro N.,,
39081,1.32,0,2.609317614,6/23/2015,Simon G.,,
54925,1.25,0,2.58957693,2/22/2022,Zverev A.,,
33668,1.36,0,2.560262234,5/25/2013,Monaco J.,,
56658,1.34,0,2.542574112,9/28/2022,Safiullin R.,,
53881,1.38,0,2.530773651,8/30/2021,Molcan A.,,
38462,1.29,0,2.519919397,4/13/2015,Kohlschreiber P.,,
56557,4.38,1,2.513769585,9/5/2022,Tiafoe F.,,
34822,1.38,0,2.509445139,10/13/2013,Djokovic N.,,
35083,1.26,0,2.48852429,1/2/2014,Nadal R.,,
49832,1.44,0,2.478885832,7/25/2019,Krajinovic F.,,
41417,3.33,1,2.463573271,5/17/2016,Mannarino A.,,
41594,3,1,2.45178684,6/7/2016,Mayer F.,,
36466,1.35,0,2.439642947,6/19/2014,Gasquet R.,,
42372,1.42,0,2.424929906,9/1/2016,Carreno Busta P.,,
35316,2.87,1,2.424500262,2/5/2014,Davydenko N.,,
36431,1.41,0,2.419938258,6/16/2014,Klizan M.,,
49783,1.44,0,2.414079743,7/22/2019,Klizan M.,,
35025,1.34,0,2.409632745,11/10/2013,Nadal R.,,
36257,1.33,0,2.407571467,5/27/2014,Verdasco F.,,
56387,1.37,0,2.405611528,8/19/2022,Norrie C.,,
53458,1.34,0,2.398592743,7/7/2021,Shapovalov D.,,
37017,1.4,0,2.392158619,8/15/2014,Federer R.,,
47192,3.5,1,2.385957062,7/23/2018,Molleker R.,,
34508,1.46,0,2.372455045,8/20/2013,Monaco J.,,
39843,1.42,0,2.366313315,9/26/2015,Tsonga J.W.,,
37395,3.45,1,2.359590069,10/11/2014,Federer R.,,
45080,1.41,0,2.355959719,9/22/2017,Zverev M.,,
49228,1.39,0,2.352818417,5/20/2019,Gasquet R.,,
33339,1.43,0,2.345817969,4/16/2013,Kohlschreiber P.,,
50761,1.32,0,2.330030788,1/20/2020,Pella G.,,
57340,1.4,0,2.329977608,2/10/2023,Ramos-Vinolas A.,,
47706,1.36,0,2.329693168,9/24/2018,Norrie C.,,
43422,1.38,0,2.327340199,3/2/2017,Cuevas P.,,
45467,1.22,0,2.303462474,1/1/2018,Thiem D.,,
47248,1.54,0,2.298678136,7/27/2018,Kovalik J.,,
50948,1.31,0,2.297679293,2/7/2020,Schwartzman D.,,
44281,4.69,1,2.287884324,6/21/2017,Haase R.,,
49655,1.27,0,2.283500361,7/4/2019,Nadal R.,,
47421,3.19,1,2.274953521,8/11/2018,Tsitsipas S.,,
43385,1.37,0,2.274373195,2/28/2017,Delbonis F.,,
49809,1.49,0,2.27350261,7/23/2019,Gasquet R.,,
50488,3.5,1,2.265040219,10/15/2019,Carballes Baena R.,,
45688,1.37,0,2.249380816,1/18/2018,Fognini F.,,
44783,1.43,0,2.249189325,8/9/2017,Haase R.,,
49715,3.4,1,2.248489894,7/16/2019,Dzumhur D.,,
53348,1.47,0,2.237047784,6/28/2021,Seppi A.,,
47228,1.41,0,2.23337827,7/25/2018,Kovalik J.,,
45665,1.52,0,2.229357364,1/17/2018,Dolgopolov O.,,
55740,1.5,0,2.228375241,6/7/2022,Querrey S.,,
49242,1.33,0,2.222131906,5/21/2019,Paire B.,,
34478,3.14,1,2.215086269,8/16/2013,Berdych T.,,
41171,1.53,0,2.211540127,4/20/2016,Kohlschreiber P.,,
46859,1.38,0,2.204875848,6/16/2018,Federer R.,,
48107,1.37,0,2.200960241,1/1/2019,Thompson J.,,
52213,3.59,1,2.20012576,2/14/2021,Dimitrov G.,,
41057,1.31,0,2.198429869,4/7/2016,Carreno Busta P.,,
