match,PSW,win0,confidence0,date,winner,
49042,1.18,0,4.039034186,4/25/2019,Medvedev D.,
49657,1.17,0,3.69578595,7/4/2019,Pouille L.,
35245,4.22,1,3.390373522,1/16/2014,Simon G.,
56749,1.26,0,3.356657401,10/6/2022,Tiafoe F.,
54354,1.25,0,3.217068601,11/5/2021,Djokovic N.,
35824,4.36,1,3.198930147,4/8/2014,Carballes Baena R.,
40138,1.22,0,3.177295794,10/29/2015,Brands D.,
53513,1.26,0,3.072449231,7/14/2021,Thompson J.,
52466,1.16,0,3.020426047,3/16/2021,Zverev A.,
56717,1.34,0,2.731014397,10/4/2022,Evans D.,
53389,1.34,0,2.666067159,6/30/2021,Murray A.,
37027,1.44,0,2.581715773,8/17/2014,Federer R.,
49087,1.18,0,2.581119914,5/1/2019,Zverev A.,
48237,3.51,1,2.569718233,1/14/2019,Cuevas P.,
35353,1.25,0,2.550290847,2/7/2014,Haas T.,
47259,3.32,1,2.540962178,7/27/2018,Basilashvili N.,
56058,1.3,0,2.53933039,7/14/2022,Rublev A.,
37395,3.45,1,2.511546836,10/11/2014,Federer R.,
49729,3.4,1,2.509841796,7/16/2019,Dzumhur D.,
47705,1.36,0,2.505809658,9/24/2018,Norrie C.,
42869,1.41,0,2.500699776,1/3/2017,Youzhny M.,
57488,1.21,0,2.487022308,2/22/2023,Auger-Aliassime F.,
42673,3.4,1,2.451898008,10/19/2016,Bublik A.,
56108,1.22,0,2.3979573,7/21/2022,Alcaraz C.,
50567,1.31,0,2.394420108,10/22/2019,Bautista Agut R.,
53279,1.38,0,2.394172975,6/19/2021,Shapovalov D.,
39674,2.88,1,2.384167717,8/31/2015,Fognini F.,
57448,1.36,0,2.382496111,2/20/2023,O Connell C.,
48117,1.37,0,2.379115767,1/1/2019,Thompson J.,
56388,1.37,0,2.367560152,8/19/2022,Norrie C.,
37048,1.46,0,2.363544139,8/19/2014,Goffin D.,
47252,1.54,0,2.362815854,7/27/2018,Kovalik J.,
39081,1.32,0,2.362142063,6/23/2015,Simon G.,
41076,1.29,0,2.360473555,4/9/2016,Delbonis F.,
36402,1.46,0,2.35639201,6/12/2014,Wawrinka S.,
57626,1.32,0,2.353610329,3/9/2023,Murray A.,
46429,1.43,0,2.352607851,4/27/2018,Bedene A.,
36343,1.29,0,2.348335553,6/9/2014,Ward J.,
47189,3.5,1,2.347293153,7/23/2018,Molleker R.,
42789,1.36,0,2.338255662,10/31/2016,Johnson S.,
45689,1.37,0,2.328449507,1/18/2018,Fognini F.,
49655,1.27,0,2.327406437,7/4/2019,Nadal R.,
46586,3.05,1,2.325312732,5/14/2018,Paire B.,
43760,1.45,0,2.320859165,4/25/2017,Kuznetsov An.,
54187,1.49,0,2.304988136,10/12/2021,Sinner J.,
45075,1.41,0,2.299859446,9/22/2017,Zverev M.,
36870,2.86,1,2.285191851,7/29/2014,Estrella Burgos V.,
54398,3.09,1,2.282880824,11/20/2021,Zverev A.,
42446,1.42,0,2.274295347,9/22/2016,Troicki V.,
53263,1.38,0,2.273235316,6/17/2021,Berrettini M.,
46728,1.5,0,2.261872238,5/29/2018,Johnson S.,
54382,1.39,0,2.254902733,11/11/2021,Shapovalov D.,
53883,1.38,0,2.230842462,8/30/2021,Molcan A.,
