match,PSW,win0,confidence0,date,winner,,
54624,4.3,1,3.20497932,1/23/2022,Shapovalov D.,,
56742,1.26,0,2.708899905,10/6/2022,Tiafoe F.,,
47435,3.45,1,2.704102515,8/13/2018,Pouille L.,,
45597,1.29,0,2.699271281,1/12/2018,Bautista Agut R.,,
46288,1.38,0,2.574772244,4/11/2018,Andujar P.,,
55370,1.24,0,2.548660773,4/23/2022,Djokovic N.,,
43764,1.45,0,2.378126392,4/25/2017,Kuznetsov An.,,
56130,1.41,0,2.35960054,7/25/2022,Varillas J. P.,,
47224,3.56,1,2.301232449,7/25/2018,Monteiro T.,,
48357,1.34,0,2.293624791,2/5/2019,Paire B.,,
56640,3.73,1,2.264050125,9/27/2022,Etcheverry T.,,
43301,1.43,0,2.237370626,2/21/2017,Fognini F.,,
57341,1.4,0,2.224120517,2/10/2023,Baez S.,,
50479,3.5,1,2.190934783,10/15/2019,Carballes Baena R.,,
48886,1.36,0,2.176869412,4/9/2019,Munar J.,,
48410,1.37,0,2.168279081,2/8/2019,Pella G.,,
56616,3.24,1,2.141192683,9/24/2022,Sonego L.,,
52348,1.3,0,2.139360246,3/4/2021,Cerundolo F.,,
43652,1.47,0,2.138523395,4/12/2017,Chardy J.,,
55558,1.43,0,2.099908145,5/17/2022,Norrie C.,,
50340,2.64,1,2.097734782,9/26/2019,Garin C.,,
54399,3.09,1,2.09237038,11/20/2021,Zverev A.,,
52238,1.49,0,2.084327303,2/23/2021,Albot R.,,
53461,1.34,0,2.080767471,7/7/2021,Shapovalov D.,,
50492,3.45,1,2.079914103,10/15/2019,Karlovic I.,,
45337,1.4,0,2.078741705,10/22/2017,Dzumhur D.,,
47894,1.39,0,2.078008821,10/16/2018,Monfils G.,,
49501,1.37,0,2.077401671,6/20/2019,Tsitsipas S.,,
45766,1.38,0,2.074534237,2/8/2018,Copil M.,,
56653,1.34,0,2.068335577,9/28/2022,Safiullin R.,,
44090,2.73,1,2.067538075,5/29/2017,Estrella Burgos V.,,
52977,1.5,0,2.066068629,5/18/2021,Fognini F.,,
49708,1.42,0,2.058097315,7/15/2019,Sandgren T.,,
49223,1.57,0,2.051108851,5/19/2019,Nadal R.,,
44777,1.47,0,2.048757876,8/9/2017,Anderson K.,,
53010,1.5,0,2.048321661,5/21/2021,Shapovalov D.,,
56510,1.38,0,2.035590475,8/31/2022,Wolf J.J.,,
43386,1.37,0,2.014202291,2/28/2017,Delbonis F.,,
52682,1.41,0,2.008857487,4/13/2021,Carreno Busta P.,,
53462,1.42,0,1.999862653,7/9/2021,Berrettini M.,,
53765,3.51,1,1.992882888,8/12/2021,Tiafoe F.,,
44095,1.43,0,1.98716422,5/29/2017,Stakhovsky S.,,
49170,1.4,0,1.987117738,5/12/2019,Berrettini M.,,
50056,2.78,1,1.984428701,8/14/2019,Carreno Busta P.,,
46721,1.4,0,1.978901574,5/28/2018,Paire B.,,
43711,2.7,1,1.978078991,4/18/2017,Muller G.,,
52353,1.34,0,1.977141176,3/5/2021,Schwartzman D.,,
47741,1.53,0,1.976945516,9/27/2018,Querrey S.,,
54919,3.06,1,1.975328426,2/22/2022,Pucinelli de Almeida M.,,
49203,1.53,0,1.974551986,5/16/2019,Federer R.,,
