match,PSW,win0,confidence0,date,winner,
42681,3.4,1,2.361535099,10/19/2016,Bublik A.,
56750,1.26,0,2.328498379,10/6/2022,Tiafoe F.,-1
41131,1.41,0,2.17035675,4/16/2016,Nadal R.,
43420,1.38,0,2.127932184,3/2/2017,Cuevas P.,
47142,3.31,1,2.095885086,7/18/2018,Laaksonen H.,
43716,2.7,1,2.056557469,4/18/2017,Muller G.,
43780,3.15,1,2.046520245,4/26/2017,Djere L.,
43763,2.94,1,2.034820054,4/25/2017,Haase R.,
30498,2.83,1,2.015181598,3/11/2012,Giraldo S.,
38985,1.45,0,2.004288033,6/11/2015,Tomic B.,
32381,2.72,1,1.986642756,10/24/2012,Gasquet R.,
43897,1.36,0,1.973873907,5/7/2017,Carreno Busta P.,
34113,2.67,1,1.943781684,7/10/2013,Ramos A.,
43399,1.4,0,1.937073702,3/1/2017,Sousa J.,
43952,1.45,0,1.932652744,5/13/2017,Nadal R.,
41992,2.85,1,1.910834253,7/19/2016,Brown D.,
41261,1.53,0,1.909680596,4/28/2016,Almagro N.,
47208,1.38,0,1.908694836,7/24/2018,Bedene A.,
55092,2.72,1,1.903834074,3/19/2022,Fritz T.,1.72
50294,1.53,0,1.903589166,9/20/2019,Tsonga J.W.,
34426,3.03,1,1.899896322,8/11/2013,Nadal R.,
37017,1.52,0,1.882018091,8/15/2014,Ferrer D.,
38716,3.36,1,1.87139637,5/10/2015,Murray A.,
41397,2.72,1,1.860877409,5/15/2016,Mannarino A.,
43684,2.94,1,1.855072964,4/15/2017,Johnson S.,
34309,1.46,0,1.854631512,7/29/2013,Gimeno-Traver D.,
31769,1.53,0,1.854495773,8/14/2012,Haas T.,
47249,1.54,0,1.85015587,7/27/2018,Kovalik J.,
35815,1.53,0,1.848561548,4/7/2014,Berlocq C.,
55257,1.53,0,1.836789379,4/11/2022,Schwartzman D.,-1
43846,1.53,0,1.835354805,5/2/2017,Daniel T.,
30859,2.71,1,1.83382008,5/2/2012,Reynolds B.,
57128,2.58,1,1.831170779,1/11/2023,Kwon S.W.,1.58
41091,1.49,0,1.829509575,4/11/2016,Bautista Agut R.,
38025,1.53,0,1.821796721,2/14/2015,Anderson K.,
42191,2.86,1,1.820414039,8/15/2016,Cuevas P.,
42539,1.52,0,1.810672231,10/4/2016,Simon G.,
31739,1.52,0,1.809686865,8/10/2012,Haas T.,
41317,2.52,1,1.809502956,5/4/2016,Sock J.,
54106,1.51,0,1.794371404,10/2/2021,Ruud C.,
45730,1.53,0,1.793695941,2/5/2018,Travaglia S.,
56796,2.3,1,1.791134876,10/12/2022,Wolf J.J.,1.3
52510,1.59,0,1.79040458,3/18/2021,Dimitrov G.,
53212,2.8,1,1.790247684,6/11/2021,Djokovic N.,
40755,1.52,0,1.789670069,2/22/2016,Marchenko I.,
54399,3.09,1,1.787152909,11/20/2021,Zverev A.,
43866,2.5,1,1.786816239,5/3/2017,Tomic B.,
35730,3.11,1,1.775285135,3/19/2014,Mannarino A.,
51549,1.53,0,1.770626926,9/28/2020,Sock J.,
46703,1.43,0,1.77038388,5/28/2018,Giraldo S.,
46415,1.57,0,1.760828522,4/25/2018,Carreno Busta P.,
47204,2.63,1,1.760818973,7/24/2018,Monteiro T.,
57744,2.3,1,1.760222207,3/24/2023,Lajovic D.,1.3
43844,1.68,0,1.757460675,5/2/2017,Khachanov K.,
41363,1.5,0,1.757438713,5/10/2016,Goffin D.,
52403,1.51,0,1.755655774,3/10/2021,Shapovalov D.,
47428,1.66,0,1.755484182,8/13/2018,Paire B.,
39565,2.98,1,1.754377189,8/16/2015,Murray A.,
45317,2.71,1,1.75336458,10/19/2017,Berankis R.,
48568,1.52,0,1.748699561,2/21/2019,Mcdonald M.,
30530,1.49,0,1.744553418,3/16/2012,Federer R.,
52837,2.6,1,1.743775894,4/29/2021,Moutet C.,
30483,1.54,0,1.743294847,3/10/2012,Dimitrov G.,
49808,1.44,0,1.73745299,7/23/2019,Ruud C.,
41341,2.67,1,1.736941984,5/7/2016,Murray A.,
30501,1.52,0,1.735514661,3/12/2012,Almagro N.,
46104,1.56,0,1.735340035,3/10/2018,Sandgren T.,
43957,2.8,1,1.735252416,5/14/2017,Isner J.,
35517,2.65,1,1.732354766,2/21/2014,Dolgopolov O.,
33325,1.62,0,1.731609309,4/14/2013,Dolgopolov O.,
45883,1.69,0,1.729692541,2/17/2018,Querrey S.,
39567,2.8,1,1.727883297,8/17/2015,Paire B.,
44090,2.73,1,1.726165004,5/29/2017,Estrella Burgos V.,
55196,2.59,1,1.724843306,4/5/2022,Coria F.,1.59
53348,1.47,0,1.724617882,6/28/2021,Seppi A.,
36765,1.57,0,1.724262965,7/21/2014,Monaco J.,
36985,1.48,0,1.723799174,8/12/2014,Gulbis E.,
45705,2.36,1,1.722954216,1/20/2018,Sandgren T.,
35522,2.74,1,1.718682457,2/21/2014,Struff J.L.,
40645,2.74,1,1.717061409,2/12/2016,Kohlschreiber P.,
47890,1.53,0,1.715231958,10/16/2018,Paire B.,
37268,1.56,0,1.711238158,9/26/2014,Benneteau J.,
36105,2.63,1,1.709353889,5/11/2014,Melzer J.,
31418,1.54,0,1.708594587,7/4/2012,Murray A.,
47433,1.68,0,1.707730869,8/13/2018,Carreno Busta P.,
44510,2.79,1,1.706835734,7/18/2017,Brown D.,
53363,2.5,1,1.706382297,6/29/2021,Lajovic D.,
46918,1.5,0,1.704138459,6/22/2018,Kyrgios N.,
51505,1.58,0,1.701495514,9/24/2020,Humbert U.,
35705,1.5,0,1.701334725,3/12/2014,Dolgopolov O.,
40658,1.53,0,1.697561025,2/15/2016,Paire B.,
54457,2.35,1,1.696797461,1/10/2022,Munar J.,1.35
57426,2.72,1,1.694526997,2/18/2023,Zapata Miralles B.,1.72
49328,2.76,1,1.694284476,5/28/2019,Thompson J.,
31564,2.67,1,1.693688525,7/17/2012,Soeda G.,
57789,1.63,0,1.691712552,3/28/2023,Ruusuvuori E.,-1
50065,2.37,1,1.691639052,8/15/2019,Khachanov K.,
42543,1.47,0,1.69150461,10/4/2016,Baghdatis M.,
30484,2.32,1,1.690635621,3/10/2012,Mayer L.,
49566,1.74,0,1.689511316,6/27/2019,Kecmanovic M.,
53762,3,1,1.686824933,8/12/2021,Isner J.,
41887,2.96,1,1.686413226,7/12/2016,Olivo R.,
55026,1.55,0,1.683979791,3/12/2022,Monfils G.,-1
34451,1.54,0,1.682959844,8/13/2013,Robredo T.,
47461,2.55,1,1.682224865,8/16/2018,Kyrgios N.,
31230,1.55,0,1.679178653,6/15/2012,Youzhny M.,
53560,1.59,0,1.676839739,7/20/2021,Dzumhur D.,
34170,1.5,0,1.676799031,7/16/2013,Guccione C.,
49761,2.14,1,1.675891655,7/19/2019,Balazs A.,
39694,1.51,0,1.675475815,8/31/2015,Gabashvili T.,
55552,1.52,0,1.675088963,5/16/2022,Ivashka I.,-1
37982,1.47,0,1.671484403,2/11/2015,Querrey S.,
50544,1.63,0,1.669773685,10/19/2019,Rublev A.,
47499,1.56,0,1.667451331,8/21/2018,Gojowczyk P.,
54456,1.51,0,1.667290215,1/10/2022,Sonego L.,-1
43983,1.49,0,1.666551115,5/16/2017,Paire B.,
46800,1.69,0,1.666306201,6/3/2018,Thiem D.,
32107,1.52,0,1.665546204,10/1/2012,Mayer F.,
53275,2.31,1,1.6641818,6/18/2021,Basilashvili N.,
34285,2.74,1,1.662194284,7/26/2013,Youzhny M.,
41227,1.47,0,1.661972084,4/26/2016,Dutra Silva R.,
52078,1.54,0,1.661344426,2/5/2021,Auger-Aliassime F.,
47735,1.59,0,1.660953019,9/26/2018,Sousa J.,
33272,1.53,0,1.659131074,4/8/2013,Robredo T.,
36954,1.54,0,1.658506516,8/6/2014,Gasquet R.,
49260,1.54,0,1.657463981,5/22/2019,Fritz T.,
35442,1.72,0,1.656511227,2/15/2014,Fognini F.,
53532,1.57,0,1.654993423,7/16/2021,Djere L.,
52877,1.64,0,1.654645367,5/4/2021,Davidovich Fokina A.,
53291,1.6,0,1.653129392,6/21/2021,Travaglia S.,
56338,1.51,0,1.652774006,8/14/2022,Carreno Busta P.,-1
41266,1.66,0,1.651922024,4/28/2016,Schwartzman D.,
37347,1.63,0,1.650497119,10/6/2014,Monaco J.,
54983,1.6,0,1.649276838,2/25/2022,Ramos-Vinolas A.,-1
43658,2.45,1,1.64889619,4/12/2017,Zeballos H.,
41631,2.52,1,1.647345524,6/12/2016,Thiem D.,
49778,1.72,0,1.647278078,7/21/2019,Jarry N.,
56240,1.61,0,1.646427945,8/3/2022,Dimitrov G.,-1
37049,1.46,0,1.64612815,8/19/2014,Goffin D.,
52016,2.48,1,1.645194169,2/2/2021,Gerasimov E.,
39730,1.73,0,1.643999363,9/2/2015,Fognini F.,
56511,2.59,1,1.643556568,8/31/2022,Cachin P.,1.59
43958,1.52,0,1.643511238,5/14/2017,Vesely J.,
31611,2.65,1,1.643210129,7/21/2012,Haas T.,
47397,1.67,0,1.641751783,8/8/2018,Shapovalov D.,
47345,2.58,1,1.641039028,8/3/2018,Istomin D.,
47751,2.6,1,1.640252553,9/28/2018,Fritz T.,
48207,1.56,0,1.640032682,1/10/2019,Kohlschreiber P.,
55870,1.51,0,1.638960426,6/22/2022,Bublik A.,-1
54379,1.39,0,1.638499249,11/11/2021,Shapovalov D.,
34620,1.58,0,1.637089942,8/30/2013,Mayer F.,
51224,2.63,1,1.636767492,8/22/2020,Anderson K.,
53265,2.23,1,1.636293932,6/17/2021,Basilashvili N.,
57174,2.59,1,1.635531292,1/16/2023,Mcdonald M.,1.59
50270,2.33,1,1.634853964,9/18/2019,Caruso S.,
31684,2.35,1,1.634662556,8/1/2012,Kamke T.,
38655,1.55,0,1.634005356,5/2/2015,Gasquet R.,
53575,2.37,1,1.633912933,7/20/2021,Mager G.,
55573,2.58,1,1.633850159,5/18/2022,Sousa J.,1.58
34410,1.69,0,1.63377592,8/7/2013,Raonic M.,
53500,1.48,0,1.633024788,7/13/2021,Sandgren T.,
48494,1.58,0,1.632126236,2/15/2019,Opelka R.,
54365,2.75,1,1.631805379,11/8/2021,Vavassori A.,
52846,2.45,1,1.631059783,5/1/2021,Ramos-Vinolas A.,
36680,2.74,1,1.630805054,7/12/2014,Bautista R.,
39408,1.67,0,1.629469497,7/30/2015,Sousa J.,
51769,1.56,0,1.628421465,10/23/2020,Humbert U.,
53665,2.69,1,1.626795357,7/29/2021,Rinderknech A.,
33914,2.15,1,1.620491625,6/19/2013,Tomic B.,
51104,2.11,1,1.62027489,2/20/2020,Humbert U.,
44356,1.58,0,1.619086026,6/30/2017,Sugita Y.,
53570,2.57,1,1.617236383,7/20/2021,Donskoy E.,
52119,1.56,0,1.61678399,2/8/2021,Ruusuvuori E.,
40741,2.83,1,1.615656444,2/21/2016,Querrey S.,
40352,2.36,1,1.615329723,1/14/2016,Bautista R.,
50636,1.59,0,1.61501698,10/30/2019,Wawrinka S.,
53003,2.58,1,1.614636373,5/20/2021,Cuevas P.,
49727,1.57,0,1.613844507,7/16/2019,Jarry N.,
47167,1.63,0,1.613073792,7/20/2018,Trungelliti M.,
41755,1.83,0,1.612030376,6/27/2016,Benneteau J.,
35255,2.56,1,1.611861763,1/17/2014,Fognini F.,
47264,1.55,0,1.611807865,7/28/2018,Mayer L.,
36092,1.63,0,1.611348013,5/8/2014,Gulbis E.,
51648,2.34,1,1.610375905,10/12/2020,Karatsev A.,
55368,1.57,0,1.610017049,4/22/2022,De Minaur A.,-1
53535,3.43,1,1.609972225,7/16/2021,Coria F.,
57828,2.75,1,1.609636873,4/2/2023,Giannessi A.,1.75
57845,2.56,1,1.60961087,4/3/2023,Kudla D.,1.56
54288,2.51,1,1.607780581,10/27/2021,Alcaraz C.,
49410,1.83,0,1.607617374,6/10/2019,Thompson J.,
36475,1.61,0,1.605362408,6/20/2014,Gasquet R.,
31259,1.67,0,1.604111852,6/19/2012,Malisse X.,
43326,1.47,0,1.603586849,2/23/2017,Dolgopolov O.,
54555,1.58,0,1.60341188,1/18/2022,Baez S.,-1
49519,1.66,0,1.603162274,6/23/2019,Kecmanovic M.,
40904,1.75,0,1.602069952,3/15/2016,Thiem D.,
57705,1.63,0,1.601882405,3/18/2023,Alcaraz C.,-1
48312,2.74,1,1.601571373,1/18/2019,Bautista Agut R.,
52671,1.76,0,1.600685653,4/11/2021,Goffin D.,
55873,2.53,1,1.600191938,6/22/2022,Cressy M.,1.53
57464,1.67,0,1.599910145,2/21/2023,Van De Zandschulp B.,-1
49955,1.64,0,1.599693139,8/2/2019,Ramos-Vinolas A.,
46590,2.59,1,1.599642107,5/14/2018,Ramos-Vinolas A.,
42706,1.71,0,1.598721568,10/21/2016,Kohlschreiber P.,
