match,PSW,win0,confidence0,date,winner,
40307,1.18,0,3.529575023,1/9/2016,Djokovic N.,
56742,1.26,0,2.736693387,10/6/2022,Tiafoe F.,
51402,1.29,0,2.729367551,9/9/2020,Hanfmann Y.,
52865,1.26,0,2.721110143,5/3/2021,Alcaraz C.,
46409,1.33,0,2.316978681,4/25/2018,Dimitrov G.,
56059,1.3,0,2.270290571,7/14/2022,Rublev A.,
50481,3.5,1,2.270064265,10/15/2019,Carballes Baena R.,
53881,1.38,0,2.266846367,8/30/2021,Molcan A.,
40018,1.32,0,2.261204998,10/17/2015,Djokovic N.,
34135,1.33,0,2.252843259,7/13/2013,Kohlschreiber P.,
43716,2.7,1,2.222560975,4/18/2017,Muller G.,
42286,1.45,0,2.19249954,8/26/2016,Bautista Agut R.,
38214,1.27,0,2.182157137,3/12/2015,Harrison R.,
38007,3.37,1,2.171753946,2/12/2015,Vanni L.,
56387,1.37,0,2.156477283,8/19/2022,Norrie C.,
36479,1.35,0,2.150472474,6/23/2014,Puetz T.,
48582,1.49,0,2.125945959,2/22/2019,Humbert U.,
50790,1.52,0,2.118704996,1/21/2020,Mmoh M.,
41131,1.41,0,2.11799657,4/16/2016,Nadal R.,
49479,1.4,0,2.106812833,6/18/2019,Tsonga J.W.,
46586,3.05,1,2.105224897,5/14/2018,Paire B.,
45196,1.34,0,2.089151831,10/6/2017,Nadal R.,
49832,1.34,0,2.088273262,7/25/2019,Zverev A.,
52162,2.71,1,2.081939943,2/9/2021,Andujar P.,
41417,3.33,1,2.080641921,5/17/2016,Mannarino A.,
54399,3.09,1,2.073672564,11/20/2021,Zverev A.,
43407,1.4,0,2.056819037,3/1/2017,Sousa J.,
34060,4.44,1,2.055809765,7/8/2013,Sugita Y.,
45455,1.57,0,2.042162074,11/15/2017,Dimitrov G.,
54919,3.06,1,2.039599368,2/22/2022,Pucinelli de Almeida M.,
43923,1.39,0,2.028217284,5/9/2017,Almagro N.,
45066,3.22,1,2.022630361,9/21/2017,De Schepper K.,
55867,1.35,0,2.012805161,6/22/2022,Fritz T.,
36466,1.35,0,2.008050439,6/19/2014,Gasquet R.,
48566,1.52,0,2.007146484,2/21/2019,Mcdonald M.,
33082,2.82,1,1.995048234,3/7/2013,Brands D.,
53279,1.38,0,1.994828909,6/19/2021,Shapovalov D.,
41091,1.49,0,1.989237086,4/11/2016,Bautista Agut R.,
44885,1.51,0,1.986810907,8/22/2017,Struff J.L.,
55025,1.55,0,1.980253527,3/12/2022,Monfils G.,
46484,1.54,0,1.972253532,5/2/2018,Dutra Silva R.,
37394,3.45,1,1.956128979,10/11/2014,Federer R.,
