match,PSW,win0,confidence0,date,winner,,
34644,1.05,0,8.003070912,9/3/2013,Nadal R.,,
34989,1.1,0,5.822702009,10/30/2013,Nadal R.,,
45475,1.22,0,3.674997628,1/1/2018,Thiem D.,,
49012,5.31,1,3.549849013,4/23/2019,Jarry N.,,
34388,1.15,0,3.372502457,8/6/2013,Nishikori K.,,
56277,1.19,0,3.306164704,8/6/2022,Rublev A.,,
55140,1.24,0,3.191684187,3/26/2022,Tsitsipas S.,,
55822,1.22,0,3.19098839,6/16/2022,Medvedev D.,,
34095,5.14,1,3.109150436,7/9/2013,Smyczek T.,,
54451,1.25,0,3.103943897,1/8/2022,Nadal R.,,
36381,4.25,1,3.097929534,6/11/2014,De Schepper K.,,
56745,1.26,0,2.986797397,10/6/2022,Tiafoe F.,,
40305,1.18,0,2.926938593,1/9/2016,Djokovic N.,,
33156,1.28,0,2.83048402,3/12/2013,Wawrinka S.,,
49053,1.29,0,2.771050538,4/26/2019,Medvedev D.,,
34481,1.34,0,2.762036856,8/17/2013,Nadal R.,,
43943,6,1,2.761115313,5/11/2017,Coric B.,,
38950,1.18,0,2.694988947,6/6/2015,Djokovic N.,,
34821,3.62,1,2.679416767,10/12/2013,Del Potro J.M.,,
34090,1.33,0,2.631414898,7/9/2013,Ram R.,,
50480,3.5,1,2.617292412,10/15/2019,Carballes Baena R.,,
53882,1.38,0,2.616501672,8/30/2021,Molcan A.,,
37395,3.45,1,2.610981441,10/11/2014,Federer R.,,
49655,1.27,0,2.608459857,7/4/2019,Nadal R.,,
54356,1.25,0,2.576897515,11/5/2021,Djokovic N.,,
38303,1.34,0,2.563533243,3/21/2015,Djokovic N.,,
35893,1.34,0,2.540979724,4/15/2014,Dimitrov G.,,
47596,1.27,0,2.518235207,8/29/2018,Raonic M.,,
43421,1.38,0,2.493009261,3/2/2017,Cuevas P.,,
36151,1.36,0,2.489648023,5/16/2014,Djokovic N.,,
54084,1.33,0,2.447045714,9/30/2021,Rublev A.,,
35124,1.38,0,2.393426989,1/7/2014,Tomic B.,,
44931,1.29,0,2.386216146,8/28/2017,Donskoy E.,,
33667,1.36,0,2.370409824,5/25/2013,Monaco J.,,
43386,1.37,0,2.359952724,2/28/2017,Delbonis F.,,
41059,1.26,0,2.349456638,4/7/2016,Delbonis F.,,
50763,1.32,0,2.343243603,1/20/2020,Pella G.,,
46544,1.42,0,2.335679432,5/8/2018,Ramos-Vinolas A.,,
50011,1.35,0,2.293876646,8/8/2019,Monfils G.,,
50700,4.3,1,2.269544608,1/10/2020,Moutet C.,,
47708,1.36,0,2.256865932,9/24/2018,Norrie C.,,
49733,3.4,1,2.253793998,7/16/2019,Dzumhur D.,,
35730,3.11,1,2.240603668,3/19/2014,Mannarino A.,,
40017,1.32,0,2.236366111,10/17/2015,Djokovic N.,,
56389,1.37,0,2.211438096,8/19/2022,Norrie C.,,
50684,3.34,1,2.201761886,1/7/2020,Ilkel C.,,
47026,2.95,1,2.19527366,7/3/2018,Ebden M.,,
48115,1.37,0,2.194524937,1/1/2019,Thompson J.,,
41121,1.28,0,2.191971608,4/14/2016,Monfils G.,,
47214,1.38,0,2.186357179,7/24/2018,Bedene A.,,
49816,1.44,0,2.184439626,7/23/2019,Ruud C.,,
36307,1.45,0,2.183544694,5/30/2014,Raonic M.,,
41132,1.41,0,2.174332085,4/16/2016,Nadal R.,,
40926,1.4,0,2.165120027,3/18/2016,Raonic M.,,
44208,3.27,1,2.161910203,6/13/2017,Kozlov S.,,
44280,4.69,1,2.156342395,6/21/2017,Haase R.,,
49808,1.49,0,2.156103201,7/23/2019,Gasquet R.,,
41852,1.44,0,2.150772705,7/3/2016,Vesely J.,,
34793,1.45,0,2.150404617,10/9/2013,Raonic M.,,
49810,1.45,0,2.149397449,7/23/2019,Londero J.I.,,
57408,3.16,1,2.143277063,2/16/2023,Varillas J. P.,,
38125,1.44,0,2.138898944,2/23/2015,Gasquet R.,,
43419,1.43,0,2.131519179,3/2/2017,Ramos-Vinolas A.,,
35024,1.34,0,2.129485818,11/10/2013,Nadal R.,,
47223,1.41,0,2.126132284,7/25/2018,Kovalik J.,,
52562,2.75,1,2.122775283,3/26/2021,Norrie C.,,
37582,1.39,0,2.122402373,10/31/2014,Djokovic N.,,
45602,2.95,1,2.121792558,1/15/2018,Sugita Y.,,
54399,3.09,1,2.121434979,11/20/2021,Zverev A.,,
38304,1.48,0,2.112620208,3/22/2015,Djokovic N.,,
37017,1.52,0,2.112233628,8/15/2014,Ferrer D.,,
39287,1.38,0,2.111244898,7/21/2015,Kohlschreiber P.,,
50949,1.31,0,2.096163999,2/7/2020,Schwartzman D.,,
47746,1.54,0,2.08983964,9/28/2018,Sousa J.,,
44175,2.74,1,2.088167504,6/4/2017,Carreno Busta P.,,
33327,1.51,0,2.086421799,4/15/2013,Paire B.,,
55971,1.53,0,2.085965034,6/30/2022,De Minaur A.,,
47250,1.54,0,2.085428361,7/27/2018,Kovalik J.,,
47390,3.22,1,2.085396977,8/7/2018,Schwartzman D.,,
34426,3.03,1,2.084090092,8/11/2013,Nadal R.,,
42427,3.27,1,2.065941645,9/20/2016,Sidorenko A.,,
37982,1.47,0,2.048373458,2/11/2015,Querrey S.,,
41071,1.29,0,2.045037273,4/9/2016,Delbonis F.,,
47251,3.32,1,2.041588866,7/27/2018,Basilashvili N.,,
40834,1.44,0,2.038833256,2/28/2016,Cuevas P.,,
50335,2.64,1,2.033091857,9/26/2019,Garin C.,,
50344,1.57,0,2.030447422,9/27/2019,Shapovalov D.,,
34822,1.38,0,2.025713337,10/13/2013,Djokovic N.,,
33351,2.6,1,2.024047806,4/16/2013,Montanes A.,,
49734,1.43,0,2.022141959,7/16/2019,Londero J.I.,,
55956,1.29,0,2.017547399,6/29/2022,Alcaraz C.,,
54183,1.49,0,2.016242075,10/12/2021,Sinner J.,,
54021,1.38,0,2.014259503,9/22/2021,Pouille L.,,
52410,1.51,0,2.014068262,3/10/2021,Shapovalov D.,,
43081,1.56,0,2.006671114,1/20/2017,Federer R.,,
37444,1.65,0,2.005368785,10/16/2014,Troicki V.,,
47758,2.71,1,2.004694169,9/30/2018,Tomic B.,,
46806,1.63,0,2.003670992,6/5/2018,Thiem D.,,
49789,1.44,0,2.000710011,7/22/2019,Klizan M.,,
53279,1.38,0,1.999971158,6/19/2021,Shapovalov D.,,
40827,3.49,1,1.998518547,2/26/2016,Cervantes I.,,
47747,2.6,1,1.998223989,9/28/2018,Fritz T.,,
38202,3.14,1,1.997918845,2/28/2015,Federer R.,,
42532,1.47,0,1.991549586,10/4/2016,Baghdatis M.,,
47039,3.32,1,1.990763406,7/3/2018,Klahn B.,,
43337,1.37,0,1.989775927,2/23/2017,Johnson S.,,
50737,1.51,0,1.987991078,1/15/2020,Shapovalov D.,,
38029,1.34,0,1.98283591,2/15/2015,Nishikori K.,,
57124,2.58,1,1.977361772,1/11/2023,Kwon S.W.,,
39566,2.98,1,1.975822306,8/16/2015,Murray A.,,
34714,1.53,0,1.974289002,9/23/2013,Haase R.,,
39180,1.42,0,1.965365702,7/1/2015,Mayer L.,,
40739,1.41,0,1.964976654,2/20/2016,Cilic M.,,
53758,3.51,1,1.962293345,8/12/2021,Tiafoe F.,,
40071,1.72,0,1.958870385,10/22/2015,Fognini F.,,
43059,3.03,1,1.95837195,1/18/2017,Zverev M.,,
40224,1.4,0,1.956621517,11/22/2015,Djokovic N.,,
51054,3.58,1,1.95420846,2/17/2020,Harrison R.,,
54775,1.42,0,1.95361859,2/10/2022,Pospisil V.,,
37710,3.05,1,1.953082377,1/13/2015,Venus M.,,
37269,2.42,1,1.952695154,9/26/2014,Giraldo S.,,
34477,3.14,1,1.951094493,8/16/2013,Berdych T.,,
56276,3.34,1,1.950042464,8/6/2022,Ymer M.,,
35671,1.54,0,1.946967142,3/9/2014,Robredo T.,,
44550,2.6,1,1.946287386,7/21/2017,Kuznetsov An.,,
53869,2.75,1,1.946029115,8/26/2021,Ivashka I.,,
57317,1.52,0,1.945333901,2/9/2023,Baez S.,,
49699,1.55,0,1.945327004,7/14/2019,Djokovic N.,,
56289,1.57,0,1.945321534,8/9/2022,Nishioka Y.,,
41370,2.62,1,1.941318602,5/10/2016,Robert S.,,
47754,1.69,0,1.939997693,9/29/2018,Fognini F.,,
42870,1.41,0,1.937336435,1/3/2017,Youzhny M.,,
47403,2.8,1,1.934850484,8/8/2018,Ivashka I.,,
44783,1.43,0,1.934818211,8/9/2017,Haase R.,,
48207,1.56,0,1.933891944,1/10/2019,Kohlschreiber P.,,
41081,1.52,0,1.931278512,4/11/2016,Pouille L.,,
34160,1.5,0,1.930849524,7/16/2013,Guccione C.,,
36516,1.54,0,1.929499552,6/24/2014,Istomin D.,,
