match,PSW,win0,confidence0,date,winner,
56746,1.26,0,2.636206398,10/6/2022,Tiafoe F.,
37395,3.45,1,2.505108123,10/11/2014,Federer R.,
53876,1.38,0,2.470940361,8/30/2021,Molcan A.,
49703,1.42,0,2.365004883,7/15/2019,Sandgren T.,
38772,1.33,0,2.344219007,5/17/2015,Djokovic N.,
39031,1.34,0,2.296223485,6/16/2015,Karlovic I.,
43414,1.4,0,2.273239478,3/1/2017,Sousa J.,
35118,1.38,0,2.261843047,1/7/2014,Tomic B.,
55121,1.3,0,2.259622304,3/24/2022,Nishioka Y.,
54965,1.42,0,2.224809926,2/24/2022,Hanfmann Y.,
40017,1.32,0,2.192059479,10/17/2015,Djokovic N.,
54399,3.09,1,2.150124423,11/20/2021,Zverev A.,
56387,1.37,0,2.145781784,8/19/2022,Norrie C.,
43952,1.45,0,2.120204309,5/13/2017,Nadal R.,
52021,1.3,0,2.119560237,2/2/2021,Alcaraz C.,
37062,1.42,0,2.116335891,8/20/2014,Goffin D.,
42078,1.56,0,2.108724738,7/24/2016,Monfils G.,
38399,1.32,0,2.102587399,4/5/2015,Djokovic N.,
54094,1.33,0,2.080802658,9/30/2021,Rublev A.,
56019,1.43,0,2.073677855,7/11/2022,Johnson S.,
41131,1.41,0,2.064635754,4/16/2016,Nadal R.,
34426,3.03,1,2.059461812,8/11/2013,Nadal R.,
35904,1.47,0,2.056061548,4/16/2014,Fognini F.,
51830,1.52,0,2.04960171,10/30/2020,Ruusuvuori E.,
37582,1.39,0,2.047540449,10/31/2014,Djokovic N.,
41009,1.41,0,2.044806574,3/29/2016,Raonic M.,
56431,1.35,0,2.035010453,8/24/2022,Sonego L.,
46293,1.38,0,2.030736553,4/12/2018,Sousa J.,
50294,1.53,0,2.025237719,9/20/2019,Tsonga J.W.,
43805,1.38,0,2.02223406,4/28/2017,Bedene A.,
39565,2.98,1,2.021265448,8/16/2015,Murray A.,
33815,2.73,1,2.013446028,6/11/2013,Monfils G.,
52215,3.59,1,2.010698191,2/14/2021,Dimitrov G.,
47615,3.31,1,2.005136775,8/30/2018,Basilashvili N.,
34319,1.42,0,2.001385991,7/30/2013,Malisse X.,
37189,1.57,0,1.988561857,9/2/2014,Cilic M.,
39082,1.32,0,1.984619593,6/23/2015,Simon G.,
51842,1.34,0,1.96829337,11/2/2020,Bonzi B.,
54032,1.38,0,1.967295328,9/22/2021,Pouille L.,
44777,1.47,0,1.966494966,8/9/2017,Anderson K.,
38754,1.51,0,1.964934077,5/13/2015,Isner J.,
40599,1.46,0,1.964255377,2/9/2016,Lajovic D.,
34449,2.8,1,1.963401788,8/13/2013,Davydenko N.,
41399,2.93,1,1.957591387,5/15/2016,Murray A.,
39741,1.45,0,1.94496603,9/2/2015,Chardy J.,
43763,2.94,1,1.942633788,4/25/2017,Haase R.,
37993,1.47,0,1.941366781,2/11/2015,Querrey S.,
34439,3.15,1,1.940439089,8/13/2013,Lopez F.,
40823,3.49,1,1.938636965,2/26/2016,Cervantes I.,
41817,1.45,0,1.932408929,6/30/2016,Istomin D.,
41341,2.67,1,1.918684452,5/7/2016,Murray A.,
48207,1.56,0,1.908564629,1/10/2019,Kohlschreiber P.,
48579,1.49,0,1.905699171,2/22/2019,Humbert U.,
53517,2.72,1,1.90226722,7/15/2021,Carballes Baena R.,
52278,2.72,1,1.898453457,2/25/2021,Paire B.,
35160,1.51,0,1.897289862,1/10/2014,Isner J.,
38303,1.34,0,1.894750044,3/21/2015,Djokovic N.,
51549,1.53,0,1.893564429,9/28/2020,Sock J.,
53629,1.51,0,1.893123391,7/26/2021,Vesely J.,
41347,2.92,1,1.889117142,5/8/2016,Anderson K.,
42190,2.86,1,1.887758121,8/15/2016,Cuevas P.,
45767,1.38,0,1.887559685,2/8/2018,Copil M.,
42314,1.54,0,1.886806067,8/29/2016,Seppi A.,
56180,1.56,0,1.880456037,7/27/2022,Tiafoe F.,
42416,1.65,0,1.87648339,9/19/2016,Benneteau J.,
36670,1.5,0,1.875252492,7/11/2014,Bautista R.,
34309,2.55,1,1.874159373,7/29/2013,Zeballos H.,
43417,1.56,0,1.872087779,3/1/2017,Thiem D.,
55382,1.6,0,1.870750116,4/25/2022,Kwon S.W.,
48838,1.55,0,1.865147979,3/23/2019,Shapovalov D.,
52121,1.56,0,1.864477402,2/8/2021,Ruusuvuori E.,
41707,1.43,0,1.863482241,6/20/2016,Youzhny M.,
54775,1.42,0,1.860100002,2/10/2022,Pospisil V.,
38792,2.56,1,1.856009216,5/19/2015,Istomin D.,
53151,1.65,0,1.853905964,6/3/2021,Alcaraz C.,
37174,2.58,1,1.851131511,8/30/2014,Kohlschreiber P.,
56202,1.54,0,1.84963321,7/30/2022,Brooksby J.,
54187,1.49,0,1.845859137,10/12/2021,Sinner J.,
39829,2.6,1,1.844562062,9/24/2015,Klizan M.,
55573,2.58,1,1.84450497,5/18/2022,Sousa J.,
41345,1.56,0,1.843894416,5/8/2016,Ramos-Vinolas A.,
41889,2.83,1,1.842255676,7/12/2016,Medvedev D.,
49223,1.57,0,1.842243178,5/19/2019,Nadal R.,
42056,2.85,1,1.838410193,7/22/2016,Johnson S.,
53521,1.61,0,1.836662911,7/15/2021,Basilashvili N.,
36685,2.74,1,1.836053758,7/12/2014,Bautista R.,
53348,1.47,0,1.829887936,6/28/2021,Seppi A.,
35390,1.49,0,1.825883748,2/11/2014,Volandri F.,
34446,1.5,0,1.823878959,8/13/2013,Isner J.,
39490,1.53,0,1.823593867,8/6/2015,Gasquet R.,
41002,1.38,0,1.823265647,3/28/2016,Monfils G.,
53007,1.5,0,1.816755169,5/21/2021,Shapovalov D.,
