match,PSW,win0,confidence0,date,winner,
50211,1.19,0,3.570902042,8/29/2019,De Minaur A.,-1
53992,1.19,0,3.360101646,9/6/2021,Zverev A.,-1
54623,4.3,1,3.023092712,1/23/2022,Shapovalov D.,3.3
46873,1.19,0,2.905583721,6/18/2018,Nishikori K.,
56742,1.26,0,2.724523185,10/6/2022,Tiafoe F.,-1
52350,1.3,0,2.51143715,3/4/2021,Cerundolo F.,-1
43983,1.3,0,2.474219012,5/16/2017,Cuevas P.,
51467,1.37,0,2.417041426,9/17/2020,Shapovalov D.,-1
43414,1.4,0,2.363632269,3/1/2017,Sousa J.,
52682,1.41,0,2.306684632,4/13/2021,Carreno Busta P.,-1
53759,3.51,1,2.278086147,8/12/2021,Tiafoe F.,2.51
50293,1.53,0,2.275435712,9/20/2019,Tsonga J.W.,-1
51549,1.53,0,2.252460346,9/28/2020,Sock J.,-1
46535,1.35,0,2.199189441,5/7/2018,Delbonis F.,
46118,1.45,0,2.177227772,3/11/2018,Coric B.,
44519,2.79,1,2.175139212,7/18/2017,Brown D.,
56547,1.51,0,2.159027957,9/3/2022,Ivashka I.,-1
52151,1.41,0,2.150653305,2/9/2021,Harris L.,-1
54399,3.09,1,2.139683684,11/20/2021,Zverev A.,2.09
43341,1.47,0,2.133646521,2/24/2017,Sock J.,
43385,1.37,0,2.10413391,2/28/2017,Delbonis F.,
43559,2.71,1,2.097974724,3/22/2017,Struff J.L.,
48168,1.58,0,2.096268364,1/7/2019,Opelka R.,-1
49703,1.42,0,2.093664742,7/15/2019,Sandgren T.,-1
46739,1.38,0,2.090357389,5/29/2018,Struff J.L.,
50685,3.34,1,2.069292088,1/7/2020,Ilkel C.,2.34
56655,1.34,0,2.060100406,9/28/2022,Safiullin R.,-1
46065,1.52,0,2.059924275,3/4/2018,Del Potro J.M.,
52374,3.88,1,2.058717464,3/8/2021,Basilashvili N.,2.88
45945,1.58,0,2.048052754,2/22/2018,Fritz T.,
51708,1.51,0,2.046182992,10/16/2020,Shapovalov D.,-1
50481,3.5,1,2.04223977,10/15/2019,Carballes Baena R.,2.5
51414,2.73,1,2.039930926,9/10/2020,Djere L.,1.73
47250,1.54,0,2.038307437,7/27/2018,Kovalik J.,
44640,2.8,1,2.031867725,7/29/2017,Mayer F.,
54041,2.6,1,2.028119254,9/23/2021,Giron M.,1.6
53458,1.34,0,2.02682173,7/7/2021,Shapovalov D.,-1
43901,1.36,0,2.024666771,5/7/2017,Carreno Busta P.,
43761,2.94,1,2.014177978,4/25/2017,Haase R.,
45314,2.71,1,1.991042961,10/19/2017,Berankis R.,
57369,2.3,1,1.989300863,2/14/2023,Vukic A.,1.3
55969,1.52,0,1.974621475,6/29/2022,Goffin D.,-1
43288,1.46,0,1.973060821,2/21/2017,Fritz T.,
52247,1.49,0,1.972125885,2/23/2021,Albot R.,-1
42947,1.54,0,1.966169279,1/10/2017,Muller G.,
50923,2.69,1,1.954012413,2/5/2020,Moutet C.,1.69
