match,PSW,win0,confidence0,date,winner,,
43933,1.11,0,5.561538011,5/10/2017,Nadal R.,,
34792,1.12,0,5.386395479,10/9/2013,Nadal R.,,
34989,1.1,0,5.301492185,10/30/2013,Nadal R.,,
53440,1.13,0,4.849866141,7/2/2021,Rublev A.,,
42742,1.08,0,4.820918116,10/25/2016,Wawrinka S.,,
42413,1.18,0,4.198604414,9/9/2016,Djokovic N.,,
57505,1.15,0,3.950190062,2/24/2023,Alcaraz C.,-1,-50
41395,1.18,0,3.875648895,5/14/2016,Djokovic N.,,
54164,1.21,0,3.755799488,10/10/2021,Zverev A.,,
46625,1.18,0,3.606951629,5/17/2018,Djokovic N.,,
30626,1.26,0,3.592793381,3/30/2012,Djokovic N.,,
56740,1.18,0,3.546289553,10/5/2022,Tsitsipas S.,,
54622,4.3,1,3.388652573,1/23/2022,Shapovalov D.,,
53484,1.22,0,3.350951715,7/13/2021,Cressy M.,,
54201,4.59,1,3.319224206,10/15/2021,Basilashvili N.,,
38950,1.18,0,3.302250625,6/6/2015,Djokovic N.,,
53457,5.42,1,3.292244492,7/6/2021,Hurkacz H.,,
48853,1.21,0,3.277727568,3/25/2019,Federer R.,,
39254,1.21,0,3.187928617,7/14/2015,Lacko L.,,
43579,1.22,0,3.1850653,3/24/2017,Nishikori K.,,
54331,1.25,0,3.180143136,11/2/2021,Ruud C.,,
54451,1.25,0,3.172732033,1/8/2022,Nadal R.,,
55891,1.26,0,3.156170037,6/27/2022,Alcaraz C.,,
37120,4.85,1,3.143216288,8/27/2014,Ito T.,,
47914,4.46,1,3.128422495,10/17/2018,Pospisil V.,,
38723,1.28,0,3.077425859,5/11/2015,Fognini F.,,
51092,1.25,0,2.999583874,2/19/2020,Tsitsipas S.,,
49682,3.78,1,2.984915783,7/6/2019,Sandgren T.,,
46414,1.33,0,2.97026257,4/25/2018,Dimitrov G.,,
32074,1.33,0,2.969486078,9/27/2012,Gasquet R.,,
53504,1.26,0,2.926712801,7/14/2021,Thompson J.,,
41387,4.3,1,2.820770347,5/12/2016,Monaco J.,,
51030,1.25,0,2.815715311,2/14/2020,Schwartzman D.,,
45472,1.22,0,2.804607934,1/1/2018,Thiem D.,,
56381,1.24,0,2.799283819,8/18/2022,Medvedev D.,,
34822,1.38,0,2.74100209,10/13/2013,Djokovic N.,,
53471,1.24,0,2.73442784,7/12/2021,Thompson J.,,
47475,1.24,0,2.711523464,8/18/2018,Federer R.,,
33830,1.31,0,2.711148423,6/11/2013,Del Potro J.M.,,
32080,1.37,0,2.695991393,9/28/2012,Gasquet R.,,
34457,1.32,0,2.623606963,8/14/2013,Haas T.,,
53458,1.34,0,2.601618344,7/7/2021,Shapovalov D.,,
55371,1.24,0,2.597516052,4/23/2022,Djokovic N.,,
31156,1.27,0,2.590809686,6/10/2012,Nadal R.,,
56751,1.26,0,2.588840775,10/6/2022,Tiafoe F.,,
32087,1.37,0,2.578261074,9/29/2012,Gasquet R.,,
56389,1.37,0,2.570083713,8/19/2022,Norrie C.,,
49715,3.4,1,2.569551866,7/16/2019,Dzumhur D.,,
54398,3.09,1,2.569340848,11/20/2021,Zverev A.,,
56183,3.79,1,2.558189362,7/28/2022,Hanfmann Y.,,
54592,3.7,1,2.548682182,1/20/2022,Daniel T.,,
32280,1.33,0,2.534635977,10/16/2012,Falla A.,,
30530,1.49,0,2.525343736,3/16/2012,Federer R.,,
32079,1.35,0,2.524323719,9/28/2012,Tipsarevic J.,,
39181,1.42,0,2.518142128,7/1/2015,Mayer L.,,
53764,3.51,1,2.511182986,8/12/2021,Tiafoe F.,,
51881,1.35,0,2.488772566,11/5/2020,Carreno Busta P.,,
40017,1.32,0,2.482008607,10/17/2015,Djokovic N.,,
40114,3.26,1,2.475725887,10/27/2015,Brands D.,,
43901,1.36,0,2.474353977,5/7/2017,Carreno Busta P.,,
50684,3.34,1,2.465526486,1/7/2020,Ilkel C.,,
32075,1.4,0,2.46163322,9/27/2012,Monfils G.,,
51465,1.37,0,2.449631922,9/17/2020,Shapovalov D.,,
32364,3.54,1,2.432842593,10/23/2012,Davydenko N.,,
47187,3.5,1,2.420482948,7/23/2018,Molleker R.,,
46859,1.38,0,2.418607171,6/16/2018,Federer R.,,
41615,1.38,0,2.417288911,6/9/2016,Mannarino A.,,
36555,1.4,0,2.409850696,6/25/2014,Anderson K.,,
51402,1.29,0,2.396661338,9/9/2020,Hanfmann Y.,,
50516,1.28,0,2.385106748,10/17/2019,Milojevic N.,,
38013,3.13,1,2.374371695,2/13/2015,Souza J.,,
53513,1.43,0,2.365817048,7/14/2021,Anderson K.,,
49795,1.44,0,2.364428239,7/23/2019,Ruud C.,,
53279,1.38,0,2.350666096,6/19/2021,Shapovalov D.,,
41086,1.36,0,2.34979524,4/11/2016,Gasquet R.,,
31709,1.42,0,2.346419116,8/6/2012,Chardy J.,,
54769,1.42,0,2.343908271,2/10/2022,Pospisil V.,,
45343,1.38,0,2.332564511,10/23/2017,Simon G.,,
50948,1.31,0,2.329837512,2/7/2020,Schwartzman D.,,
31225,1.31,0,2.329450767,6/15/2012,Federer R.,,
49239,1.39,0,2.329099545,5/20/2019,Gasquet R.,,
56652,1.34,0,2.30693611,9/28/2022,Safiullin R.,,
35918,3.45,1,2.302457402,4/19/2014,Federer R.,,
54089,1.33,0,2.301923051,9/30/2021,Rublev A.,,
37318,1.35,0,2.295779222,10/2/2014,Istomin D.,,
42066,3.55,1,2.286281993,7/22/2016,Martin A.,,
52992,3.47,1,2.28476894,5/19/2021,Stricker D.,,
57092,1.41,0,2.277455953,1/9/2023,Brooksby J.,-1,-50
32917,1.44,0,2.272033039,2/19/2013,Davydenko N.,,
50753,1.32,0,2.271076536,1/18/2020,Rublev A.,,
42275,1.38,0,2.267896308,8/24/2016,Johnson S.,,
36022,1.34,0,2.26604541,5/1/2014,Berlocq C.,,
42983,1.43,0,2.264454335,1/14/2017,Sock J.,,
47406,1.43,0,2.26373827,8/9/2018,Cilic M.,,
38676,1.52,0,2.255586474,5/5/2015,Raonic M.,,
35024,1.34,0,2.251333816,11/10/2013,Nadal R.,,
31485,2.66,1,2.242002641,7/11/2012,Odesnik W.,,
38506,1.4,0,2.239933478,4/18/2015,Djokovic N.,,
43715,2.7,1,2.238292238,4/18/2017,Muller G.,,
37307,1.41,0,2.234184782,9/30/2014,Gulbis E.,,
34916,1.31,0,2.230885827,10/22/2013,Janowicz J.,,
41797,1.39,0,2.227380085,6/29/2016,Tomic B.,,
39430,1.19,0,2.223052536,8/1/2015,Muller G.,,
57599,2.89,1,2.223001563,3/3/2023,Medvedev D.,1.89,94.5
54935,3.06,1,2.221269288,2/22/2022,Pucinelli de Almeida M.,,
47140,1.51,0,2.221106856,7/17/2018,Bolelli S.,,
56761,1.54,0,2.219917132,10/8/2022,Djokovic N.,,
34596,1.49,0,2.210788892,8/29/2013,Wawrinka S.,,
37205,1.45,0,2.205833664,9/16/2014,Lorenzi P.,,
39065,3.09,1,2.205179154,6/21/2015,Granollers M.,,
36617,1.43,0,2.204542398,7/8/2014,Berlocq C.,,
38749,2.6,1,2.204367978,5/13/2015,Fognini F.,,
47746,1.54,0,2.192543788,9/28/2018,Sousa J.,,
54489,1.43,0,2.191346227,1/12/2022,Paul T.,,
52481,1.2,0,2.187773926,3/16/2021,Rublev A.,,
49832,1.44,0,2.187305187,7/25/2019,Krajinovic F.,,
32182,2.52,1,2.185611796,10/4/2012,Lacko L.,,
53463,1.42,0,2.179072374,7/9/2021,Berrettini M.,,
48043,1.35,0,2.177251205,10/31/2018,Federer R.,,
42130,1.43,0,2.176850553,7/29/2016,Wawrinka S.,,
51393,1.41,0,2.175268346,9/7/2020,Thiem D.,,
55545,1.52,0,2.173938681,5/16/2022,Ivashka I.,,
46455,1.51,0,2.164699244,5/1/2018,Dutra Silva R.,,
52753,1.54,0,2.1642301,4/20/2021,Shapovalov D.,,
50294,1.53,0,2.160538178,9/20/2019,Tsonga J.W.,,
57331,1.4,0,2.158292103,2/10/2023,Ramos-Vinolas A.,-1,-50
50335,2.64,1,2.156269016,9/26/2019,Garin C.,,
34821,3.62,1,2.155551506,10/12/2013,Del Potro J.M.,,
36432,1.41,0,2.153825483,6/16/2014,Klizan M.,,
39567,2.8,1,2.152936987,8/17/2015,Paire B.,,
37395,3.45,1,2.151372666,10/11/2014,Federer R.,,
48812,3.29,1,2.144884424,3/22/2019,Hurkacz H.,,
47263,1.55,0,2.144868313,7/28/2018,Mayer L.,,
48190,1.58,0,2.141512743,1/9/2019,Schwartzman D.,,
32237,1.57,0,2.139621312,10/9/2012,Isner J.,,
47709,1.36,0,2.138637692,9/24/2018,Norrie C.,,
55091,2.72,1,2.130644126,3/19/2022,Fritz T.,,
38416,1.32,0,2.129264171,4/7/2015,Bedene A.,,
47039,3.32,1,2.127632355,7/3/2018,Klahn B.,,
36152,1.36,0,2.127500412,5/16/2014,Djokovic N.,,
44208,3.27,1,2.121702302,6/13/2017,Kozlov S.,,
47249,1.54,0,2.119072262,7/27/2018,Kovalik J.,,
43479,1.48,0,2.11325538,3/11/2017,Carreno Busta P.,,
41099,3.02,1,2.111567003,4/12/2016,Lorenzi P.,,
48110,1.37,0,2.109187816,1/1/2019,Thompson J.,,
34426,3.03,1,2.106774519,8/11/2013,Nadal R.,,
34444,3.15,1,2.105566729,8/13/2013,Lopez F.,,
54967,1.42,0,2.102393505,2/24/2022,Hanfmann Y.,,
55000,2.5,1,2.099941756,3/10/2022,Eubanks C.,,
36429,1.37,0,2.097732341,6/16/2014,Tomic B.,,
45711,1.36,0,2.0957451,1/20/2018,Thiem D.,,
38395,3.25,1,2.095692039,4/2/2015,Isner J.,,
55555,3.14,1,2.093826769,5/16/2022,Cecchinato M.,,
46544,1.42,0,2.0927792,5/8/2018,Ramos-Vinolas A.,,
32830,1.41,0,2.092569327,2/12/2013,Berlocq C.,,
30243,3.14,1,2.091377551,2/17/2012,Davydenko N.,,
52562,2.75,1,2.090211192,3/26/2021,Norrie C.,,
43687,2.94,1,2.089850535,4/15/2017,Johnson S.,,
31095,3.01,1,2.089369413,5/29/2012,Paire B.,,
44726,1.48,0,2.086015417,8/3/2017,Lopez F.,,
33624,2.89,1,2.07904285,5/20/2013,Hanescu V.,,
44619,1.45,0,2.079017756,7/27/2017,Kohlschreiber P.,,
38302,1.34,0,2.072369775,3/21/2015,Djokovic N.,,
45315,2.71,1,2.069025611,10/19/2017,Berankis R.,,
30677,2.65,1,2.06722944,4/14/2012,Lopez F.,,
34090,1.33,0,2.066550346,7/9/2013,Ram R.,,
53877,1.44,0,2.063317784,8/30/2021,Koepfer D.,,
34085,1.43,0,2.061346815,7/9/2013,Gulbis E.,,
30918,3.1,1,2.059466772,5/8/2012,Delbonis F.,,
49703,1.42,0,2.059065437,7/15/2019,Sandgren T.,,
43765,1.45,0,2.057942242,4/25/2017,Kuznetsov An.,,
43415,1.4,0,2.054922808,3/1/2017,Sousa J.,,
40275,1.4,0,2.054554612,1/6/2016,Garcia-Lopez G.,,
44609,1.33,0,2.052483653,7/26/2017,Ferrer D.,,
47645,1.34,0,2.052332886,9/4/2018,Del Potro J.M.,,
38769,1.57,0,2.052297488,5/16/2015,Federer R.,,
46986,3.01,1,2.052147082,7/2/2018,Bemelmans R.,,
47741,1.53,0,2.049354615,9/27/2018,Querrey S.,,
52902,1.54,0,2.04918497,5/7/2021,Berrettini M.,,
34506,2.71,1,2.047295453,8/20/2013,Nieminen J.,,
31491,3.5,1,2.046006399,7/11/2012,Bachinger M.,,
43945,1.54,0,2.045510946,5/11/2017,Thiem D.,,
44084,2.73,1,2.045115003,5/29/2017,Estrella Burgos V.,,
31531,1.27,0,2.044297328,7/15/2012,Cilic M.,,
42417,1.51,0,2.043647018,9/19/2016,Rosol L.,,
30715,1.42,0,2.03898418,4/18/2012,Berdych T.,,
43649,1.47,0,2.038761348,4/12/2017,Chardy J.,,
44618,1.5,0,2.037835415,7/27/2017,Vesely J.,,
42044,1.38,0,2.034186306,7/21/2016,Sock J.,,
48891,1.36,0,2.034059603,4/9/2019,Munar J.,,
32171,2.62,1,2.033727048,10/4/2012,Baghdatis M.,,
44578,3.19,1,2.033118079,7/25/2017,Mayer L.,,
47223,1.41,0,2.029288343,7/25/2018,Kovalik J.,,
30196,1.46,0,2.027441375,2/14/2012,Youzhny M.,,
49834,1.34,0,2.024854332,7/25/2019,Zverev A.,,
56131,1.51,0,2.024434409,7/25/2022,Misolic F.,,
34211,1.53,0,2.023990493,7/20/2013,Falla A.,,
51509,1.39,0,2.020576607,9/25/2020,Tsitsipas S.,,
42533,1.52,0,2.018164735,10/4/2016,Simon G.,,
47884,2.47,1,2.015621105,10/16/2018,Seppi A.,,
42372,1.42,0,2.011191136,9/1/2016,Carreno Busta P.,,
41092,1.49,0,2.011183408,4/11/2016,Bautista Agut R.,,
30773,1.51,0,2.010361574,4/24/2012,Hanescu V.,,
31693,1.54,0,2.005392234,8/2/2012,Blake J.,,
47750,2.6,1,2.004512579,9/28/2018,Fritz T.,,
44737,1.51,0,2.002825491,8/4/2017,Sousa J.,,
30428,1.37,0,2.001123004,3/2/2012,Federer R.,,
55092,1.66,0,1.999836613,3/19/2022,Nadal R.,,
32454,2.46,1,1.99876504,11/3/2012,Janowicz J.,,
51027,1.55,0,1.996541169,2/14/2020,Ruud C.,,
56394,2.39,1,1.993996513,8/21/2022,Coric B.,,
40022,1.55,0,1.993129518,10/19/2015,Rosol L.,,
47218,2.63,1,1.988508275,7/24/2018,Monteiro T.,,
47402,2.8,1,1.987897134,8/8/2018,Ivashka I.,,
46608,2.84,1,1.987663951,5/16/2018,Paire B.,,
42869,1.41,0,1.987372328,1/3/2017,Youzhny M.,,
47755,1.69,0,1.986444836,9/29/2018,Fognini F.,,
