match,PSW,win0,confidence0,date,winner,,
57081,1.17,0,3.019482878,1/6/2023,Djokovic N.,,
57480,1.21,0,2.898811467,2/22/2023,Auger-Aliassime F.,,
54622,4.3,1,2.837476075,1/23/2022,Shapovalov D.,,
46378,1.29,0,2.777621149,4/23/2018,Lajovic D.,,
56053,1.3,0,2.775573677,7/14/2022,Rublev A.,,
43316,1.25,0,2.676939243,2/22/2017,Del Potro J.M.,,
50684,3.34,1,2.664227577,1/7/2020,Ilkel C.,,
49554,1.28,0,2.57578029,6/26/2019,Verdasco F.,,
56633,3.73,1,2.507776141,9/27/2022,Etcheverry T.,,
56699,1.29,0,2.498800823,10/1/2022,Cilic M.,,
47706,1.36,0,2.45075172,9/24/2018,Norrie C.,,
43721,1.37,0,2.412892261,4/19/2017,Pouille L.,,
51402,1.29,0,2.373045961,9/9/2020,Hanfmann Y.,,
56598,1.43,0,2.371347212,9/22/2022,Sonego L.,,
54399,3.09,1,2.366024392,11/20/2021,Zverev A.,,
48889,1.36,0,2.33553447,4/9/2019,Munar J.,,
44786,1.43,0,2.286460939,8/9/2017,Haase R.,,
49722,1.34,0,2.246924429,7/16/2019,Ramos-Vinolas A.,,
42868,1.41,0,2.23457337,1/3/2017,Youzhny M.,,
47179,1.42,0,2.210687818,7/21/2018,Johnson S.,,
43716,2.7,1,2.206864741,4/18/2017,Muller G.,,
52080,1.32,0,2.206592648,2/5/2021,Wawrinka S.,,
42983,1.43,0,2.183197264,1/14/2017,Sock J.,,
47615,3.31,1,2.174861942,8/30/2018,Basilashvili N.,,
55518,3.47,1,2.160656175,5/11/2022,Wawrinka S.,,
51209,2.72,1,2.153164535,2/28/2020,Dimitrov G.,,
47751,2.6,1,2.152128308,9/28/2018,Fritz T.,,
51144,2.77,1,2.146837233,2/25/2020,Paire B.,,
57348,1.52,0,2.145248043,2/11/2023,Baez S.,,
44908,1.5,0,2.142896765,8/28/2017,Coric B.,,
47740,1.53,0,2.138458716,9/27/2018,Querrey S.,,
54093,1.33,0,2.13230466,9/30/2021,Rublev A.,,
50341,2.64,1,2.127535073,9/26/2019,Garin C.,,
46260,1.35,0,2.104700415,4/9/2018,Sandgren T.,,
52401,1.51,0,2.102247445,3/10/2021,Shapovalov D.,,
54052,2.77,1,2.099466762,9/25/2021,Kwon S.W.,,
47734,1.59,0,2.097187343,9/26/2018,Sousa J.,,
54117,2.75,1,2.090930698,10/7/2021,Daniel T.,,
48219,1.42,0,2.070611125,1/14/2019,Berdych T.,,
49253,1.54,0,2.066790378,5/22/2019,Fritz T.,,
43479,1.48,0,2.065637343,3/11/2017,Carreno Busta P.,,
47895,1.53,0,2.064292694,10/16/2018,Paire B.,,
49832,1.34,0,2.063158348,7/25/2019,Zverev A.,,
44609,1.33,0,2.048010666,7/26/2017,Ferrer D.,,
47750,1.54,0,2.041965394,9/28/2018,Sousa J.,,
43668,1.55,0,2.041578006,4/13/2017,Vesely J.,,
52018,1.56,0,2.039205985,2/2/2021,Berankis R.,,
50346,3.69,1,2.038511417,9/27/2019,Bublik A.,,
49841,1.41,0,2.029863215,7/25/2019,Andujar P.,,
49803,1.44,0,2.029783278,7/23/2019,Ruud C.,,
42928,1.61,0,2.018064054,1/7/2017,Nishikori K.,,
