match,PSW,win0,confidence0,date,winner,,,
54795,1.33,1,1.135985465,2/12/2022,Schwartzman D.,0.33,16.5,
56710,2.05,0,1.135966726,10/3/2022,Mannarino A.,-1,-50,
51049,1.74,1,1.135948047,2/17/2020,Paire B.,0.74,37,
56324,1.43,1,1.135917313,8/11/2022,Kyrgios N.,0.43,21.5,
53733,1.35,1,1.135905312,8/9/2021,Cilic M.,0.35,17.5,
45585,2.8,0,1.135823237,1/10/2018,Gojowczyk P.,-1,-50,
44517,1.91,0,1.135822963,7/18/2017,Kicker N.,-1,-50,
46946,4.06,0,1.135766514,6/26/2018,Kukushkin M.,-1,-50,
55310,1.61,1,1.135722645,4/18/2022,Gerasimov E.,0.61,30.5,
56766,1.28,1,1.135657795,10/10/2022,Rinderknech A.,0.28,14,
50913,1.47,1,1.135646566,2/5/2020,Cuevas P.,0.47,23.5,
54245,1.34,1,1.135489177,10/22/2021,Brooksby J.,0.34,17,
57624,2.21,0,1.135466305,3/8/2023,Cachin P.,-1,-50,
48942,2.19,0,1.135459582,4/15/2019,Fognini F.,-1,-50,
44382,1.38,1,1.13542663,7/3/2017,Bolelli S.,0.38,19,
51409,1.66,1,1.135420173,9/9/2020,Djere L.,0.66,33,
48439,1.25,1,1.135413732,2/12/2019,Raonic M.,0.25,12.5,
57658,2.45,0,1.135366225,3/10/2023,Ivashka I.,-1,-50,
55487,2.26,0,1.135288014,5/8/2022,Krajinovic F.,-1,-50,
50434,1.83,1,1.135280101,10/8/2019,Pospisil V.,0.83,41.5,
55420,1.41,1,1.135278042,4/29/2022,Ramos-Vinolas A.,0.41,20.5,
55071,2.31,1,1.135244887,3/15/2022,Kecmanovic M.,1.31,65.5,
44740,2.23,0,1.135242417,8/4/2017,Kohlschreiber P.,-1,-50,
55206,2.78,0,1.13521076,4/5/2022,Querrey S.,-1,-50,
50799,2.04,0,1.135171354,1/21/2020,Millman J.,-1,-50,
43280,1.56,1,1.13517022,2/20/2017,Nishioka Y.,0.56,28,
55316,2.31,0,1.135127259,4/19/2022,Krajinovic F.,-1,-50,
50698,1.32,1,1.135120812,1/10/2020,Rublev A.,0.32,16,
52044,2.06,0,1.135094558,2/3/2021,Chardy J.,-1,-50,
48660,2.48,0,1.135071533,2/28/2019,Dellien H.,-1,-50,
57407,1.28,1,1.13497685,2/16/2023,Alcaraz C.,0.28,14,
53958,1.46,1,1.134908971,9/2/2021,Monfils G.,0.46,23,
50909,1.71,1,1.134907579,2/4/2020,Milojevic N.,0.71,35.5,
51193,3.05,0,1.134906382,2/27/2020,Seyboth Wild T.,-1,-50,
57372,2.31,0,1.134794168,2/14/2023,Carballes Baena R.,-1,-50,
52482,1.7,1,1.134780025,3/16/2021,Fritz T.,0.7,35,
50585,1.41,1,1.134566705,10/23/2019,Berankis R.,0.41,20.5,
46122,1.45,1,1.134545196,3/11/2018,Bautista Agut R.,0.45,22.5,
48109,1.26,1,1.134525876,1/1/2019,Djere L.,0.26,13,
43937,1.71,1,1.134452436,5/10/2017,Nishikori K.,0.71,35.5,
44870,2.15,0,1.134416112,8/21/2017,Seppi A.,-1,-50,
57458,1.56,1,1.134414382,2/21/2023,Varillas J.P.,0.56,28,
43120,2.08,1,1.13440062,2/7/2017,Stebe C.M.,1.08,54,
55187,1.47,1,1.134387683,4/2/2022,Alcaraz C.,0.47,23.5,
56022,1.49,1,1.134365727,7/11/2022,Carreno Busta P.,0.49,24.5,
57389,1.68,1,1.134338638,2/15/2023,Wawrinka S.,0.68,34,
45557,1.61,1,1.134311959,1/8/2018,Khachanov K.,0.61,30.5,
57448,1.36,1,1.13418973,2/20/2023,O Connell C.,0.36,18,
45022,2.87,0,1.134050194,9/4/2017,Rublev A.,-1,-50,
55230,1.29,1,1.13403957,4/7/2022,Coria F.,0.29,14.5,
55683,2.14,0,1.134007726,5/26/2022,Gaston H.,-1,-50,
43861,4.22,0,1.134002366,5/3/2017,Hanfmann Y.,-1,-50,
53702,1.65,0,1.134000766,8/4/2021,Sinner J.,-1,-50,
54642,1.88,0,1.133961315,1/31/2022,Varillas J.P.,-1,-50,
56044,1.42,1,1.133955427,7/13/2022,Bonzi B.,0.42,21,
45917,1.45,1,1.133942814,2/20/2018,Fognini F.,0.45,22.5,
44067,1.56,1,1.133925492,5/28/2017,Bellucci T.,0.56,28,
45408,1.77,1,1.133910672,10/30/2017,Benneteau J.,0.77,38.5,
55752,3.6,0,1.133906753,6/9/2022,Gaston H.,-1,-50,
46380,1.99,0,1.1338712,4/23/2018,Millman J.,-1,-50,
54927,1.34,1,1.133823951,2/22/2022,Sinner J.,0.34,17,
57018,3.12,0,1.133779845,11/13/2022,Ruud C.,-1,-50,
51366,1.38,1,1.133753975,9/3/2020,De Minaur A.,0.38,19,
47832,1.78,1,1.133705499,10/8/2018,Fucsovics M.,0.78,39,
48112,1.38,1,1.133703459,1/1/2019,Murray A.,0.38,19,
55838,2.97,0,1.133697592,6/19/2022,Molcan A.,-1,-50,
52854,2.37,0,1.133653158,5/2/2021,Paul T.,-1,-50,
56840,2.28,0,1.13363028,10/18/2022,Munar J.,-1,-50,
49237,1.68,1,1.133626589,5/20/2019,Daniel T.,0.68,34,
50645,3.3,0,1.133608758,10/31/2019,Shapovalov D.,-1,-50,
52652,1.54,1,1.133407351,4/8/2021,Ruud C.,0.54,27,
48116,2.2,0,1.133317738,1/1/2019,Karlovic I.,-1,-50,
46572,2.97,0,1.133304589,5/11/2018,Shapovalov D.,-1,-50,
50590,1.55,1,1.13329693,10/24/2019,Rublev A.,0.55,27.5,
56321,1.85,1,1.133273036,8/10/2022,Bautista Agut R.,0.85,42.5,
48606,1.68,1,1.1332535,2/26/2019,Ramos-Vinolas A.,0.68,34,
48913,2.07,1,1.133245957,4/11/2019,Andujar P.,1.07,53.5,
43177,1.31,1,1.133228831,2/10/2017,Lorenzi P.,0.31,15.5,
56224,1.95,0,1.13322882,8/2/2022,Korda S.,-1,-50,
52460,1.36,1,1.133228041,3/15/2021,Ruusuvuori E.,0.36,18,
46129,2.58,0,1.133187581,3/12/2018,Coric B.,-1,-50,
51686,1.33,1,1.133182919,10/14/2020,Hurkacz H.,0.33,16.5,
46919,2.06,0,1.133174134,6/22/2018,Bautista Agut R.,-1,-50,
48826,1.48,1,1.133121875,3/23/2019,Dimitrov G.,0.48,24,
54940,2.2,0,1.133074985,2/22/2022,Popyrin A.,-1,-50,
49596,1.91,1,1.133048835,7/1/2019,Mayer L.,0.91,45.5,
54757,2.05,0,1.132963189,2/9/2022,Seppi A.,-1,-50,
52600,1.33,1,1.13294427,3/29/2021,Schwartzman D.,0.33,16.5,
52793,2.83,0,1.132905697,4/23/2021,Daniel T.,-1,-50,
52522,2.52,0,1.132840161,3/21/2021,Zverev A.,-1,-50,
46601,3.11,0,1.132789723,5/15/2018,Dzumhur D.,-1,-50,
54282,1.34,1,1.132767199,10/27/2021,Schwartzman D.,0.34,17,
43730,1.36,1,1.132760439,4/20/2017,Nadal R.,0.36,18,
50766,1.76,1,1.132656166,1/20/2020,Berankis R.,0.76,38,
55926,1.75,1,1.13256136,6/28/2022,Broady L.,0.75,37.5,
52887,1.72,1,1.132485357,5/5/2021,Delbonis F.,0.72,36,
47808,1.46,1,1.132468342,10/5/2018,Nishikori K.,0.46,23,
55765,1.79,1,1.132464009,6/10/2022,Otte O.,0.79,39.5,
43532,1.36,1,1.132432102,3/15/2017,Djokovic N.,0.36,18,
45546,2.94,0,1.132403542,1/6/2018,Simon G.,-1,-50,
45303,1.78,0,1.132401326,10/18/2017,Basic M.,-1,-50,
45369,1.29,1,1.132369025,10/25/2017,Tsonga J.W.,0.29,14.5,
51918,1.45,1,1.132346524,11/14/2020,Sinner J.,0.45,22.5,
57513,2.48,0,1.132303786,2/24/2023,Lajovic D.,-1,-50,
56854,1.52,1,1.132261378,10/19/2022,Korda S.,0.52,26,
51165,2.18,0,1.132230168,2/25/2020,Martinez P.,-1,-50,
45459,1.24,1,1.13220969,11/17/2017,Dimitrov G.,0.24,12,
56765,1.26,1,1.132179168,10/9/2022,Djokovic N.,0.26,13,
49928,2.16,0,1.132164731,8/1/2019,Cilic M.,-1,-50,
55188,1.37,1,1.132136315,4/3/2022,Alcaraz C.,0.37,18.5,
46135,1.39,1,1.132132618,3/13/2018,Querrey S.,0.39,19.5,
48952,2.55,0,1.132103015,4/16/2019,Cecchinato M.,-1,-50,
51560,1.53,1,1.13210112,9/29/2020,Martin A.,0.53,26.5,
55537,1.68,1,1.132057225,5/14/2022,Tsitsipas S.,0.68,34,
46348,3.22,0,1.132039809,4/18/2018,Struff J.L.,-1,-50,
47252,2.21,0,1.13195298,7/27/2018,Ebden M.,-1,-50,
53848,1.4,1,1.131938052,8/24/2021,Struff J.L.,0.4,20,
57159,1.57,1,1.131901043,1/16/2023,Daniel T.,0.57,28.5,
50746,1.47,1,1.131836974,1/16/2020,Auger-Aliassime F.,0.47,23.5,
55636,1.81,1,1.131836751,5/24/2022,Kolar Z.,0.81,40.5,
46824,1.83,1,1.131746077,6/12/2018,Donskoy E.,0.83,41.5,
56013,1.47,1,1.131687041,7/6/2022,Nadal R.,0.47,23.5,
48530,1.53,1,1.131643203,2/19/2019,Mannarino A.,0.53,26.5,
49035,1.39,1,1.131581959,4/25/2019,Krajinovic F.,0.39,19.5,
55470,2.4,0,1.131533023,5/5/2022,Auger-Aliassime F.,-1,-50,
47604,2.33,0,1.13152452,8/30/2018,De Minaur A.,-1,-50,
53024,1.43,1,1.131459018,5/24/2021,Lajovic D.,0.43,21.5,
45210,2.2,0,1.131439421,10/9/2017,Tsitsipas S.,-1,-50,
52931,1.38,1,1.131387582,5/11/2021,Shapovalov D.,0.38,19,
56218,2.29,0,1.131369622,8/1/2022,Edmund K.,-1,-50,
48523,1.35,1,1.131359625,2/19/2019,Verdasco F.,0.35,17.5,
46653,1.32,1,1.131310993,5/22/2018,Fritz T.,0.32,16,
45480,1.66,1,1.131288456,1/1/2018,Harrison R.,0.66,33,
46335,1.28,1,1.131283766,4/17/2018,Thiem D.,0.28,14,
48350,1.27,1,1.131273457,2/4/2019,Pella G.,0.27,13.5,
46958,1.4,1,1.131245983,6/27/2018,Norrie C.,0.4,20,
45750,1.42,1,1.131231152,2/7/2018,Giannessi A.,0.42,21,
49682,1.31,1,1.131137201,7/6/2019,Querrey S.,0.31,15.5,
48250,1.64,1,1.131129974,1/15/2019,Pouille L.,0.64,32,
50471,1.91,1,1.131037499,10/14/2019,Seppi A.,0.91,45.5,
53406,1.68,1,1.131005319,6/30/2021,Giron M.,0.68,34,
54930,1.3,1,1.130991195,2/22/2022,Isner J.,0.3,15,
52212,2.77,0,1.130849223,2/14/2021,Karatsev A.,-1,-50,
56926,1.91,1,1.130797614,10/26/2022,Humbert U.,0.91,45.5,
54184,1.75,1,1.130797496,10/12/2021,Norrie C.,0.75,37.5,
47905,1.41,1,1.130789989,10/16/2018,Gulbis E.,0.41,20.5,
49153,2.14,0,1.130773328,5/8/2019,Djere L.,-1,-50,
46000,2.85,0,1.130701309,2/27/2018,Shapovalov D.,-1,-50,
47388,1.69,1,1.130690384,8/7/2018,Querrey S.,0.69,34.5,
45457,2.84,0,1.130655636,11/16/2017,Sock J.,-1,-50,
44336,1.88,0,1.130640153,6/28/2017,Seppi A.,-1,-50,
53204,1.57,1,1.130585594,6/10/2021,Auger-Aliassime F.,0.57,28.5,
48677,1.36,1,1.130470118,3/2/2019,Federer R.,0.36,18,
51688,1.76,1,1.130411983,10/14/2020,Hanfmann Y.,0.76,38,
51033,2.59,0,1.130399163,2/15/2020,Sousa P.,-1,-50,
45963,1.73,1,1.130371386,2/23/2018,Shapovalov D.,0.73,36.5,
54289,1.3,1,1.130368484,10/27/2021,Khachanov K.,0.3,15,
50581,2.39,0,1.130334425,10/23/2019,Tiafoe F.,-1,-50,
45362,1.33,1,1.130298041,10/24/2017,Thiem D.,0.33,16.5,
45277,1.65,1,1.130265428,10/17/2017,Baghdatis M.,0.65,32.5,
47837,4.93,0,1.130260958,10/9/2018,Ebden M.,-1,-50,
46520,1.67,1,1.13025152,5/5/2018,Jaziri M.,0.67,33.5,
55883,3.43,0,1.130228666,6/23/2022,Bellier A.,-1,-50,
51990,1.22,1,1.130216577,1/13/2021,De Minaur A.,0.22,11,
47928,1.3,1,1.130176341,10/18/2018,Ivashka I.,0.3,15,
43852,1.53,1,1.130104153,5/2/2017,Daniel T.,0.53,26.5,
49393,1.45,1,1.129978913,6/3/2019,Nishikori K.,0.45,22.5,
46385,2.02,0,1.1299771,4/24/2018,Basilashvili N.,-1,-50,
47221,1.48,1,1.129878705,7/24/2018,Chardy J.,0.48,24,
56909,1.49,1,1.129866515,10/24/2022,Nakashima B.,0.49,24.5,
55663,2.56,0,1.129803867,5/25/2022,Nakashima B.,-1,-50,
43904,1.49,1,1.129736001,5/8/2017,Tsonga J.W.,0.49,24.5,
47043,3.14,0,1.129725673,7/3/2018,Albot R.,-1,-50,
51570,1.88,0,1.129515536,9/29/2020,Giron M.,-1,-50,
51124,1.32,1,1.129375747,2/22/2020,Raonic M.,0.32,16,
53452,1.68,1,1.129314244,7/5/2021,Shapovalov D.,0.68,34,
53167,1.29,1,1.129292602,6/4/2021,Medvedev D.,0.29,14.5,
52617,2.36,0,1.12927627,4/4/2021,Hurkacz H.,-1,-50,
47776,4.5,0,1.129249594,10/2/2018,Struff J.L.,-1,-50,
56913,1.65,1,1.12922382,10/25/2022,Ruusuvuori E.,0.65,32.5,
56872,1.78,1,1.129211881,10/20/2022,Djere L.,0.78,39,
45616,1.77,0,1.129151202,1/15/2018,Shapovalov D.,-1,-50,
57370,1.42,1,1.129022931,2/14/2023,Mannarino A.,0.42,21,
46404,1.71,1,1.128975091,4/25/2018,Youzhny M.,0.71,35.5,
52052,1.63,1,1.128942072,2/3/2021,Coric B.,0.63,31.5,
43704,1.32,1,1.128937453,4/18/2017,Berlocq C.,0.32,16,
54986,1.93,1,1.128896183,2/25/2022,Martinez P.,0.93,46.5,
54316,2.08,0,1.128869985,10/31/2021,Cilic M.,-1,-50,
51983,2.86,0,1.128856843,1/11/2021,Chardy J.,-1,-50,
49402,3.04,0,1.128832697,6/8/2019,Thiem D.,-1,-50,
43443,1.31,1,1.128785101,3/4/2017,Nadal R.,0.31,15.5,
52040,1.7,1,1.12873075,2/2/2021,Sandgren T.,0.7,35,
44662,1.81,1,1.128663296,8/1/2017,Kohlschreiber P.,0.81,40.5,
47494,2.77,0,1.12861982,8/20/2018,Daniel T.,-1,-50,
43560,1.53,1,1.12851289,3/23/2017,Rublev A.,0.53,26.5,
46604,1.72,0,1.128501053,5/15/2018,Pouille L.,-1,-50,
48019,1.68,1,1.128497171,10/29/2018,Basilashvili N.,0.68,34,
52241,1.67,1,1.128456506,2/23/2021,Bonzi B.,0.67,33.5,
56110,1.41,1,1.128451145,7/21/2022,Ramos-Vinolas A.,0.41,20.5,
47526,2.57,0,1.128432989,8/27/2018,Chardy J.,-1,-50,
52973,1.38,1,1.128393549,5/18/2021,Khachanov K.,0.38,19,
44894,1.88,1,1.12839286,8/23/2017,Fritz T.,0.88,44,
48953,1.67,1,1.128240034,4/16/2019,Coric B.,0.67,33.5,
56906,3.56,0,1.128219081,10/24/2022,Rinderknech A.,-1,-50,
46009,1.32,1,1.128176793,2/27/2018,Pella G.,0.32,16,
47694,1.61,1,1.12810081,9/21/2018,Thiem D.,0.61,30.5,
54591,1.27,1,1.128094826,1/20/2022,Van De Zandschulp B.,0.27,13.5,
43449,1.53,1,1.12804781,3/5/2017,Cuevas P.,0.53,26.5,
44663,1.79,1,1.128016776,8/1/2017,Dzumhur D.,0.79,39.5,
50029,1.74,1,1.128015367,8/12/2019,Nishioka Y.,0.74,37,
57263,2,0,1.127999305,1/23/2023,Shelton B.,-1,-50,
47916,1.52,1,1.127952758,10/17/2018,Sock J.,0.52,26,
49370,1.6,1,1.127951463,5/30/2019,Cuevas P.,0.6,30,
50992,2.16,0,1.127942035,2/12/2020,Simon G.,-1,-50,
47426,2.29,0,1.127941568,8/13/2018,Chardy J.,-1,-50,
54501,2.11,1,1.127923727,1/13/2022,Opelka R.,1.11,55.5,
54086,1.81,1,1.127913826,9/30/2021,Duckworth J.,0.81,40.5,
51919,2.06,0,1.127905789,11/15/2020,Thiem D.,-1,-50,
55483,2.36,0,1.127889491,5/7/2022,Zverev A.,-1,-50,
47070,1.47,1,1.127877191,7/5/2018,Kohlschreiber P.,0.47,23.5,
46580,1.52,1,1.127870975,5/13/2018,Harrison R.,0.52,26,
50971,1.25,1,1.127791979,2/11/2020,Nishioka Y.,0.25,12.5,
47155,4.07,0,1.127788217,7/18/2018,Smyczek T.,-1,-50,
46728,1.4,1,1.127680933,5/29/2018,Zverev M.,0.4,20,
52832,1.78,0,1.127621998,4/29/2021,Norrie C.,-1,-50,
46400,1.29,1,1.127619827,4/24/2018,Struff J.L.,0.29,14.5,
46045,1.64,1,1.127601192,3/1/2018,Krajinovic F.,0.64,32,
48531,1.45,1,1.127526172,2/19/2019,Londero J.I.,0.45,22.5,
44019,2.05,0,1.127461997,5/22/2017,Seppi A.,-1,-50,
46833,1.32,1,1.127437174,6/13/2018,Lopez F.,0.32,16,
54435,1.46,1,1.127398706,1/6/2022,Ruusuvuori E.,0.46,23,
43878,1.71,1,1.127360667,5/5/2017,Muller G.,0.71,35.5,
50083,1.47,1,1.12735422,8/20/2019,Sonego L.,0.47,23.5,
54106,3.5,0,1.127320919,10/2/2021,Norrie C.,-1,-50,
47675,1.93,0,1.127262821,9/19/2018,Fucsovics M.,-1,-50,
51546,1.4,1,1.127249467,9/28/2020,Vesely J.,0.4,20,
50539,1.24,1,1.127238118,10/18/2019,Shapovalov D.,0.24,12,
53864,3.03,0,1.127231892,8/25/2021,Purcell M.,-1,-50,
57623,1.47,1,1.127224756,3/8/2023,Humbert U.,0.47,23.5,
52300,1.46,1,1.127215819,2/27/2021,Bublik A.,0.46,23,
51621,1.22,1,1.127172117,10/3/2020,Dimitrov G.,0.22,11,
55213,1.57,1,1.127137665,4/6/2022,Goffin D.,0.57,28.5,
48218,1.89,1,1.127124968,1/14/2019,Laaksonen H.,0.89,44.5,
51263,2,1,1.127090085,8/25/2020,Fucsovics M.,1,50,
54613,2.17,0,1.12708616,1/22/2022,Fritz T.,-1,-50,
45427,2.34,0,1.127078955,11/1/2017,Verdasco F.,-1,-50,
46110,1.85,1,1.127020167,3/11/2018,Lopez F.,0.85,42.5,
57641,1.46,1,1.127010474,3/9/2023,Wawrinka S.,0.46,23,
43103,1.29,1,1.126871797,1/23/2017,Raonic M.,0.29,14.5,
55840,1.41,1,1.12685585,6/20/2022,Bonzi B.,0.41,20.5,
43214,1.26,1,1.126815587,2/14/2017,Harrison R.,0.26,13,
46862,1.51,1,1.12681118,6/16/2018,Gasquet R.,0.51,25.5,
54904,1.61,1,1.126808918,2/19/2022,Alcaraz C.,0.61,30.5,
56148,1.64,1,1.126782381,7/26/2022,Moutet C.,0.64,32,
43788,3,0,1.126763221,4/26/2017,Zeballos H.,-1,-50,
52470,1.55,1,1.126728824,3/16/2021,Isner J.,0.55,27.5,
49903,2.24,0,1.126623651,7/31/2019,Sonego L.,-1,-50,
49986,2.43,0,1.126583823,8/6/2019,Evans D.,-1,-50,
55589,1.31,1,1.126508016,5/20/2022,Ruud C.,0.31,15.5,
57636,1.24,1,1.126507531,3/9/2023,Kokkinakis T.,0.24,12,
46903,2.02,0,1.126476858,6/20/2018,Tiafoe F.,-1,-50,
45245,1.57,1,1.126393969,10/12/2017,Gasquet R.,0.57,28.5,
57308,1.89,1,1.126392378,2/8/2023,Barrere G.,0.89,44.5,
56594,1.5,1,1.126384735,9/22/2022,Galan D.E.,0.5,25,
55414,1.38,1,1.126357928,4/28/2022,Auger-Aliassime F.,0.38,19,
54756,1.47,1,1.126329367,2/9/2022,De Minaur A.,0.47,23.5,
51724,1.29,1,1.126310566,10/18/2020,Rublev A.,0.29,14.5,
47891,1.72,1,1.126301413,10/16/2018,Kyrgios N.,0.72,36,
51260,1.23,1,1.12624615,8/25/2020,Medvedev D.,0.23,11.5,
44074,3.22,0,1.126228487,5/28/2017,Garcia-Lopez G.,-1,-50,
50703,3.79,0,1.126214907,1/12/2020,Cuevas P.,-1,-50,
53979,3.51,0,1.126197139,9/4/2021,Tiafoe F.,-1,-50,
45914,1.31,1,1.126184421,2/20/2018,Schwartzman D.,0.31,15.5,
47964,1.57,1,1.126061482,10/22/2018,Copil M.,0.57,28.5,
47131,1.9,0,1.126059064,7/17/2018,Ymer M.,-1,-50,
57192,1.51,1,1.126014023,1/17/2023,Djere L.,0.51,25.5,
51514,1.34,1,1.125988465,9/27/2020,Koepfer D.,0.34,17,
51041,1.41,1,1.125918943,2/16/2020,Edmund K.,0.41,20.5,
47584,2.29,0,1.125916722,8/28/2018,Benneteau J.,-1,-50,
52286,1.38,1,1.125865405,2/25/2021,Bautista Agut R.,0.38,19,
51852,1.74,1,1.125815371,11/3/2020,Kecmanovic M.,0.74,37,
47195,1.5,1,1.125783754,7/23/2018,Munar J.,0.5,25,
45652,1.46,1,1.125759358,1/16/2018,Fucsovics M.,0.46,23,
44778,1.31,1,1.125734256,8/9/2017,Dimitrov G.,0.31,15.5,
47614,2.9,0,1.125700721,8/30/2018,Kukushkin M.,-1,-50,
49685,1.32,1,1.125660026,7/8/2019,Goffin D.,0.32,16,
51445,3.17,0,1.125648975,9/15/2020,Nishioka Y.,-1,-50,
54474,1.95,1,1.125632786,1/11/2022,Monteiro T.,0.95,47.5,
45712,1.23,1,1.125612353,1/21/2018,Cilic M.,0.23,11.5,
45734,1.93,0,1.125596298,2/5/2018,Lacko L.,-1,-50,
54237,1.23,1,1.125593512,10/21/2021,Berankis R.,0.23,11.5,
44539,4.85,0,1.125575216,7/20/2017,Dutra Silva R.,-1,-50,
50591,1.65,1,1.125572417,10/24/2019,Bedene A.,0.65,32.5,
47218,2.8,0,1.125556343,7/24/2018,Rubin N.,-1,-50,
54497,3.09,0,1.125517189,1/13/2022,Rinderknech A.,-1,-50,
56958,1.62,1,1.1255161,10/29/2022,Rune H.,0.62,31,
52542,3.32,0,1.125514248,3/25/2021,Dzumhur D.,-1,-50,
47180,1.24,1,1.125490533,7/21/2018,Gasquet R.,0.24,12,
49371,1.33,1,1.125469666,5/30/2019,Lajovic D.,0.33,16.5,
46320,1.83,1,1.125399537,4/16/2018,Rublev A.,0.83,41.5,
54313,1.27,1,1.125396185,10/30/2021,Zverev A.,0.27,13.5,
56829,1.74,1,1.125351467,10/18/2022,Daniel T.,0.74,37,
51439,1.69,1,1.125308994,9/14/2020,Krajinovic F.,0.69,34.5,
48392,1.28,1,1.125284184,2/7/2019,Medvedev D.,0.28,14,
52298,2.13,0,1.125227398,2/26/2021,Gerasimov E.,-1,-50,
46675,1.54,1,1.125220808,5/24/2018,Lajovic D.,0.54,27,
55943,1.49,1,1.125207323,6/28/2022,Gasquet R.,0.49,24.5,
53700,1.52,1,1.125185151,8/4/2021,Nishikori K.,0.52,26,
47715,1.76,1,1.125179003,9/25/2018,Mcdonald M.,0.76,38,
50651,2.7,0,1.125160517,10/31/2019,Garin C.,-1,-50,
49400,1.31,1,1.125153258,6/6/2019,Thiem D.,0.31,15.5,
50091,1.37,1,1.125117137,8/20/2019,Carreno Busta P.,0.37,18.5,
51395,2.35,0,1.124969274,9/8/2020,Kecmanovic M.,-1,-50,
49734,1.77,1,1.12495511,7/16/2019,Rublev A.,0.77,38.5,
51254,2.55,0,1.124826136,8/24/2020,Struff J.L.,-1,-50,
54317,1.29,1,1.124817209,11/1/2021,Ivashka I.,0.29,14.5,
54969,3.81,0,1.124761453,2/24/2022,Giron M.,-1,-50,
48700,2.38,0,1.124742486,3/8/2019,Bolt A.,-1,-50,
52445,3.8,0,1.124727301,3/14/2021,Jaziri M.,-1,-50,
55179,1.35,1,1.12471218,3/29/2022,Hurkacz H.,0.35,17.5,
45449,1.94,0,1.124697807,11/12/2017,Zverev A.,-1,-50,
48318,1.26,1,1.124692018,1/18/2019,Berdych T.,0.26,13,
46708,1.32,1,1.124652507,5/28/2018,Jaziri M.,0.32,16,
57242,2.06,1,1.124652141,1/20/2023,Khachanov K.,1.06,53,
54389,2.16,0,1.1245873,11/15/2021,Rublev A.,-1,-50,
44714,1.46,1,1.124564293,8/3/2017,Dimitrov G.,0.46,23,
47281,2.73,0,1.12455681,7/31/2018,Ymer E.,-1,-50,
45317,1.48,1,1.124506104,10/19/2017,Anderson K.,0.48,24,
57021,1.35,1,1.124498025,11/14/2022,Djokovic N.,0.35,17.5,
52129,1.49,1,1.124472799,2/8/2021,Kecmanovic M.,0.49,24.5,
50109,1.67,1,1.124347968,8/21/2019,Tiafoe F.,0.67,33.5,
43059,2.95,0,1.124332247,1/18/2017,Lacko L.,-1,-50,
46020,1.26,1,1.124249668,2/28/2018,Cuevas P.,0.26,13,
47846,2.56,0,1.124204922,10/9/2018,Basilashvili N.,-1,-50,
47174,2.04,1,1.124202277,7/20/2018,Verdasco F.,1.04,52,
48694,1.65,1,1.124174651,3/8/2019,Krajinovic F.,0.65,32.5,
53892,2.44,0,1.124163878,8/30/2021,Lajovic D.,-1,-50,
52896,3.81,0,1.124156351,5/6/2021,Isner J.,-1,-50,
54652,2.38,0,1.124150026,2/1/2022,Zapata Miralles B.,-1,-50,
53993,1.77,1,1.124085182,9/6/2021,Harris L.,0.77,38.5,
52628,2.61,0,1.124048417,4/6/2021,Vilella Martinez M.,-1,-50,
49727,2.16,0,1.123983593,7/16/2019,Ymer E.,-1,-50,
48036,1.32,1,1.123969019,10/30/2018,Medvedev D.,0.32,16,
56769,1.43,1,1.123963252,10/10/2022,Moutet C.,0.43,21.5,
44635,4.75,0,1.123935962,7/28/2017,Eubanks C.,-1,-50,
47786,2.01,0,1.123907733,10/2/2018,Verdasco F.,-1,-50,
45305,1.71,1,1.123876777,10/19/2017,Basic M.,0.71,35.5,
55016,1.26,1,1.123825547,3/11/2022,Munar J.,0.26,13,
52051,3.29,0,1.123755011,2/3/2021,Bolt A.,-1,-50,
46467,1.74,1,1.123725023,5/1/2018,Sousa J.,0.74,37,
49007,1.44,1,1.123710823,4/23/2019,Djere L.,0.44,22,
53983,1.65,1,1.123673279,9/4/2021,Sinner J.,0.65,32.5,
49426,1.35,1,1.123662865,6/11/2019,Goffin D.,0.35,17.5,
47682,3.23,0,1.123649466,9/20/2018,Albot R.,-1,-50,
53843,3.77,0,1.123638354,8/23/2021,Coria F.,-1,-50,
57063,1.29,1,1.123521733,1/4/2023,Van De Zandschulp B.,0.29,14.5,
48053,1.29,1,1.123465933,11/1/2018,Zverev A.,0.29,14.5,
54771,3.01,0,1.12346238,2/10/2022,Lehecka J.,-1,-50,
50045,2.04,0,1.123419399,8/13/2019,Tiafoe F.,-1,-50,
50806,1.34,1,1.123397078,1/21/2020,Ymer M.,0.34,17,
56796,1.97,0,1.123385665,10/12/2022,Rinderknech A.,-1,-50,
48154,2.5,0,1.123381755,1/4/2019,Tsonga J.W.,-1,-50,
49464,2.14,0,1.123271786,6/17/2019,Sousa J.,-1,-50,
53047,1.4,1,1.123270524,5/26/2021,Paul T.,0.4,20,
52689,1.69,1,1.123208123,4/13/2021,Chardy J.,0.69,34.5,
56941,3.04,0,1.123204974,10/27/2022,Giron M.,-1,-50,
55386,4.07,0,1.123203717,4/26/2022,Cressy M.,-1,-50,
43475,1.88,0,1.123131506,3/11/2017,Zverev M.,-1,-50,
48649,1.32,1,1.123110877,2/27/2019,De Minaur A.,0.32,16,
50578,1.42,1,1.12309303,10/23/2019,Khachanov K.,0.42,21,
44844,2.32,0,1.123080403,8/17/2017,Dimitrov G.,-1,-50,
43469,1.39,1,1.123053747,3/10/2017,Fognini F.,0.39,19.5,
