match,PSW,win0,confidence0,date,winner,,
57488,1.21,0,3.222543457,2/22/2023,Auger-Aliassime F.,-1,-50
56749,1.26,0,2.736907046,10/6/2022,Tiafoe F.,,
33928,1.28,0,2.637055324,6/21/2013,Wawrinka S.,,
57657,1.25,0,2.229083699,3/11/2023,Fritz T.,-1,-50
43952,1.45,0,2.200704716,5/13/2017,Nadal R.,,
42673,3.4,1,2.175756116,10/19/2016,Bublik A.,,
38721,3.36,1,2.089131435,5/10/2015,Murray A.,,
35124,1.38,0,2.053993838,1/7/2014,Tomic B.,,
52838,2.6,1,1.960544366,4/29/2021,Moutet C.,,
42190,2.86,1,1.951223206,8/15/2016,Cuevas P.,,
47215,1.38,0,1.950742435,7/24/2018,Bedene A.,,
43761,2.94,1,1.950691294,4/25/2017,Haase R.,,
41232,1.47,0,1.945459409,4/26/2016,Dutra Silva R.,,
35725,3.11,1,1.943360305,3/19/2014,Mannarino A.,,
47228,1.41,0,1.936851652,7/25/2018,Kovalik J.,,
42488,1.54,0,1.936729405,9/27/2016,Bellucci T.,,
48686,1.6,0,1.93417557,3/7/2019,Thompson J.,,
42052,2.85,1,1.889761924,7/22/2016,Johnson S.,,
49223,1.57,0,1.888678063,5/19/2019,Nadal R.,,
34090,1.43,0,1.887290941,7/9/2013,Gulbis E.,,
41131,1.41,0,1.880103048,4/16/2016,Nadal R.,,
43853,1.53,0,1.871378779,5/2/2017,Daniel T.,,
47246,3.22,1,1.868792724,7/26/2018,Galovic V.,,
34950,2.94,1,1.867419552,10/24/2013,Chardy J.,,
55270,1.41,0,1.861990464,4/12/2022,Sonego L.,,
44765,2.52,1,1.858820114,8/8/2017,Carreno Busta P.,,
54398,3.09,1,1.855816778,11/20/2021,Zverev A.,,
51767,1.56,0,1.85422053,10/23/2020,Humbert U.,,
43716,2.7,1,1.852119184,4/18/2017,Muller G.,,
33542,2.73,1,1.846480404,5/8/2013,Anderson K.,,
43585,2.84,1,1.845734404,3/24/2017,Vesely J.,,
54903,1.48,0,1.829884186,2/19/2022,Bautista Agut R.,,
38954,1.54,0,1.829417583,6/8/2015,Kohlschreiber P.,,
37993,1.47,0,1.828905474,2/11/2015,Querrey S.,,
47887,1.53,0,1.81867815,10/16/2018,Paire B.,,
36936,2.74,1,1.815799572,8/5/2014,Lopez F.,,
44259,1.55,0,1.812152469,6/20/2017,Cilic M.,,
31769,1.53,0,1.811685801,8/14/2012,Haas T.,,
32831,1.48,0,1.808621074,2/12/2013,Hewitt L.,,
46901,2.66,1,1.804299941,6/20/2018,Kudla D.,,
52085,1.54,0,1.802623269,2/5/2021,Auger-Aliassime F.,,
33833,2.73,1,1.800227604,6/11/2013,Monfils G.,,
52090,1.57,0,1.799547746,2/5/2021,Evans D.,,
56548,1.55,0,1.796350726,9/3/2022,Rublev A.,,
55875,1.51,0,1.794182863,6/22/2022,Bublik A.,,
43326,1.47,0,1.787213791,2/23/2017,Dolgopolov O.,,
53663,2.69,1,1.783011625,7/29/2021,Rinderknech A.,,
53215,2.8,1,1.78071125,6/11/2021,Djokovic N.,,
32636,1.53,0,1.778919428,1/14/2013,Lacko L.,,
38656,1.55,0,1.774093528,5/2/2015,Gasquet R.,,
34745,1.45,0,1.772692043,9/26/2013,Youzhny M.,,
55116,1.49,0,1.772628402,3/24/2022,Korda S.,,
46913,1.5,0,1.772179979,6/22/2018,Kyrgios N.,,
47354,2.58,1,1.769571271,8/3/2018,Istomin D.,,
43660,2.45,1,1.762556623,4/12/2017,Zeballos H.,,
51706,1.51,0,1.760216479,10/16/2020,Shapovalov D.,,
37367,1.6,0,1.759754121,10/7/2014,Klizan M.,,
36754,1.53,0,1.759565756,7/18/2014,Kohlschreiber P.,,
47252,1.54,0,1.758612908,7/27/2018,Kovalik J.,,
50633,1.59,0,1.757014449,10/30/2019,Wawrinka S.,,
41886,2.96,1,1.755029719,7/12/2016,Olivo R.,,
46964,1.4,0,1.751799834,6/27/2018,Norrie C.,,
42545,1.52,0,1.751616265,10/4/2016,Simon G.,,
57754,2.5,1,1.750919372,3/21/2023,Blancaneaux G.,1.5,75
57128,2.58,1,1.750316852,1/11/2023,Kwon S.W.,1.58,79
44587,1.56,0,1.750150452,7/25/2017,Kohlschreiber P.,,
47154,1.57,0,1.748662502,7/18/2018,Lajovic D.,,
32106,1.52,0,1.748631808,10/1/2012,Mayer F.,,
41040,2.71,1,1.748461348,4/5/2016,Baghdatis M.,,
55752,1.61,0,1.744329131,6/9/2022,Ivashka I.,,
36683,2.74,1,1.738228264,7/12/2014,Bautista R.,,
46877,1.47,0,1.738183329,6/19/2018,Kohlschreiber P.,,
55260,1.62,0,1.73770263,4/11/2022,Korda S.,,
43774,1.61,0,1.735195069,4/25/2017,Dutra Silva R.,,
43858,2.5,1,1.731860812,5/3/2017,Tomic B.,,
42641,1.57,0,1.730049598,10/17/2016,Seppi A.,,
55463,1.49,0,1.729679432,5/4/2022,Sinner J.,,
50647,1.58,0,1.729341647,10/31/2019,Tsonga J.W.,,
35990,1.72,0,1.722113998,4/26/2014,Rosol L.,,
46486,1.54,0,1.719915323,5/2/2018,Dutra Silva R.,,
42194,1.52,0,1.718212126,8/15/2016,Coric B.,,
54895,1.61,0,1.7167556,2/19/2022,Alcaraz C.,,
47750,1.54,0,1.715215158,9/28/2018,Sousa J.,,
