match,PSW,win0,confidence0,date,winner,
56295,1.2,0,2.812705717,8/9/2022,Kyrgios N.,
43820,1.24,0,2.678061903,5/1/2017,Dutra Silva R.,
47903,1.34,0,2.664832005,10/16/2018,Simon G.,
36351,1.29,0,2.619835322,6/9/2014,Kohlschreiber P.,
54382,1.39,0,2.602576983,11/11/2021,Shapovalov D.,
37065,4.56,1,2.592040259,8/21/2014,Rosol L.,
43761,2.94,1,2.497828913,4/25/2017,Haase R.,
53765,3.51,1,2.408003692,8/12/2021,Tiafoe F.,
49651,1.34,0,2.398955932,7/3/2019,Vesely J.,
49996,3.39,1,2.396879138,8/7/2019,Gasquet R.,
50122,1.4,0,2.366695486,8/26/2019,Dzumhur D.,
53508,1.26,0,2.363411696,7/14/2021,Thompson J.,
37395,3.45,1,2.353906987,10/11/2014,Federer R.,
57807,1.33,0,2.343525589,4/1/2023,Rocha H.,
39371,3.5,1,2.339951389,7/28/2015,Ilhan M.,
48692,3.72,1,2.338987099,3/7/2019,Andreozzi G.,
55278,1.36,0,2.329967825,4/13/2022,Sinner J.,
42683,3.4,1,2.327842519,10/19/2016,Bublik A.,
37024,1.44,0,2.308982946,8/17/2014,Federer R.,
41131,1.41,0,2.278543727,4/16/2016,Nadal R.,
54880,1.39,0,2.257864853,2/17/2022,Bautista Agut R.,
35124,1.38,0,2.255882118,1/7/2014,Tomic B.,
50490,3.5,1,2.250925966,10/15/2019,Carballes Baena R.,
43421,1.38,0,2.249296696,3/2/2017,Cuevas P.,
54398,3.09,1,2.246104397,11/20/2021,Zverev A.,
43415,1.4,0,2.242705976,3/1/2017,Sousa J.,
47306,3.39,1,2.240857685,8/1/2018,Millot V.,
43651,1.47,0,2.21901509,4/12/2017,Chardy J.,
54002,3.14,1,2.218908197,9/12/2021,Medvedev D.,
52916,1.36,0,2.211774035,5/10/2021,Dellien H.,
49834,1.34,0,2.191120358,7/25/2019,Zverev A.,
41091,1.49,0,2.187315183,4/11/2016,Bautista Agut R.,
49111,1.39,0,2.167133019,5/5/2019,Tsitsipas S.,
43901,1.36,0,2.165250555,5/7/2017,Carreno Busta P.,
52797,1.42,0,2.16250281,4/24/2021,Tsitsipas S.,
48117,1.37,0,2.158368306,1/1/2019,Thompson J.,
49733,3.4,1,2.145844668,7/16/2019,Dzumhur D.,
40138,1.39,0,2.131374859,10/29/2015,Garcia-Lopez G.,
54021,1.38,0,2.127576685,9/22/2021,Pouille L.,
53880,1.38,0,2.116503715,8/30/2021,Molcan A.,
43684,2.94,1,2.11350814,4/15/2017,Johnson S.,
44928,1.52,0,2.112657776,8/28/2017,Norrie C.,
51169,1.37,0,2.109968847,2/25/2020,Auger-Aliassime F.,
43952,1.45,0,2.095772318,5/13/2017,Nadal R.,
43762,2.76,1,2.088393484,4/25/2017,Vesely J.,
35813,1.53,0,2.085456178,4/7/2014,Berlocq C.,
48838,1.55,0,2.071098915,3/23/2019,Shapovalov D.,
47615,3.31,1,2.070947752,8/30/2018,Basilashvili N.,
45524,1.54,0,2.063055517,1/4/2018,Pella G.,
42069,1.52,0,2.05761606,7/23/2016,Zverev A.,
43055,3.03,1,2.03895488,1/18/2017,Zverev M.,
43716,2.7,1,2.038014808,4/18/2017,Muller G.,
51716,1.51,0,2.035737797,10/16/2020,Shapovalov D.,
56095,1.56,0,2.029900276,7/19/2022,Ymer E.,
41094,1.45,0,2.021159542,4/12/2016,Bautista Agut R.,
46544,1.42,0,2.01180094,5/8/2018,Ramos-Vinolas A.,
51511,1.34,0,2.008726395,9/25/2020,Garin C.,
50752,2.73,1,2.004838014,1/17/2020,Paire B.,
47250,1.54,0,1.99978863,7/27/2018,Kovalik J.,
57108,1.54,0,1.997829947,1/10/2023,Brooksby J.,
47350,2.58,1,1.986581856,8/3/2018,Istomin D.,
48776,1.47,0,1.980353343,3/16/2019,Federer R.,
52984,1.5,0,1.965938592,5/18/2021,Fognini F.,
42534,1.52,0,1.965095694,10/4/2016,Simon G.,
44230,2.7,1,1.96323747,6/16/2017,Pouille L.,
41585,1.35,0,1.960588128,6/6/2016,Bedene A.,
44091,2.73,1,1.957193379,5/29/2017,Estrella Burgos V.,
44718,1.67,0,1.95603827,8/3/2017,Sousa J.,
41667,1.45,0,1.956012464,6/15/2016,Baghdatis M.,
37971,2.62,1,1.95459728,2/10/2015,Souza J.,
41039,2.71,1,1.9495751,4/5/2016,Baghdatis M.,
39676,2.56,1,1.94945755,8/31/2015,Carreno-Busta P.,
49229,1.39,0,1.94603849,5/20/2019,Gasquet R.,
37801,1.51,0,1.93880515,1/20/2015,Haider-Maurer A.,
43829,1.54,0,1.938103658,5/1/2017,Elias G.,
48676,1.54,0,1.936173874,3/1/2019,Ruud C.,
51522,1.71,0,1.931650147,9/27/2020,Cecchinato M.,
57430,2.72,1,1.926468415,2/18/2023,Zapata Miralles B.,
56389,1.37,0,1.913976486,8/19/2022,Norrie C.,
52948,1.58,0,1.909838165,5/13/2021,Rublev A.,
51490,2.51,1,1.909692538,9/22/2020,Bublik A.,
46032,1.53,0,1.908803452,2/28/2018,Donaldson J.,
47855,2.47,1,1.90475664,10/10/2018,Tsitsipas S.,
43388,2.2,1,1.904488087,2/28/2017,Giannessi A.,
54192,1.51,0,1.903870841,10/13/2021,Monfils G.,
56384,2.75,1,1.899693515,8/18/2022,Isner J.,
56138,1.41,0,1.899217683,7/25/2022,Varillas J. P.,
54637,1.53,0,1.898130118,1/31/2022,Bhambri Y.,
52414,1.56,0,1.896102632,3/10/2021,Rune H.,
53582,1.6,0,1.892798306,7/21/2021,Gomez E.,
57492,1.56,0,1.882994661,2/23/2023,Baez S.,
36316,1.47,0,1.882233508,5/31/2014,Anderson K.,
52756,1.54,0,1.882061458,4/20/2021,Shapovalov D.,
54869,2.75,1,1.879605226,2/17/2022,Kecmanovic M.,
43568,1.51,0,1.877631447,3/23/2017,Coric B.,
52278,2.72,1,1.876748661,2/25/2021,Paire B.,
38348,1.52,0,1.873524646,3/28/2015,Goffin D.,
46980,1.55,0,1.873201125,7/2/2018,Fabbiano T.,
42046,2.3,1,1.873166075,7/21/2016,Basilashvili N.,
38514,3.77,1,1.8718957,4/20/2015,Jaziri M.,
47901,1.39,0,1.871568996,10/16/2018,Monfils G.,
42422,2.71,1,1.871471074,9/20/2016,Lorenzi P.,
54183,1.49,0,1.864898725,10/12/2021,Sinner J.,
55157,1.59,0,1.862727689,3/27/2022,Sinner J.,
50121,1.54,0,1.862695069,8/24/2019,Hurkacz H.,
46880,1.3,0,1.858659293,6/19/2018,Kyrgios N.,
51394,1.54,0,1.856695245,9/8/2020,Hurkacz H.,
51259,1.57,0,1.85610052,8/25/2020,Bautista Agut R.,
52860,2.82,1,1.847750437,5/3/2021,Giron M.,
52621,2.8,1,1.846384299,4/5/2021,Kwon S.W.,
48120,1.6,0,1.843590788,1/2/2019,Paire B.,
57128,2.58,1,1.84335997,1/11/2023,Kwon S.W.,
39876,1.56,0,1.83874275,9/30/2015,Zverev M.,
42419,1.65,0,1.835938389,9/19/2016,Benneteau J.,
36036,1.54,0,1.833070926,5/2/2014,Klizan M.,
51370,1.58,0,1.832737122,9/4/2020,Auger-Aliassime F.,
40745,2.83,1,1.83206313,2/21/2016,Querrey S.,
52086,2.36,1,1.831875739,2/5/2021,Chardy J.,
55118,1.49,0,1.830462234,3/24/2022,Korda S.,
51136,2.51,1,1.821679886,2/24/2020,Dellien H.,
46599,2.48,1,1.821644346,5/15/2018,Gojowczyk P.,
